0100000007	Genesis
012c0400b8	Ka a tɛrɛn ii ma janfa so la fɔlɔ, Yusufu ka a fɔ a la bon kunnasiila yɛ ko: «Wa ii kɔ! I wa se ii ma tuma mɛn na, i ye a fɔ ii yɛ ko: ‹Nfenna ai ka koɲuma sara kojuu la?
012c050083	Nfenna ai ka n tii la minninfen sonya? A ye a minna wo le la, a ye ɲaɲinin kɛla wo le la. Ai ra kojuu ba le kɛ ɲin di de!›»
012c060064	Bon kunnasiila wara se ii ma tuma mɛn na, a kumara ii yɛ ikomin Yusufu ka a fɔ a yɛ ɲa mɛn ma.
012c070050	Ii ka a jabi: «An tii, nfenna i ye an jalakila ten? An tɛ ko su wo kɛla fewu!
012c0800b9	I jɛrɛ ka a lɔn ko an nani wodi ri an na bɔrɔilu kɔndɔ wo lon, ka bɔ Kanaan jamana rɔ ka na wodi wo di i ma. A ye di? An di wodigbɛ wala sanin sonya i tii la bon na wo rɔ wa?
012c090073	An tii, ni i ka minninfen yen an si kunma, wo tii ri faa. Ka a la wo kan fanan, an tɔilu ri kɛ i la jɔnilu ri.»
012c0a0099	Bon kunnasiila ka a fɔ ko: «Ale le wo ri, n da diɲɛ wo ma, kɔni minninfen wa yen mɔɔ mɛn kunma, wo ri kɛ n na jɔn di. Ai tɔilu tɛ jalakili.»
012c0b0043	Wo yɔrɔ wo rɔ, ii ka ii la bɔrɔilu lajii duu ma ka ii da laka.
012c0c0096	Bon kunnasiila ka bɔrɔilu ragbɛ. A ka a damira kɔrɔmamɔɔ ta ma, ka wa se doomamɔɔilu ta ma. A ka minninfen yen Bɛniyaminu la bɔrɔ kɔndɔ.
012c0d0086	Wo le rɔ, ii ka ii la durukiilu rafara ii kan na jusukasi bolo ma. Ii ka ii la bɔrɔilu la faliilu kɔ kan, ka ii kɔsɛ so kɔndɔ.
012c0e0061	Yahuda ni a badenmailu sera Yusufu wara ka a tɛrɛn a ye ye fɔlɔ. Ii ka ii la duu ma a kɔrɔ.
012c0f007b	Yusufu ka a fɔ ii yɛ ko: «Ai na nfen ko kɛla ɲin ten? Ai ma a lɔn ko nde ɲɔɔn di ɲaɲinin kɛ ka koilu lɔn wa?»
012c1000ef	Yahuda ka a fɔ ko: «N tii, an ti se foyi fɔla. Kuma tɛ an bolo butun. An ti se an bɔla ko ɲin dɔ. Alla jɛrɛ le ra an sɔnjuu labɔ gbɛ rɔ. An bɛɛ ye i la jɔnilu le ri sisen, minninfen yenni mɛn kunma, a ni an tɔilu bɛɛ.»
012c1100b0	Yusufu ka a jabi kɔnin ko: «Ka ii bɛɛ jalaki ten, n tɛ ko su wo kɛla fewu! Minninfen yenni mɛn kunma, wo le kɛtɔ n na jɔn di. Ai tɔilu ye wa hɛrɛ rɔ ai fa wara.»
012c1200a3	Yahuda ka a madon Yusufu la, ka a fɔ a yɛ ko: «N tii, i jaandi, i ye diɲɛ n ye kuma i yɛ. N ka a lɔn ko i ni Misiran mansa bɛɛ ka kan. I kana mɔnɛ n ma.
012c130049	N tii, an na ko fɔlɔ yan, i ka an maɲininka an fa ni an badenmailu ma.
012c140103	An ka i jabi an fa ye ye, ko a ra kɔrɔya kosɛbɛ. Ko an dɔɔcɛ dɔɔmani fanan ye ye, an fa kɔrɔyanin ka mɛn sɔrɔn. Doomamɔɔ wo kɔrɔcɛ ra faa, ka a kelen pe to. Dogbɛrɛ tɛ ye butun, a ni mɛn ye na kelen na. A la ko duman an fa yɛ kosɛbɛ.
012c15003f	I ka a fɔ an yɛ ko an ye na a ri yan, kosa i ɲa ri la a kan.
012c160062	An ka a fɔ i yɛ wo lon ko den ti se bɔ la an fa tɔrɔfɛ. Ni a bɔra a tɔrɔfɛ an fa ri faa,
012c170056	kɔni, an tii, i ka an jabi ni an dɔɔcɛ ma na an kɔfɛ yan, ko an tɛ i yen butun.
012c18004d	«Wo rɔ, an ka an kɔsɛ an fa wara tuma mɛn na, an ka i la kuma lase a ma.
012c190039	Lon do rɔ, an fa ka a fɔ ko an ye na suman do san ikɔ.
012c1a0096	An ka a jabi an ti se nala suman san diya fo an dɔɔcɛ wa na an kɔfɛ, baa cɛɛ wo ka a fɔ ko an tɛ a yen butun fo an dɔɔcɛ wa kɛ an kɔfɛ.
012c1b005b	An fa ka a fɔ an yɛ ko an ka a lɔn ko a muso Rasɛli ka dencɛ fila-pe le sɔrɔn a yɛ.
012c1c0073	Ko kelen da tunun a ma. Ko a miri rɔ, ko wara juu le ka a mira ka a rafarafara. Ko kɛbi wo lon, a ma a yen butun.
012c1d0075	Ko ni an wara do ɲin fanan di don? Ni ko ka a sɔrɔn taama rɔ, ko a kɔrɔyani ri faa niilafin dɔ. An fa kan ten.
012c1e0078	«Nba, ni n ka n kɔsɛ i la jɔncɛ, n fa, ma sisen ka den to n kɔ yan, wo tɛ bɛn. Den wo le ye n fa la ko bɛɛ ri.
012c1f008c	N fa wa a yen tuma mɛn na ko den wo ma a kɔsɛ an fɛ, a ri faa. An fa kɔrɔyani ri faa jusumakasa rɔ, wo le rɔ an di kɛ wo sababu ri.
012c20007f	Ka a la wo kan, n ka n lɔ den na kunko la. N ka a fɔ n fa yɛ ko ni n ma kɔsɛ den di a ma, n fa hakɛ ri to nde kan kadawu.
012c21005a	I jaandi, i ye n kɛ i la jɔn di den nɔ rɔ, kosa den di a kɔsɛ a kɔrɔcɛilu kɔfɛ.
012c220059	N ye n kɔsɛla n fa ma di, ni den tɛ n bolo? N tɛ i se n fa jusumakasani yenna fewu.»
012d0100d5	Nba, Yahuda banni kumala, Yusufu ma se a jɛrɛ mirala a la jɔnilu ɲana. A ka ii jamari ko ii bɛɛ ye bɔ. Mɔɔ gbɛrɛ si tun tɛ ye tumana mɛn na, fo Yusufu ni a badenmailu, Yusufu ka a jɛrɛ yiraka ii la.
012d02006c	A kasira kosɛbɛ, fo Misirankailu ka a kasi kan mɛn kɔkan. Wo ko fɔra mɔɔilu ɲana Misiran mansa wara.
012d03008c	Yusufu ka a fɔ a badenmailu yɛ ko: «Yusufu le nde ri! N fa kɛndɛ wa?» Yusufu badenmailu ma se a jabila, baa ii silanni tɛrɛ kojuuya.
012d0400be	Yusufu ka a fɔ ko: «Ai ye i madon n na.» Ii ka i madon a la tuma mɛn na, a ka a fɔ ko: «Ai badenma Yusufu le nde ri, ai ka mɛn san Isumayila bɔnsɔn julailu ma mɛn ye taala Misiran.
012d050090	Ai jusu kana a lafin. Ai kana mɔnɛ ai jɛrɛ ma n san ko rɔ. Alla le ka n nana ai ɲɛ yan sa n di kɛ sababu ri ka mɔɔilu kisi kɔnkɔ ma.
012d060073	Kɔnkɔ san fila le jamana kɔndɔ ɲin. A ra to san loolu le ma, sɛnɛkɛlailu ti nala foyi sɔrɔnna sɛnɛ rɔ.
012d070070	Alla le ka n lɔ ai ɲɛ yan ka an to yan an fa bɔnsɔnilu kisibaya kanma, sa ai bɔnsɔn kana tunun dunuya ma.
012d080096	Aile ma n nana yan de. Alla le ka n nana yan ka n kɛ Misiran mansa lalila ri, ka n nasii mansa la bon kun na, ka n nasii Misiran jamana bɛɛ kun na.
012d0900a8	Ai ye ai kaliya ka i kɔsɛ n fa ma. Ai ye a fɔ a yɛ ko a dencɛ Yusufu ka a fɔ ko Alla ra a lasii Misiran jamana bɛɛ kun na. Ko a ye a kaliya ka na n tɛrɛn yan.
012d0a008f	Ko a ri a sii Kosɛni jamana rɔ, ka to n tɔrɔfɛ yan. Ko a ye na, a ni a la denilu ni a la mamarenilu ni a la kolofenilu ni a bolofen bɛɛ.
012d0b006a	Ko n di ii balo, baa kɔnkɔ ri san loolu kɛ fɔlɔ. Sa a ni a la mɔɔ bɛɛ kana bolokolonya kojuuya.»
012d0c0089	Yusufu ka a fɔ ko: «Nba, ai ɲayen n na sisen. N dɔɔcɛ Bɛniyaminu fanan ɲayen n na. Ai ra a yen ko Yusufu jɛrɛ le kumala ai yɛ.
012d0d009c	Mɔɔilu ye n bonyala ɲa mɛn ma Misiran yan, ai ye wo fɔ n fa yɛ. Ai ra fen fen yen ai ɲa la yan, ai ye wa wo bɛɛ fɔ a ye, ka ban ka na a ri jona.»
012d0e0062	Nba, Yusufu ka a ton a dɔɔcɛ Bɛniyaminu kan ka kasi. Bɛniyaminu fanan ka a ton a kan ka kasi.
012d0f0080	Yusufu kasimantɔ ka a ton a kɔrɔcɛ kelen kelenna bɛɛ kan ka ii sunbu. Wo le ka a kɛ, a kɔrɔcɛilu ka kuma damira a fɛ.
012d10006b	Nba, Yusufu badenmailu na ko fɔra Ferawuna wara tuma mɛn na, wo diyara mansa ni a la ɲɛmɔɔ bɛɛ yɛ.
012d11008e	Mansa ka Yusufu kili ka a fɔ a yɛ ko: «A fɔ i badenmailu yɛ ko ii ye ii doninilu la ii la faliilu kɔ kan ka ii kɔsɛ Kanaan jamana rɔ.
012d1200a3	Ii wa se ye, ii ye ii fa ni ii la mɔɔ bɛɛ ta ka na ii ri n ma. N di duu ɲuma di ii ma, mɛn ka ɲi duu bɛɛ ri Misiran. Ii ri an na jamana balo ɲuma dɔɔn.
012d1300c4	I ye a fɔ i badenmailu yɛ fanan ko ii wa kɛ wala, ii ye wontoro doilu ta Misiran yan. Ii wa se ii fa wara, ii ri ii musoilu ni ii denilu ni ii fa lasii wontoro woilu kɔndɔ ka na woilu ri yan.
012d14006f	Ni ii bolofen doilu tora ii kɔ ye, ii kana hamin woilu la, baa Misiran fen ɲumaɲumailu le ditɔ ii ma yan.»
012d1500a2	Nba, Misiran mansa ka mɛn fɔ Isirayɛli denilu yɛ, ii ka wo kɛ. Yusufu ka wontoroilu di ii ma, ka bɛn mansa la kuma ma. A ka sila fanda suman fanan di ii ma.
012d160076	A ka faanin kura di ii kelen kelenna bɛɛ ma, kɔni a ka wodigbɛ kɛmɛ sawa ni faanin kura loolu di Bɛniyaminu ma.
012d1700c8	A ka a fa sanba falicɛ tan ni falimuso tan na. A ka falicɛ woilu donin Misiran fen ɲumailu la, ka falimusoilu donin sumankisɛ ni buru ni dɔɔnninfen gbɛrɛilu la, mɛnilu ri a fa balo taama rɔ.
012d18004d	A ka sila di a badenmailu ma wo rɔ ka a fɔ ii yɛ ko: «Ai kana silan de!»
012d19003e	Ii bɔra Misiran ka wa ii fa Yakuba tɛrɛn Kanaan jamana rɔ.
012d1a00b2	Ii seni ye, ii ka a fɔ a yɛ ko: «Yusufu kɛndɛ le! Ale le jɛrɛ siini Misiran jamana bɛɛ kun na sisen.» Kuma wo bararɔ Yakuba rɔ fo ka a dan natamin. A ma la a la fewu.
012d1b00b2	A dencɛilu ka Yusufu la kuma bɛɛ lase a ma tuma mɛn na, Yakuba ka wo bɛɛ mɛn ka wontoroilu yen fanan, Yusufu ka mɛnilu lana a ta kanma. Wo le rɔ, a sɛwara ka a ɲaalen.
012d1c008a	A ka a fɔ ko: «N dencɛ Yusufu kɛndɛ fɔlɔ! Nde tɛ foyi ɲininna butun ka tamin wo kan. N di wa n ɲa la a kan sisen sani n ye sa.»
012e01008b	Wo rɔ, Isirayɛli ka a bolofen bɛɛ ta ka sila mira ka wa Misiran. A sera Bɛri-Seba, a ka saraka bɔ ka a di a fa Isiyaka Maari Alla ma.
012e020051	Su wo rɔ, Alla ka Isirayɛli kili ko: «Yakuba, Yakuba!» A ka jabi: «Naamun.»
012e030081	Alla ka a fɔ ko: «N ye i fa Maari Alla le ri. I kana silan Misiran taa ko rɔ, baa n di i bɔnsɔn siyaya ye kosɛbɛ kosɛbɛ.
012e040088	N jɛrɛ di wa i kɔfɛ Misiran. N jɛrɛ le kɛtɔ i bɔnsɔn nanala yan fanan. I sa tuma wa se, Yusufu jɛrɛ ri i ɲakisɛ latunun.»
012e0500b5	Wo rɔ, Yakuba wulira ka bɔ Bɛri-Seba. A dencɛilu ka a ladon wontoro kɔndɔ, Misiran mansa ka mɛn nana a ta kanma. Ii ka ii denilu ni ii musoilu fanan nadon wontoroilu kɔndɔ.
012e06009b	Ii ka ii la kolofenilu fanan ta, a ni ii bolofenilu bɛɛ, ii ka mɛnilu sɔrɔn Kanaan jamana rɔ. Yakuba ni a la denbaya bɛɛ wara Misiran wo ɲa le ma.
012e070089	A dencɛilu bɛɛ wara a kɔfɛ, a ni a denmusoilu, a ni a mamarenilu, a la denbaya bɛɛ kɔnin. Woilu bɛɛ wara Misiran Yakuba kɔfɛ.
012e080088	Nba Isirayɛlika mɛnilu wara Misiran, Yakuba ni a la dencɛilu kɔnin, wo tɔɔilu le ɲin di. Yakuba dencɛ fɔlɔ tɔɔ le ko Rubɛn.
012e09003e	Rubɛn dencɛilu le ten: Hanɔki, Palu, Hɛsirɔn a ni Karimi.
012e0a0073	Simeyɔn, wo dencɛilu le ten: Jɛmuwɛli, Jamin, Owadi, Jakin, Sohari, Sawuli. Sawuli na tɛrɛ Kanaanka do le ri.
012e0b0036	Lebi, wo dencɛilu le Kerisɔn ni Kohati ni Merari ri.
012e0c009d	Yahuda, wo dencɛilu le ten: Ɛri, Onan, Sela, Pɛrɛsi a ni Serahi, kɔni Ɛri ni Onan sara Kanaan jamana rɔ. Pɛrɛsi dencɛilu le Hɛsirɔn ni Hamuli ri.
012e0d003e	Isakari, wo dencɛilu le ten: Tola, Puwa, Yɔbu a ni Simirɔn.
012e0e0039	Sabulɔn, wo dencɛilu le Serɛdi ni Elɔn ni Jalɛli ri.
012e0f00e9	Leya ka dencɛ mɛnilu sɔrɔn Yakuba yɛ Padani Aramu, woilu le woilu ri. A ka denmuso do fanan sɔrɔn a yɛ ye, mɛn tɔɔ ko Dina. Yakuba bɔnsɔn mɛnilu bɔni Leya rɔ, wo bɛɛ ladɛnnin kɛra mɔɔ bisawa ni mɔɔ sawa le ri.
012e100055	Kadi, wo dencɛilu le ten: Sɛfɔn, Haki, Suni, Ɛsibon, Ɛriya, Arɔdi, a ni Arɛli.
012e11008a	Asɛri, wo dencɛilu le ten: Imina, Isiba, Isibi a ni Beriya. Asɛri denmuso tɔɔ ko Sera. Beriya dencɛilu le Hebɛra ni Malikiyɛli ri.
012e1200a4	Silipa wo tɛrɛ jɔnmuso le ri, Laban ka mɛn di a denmuso Leya ma. Yakuba bɔnsɔn mɛnilu bɔni Silipa rɔ, wo bɛɛ ladɛnnin kɛra mɔɔ tan ni wɔɔrɔ le ri.
012e13003a	Yakuba muso Rasɛli dencɛilu le Yusufu ni Bɛniyaminu ri.
012e1400bc	Asanati ka dencɛ fila sɔrɔn Yusufu yɛ Misiran. Do tɔɔ ko Manase. Do tɔɔ ko Efirayimu. Asanati tɛrɛ Potifera denmuso le ri, mɛn tɛrɛ ye Ɔni so mɔɔilu la joo sarakalasela ri.
012e15006a	Bɛniyaminu dencɛilu le ten: Bela, Bekeri, Asibɛli, Kera, Naman, Ɛhi, Rɔsi, Mupimi, Hupimi a ni Aridi.
012e16009f	Rasɛli ka dencɛ mɛnilu sɔrɔn Yakuba yɛ, woilu le woilu ri. Yakuba bɔnsɔn mɛnilu bɔni Rasɛli rɔ, wo bɛɛ ladɛnnin kɛra mɔɔ tan ni naanin le ri.
012e17001d	Daan, wo dencɛ le Husimu ri.
012e180044	Nafitali, wo dencɛilu le ten: Jasɛli, Kuni, Jesɛri, a ni Silɛmu.
012e1900e0	Bilaha ka dencɛ mɛnilu sɔrɔn Yakuba yɛ woilu le woilu ri. Bilaha wo tɛrɛ jɔnmuso le ri, Laban ka mɛn di a denmuso Rasɛli ma. Yakuba dencɛ mɛnilu bɔni Bilaha rɔ, wo bɛɛ ladɛnnin kɛra mɔɔ wɔrɔnwula le ri.
012e1a00a6	Mɔɔ mɛnilu wara Misiran Yakuba kɔfɛ, mɛnilu bɔni ale rɔ kɔnin, woilu bɛɛ ladɛnnin tɛrɛ mɔɔ biwɔɔrɔ ni mɔɔ wɔɔrɔ le ri. A biranmusoilu ma jate.
012e1b0085	Yusufu ka dencɛ fila sɔrɔn Misiran. Nba, Yakuba la mɔɔ mɛnilu nara Misiran, wo bɛɛ ladɛnnin kɛra mɔɔ biwɔrɔnwula le ri.
012e1c00a0	Nba, Yakuba ka Yahuda lawa a ɲɛ Misiran, ka wa a fɔ Yusufu yɛ ko ii ye i ɲɔɔn bɛn Kosɛni jamana rɔ. Yakuba ni a la mɔɔilu sera Kosɛni tuma mɛn na,
012e1d00a6	Yusufu donda a la sowontoro kɔndɔ ka wa a fa kunbɛn Kosɛni. A ka a fa yen tuma mɛn na, a ka a fa labɛn ka a kɛ a kɔnkɔndɔ ka kasi. A mɛnda kasila kosɛbɛ.
012e1e0071	Yakuba ka a fɔ Yusufu yɛ ko: «Hali ni n sara bi, wo tɛ baasi ri, baa n da i yen, ka a lɔn ko i kɛndɛ le.»
012e1f009f	Yusufu ka a fɔ a badenmailu ni a fa la tɔilu yɛ ko: «N di wa a fɔ mansa yɛ ko n badenmailu ni n fa la mɔɔilu bɛɛ ra bɔ Kanaan jamana rɔ ka na n ma.
012e2000b1	N di a fɔ a yɛ ko ai bɛɛ ye kolofen kɔnɔmadenilu le ri, ko ai la baara le kolofen namara ri. N di a fɔ a yɛ ko ai ra na ai la kolofen bɛɛ ri, a ni ai bolofenilu bɛɛ.
012e210036	Wo rɔ, ni mansa ka ai kili ka ai la baara maɲininka,
012e220101	Ai ye a jabi: ‹An tii, an ye kolofen namarala le ri kɛbi an na denniya tumana. An benbailu bɛɛ ka wo baara le kɛ.› Ni ai ka a jabi wo ɲa mɛn ma, a ri sɔn ai ye ai sii Kosɛni jamana rɔ, baa kolofen kɔnɔmadenilu ma di Misirankailu yɛ muumɛ.»
012f0100b1	Wo rɔ, Yusufu wara a fɔ Misiran mansa yɛ ko: «N fa ni n badenmailu ra na ka bɔ Kanaan jamana rɔ. Ii nani ii la kolofenilu ri, a ni ii bolofen bɛɛ. Ii ye Kosɛni sisen.»
012f020051	Yusufu ka a badenma loolu yiraka mansa la, a ka mɛnilu lana wo kanma mansa wara.
012f0300a3	Mansa ka woilu maɲininka ko: «Ai la baara ye nfen di?» Ii ka mansa jabi: «An tii, an ye kolofen kɔnɔmadenilu le ri, ikomin an benbailu tɛrɛ ye ɲa mɛn ma.
012f0400e4	An nani sii diya ɲininna i wara yan, ka a masɔrɔn kɔnkɔ ra gbɛlɛya an kan Kanaan jamana rɔ. Kolofenilu la dɔɔnnin tɛ ye butun. Wo rɔ, an tii, an ye i madiyala, i jaandi, i ye diɲɛ an ye an sii Kosɛni jamana rɔ.»
012f050040	Mansa ka a fɔ Yusufu yɛ ko: «I fa ni i badenmailu ra na i ma.
012f060100	An na jamana Misiran ye i ta le ri. Wa i fa ni i badenmailu lasii yɔrɔ ɲumaɲuma rɔ, yɔrɔ mɛn ka ɲi a tɔ bɛɛ ri. Ii ye ii sii Kosɛni. Ni i ka doilu sɔrɔn ii rɔ, mɛnilu kusan kolofen marala kosɛbɛ, i ye n na kolofen fanan don woilu bolo.»
012f070049	Yusufu ka a fa Yakuba lana ka a yiraka mansa la. Yakuba duwara mansa yɛ.
012f080044	Mansa ka Yakuba maɲininka ko: «N fa, i sɔrɔn da san yɛli bɔ?»
012f0900ed	Yakuba ka a fɔ ko: «N da san kɛmɛ ni san bisawa sɔrɔn n na dunuɲaratɛɛ bɛɛ rɔ, wo bɛɛ rɔ, n si ma siya a ni n da tɔrɔya siyaman sɔrɔn. N si ma siyaya ikomin n failu ka si sɔrɔn ii la dunuɲaratɛɛ rɔ ɲa mɛn ma.»
012f0a0023	Yakuba duwara mansa yɛ ikɔ ka wa.
012f0b00bc	Yusufu ka duu di a fa ni a badenmailu ma ka ii lasii Misiran jamana rɔ ikomin mansa ka a fɔ a yɛ ɲa mɛn ma. Duu wo tɛrɛ ye Ramɛsisi le. Yɔrɔ wo ka ɲi jamana yɔrɔ tɔ bɛɛ ri.
012f0c004c	Yusufu ka a fa ni a badenmailu ni a fa la mɔɔ balo, bɛɛ ni a la denbaya.
012f0d00a3	Nba, kɔnkɔ juuyara kosɛbɛ, ka a masɔrɔn suman tun tɛ sɔrɔnna fan si. Mɔɔilu fanka tɛrɛ ye dɛsɛla kɔnkɔ bolola Misiran jamana ni Kanaan jamana rɔ.
012f0e0088	Misirankailu ni Kanaankailu ka ii la wodi bɛɛ san Yusufu ma suman na. Yusufu ka wodi wo mira Misiran mansa yɛ ka wa a di a la bon na.
012f0f00c8	Wodi banda Misirankailu ni Kanaankailu bolo la tuma mɛn na, Misiranka bɛɛ nara Yusufu tɛrɛn ka a fɔ a yɛ ko: «Suman di an ma. I kana sɔn an ye faa i ɲana ten. An na wodi bɛɛ ra ban fewu.»
012f100066	Yusufu ka ii jabi: «Ni ai la wodi banda, ai ye na ai la kolofenilu ri, ka wa woilu falɔn suman na.»
012f1100c4	Wo rɔ, ii nara ii la kolofenilu ri Yusufu ma. Soilu ni saailu ni bailu ni nisiilu ni faliilu, ii nara wo bɛɛ ri. Yusufu ka kolofen wo bɛɛ falen suman na, ka mɔɔilu balo san kelen wo kɔrɔ.
012f1200c2	San wo taminni, ii nara Yusufu tɛrɛn ikɔ, ka a fɔ a yɛ ko: «An fa, i ka a lɔn ko an na wodi ra ban. An na kolofen bɛɛ ra kɛ i ta ri fanan. Foyi ma to an bolo fo an jɛrɛ ni an na duu.
012f130102	I jaandi, i kana sɔn an ye faa i ɲana ten, sa an na duu rakolon kana to. I ye an ni an na duu san suman na. An di kɛ mansa la jɔnilu ri. An na duu ri kɛ a ta ri. I ye suman di an ma, sa an di balo. I ye si di an ma, sa an na sɛnɛilu lakolon kana to.»
012f1400c6	Wo rɔ, Yusufu ka Misiran duu bɛɛ san mansa yɛ. Misirankailu bɛɛ ka ii la sɛnɛilu san, ka a masɔrɔn kɔnkɔ ra juuya fɔɔ ka a dan natamin. Jamana duu bɛɛ kɛra mansa ta ri ɲa wo le ma.
012f15005a	Ka bɔ jamana kun do la, ka wa bila a kun do la, Yusufu ka jamana mɔɔilu kɛ jɔnilu ri.
012f1600d6	A ka duu bɛɛ san, fɔɔ duu mɛn tɛrɛ ye mɔɔilu la joo sɔlailu bolo, baa mansa tɛrɛ ye mɔɔilu la joo sɔlailu sɔla suman na tuma bɛɛ. Suman wo kɛra woilu balo ri. Wo le kosɔn woilu ma ii la duu san.
012f170081	Yusufu ka a fɔ mɔɔilu yɛ ko: «N da ai ni ai la duu san mansa yɛ bi. Nba, ai ye si ɲin ta ka wa a foyi ai la sɛnɛilu rɔ,
012f1800d4	kɔni ai wa suman mɛn ka, ai ye wo tala loolu ri, ka tala kelen di mansa ma. A tɔ naanin, ai ta le wo ri. Ai ye do kɛ si ri, ka do kɛ balo ri, sa ai ri ai jɛrɛ ni ai denilu ni ai wara mɔɔilu bɛɛ balo.»
012f19006b	Ii ka Yusufu jabi: «An fa, i ra koɲuma kɛ an yɛ ka an kisi kɔnkɔ ma. An di kɛ mansa la jɔnilu ri.»
012f1a00de	Yusufu ka sariya sii Misiran jamana rɔ ko mɔɔilu wa suman mɛn ka, wo ye tala loolu ri, ka tala kelen di mansa ma. Sariya wo siini ye fɔlɔ haan bi. Mɔɔilu la joo sarakalaselailu la duu le dɔrɔn ma kɛ mansa ta ri.
012f1b006c	Nba, Isirayɛli la mɔɔilu ka ii sii Kosɛni jamana rɔ Misiran. Ii ka nanfulu sɔrɔn ye ka jiri kosɛbɛ.
012f1c0088	Yakuba si bɛɛ ladɛnnin kɛra san kɛmɛ ni san binaanin ni san wɔrɔnwula le ri. A ka san tan ni wɔrɔnwula kɛ Misiran jamana rɔ.
012f1d0124	A sa waati sudunyanin tuma mɛn na, a ka a dencɛ Yusufu kili ka a fɔ a yɛ ko: «Ni n duman i yɛ, i ye i bolo la n woro kɔrɔ ka lahidi ta n yɛ ko i ka kan ka ɲumaya mɛn kɛ n yɛ, i ri wo kɛ ka kankelentiiya kɛ n yɛ n na saya kɔ rɔ, ko i tɛ n su don Misiran jamana rɔ yan fewu.
012f1e00a9	N ye a fɛ i ye n su don n benbailu su don diya. I ye n su ta ka bɔ Misiran ka wa a don diya wo rɔ.» Yusufu ka a fɔ ko: «N di a kɛ ikomin i ka a fɔ ɲa mɛn ma.»
012f1f0077	Yakuba ka a fɔ ko: «I kali n yɛ.» Yusufu ka a kali a yɛ. Wo rɔ, Yakuba ka i birin a la lafen kun na ka Alla bato.
0130010083	Waati wo taminni a fɔla Yusufu yɛ ko a fa ma kɛndɛ. Wo rɔ, a ka a dencɛ fila ta, Manase ni Efirayimu kɔnin, ka wa a fa tuwa.
0130020069	A fɔra Yakuba yɛ tuma mɛn na ko a dencɛ Yusufu ra na, a ka a raja ka i wuli, ka i sii a la lafen kan.
0130030091	Yakuba ka a fɔ Yusufu yɛ ko: «Alla Sebɛɛtii bɔra gbɛ rɔ n yɛ Lusi so dafɛ Kanaan jamana rɔ, ka ɲumaya kɛ ka baraka don n na kɔ rɔ.
01300400a4	A ka a fɔ n yɛ ko: ‹N di i jiri, ka i bɔnsɔn siyaya ka a kɛ jama siyaman ba ri. N di jamana ɲin di i bɔnsɔn ma i kɔma rɔ, ka a kɛ ii ta ri kadawu.›»
0130050110	Yakuba ka a fɔ Yusufu yɛ ko: «I ka i dencɛ Efirayimu ni i dencɛ Manase sɔrɔn Misiran yan ka a tɛrɛn n tun ma na i tɔrɔfɛ fɔlɔ, kɔni sisen, n da woilu kɛ n denilu ri. Efirayimu ni Manase ra kɛ n ta ri sisen ikomin Rubɛn ni Simeyɔn ye n ta ri ɲa mɛn ma.
0130060082	Ni i ka den mɛnilu sɔrɔn woilu kɔ, woilu ri kɛ i ta ri. Woilu bɔnsɔn di duu sɔrɔn Efirayimu ni Manase bɔnsɔn ta ni rɔ.
01300700fc	N bɔra Padani Aramu rɔ ka n kɔsɛ n fa wara tuma mɛn na, Rasɛli sara ka n niilafin kojuuya. A sara sila la Kanaan jamana rɔ, ka a tɛrɛn an tun da sudunya Efirata so la. N ka a su don Efirata sila la ye.» Efirata mɛn tɔɔ bi ko Bɛtilɛhɛmu.
0130080056	Isirayɛli ka Yusufu dencɛilu yen tuma mɛn na, a ka a fɔ ko: «Yon de ɲinilu ri?»
0130090095	Yusufu ka a fa jabi: «Alla ka dencɛ fila mɛn di n ma yan, woilu le ɲin di.» Yakuba ka a fɔ ko: «Ii lana n ma yan, sa n di duwawu kɛ ii yɛ.»
01300a009a	Isirayɛli ɲa lafinni tɛrɛ. A tun tɛ fen nasala kosɛbɛ butun. Yusufu ka a dencɛilu madon a la tuma mɛn na, Isirayɛli ka a ton ii kan ka ii sunbu.
01300b0079	A ka a fɔ Yusufu yɛ ko: «N ma a lɔn fewu ko n di i yen butun, kɔni Alla ra a kɛ n da i dencɛilu fanan yen sisen.»
01300c0058	Yusufu ka a dencɛilu ta ka ii bɔ a fa sen kan, ka a majii, ka a kun majii a fa kɔrɔ.
01300d0071	A wulira ka a dencɛilu madon a fa la, ka Efirayimu lasii a fa bolomaran fɛ, ka Manase lasii a fa bolokinin fɛ.
01300e00d0	Hali wo, Isirayɛli ka a bolo latamin a ɲɔɔn kɔ rɔ. A ka a bolokinin natamin ka a la Efirayimu kun dɔ, ni a ye dɔɔmamɔɔ ri. A ka a bolomaran natamin ka a la Manase kun dɔ, wo mɛn ye den fɔlɔ ri.
01300f0103	Wo rɔ, a duwara Yusufu yɛ ko: «N benba Iburahima ni n fa Isiyaka tɛrɛ ye taamala ka bɛn Alla mɛn kan ma, wo ye ɲumaya kɛ den ɲinilu yɛ. Alla mɛn ka a lɔ n ɲɔrɔ ka a damira n sɔrɔn waati ma haan ka se bi ma, wo ye ɲumaya kɛ den ɲinilu yɛ.
