0100000007	Genesis
04080d007a	And thou schalt ordeyne the Leuytis in the siyt of Aaron, and of hise sones, and thou schalt sacre hem offrid to the Lord;
04080e0055	and thou schalt departe hem fro the myddis of the sones of Israel, that thei be myne.
04080f00e0	And aftirward entre thei in to the tabernacle of boond of pees, that thei serue me; and so thou schalt clense and schalt halewe hem, in to an offryng of the Lord, for bi fre yifte thei ben youun to me of the sones of Israel.
040810004f	Y haue take hem for the firste gendrid thingis that openen ech wombe in Israel;
04081100c4	for alle the firste gendrid thingis of the sones of Israel ben myne, as wel of men as of beestis, fro the dai in which Y smoot ech firste gendrid thing in the loond of Egipt, Y halewide hem to me.
0408120053	And Y took the Leuytis for alle the firste gendrid children of the sones of Israel;
04081300fe	and Y yaf hem bi fre yifte to Aaron and hise sones, fro the myddis of the puple, that thei serue me for Israel, in the tabernacle of boond of pees, and that thei preie for hem, lest veniaunce be in the puple, if thei ben hardi to neiye to the seyntuarye.
0408140087	And Moises and Aaron, and al the multitude of the sones of Israel, diden on the Leuitis tho thingis that the Lord comaundide to Moyses.
040815007c	And thei weren clensid, and thei waischiden her clothis; and Aaron reiside hem in the siyt of the Lord, and preiede for hem,
04081600c2	that thei schulen be clensid, and schulden entre to her offices in to the tabernacle of boond of pees, bifor Aaron and hise sones; as the Lord comaundide to Moises of the Leuytis, so it was don.
0408170040	And the Lord spak to Moises, and seide, This is lawe of Leuytis;
040818006d	fro fyue and twentithe yeer and aboue thei schulen entre, for to mynystre in the tabernacle of boond of pees;
0408190052	and whanne thei han fillid the fiftithe yeer of age, thei schulen ceesse to serue.
04081a00e4	And thei schulen be the mynystris of her bretheren in the tabernacle of boond of pees, that thei kepe tho thingis that ben bitakun to hem; sothely thei schulen not do tho werkis; thus thou schalt dispose Leuytis in her kepyngis.
0409010090	And the Lord spak to Moises, in the deseert of Synay, in the secounde yeer aftir that thei yeden out of the lond of Egipt, in the firste moneth,
0409020035	and seide, The sones of Israel make pask in his tyme,
0409030066	in the fourtenthe day of this monethe, at the euentid, bi alle the cerymonyes and iustifiyngis therof.
040904004b	And Moises comaundide to the sones of Israel, that thei schulden make pask;
04090500b1	whiche maden in his tyme, in the fourtenthe dai of the monethe, at euentid, in the hil of Synai; bi alle thingis whiche the Lord comaundide to Moises, the sones of Israel diden.
0409060076	Lo! forsothe summen vncleene on the soule of man, that myyten not make pask in that dai, neiyiden to Moises and Aaron,
04090700a4	and seiden to hem, We ben vncleene `on the soule of man; whi ben we defraudid, that we moun not offre an offryng to the Lord in his tyme, among the sones of Israel?
040908005d	To whiche Moises answeride, Stonde ye, that Y take counseil, what the Lord comaundith of you.
0409090027	And the Lord spak to Moises, and seide,
04090a00a0	Speke thou to the sones of Israel, A man of youre folk which is vncleene `on the soule, ether in the weie fer, make he pask to the Lord in the secounde monethe,
04090b006d	in the fourtenthe dai of the monethe, at euentid; with therf looues and letusis of the feeld he schal ete it.
04090c008c	Thei schulen not leeue ony thing therof til the morewtid, and thei schulen not breke a boon therof; thei schulen kepe al the custom of pask.
04090d00d6	Forsothe if ony man is bothe cleene, and is not in the weie, and netheles made not pask, thilke man schal be distried fro hise puplis, for he offeride not sacrifice to the Lord in his tyme; he schal bere his synne.
04090e00d4	Also if a pilgrym and comelyng is anentis you, make he pask to the Lord, bi the cerymonyes and iustifiyngis therof; the same comaundement schal be anentis you, as wel to a comelyng as to a man borun in the loond.
04090f009a	Therfore in the dai in which the tabernacle was reisid, a cloude hilide it; sotheli as the licnesse of fier was on the tente fro euentid til the morewtid.
040910005b	Thus it was don continueli, a cloude hilide it bi dai, and as the licnesse of fier bi nyyt.
04091100ad	And whanne the cloude that hilide the tabernacle was takun awei, thanne the sones of Israel yeden forth, and in the place where the cloude stood, there thei settiden tentis.
04091200c5	At the comaundement of the Lord thei yeden forth, and at his comaundement thei settiden the tabernacle. In alle daies in whiche the cloude stood on the tabernacle, thei dwelliden in the same place.
0409130093	And if it bifelde that it dwellide in myche tyme on the tabernacle, the sones of Israel weren in the watchis of the Lord, and thei yeden not forth,
0409140097	in hou many euer daies the cloude was on the tabernacle. At the comaundement of the Lord thei reisiden tentis, and at his comaundement thei diden doun.
04091500c5	If the cloude was fro euentid `til to the morewtid, and anoon in the morewtid hadde left, thei yeden forth; and if aftir a dai and nyyt it hadde go awei, thei scateriden, `ether diden doun, tentis.
04091600e5	Whether in two monethis, ether in o monethe, ether in lengere tyme, `the cloude hadde be on the tabernacle, the sones of Israel dwelliden in the same place, and yeden not forth; but anoon as it hadde go awey, thei moueden tentis.
04091700a7	Bi the word of the Lord thei settiden tentis, and bi his word thei wenten forth; and thei weren in the watchis of the Lord, bi his comaundement, bi the hond of Moyses.
040a010027	And the Lord spak to Moises, and seide,
040a020091	Make to thee twei siluerne trumpis betun out with hameris, bi whiche thou maist clepe togidere the multitude, whanne the tentis schulen be moued.
040a030086	And whanne thou schalt sowne with trumpis, al the cumpeny schal be gaderid to thee at the dore of the tabernacle of the boond of pees.
040a040066	If thou schalt sowne onys, the princes and the heedis of the multitude of Israel schulen come to thee;
040a05006e	but if a lengere and departid trumpyng schal sowne, thei that ben at the eest coost schulen moue tentis first.
040a0600cc	Forsothe in the secounde sown and lijk noise of the trumpe thei that dwellen at the south schulen reise tentis; and bi this maner othere men schulen do, whanne the trumpis schulen sowne in to goyng forth.
040a07007c	Forsothe whanne the puple schal be gederid to gidere, symple cry of trumpis schal be, and tho schulen not sowne departyngli.
040a08007a	The sones of Aaron preest schulen sowne with trumpis, and this schal be a lawful thing euerlastynge in youre generaciouns.
040a0900e6	If ye schulen go out of youre lond to batel ayens enemyes that fiyten ayens you, ye schulen crye with trumpis sownynge, and the bithenkyng of you schal be bifor youre Lord God, that ye be delyuered fro the hondis of youre enemyes.
040a0a00d1	If ony tyme ye schulen haue a feeste, and halidaies, and calendis, ye schulen synge in trumpis on brent sacrifices and pesible sacrifices, that tho be to you in to remembryng of youre God; Y am youre Lord God.
040a0b008e	In the secounde yeer, in the secounde monethe, in the twentithe dai of the monethe, the cloude was reisid fro the tabernacle of boond of pees.
040a0c007e	And the sones of Israel yeden forth bi her cumpenyes fro deseert of Synay; and the cloude restide in the wildirnesse of Faran.
040a0d0074	And the sones of Juda bi her cumpenyes, of whiche the prince was Naason, the sone of Amynadab, moueden first tentis,
040a0e0036	bi the Lordis comaundement maad in the hond of Moises.
040a0f0050	In the lynage of the sones of Ysacar the prince was Nathanael, the sone of Suar.
040a100042	In the lynage of Sabulon the prince was Heliab, the sone of Helon.
040a110061	And the tabernacle was takun doun, which the sones of Gerson and of Merary baren, and `yeden out.
040a120074	And the sones of Ruben yeden forth bi her cumpenyes and ordre, of whiche the prince was Helisur, the sone of Sedeur.
040a13005e	Forsothe in the lynage of the sones of Symeon the prince was Salamyel, the sone of Surisaddai.
040a14004a	Sotheli in the lynage of Gad the prince was Helisaphath, the sone of Duel.
040a15008f	And the sones of Caath yeden forth, and baren the seyntuarie; so longe the tabernacle was borun, til thei camen to the place of reisyng therof.
040a160074	Also the sones of Effraym, bi her cumpanyes, moueden tentis, in whos oost the prince was Elisama, the sone of Amyud.
040a17005f	Forsothe in the lynage of the sones of Manasses the prince was Gamaliel, the sone of Phadussur.
040a180045	And in the lynage of Beniamyn the duk was Abidan, the sone of Gedeon.
040a190083	The sones of Dan, bi her cumpenyes, yeden forth the laste of alle tentis, in whos oost the prince was Aizer, the sone of Amysaddai.
040a1a0056	Sotheli in the lynage of the sones of Aser the prince was Phegiel, the sone of Ochran.
040a1b0053	And in the lynage of the sones of Neptalym the prince was Haira, the sone of Henan.
040a1c006c	These ben the castels and the goinges forth of the sones of Israel, bi her cumpenyes, whanne thei yeden out.
040a1d00f2	And Moises seide to Heliab, the sone of Raguel, of Madian, his alie `ethir fadir of his wijf, We goon forth to the place which the Lord schal yyue to vs; come thou with vs, that we do wel to thee, for the Lord bihiyte goode thingis to Israel.
040a1e006b	To whom he answeride, Y schal not go with thee, but Y schal turne ayen in to my lond, in which Y was borun.
040a1f0082	And Moises seide, Nyle thou forsake vs, for thou knowist in whiche places we owen to sette tentis, and thou schalt be oure ledere;
040a200093	and whanne thou schalt come with vs, what euer thing schal be the beste of the richessis whiche the Lord schal yyue to vs, we schulen yyue to thee.
040a2100b7	And therfor thei yeden forth fro the hil of the Lord the weie of thre daies; and the arke of boond of pees of the Lord yede bifor hem, bi thre daies, and purueyde the place of tentis.
040a220040	And the cloude of the Lord was on hem bi day, whanne thei yeden.
040a230088	And whanne the arke was reisid, Moises seide, Ryse thou, Lord, and thin enemyes be scaterid, and thei that haten thee, fle fro thi face;
040a240069	forsothe whanne the arke was put doun, he seide, Lord, turne ayen to the multitude of the oost of Israel.
040b0100f4	Yn the meene tyme the grutchyng of the puple, as of men sorewynge for trauel, roos ayens the Lord. And whanne Moises hadde herd this thing, he was wrooth; and the fier of the Lord was kyndelid on hem, and deuouride the laste part of the tentis.
040b02005f	And whanne the puple hadde cried to Moises, Moises preiede the Lord, and the fier was quenchid.
040b03005e	And he clepid the name of that place Brennyng, for the fier of the Lord was kyndlid ayens hem.
040b0400db	And the comyn puple of `malis and femalis, that hadde stied with hem, brent with desire of fleischis, and sat, and wepte with the sones of Israel ioyned togidere to hem, and seide, Who schal yyue to vs fleischis to ete?
040b05008e	We thenken on the fischis whiche we eten in Egipt freli; gourdis, and melouns, and lekis, and oyniouns, and garlekis comen in to mynde `to vs;
040b060046	oure soule is drie; oure iyen byholden noon other thing `no but manna.
040b07006d	Forsothe manna was as the seed of coriaundre, of the colour of bdellyum, which is whijt and briyt as cristal.
040b0800c2	And the puple yede aboute, and gaderide it, and brak with a queerne stoon, ether pownede in a morter, and sethide in a pot; and made therof litle cakis of the sauour, as of breed maad with oile.
040b090050	And whanne dew cam doun in the niyt on the tentis, also manna cam doun togidere.
040b0a00c9	Therfor Moises herde the puple wepynge bi meynees, and `alle bi hem silf bi the doris of her tentis; and the woodnesse of the Lord was wrooth greetli, but also the thing was seyn vnsuffrable to Moises.
040b0b009b	And he seide to the Lord, Whi hast thou turmentid thi seruaunt? whi fynde Y not grace bifor thee? and whi hast thou put on me the burthun of al this puple?
040b0c00e9	whethir Y conseyuede al this multitude, ethir gendride it, that thou seie to me, Bere thou hem in thi bosum as a nurise is wont to bere a litil yong child, and bere thou in to the lond for which thou hast swore to the fadris `of hem.
040b0d0087	wherof ben fleischis to me, that Y `yyue to so greet multitude? Thei wepen bifore me, and seyn, `Yyue thou fleischis to vs that we ete;
040b0e0040	I mai not aloone suffre al this puple, for it is greuouse to me.
040b0f0091	If in other maner it semeth to thee, Y biseche that thou sle me, and that Y fynde grace in thin iyen, that Y be not punyschid bi so grete yuelis.
040b10011c	And the Lord seide to Moises, Gadere thou to me seuenti men of the eldre men of Israel, whiche thou knowist, `that thei ben the elde men and maistris of the puple; and thou schalt lede hem to the dore of the tabernacle of boond of pees, and thou schalt make to stonde there with thee,
040b1100b8	that Y come doun, and speke to thee; and Y schal take awey of thi spirit, and Y schal yyue to hem, that thei susteyne with thee the birthun of the puple, and not thou aloone be greuyd.
040b1200d8	And thou schalt seie to the puple, Be ye halewid; to morew ye schulen ete fleischis; for Y herde you seie, Who schal yyue to vs the metis of fleischis? it was wel to vs in Egipt; that the Lord yyue `fleischis to you,
040b130056	and that ye ete not o dai, ethir tweyne, ethir fyue, ethir ten, sotheli nether twenti,
040b1400d9	but `til to a monethe of daies, til it go out bi youre nosethirlis, and turne in to wlatyng; for ye han put awei the Lord, which is in the myddis of you, and ye wepten bifor hym, and seiden, Whi yeden we out of Egipt?
040b15009b	And Moises seide to the Lord, Sixe hundrid thousynde of foot men ben of this puple, and thou seist, Y schal yyue to hem `mete of fleischis an hool monethe.
040b1600ac	Whether the multitude of scheep and of oxun schal be slayn, that it may suffice to mete, ethir alle the fischis of the see schulen be gaderid to gidere, that tho fille hem?
040b170084	To whom the Lord answeride, Whether the `hond of the Lord is vnmyyti? riyt now thou schalt se, wher my word schal be fillid in werk.
040b1800a4	Therfor Moises cam, and telde to the puple the wordis of the Lord; and he gaderide seuenti men of the eldere of Israel, whiche he made stonde aboute the tabernacle.
040b1900df	And the Lord cam doun bi a cloude, and spak to Moises, and took a weye of the spirit that was in Moises, and yaf to the seuenti men; and whanne the spirit hadde restid in hem, thei profesieden, and ceessiden not `aftirward.
040b1a00d3	Forsothe twei men dwelliden stille in the tentis, of whiche men oon was clepid Heldad, and the tothir Medad, on whiche the spirit restide; for also thei weren descryued, and thei yeden not out to the tabernacle.
040b1b0080	And whanne thei profesieden in the tentis, a child ran, and teld to Moises, and seide, Heldad and Medad profecien in the tentis.
040b1c0074	Anoon Josue, the sone of Nun, the `mynystre of Moises, and chosun of manye, seide, My lord Moises, forbede thou hem.
040b1d0076	And he seide, What hast thou enuye for me? who yyueth that al the puple profesie, and that God yyue his spirit to hem?
040b1e0050	And Moises turnede ayen, and the eldre men in birthe of Israel in to the tentis.
040b1f0110	Forsothe a wynde yede forth fro the Lord, and took curlewis, and bar ouer the see, and lefte in to the tentis, in the iurney, as myche as mai be parformed in o day, bi ech part of the tentis bi cumpas; and tho flowen in the eir bi twei cubitis in `hiynesse ouer the erthe.
040b20010f	Therfor the puple roos in al that dai and nyyt and in to the tothir dai, and gaderide the multitude of curlewis; he that gaderide litil, gaderide ten `mesuris clepid chorus; `and o chorus conteyneth ten buschels; and thei drieden tho curlewis bi the cumpas of the tentis.
040b2100ad	Yit `fleischis weren in the teeth `of hem, and siche mete failide not; and lo! the woodnesse of the Lord was reisid ayens the puple, and smoot it with a ful greet veniaunce.
040b220072	And thilke place was clepid The sepulcris of coueitise, for there thei birieden the puple that desiride fleischis.
040b230065	Sotheli thei yeden `out of the sepulcris of coueitise, and camen in to Asseroth, and dwelliden there.
040c010048	And Marie spak and Aaron ayens Moises, for his wijf a womman of Ethiope,
040c020097	and seiden, Whethir God spak oneli by Moises? whethir he spak not also to vs in lijk maner? And whanne the Lord hadde herd this, he was wrooth greetli;
040c030046	for Moises was the myldest man, ouer alle men that dwelliden in erthe.
040c040094	And anoon the Lord spak to Moises and to Aaron and to Marye, Go out ye thre aloone to the tabernacle of boond of pees. And whanne thei weren gon yn,
040c050073	the Lord cam doun in a piler of cloude, and he stood in the entryng of the tabernacle, and clepide Aaron and Marie.
040c0600b7	And whanne thei hadden go, he seide to hem, Here ye my wordis; if ony among you is a profete of the Lord, Y schal appere to hym in reuelacioun, ethir Y schal speke to hym bi `a dreem.
040c07005a	And he seide, And my seruaunt Moises is not siche, which is moost feithful in al myn hows;
040c0800aa	for Y speke to hym mouth to mouth, and he seeth God opynli, and not bi derke spechis and figuris. Why therfor dredden ye not to bacbite `ether depraue my seruaunt Moises?
040c090036	And the Lord was wrooth ayens hem, and he wente a wei.
040c0a00a6	And the cloude yede awei, that was on the tabernacle and lo! Marie apperide whijt with lepre as snow. And whanne Aaron biheelde hir, and siy hir bispreynd with lepre,
040c0b0048	he seide to Moises, My lord, Y beseche, putte thou not this synne on vs,
040c0c00bc	which we diden folili, that this womman be not maad as deed, and as a deed borun thing which is cast out of the `wombe of his modir; lo! now the half of hir fleisch is deuourid with lepre.
040c0d004a	And Moises criede to the Lord, and seide, Lord, Y biseche, heele thou hir.
040c0e00ed	To whom the Lord answerid, If hir fadir hadde spet in to hir face, where sche ouyte not to be fillid with schame, nameli in seuene daies? Therfor be sche departid out of the tentis bi seuen daies, and aftirward sche schal be clepid ayen.
040c0f0083	And so Marie was excludid out of the tentis bi seuene daies; and the puple was not mouyd fro that place, til Marie was clepid ayen.
040c10005c	And the puple yede forth fro Asseroth, whanne the tentis weren set in the deseert of Pharan.
040d010022	And there the Lord spak to Moises,
040d020091	and seide, Sende thou men that schulen biholde the lond of Canaan, which Y schal yyue to the sones of Israel, of ech lynage o man of the princes.
040d03007a	Moises dide that that the Lord comaundide, and sente fro the deseert of Pharan princes, men of whiche these ben the names.
040d040033	Of the lynage of Ruben, Semmya, the sone of Zectur.
040d050032	Of the lynage of Symeon, Saphat, the sone of Hury.
040d060033	Of the lynage of Juda, Caleph, the sone of Jephone.
040d070033	Of the lynage of Isachar, Igal, the sone of Joseph.
040d080030	Of the lynage of Effraym, Osee, the sone of Nun.
040d090035	Of the lynage of Beniamyn, Phalti, the sone of Raphu.
040d0a0033	Of the lynage of Zabulon, Gediel, the sone of Sodi.
040d0b0051	Of the lynage of Joseph, of the gouernaunce of Manasses, Gaddi, the sone of Susy.
040d0c0031	Of the lynage of Dan, Amyel, the sone of Gemalli.
040d0d0030	Of the lynage of Aser, Sur, the sone of Mychael.
040d0e0034	Of the lynage of Neptalym, Nabdi, the sone of Napsi.
040d0f002e	Of the lynage of Gad, Guel, the sone of Machi.
040d10007a	These ben the names of men, which Moises sente to biholde the lond of Canaan; and he clepide Osee, the sone of Nun, Josue.
040d110089	Therfor Moises sente hem to biholde the lond of Canaan, and seide to hem, `Stie ye bi the south coost; and whanne ye comen to the hillis,
040d1200b5	biholde ye the lond, what maner lond it is; and biholde ye the puple which is the dwellere therof, whether it is strong, ethir feble, `whether thei ben fewe in noumbre, ether manye;
040d13005b	whether that lond is good, ethir yuel; what maner citees ben, wallid, ether without wallis;
040d1400e3	whether the lond is fat, ether bareyn, `whether it is ful of woodis, ethir without trees. Be ye coumfortid, and `brynge ye to vs of the fruytis of that lond. Sotheli the tyme was, whanne grapis first ripe myyten be etun thanne.
040d150074	And whanne thei hadden stied, thei aspieden the lond, fro the deseert of Syn `til to Rohob, as men entryth to Emath.
040d1600bc	And thei stieden to the south, and camen in to Ebron, where Achyman, and Sisai, and Tholmai, the sones of Enach, weren; for Hebron was maad bi seuen yeer bifor Thamnys, the citee of Egipt.
040d1700d3	And thei yeden til to the stronde of clustre, and kittiden doun a sioun with his grape, which twei men baren in a barre; also thei token of pumgarnadis, and of the figis of that place which is clepid Nehelescol,
040d180053	that is, the stronde of grape, for the sones of Israel baren a clustre fro thennus.
040d190078	And the aspieris of the lond, whanne thei hadden cumpassid al the cuntrey, after fourti daies camen to Moises and Aaron,
040d1a00c4	and to al the cumpany of the sones of Israel, in to the deseert of Pharan which is in Cades. And `the aspieris spaken to hem, and schewiden the fruytis of the lond to al the multitude, and telden,
040d1b008f	and seiden, We camen to the lond, to which thou sentest vs, which lond treuli flowith with mylk and hony, as it may be knowun bi these fruytis;
040d1c0086	but it hath strongeste inhabiteris, and grete cytees, and wallid; we sien there the kynrede of Anachym; Amalech dwellith in the south;
040d1d0089	Ethei, and Jebusei, and Amorey dwellen in the hilli placis; forsothe Cananey dwellith bisidis the see, and bisidis the floodis of Jordan.
040d1e009a	Among thes thingis Caleph peeside the grutchyng of the puple, that was maad ayens Moises, and seide, `Stie we, and welde we the lond, for we moun gete it.
040d1f0072	Forsothe other aspieris, that weren with hym, seiden, We moun not stie to this puple, for it is strongere than we.
040d2000f2	And thei deprauyden the lond which thei hadden biholde, anentis the sones of Israel, and seiden, The lond which we cumpassiden deuourith hise dwelleris; the puple which we bihelden is of large stature; there we syen summe wondris ayens kynde,
040d21006e	of the sones of Enach, of the kynde of geauntis, to whiche we weren comparisound, and weren seien as locustis.
040e010036	Therfor al the cumpeny criede, and wepte in that nyyt,
040e02004b	and alle the sones of Israel grutchiden ayens Moises and Aaron, and seiden,
040e03011a	We wolden that we hadden be deed in Egipt, and not in this waast wildirnesse; we wolden that we perischen, and that the Lord lede vs not in to this lond, lest we fallen bi swerd, and oure wyues and fre children ben led prisoneris; whether it is not betere to turne ayen in to Egipt?
040e040057	And thei seiden oon to another, Ordeyne we a duyk to vs, and turne we ayen in to Egipt.
040e05006f	And whanne this was herd, Moises and Aaron felden lowe to erthe, bifor al the multitude of the sones of Israel.
040e06007d	And sotheli Josue, the sone of Nun, and Caleph, the sone of Jephone, whiche also cumpassiden the lond, to renten her clothis,
040e070061	and spaken to al the multitude of the sones of Israel, The lond which we cumpassiden is ful good;
040e080075	if the Lord is merciful to vs, he schal lede vs in to it, and schal yyue `to vs the lond flowynge with mylk and hony.
040e0900b3	Nyle ye be rebel ayens the Lord, nether drede ye the puple of this lond, for we moun deuoure hem so as breed; al her help passide awei fro hem, the Lord is with vs, nyle ye drede.
040e0a00ae	And whanne al the multitude criede, and wolde oppresse hem with stonys, the glorie of the Lord apperide on the roof of the boond of pees, while alle the sones of Israel sien.
040e0b0098	And the Lord seide to Moises, Hou long schal this puple bacbite me? Hou longe schulen thei not bileue to me in alle `signes, whiche Y haue do bifor hem?
040e0c0090	Therfor Y schal smyte hem with pestilence, and Y schal waste hem; forsothe Y schal make thee prince on a greet folk, and strongere than is this.
040e0d005f	And Moises seide to the Lord, Egipcians `here not, fro whos myddil thou leddist out this puple,
040e0e00cd	and the dwelleris of this loond, whiche herden that thou, Lord, art in this puple, and art seyn face to face, and that thi cloude defendith hem, and that thou goist bifore hem in a pilere of cloude bi dai,
040e0f0053	and in a piler of fier bi nyyt, that thou hast slayn so greet a multitude as o man,
040e100078	and seie thei, He myyte not brynge this puple in to the lond for whiche he swoor, therfor he killide hem in wildirnesse;
040e110055	therfor the strengthe of the Lord be magnified, as thou hast swore. And Moises seide,
040e1200cc	Lord pacient, and of myche mercy, doynge awei wickidnesse and trespassis, and leeuynge no man vngilti, which visitist the synnes of fadris in to sones in to the thridde and fourthe generacioun, Y biseche,
040e130091	foryyue thou the synne of this thi puple, aftir the greetnesse of thi merci, as thou were merciful to men goynge out of Egipt `til to this place.
040e140038	And the Lord seide, Y haue foryouun to hem, bi thi word.
040e15003f	Y lyue; and the glorie of the Lord schal be fillid in al erthe;
040e1600a6	netheles alle men that sien my mageste, and my signes, whiche Y dide in Egipt and in the wildirnesse, and temptiden me now bi ten sithis, and obeieden not to my vois,
040e17006a	schulen not se the lond for which Y swore to her fadris, nethir ony of hem that bacbitide me, schal se it.
040e180091	Y schal lede my seruaunt Caleph, that was ful of anothir spirit, and suede me, in to this lond, which he cumpasside, and his seed schal welde it.
040e190089	For Amalech and Cananei dwellen in the valeis, to morewe moue ye tentis, and turne ye ayen in to wildirnesse bi the weie of the reed see.
040e1a0034	And the Lord spak to Moises and to Aaron, and seide,
040e1b0063	Hou long grutchith this werste multitude ayens me? Y haue herd the pleyntis of the sones of Israel.
040e1c0063	Therfor seie thou to hem, Y lyue, seith the Lord; as ye spaken while Y herde, so Y schal do to you;
040e1d007f	youre careyns schulen ligge in this wildirnesse. Alle ye that ben noumbrid, fro twenti yeer and aboue, and grutchiden ayens me,
040e1e00a1	schulen not entre in to the lond, on which Y reiside myn hond, that Y schulde make you to dwelle outakun Caleph, the sone of Jephone, and Josue, the sone of Nun.
040e1f00a6	Forsothe Y schal lede in youre litle children, of whiche ye seiden that thei schulden be preyes `ethir raueyns to enemyes, that thei se the lond which displeside you.
040e200038	Forsothe youre careyns schulen ligge in the wildirnesse;
040e2100a8	youre sones schulen be walkeris aboute in the deseert bi fourti yeer, and thei schulen bere youre fornycacioun, til the careyns of the fadris ben wastid in the deseert,
040e2200c0	by the noumbre of fourti daies, in whiche ye bihelden the loond; a yeer schal be arettid for a dai, and bi fourti yeer ye schulen resseyue youre wickidnesse, and ye schulen knowe my veniaunce.
040e23008a	For as Y spak, so Y schal do to al this werste multitude, that roos to gidere ayens me; it schal faile, and schal die in this wildirnesse.
040e2400b4	Therfor alle the men whyche Moises hadde sent to see the lond, and whiche turniden ayen, and maden al the multitude to grutche ayens hym, and depraueden the lond, that it was yuel,
040e25002f	weren deed, and smytun in the siyt of the Lord.
040e260070	Sotheli Josue, the sone of Nun, and Caleph, the sone of Jephone, lyueden, of alle men that yeden to se the lond.
040e27005e	And Moises spak alle these wordis to alle the sones of Israel, and the puple mourenyde gretli.
040e2800aa	And, lo! thei riseden in the morewtid first, and `stieden in to the cop of the hil, and seiden, We ben redi to stie to the place, of which the Lord spak, for we synneden.
040e29006b	To whiche Moises seide, Whi passen ye the word of the Lord, that schal not bifalle to you in to prosperite?
040e2a004f	Nyle ye stie, for the Lord is not with you, lest ye fallen bifor youre enemyes.
040e2b0091	Amalech and Cananei ben bifor you, bi the swerd of whiche ye schulen falle, for ye nolden assente to the Lord, nether the Lord schal be with you.
040e2c0097	And thei weren maad derk, and stieden in to the cop of the hil; forsothe the ark of the testament of the Lord and Moises yeden not awey fro the tentis.
040e2d007e	And Amalech cam doun, and Chananei, that dwelliden in the hil, and he smoot hem, and kittide doun, and pursuede hem til Horma.
040f01004a	And the Lord spak to Moises, and seide, Speke thou to the sones of Israel,
040f02006f	and thou schalt seie to hem, Whanne ye han entrid in to the lond of youre abitacioun which Y schal yyue to you,
040f0300ec	and ye make an offryng to the Lord in to brent sacrifice, ether a pesible sacrifice, and ye payen auowis, ethir offren yiftis bi fre wille, ethir in youre solempnytees ye brennen odour of swetnesse to the Lord, of oxun, ether of scheep;
040f0400b3	who euer offrith the slayn sacrifice, schal offre a sacrifice of flour, the tenthe part of ephi, spreynt togidere with oile, which oil schal haue a mesure the fourthe part of hyn;
040f050079	and he schal yyue wyn to fletynge sacrifices to be sched, of the same mesure, in to brent sacrifice, and slayn sacrifice.
040f060093	Bi ech loomb and ram schal be the sacrifice of flour, of twey tenthe partis, which schal be spreynt togidere with oile, of the thridde part of hyn;
040f07007f	and he schal offre wyn to the fletynge sacrifice, of the thridde part of the same mesure, in to odour of swetnesse to the Lord.
040f080089	Forsothe whanne thou makist a brent sacrifice, ethir an offryng of oxun, that thou fille avow, ethir pesible sacrifice, thou schalt yyue,
040f090070	bi ech oxe, thre tenthe partis of flour, spreynt togidere with oile, which schal haue the half of mesure of hyn;
040f0a0081	and thou schalt yyue wyn to fletynge sacrifices to be sched, of the same mesure, in to offryng of the swettest odour to the Lord.
040f0b0025	So ye schulen do bi ech oxe, and ram,
040f0c0013	and lomb, and kide;
040f0d001d	as wel men borun in the lond,
040f0e003a	as pilgrymys, schulen offre sacrifices bi the same custom;
040f0f004d	o comaundement and doom schal be, as wel to you as to comelyngis of the lond.
040f10001c	And the Lord spak to Moises,
040f11004a	and seide, Speke thou to the sones of Israel, and thou schalt seie to hem,
040f120039	Whanne ye comen in to the lond which Y schal yyue to you,
040f13002e	and `ye eten of the looues of that cuntrey, ye
040f140078	schulen departe the firste fruytis of youre metis to the Lord; as ye schulen departe the firste fruytis of corn flooris,
040f150040	so ye schulen yyue the firste fruytis also of sewis to the Lord.
040f160052	That if bi ignoraunce ye passen ony of tho thingis whiche the Lord spak to Moyses,
040f170048	and comaundide bi hym to you, fro the dai in which he bigan to comaunde,
040f180105	and ouer, and the multitude hath foryete to do, it schal offre a calf of the drooue, brent sacrifice in to swettist odour to the Lord, and the sacrificis therof, and fletynge offryngis, as the cerymonyes therof axen; and it schal offre a `buc of geet for synne.
040f1900eb	And the preest schal preie for al the multitude of the sones of Israel, and it schal be foryouun to hem, for thei synneden not wilfuli. And neuerthelesse thei schulen offre encense to the Lord for hemsilf, and for her synne and errour;
040f1a00a6	and it schal be foryouun to al the puple of the sones of Israel, and to comelyngis that ben pilgryms among hem, for it is the synne of al the multitude bi ignoraunce.
040f1b00a7	That if a soule synneth vnwityngli, it schal offre a geet of o yeer for his synne; and the preest schal preye for that soule, for it synnede vnwityngli bifor the Lord;
040f1c0050	and the preest schal gete foryyuenesse to it, and synne schal be foryouun to it.
040f1d0061	As wel to men borun in the lond as to comelyngis, o lawe schal be of alle that synnen vnwityngli.
040f1e0097	Forsothe a man that doith ony synne bi pride, schal perische fro his puple, whether he be a citeseyn, ethir a pilgrym, for he was rebel ayens the Lord;
040f1f0089	for he dispiside the word of the Lord, and made voide his comaundement; therfor he schal be doon awei, and schal bere his owne wickidnes.
040f200083	Forsothe it was doon, whanne the sones of Israel weren in wildirnesse, and hadde founde a man gaderynge woode in the `day of sabat,
040f210066	thei brouyten hym to Moises, and to Aaron, and to al the multitude; whiche closiden hym in to prisoun,
