2800000007	Matthew
290f0f009b	So Pilate, willing to do what would be satisfactory to the people, released to them Barabbas, and delivered Jesus to be scourged, in order to be crucified.
290f100063	Then the soldiers led him to the hall, which is the Praetorium, and called together the whole band.
290f110063	And they invested him with a robe of purple, and platting a crown of thorns, put it about his head,
290f120042	and began to pay their salutations to him, Hail, King of the Jews!
290f130068	And they struck him on the head with a cane, and spat upon him, and bowing their knees payed him homage.
290f14009a	And when they had treated him with mockery, they took off the purple robe from him, and clothed him with his own garments, and led him out to crucify him.
290f15008a	And they compel one Simon, a Cyrenian, who was passing by, coming out of the field, the father of Alexander and Rufus, to carry his cross.
290f160061	And they convey him to a place called Golgotha, which is being interpreted, The place of a skull.
290f17004d	And they gave him to drink wine medicated with myrrh: but he received it not.
290f180066	And having crucified him, they divided his garments, casting the lot upon them, what each should take.
290f190032	Now it was the third hour, and they crucified him.
290f1a0051	And there was an inscription of his crime written over him, THE KING OF THE JEWS.
290f1b005a	And with him they crucified two robbers, one on his right hand, and the other on his left.
290f1c0060	And the scripture was fulfilled, which saith, “And he was reckoned among the transgressors.”
290f1d0090	And they who passed along, blasphemed him, shaking their heads, and saying, Aha! thou that destroyest the temple, and buildest it in three days,
290f1e002b	save thyself, and come down from the cross.
290f1f008e	And in the same manner also, the chief priests mocking him, among each other, with the scribes, said, He saved others, himself he cannot save.
290f20008f	Thou Messiah, King of Israel, come now down from the cross, that we may see, and believe. Even those who were crucified with him railed on him.
290f210058	Now when the sixth hour came, there was darkness over all the land until the ninth hour.
290f2200ae	And at the ninth hour, Jesus cried with a loud voice, saying, Eloi, Eloi, lama sabacthani? which is, being interpreted, My God, my God, for what cause hast thou abandoned me?
290f23004f	And some of those who stood by, hearing him, said, Behold, he crieth for Elias.
290f24009d	Then one ran, and filling a sponge with vinegar, fixed it round a cane, and gave him to drink, saying, Let alone, let us see if Elias comes to take him down.
290f250033	Then Jesus, uttering a loud cry, gave up the ghost.
290f260046	And the vail of the temple was rent in two from the top to the bottom.
290f27008c	And the centurion, who stood opposite to him, observing, that with such a cry he gave up the ghost, said, Assuredly this was the Son of God.
290f2800a4	Now there were also women looking on at a distance; among whom also was Mary Magdalene, and Mary the mother of James the small, and the mother of Joses, and Salome.
290f290080	These women followed him when he was in Galilee, and supplied his wants; and many other women who went up with him to Jerusalem.
290f2a0068	And when the evening was now come (since it was the preparation, that is the day preceding the sabbath),
290f2b00c4	Joseph, who was from Arimathea, came, a respectable person, a counsellor, and who himself also was expecting the kingdom of God; taking courage, he went in to Pilate, and begged the body of Jesus.
290f2c0080	Then Pilate marvelled that he should be already dead: and calling for the centurion, he asked him, If he had been dead any time.
290f2d0043	And when he knew it from the centurion, he gave the body to Joseph.
290f2e00cd	And having bought a wrapper of fine linen, and taken him down, he wrapped him in the linen cloth, and laid him in a sepulchre, which was hewn out of a rock; and rolled a stone to the door of the sepulchre.
290f2f0048	Now Mary Magdalene, and Mary the mother of Joses, saw where he was laid.
2910010093	AND when the sabbath was past, Mary Magdalene, and Mary the mother of James, and Salome, purchased aromatics, that they might come, and anoint him.
291002005f	And very early on the first day of the week, they come to the sepulchre, as the sun was rising.
291003005e	And said among themselves, Who will roll away for us the stone from the door of the sepulchre?
2910040054	And looking again, they saw that the stone was rolled away, for it was vastly large.
291005008a	And entering into the sepulchre, they saw a young man sitting at the right hand, clothed in a white robe; and they were greatly terrified.
291006009c	But he saith unto them, Be not affrighted, ye seek Jesus the Nazarean, who was crucified; he is risen, he is not here: behold the place where they laid him.
2910070075	But go, tell his disciples, and Peter, that he goeth before you into Galilee; there shall ye see him, as he told you.
29100800a6	And they going out hastily, fled from the sepulchre, for trembling and astonishment had seized them: and they said not a word to any person, for they were affrighted.
29100900d0	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Now being arisen early, on the first day of the week, he appeared first to Mary Magdalene, out of whom he had cast seven devils.
29100a0054	She going, told it to those who had been with him, as they were wailing and weeping.
29100b005d	And they, when they heard that he was alive, and had been seen by her, gave no credit to her.
29100c0077	Then after this, he was manifested under another form, to two of them as they were walking, and going into the country.
29100d0050	And they came back and told the news to the rest; neither did they believe them.
29100e00d1	Afterwards he shewed himself to the eleven, as they were sitting at table, and upbraided them for their infidelity and hardness of heart, because they did not believe those who had seen him after he was risen.
29100f0056	And he said unto them, Go into all the world, and preach the gospel to every creature.
291010005c	He that believeth and is baptised shall be saved; and he that believeth not shall be damned.
291011007a	And these signs shall follow those that believe: in my name shall they cast out devils; they shall speak with new tongues;
291012009a	they shall take up serpents; and if they drink any deadly potion, it shall not hurt them; they shall lay hands on the sick, and they shall recover health.
2910130071	Then the Lord, after having thus spoken to them, was taken up into heaven, and sat down at the right hand of God.
291014007f	But they going forth preached every where, the Lord working mightily with them, and confirming the word, by attendant miracles.
2a00000004	Luke
2a01010063	SINCE many have attempted to compose a narrative of facts, confirmed to us by the fullest evidence:
2a01020067	exactly as they delivered them to us, who were eve witnesses from the first, and ministers of the word;
2a01030096	it seemed right to me also, having obtained accurate knowledge of all things from above, to write to thee in regular order, most excellent Theophilus,
2a01040077	to the intent that thou mayest clearly know the certainty of those matters, concerning which thou hast been instructed.
2a010500ac	There was in the days of Herod, the king of Judea, a certain priest named Zacharias, of the course of Abiah: and his wife of the daughters of Aaron, and her name Elisabeth.
2a0106006e	And they were both righteous before God, walking in all the commandments and ordinances of the Lord blameless.
2a01070059	And they had no child, because Elizabeth was barren, and both were far advanced in years.
2a01080071	And it came to pass, as he discharged his priestly office in the order of his periodical ministration before God,
2a0109007b	according to the custom of the priesthood, it fell to his lot to burn the incense when he went into the temple of the Lord.
2a010a005c	And all the multitude of people was praying without, at the time of the burning the incense.
2a010b005c	And an angel of the Lord appeared to him standing on the right side of the altar of incense.
2a010c0048	And Zacharias was agitated greatly at the sight, and fear fell upon him.
2a010d009c	But the angel said unto him, Fear not, Zacharias: for thy prayer is heard; and thy wife Elisabeth shall bring thee a son, and thou shalt call his name John.
2a010e004f	And it shall give thee joy and exultation; and many shall rejoice at his birth:
2a010f00b6	for he shall be great in the sight of the Lord; and he shall never drink wine, nor any intoxicating liquor; and he shall be filled with the Holy Ghost, even from his mother’s womb.
2a0110004a	And many of the children of Israel shall he turn unto the Lord, their God.
2a011100cf	And he shall go forth before him in the spirit and power of Elias, to convert the hearts of fathers with their children, and the disobedient to the wisdom of the just; to prepare a people ready for the Lord.
2a0112006e	And Zacharias said to the angel, By what shall I know this? for I am old, and my wife far advanced in her age.
2a011300a8	And the angel answering said to him, I am Gabriel, that stand in the presence of God; and I have been sent to speak to thee, and to proclaim these glad tidings to thee.
2a011400c0	And behold, thou shalt be dumb, and unable to speak, until that day when these things shall come to pass, because thou hast not believed my words, which shall be fulfilled at their exact time.
2a0115005f	And the people were waiting for Zacharias, and marvelled that he tarried so long in the temple.
2a011600ad	And when he came out, he could not speak to them: and they perceived that he had seen a vision in the temple: for he himself made signs to them, and continued deaf and dumb.
2a0117005c	And it came to pass, when the days of his ministry were fulfilled, he went to his own house.
2a01180066	And after those days Elisabeth his wife conceived, and kept herself in retirement five months, saying,
2a0119006b	Thus hath the Lord dealt with me in the days in which he looked upon me to take away my reproach among men.
2a011a0072	Now in the sixth month the angel Gabriel was sent from God into a city of Galilee, the name of which was Nazareth,
2a011b006e	to a virgin of the house of David, betrothed to a man whose name was Joseph; and the virgin’s name was Mary.
2a011c007f	And the angel coming in to her said, All hail! O thou highly favoured one! the Lord is with thee: blessed art thou among women.
2a011d007d	And when she saw him, she was greatly agitated at his address: and reasoned in herself what kind of salutation this could be.
2a011e0051	And the angel said unto her, Fear not, Mary, for thou hast found favour with God.
2a011f0068	And, behold, thou shalt conceive in thy womb, and bring forth a son, and thou shalt call his name JESUS.
2a0120007d	He shall be great, and shall be called the Son of the Highest: and the Lord God will give him the throne of David his father;
2a0121005e	and he shall reign over the house of Jacob for ever, and of his kingdom there shall be no end.
2a01220038	And Mary said, How shall this be, seeing I know not man?
2a012300d9	And the angel answering said unto her, The Holy Ghost shall come upon thee, and the power of the Most High shall overshadow thee; wherefore also the Holy One that shall be born of thee, shall be called the Son of God.
2a01240093	And, behold, Elisabeth thy cousin, she also hath conceived in her old age: and this is the fifth month of pregnancy with her who was called barren.
2a01250029	For there is nothing impossible with God.
2a01260078	Then said Mary, Behold a servant of the Lord, be it to me according to thy declaration. And the angel departed from her.
2a0127005d	Then Mary arose in those days, and went with haste into the hill country, to a city of Judah,
2a0128003f	and entered into the house of Zachariah, and saluted Elisabeth.
2a01290094	And it came to pass, when Elisabeth heard the salutation of Mary, the babe leaped for joy in her womb; and Elisabeth was filled with the Holy Ghost:
2a012a0072	and she exclaimed with a loud voice, and said, Blessed art thou among women, and blessed is the fruit of thy womb.
2a012b0051	And whence is this favour shewn me, that the mother of my Lord should come to me?
2a012c005c	For, lo! as the voice of thy salutation reached my ears, the babe leaped for joy in my womb.
2a012d006c	And blessed is she that hath believed; for there shall be a fulfilment of the things told her from the Lord.
2a012e002d	And Mary said, My soul doth magnify the Lord,
2a012f002d	and my spirit hath exulted in God my Saviour:
2a0130007c	for he hath looked upon the lowly state of his maid-servant: for, lo! henceforth shall all generations pronounce me blessed.
2a01310047	For the Mighty One hath done great things for me; and holy is his name.
2a01320048	And his mercy is upon those who fear him, from generation to generation.
2a01330068	He hath displayed strength from his arm; he hath scattered the proud in the imagination of their hearts.
2a01340049	He hath cast down potentates from the throne, and hath exalted the lowly.
2a01350051	He hath filled the hungry with good things; and the rich he hath sent empty away.
2a01360051	He hath succoured Israel his servant, that he might be mindful of mercy for ever;
2a0137003d	as he had spoken to our fathers, to Abraham, and to his seed.
2a01380047	And Mary abode with her about three months, and returned unto her home.
2a01390052	Now Elisabeth’s time was up that she should be delivered; and she brought a son.
2a013a0077	And her neighbours and her relations heard, that the Lord had magnified his mercy upon her; and they congratulated her.
2a013b0086	And it came to pass, on the eighth day they came to circumcise the child; and they called him after the name of his father, Zacharias.
2a013c003f	And his mother spake and said, No; but he shall be called John.
2a013d0057	And they said to her, There is not one among thy relations, who is called by this name.
2a013e0041	And they made signs to his father, what he would have him called.
2a013f005f	And desiring a writing tablet, he wrote, saying, John is his name. And they were all surprised.
2a0140005f	Instantly then his mouth was opened, and his tongue loosed, and he burst out in praises to God.
2a0141009d	And great awe fell on all those who dwelt around them: and in all the mountainous country of Judea, all these circumstances were the subject of conversation.
2a01420084	And all who heard them laid them up in their hearts, saying, Well! what a child will this be! And the hand of the Lord was with him.
2a01430050	And Zacharias his father was filled with the Holy Ghost, and prophesied, saying,
2a01440061	Blessed be the Lord the God of Israel; for he hath visited and wrought redemption for his people;
2a01450050	and hath raised up a horn of salvation for us in the house of his servant David:
2a01460052	as he spake by the mouth of his holy prophets, which have been from the beginning:
2a0147004a	even preservation from our enemies, and from the hand of all that hate us;
2a0148004c	to perform mercy towards our fathers, and to remember his own holy covenant:
2a0149002e	the oath which he sware to Abraham our father,
2a014a005f	to give us, that we, secure from fear, rescued from the hands of our enemies, should serve him,
2a014b0043	in righteousness and holiness before him, all the days of our life.
2a014c0081	And thou, child, shalt be called the prophet of the Most High; for thou shalt go before the face of the Lord to prepare his ways;
2a014d0051	to give the knowledge of salvation to his people, by the remission of their sins,
2a014e006f	through the bowels of mercy of our God; with which he hath visited us, as the dawn of the morning from on high,
2a014f006c	to illumine those who sat in darkness, and in the shadow of death, to direct our feet into the way of peace.
2a0150007a	And the child grew, and became mighty in spirit, and was in the deserts until the days of his public exhibition to Israel.
2a0201007f	NOW it came to pass in those days, that there went out a decree from Caesar Augustus, that the whole land should be registered.
2a0202004d	(And this first enrolment was made by Cyrenius, afterwards governor of Syria)
2a02030039	And all went to be registered, every one to his own city.
2a020400ad	Then Joseph also went up from Galilee, from the city of Nazareth, to Judea, to the city of David, which is called Bethlehem; because he was of the house and family of David;
2a0205004f	to be enregistered with Mary, the wife espoused to him, who was big with child.
2a0206005f	And it came to pass, while they were there, that her time was up, that she should be delivered.
2a0207009b	And she brought forth a son, her first-born, and wrapped him in swaddling-clothes, and laid him in a manger, because there was no room for them in the inn.
2a0208006e	And there were shepherds in that country abiding in the open air, and keeping guard over their flock by night.
2a02090085	And, behold, the angel of the Lord came upon them, and the glory of the Lord shone around them; and they were exceedingly affrighted.
2a020a0082	And the angel said unto them, Be not affrighted: for, behold, I bring you tidings of great joy, which shall be for all the people.
2a020b0063	Because this day there is born for you a Saviour, which is Messiah, the Lord, in the city of David.
2a020c0061	And this shall be a sign for you; Ye shall find the babe in swaddling-clothes, lying in a manger.
2a020d0066	And suddenly there appeared with the angel a multitude of the heavenly host, praising God, and saying,
2a020e0054	Glory in the highest heavens to God! and upon earth, peace! towards men complacence.
2a020f00d9	And it came to pass, as the angels went from them into heaven, the men, the shepherds, said also to each other, Let us now go to Bethlehem, and see this thing which hath happened, which the Lord hath made known to us.
2a02100058	And they came with haste, and found Mary, and Joseph, and the babe, lying in the manger:
2a0211006b	and when they saw it, they made a public report of the declaration delivered to them respecting this child.
2a02120049	And all who heard it, marvelled at the things told them by the shepherds.
2a0213007c	But Mary carefully preserved all these declarations, laying them together in her heart, in order to apprehend their meaning.
2a02140088	And the shepherds returned, glorifying and praising God for all the things which they had heard and seen, exactly as had been told them.
2a021500a1	And when eight days were fulfilled for circumcising the child, his name also was called JESUS, the name imposed by the angel before he was conceived in the womb.
2a02160091	And when the days of her purification were accomplished according to the law of Moses, they brought him to Jerusalem, to present him to the Lord;
2a02170073	as it is written in the law of the Lord, Every male child, that openeth the womb, shall be called holy to the Lord;
2a0218007f	and to offer a sacrifice, according to what is prescribed in the law of the Lord, A pair of turtle doves, or two young pigeons.
2a021900b0	And, behold, there was a man at Jerusalem, whose name was Simeon; and this man was righteous and devout, waiting for the consolation of Israel: and the Holy Ghost was upon him.
2a021a0085	And it had been divinely communicated to him by the Holy Spirit, that he should not see death, till he had seen the Lord’s Messiah.
2a021b00af	And he came by the spirit into the temple; just as the parents were bringing in the child Jesus, that they might do according to what was the custom of the law concerning him;
2a021c0039	and he took him into his arms, and blessed God, and said,
2a021d003f	Now dismiss thy servant, Lord, according to thy word, in peace;
2a021e0024	for my eyes have seen thy salvation,
2a021f0037	which thou hast prepared before the face of all people.
2a0220004b	A light to give revelation to the Gentiles, and glory to thy people Israel.
2a0221004a	And Joseph and his mother were amazed at the things spoken concerning him.
2a022200b5	And Simeon blessed them, and said to Mary his mother, Behold, this child is appointed for the fall, and rising again of many in Israel; and for a marked object to be spoken against;
2a02230062	(so shall a dart pierce through thy own soul) that the reasonings of many hearts may be laid open,
2a022400b6	And there was Anna, a prophetess, the daughter of Phanuel, of the tribe of Asser: she was far advanced in old age, having lived but seven years with a husband, from her virgin state:
2a022500a0	though she was now a widow, of about eighty-four years, who departed not from the temple, attending the divine service, with fastings and prayers night and day:
2a0226008f	and at the very same moment coming up, she also in turn confessed the Lord, and spake of him to all who were expecting redemption in Jerusalem.
2a02270081	And when they had finished all things according to the law of the Lord, they returned into Galilee, into their own city Nazareth.
2a02280079	And the child grew, and became endued with great powers of spirit, filled with wisdom; and the grace of God was upon him.
2a02290048	And his parents went annually to Jerusalem at the feast of the passover.
2a022a0062	And when he was twelve years old, they went up to Jerusalem, according to the custom of the feast.
2a022b008b	And when they had concluded the days, as they were returning, the child Jesus remained at Jerusalem, and Joseph and his mother knew it not:
2a022c0081	but supposing him to be in the company, they went a day’s journey; and they sought him among their relations and acquaintances;
2a022d0041	and not finding him, they returned to Jerusalem in search of him.
2a022e0095	And it came to pass after three days, they found him in the temple, sitting in the midst of the doctors, both hearing them and asking them questions.
2a022f005b	And all who heard him, were in a transport of admiration, at his understanding and answers.
2a023000c4	And when they saw him, they were struck with surprise; and his mother said to him, Son, why hast thou behaved to us in this manner? lo! thy father and I have been seeking thee in anguish of heart.
2a02310076	And he said unto them, Wherefore did ye seek me? did you not know, that I must be occupied with my Father’s affairs?
2a0232003d	And they understood not the meaning of what he spake to them.
2a0233008c	And he went down with them, and came to Nazareth, and was in subjection to them: though his mother preserved all these sayings in her heart.
2a02340049	And Jesus advanced in wisdom and stature, and in favour with God and men.
2a030100ec	NOW in the fifteenth year of the reign of Tiberius Caesar, Pontius Pilate being governor of Judea, and Herod tetrarch of Galilee, and Philip his brother tetrarch of Iturea and the region of Trachonitis, and Lysanias tetrarch of Abilene:
2a0302006f	when Annas and Caiaphas were high-priests, the word of God came to John the son of Zacharias in the wilderness;
2a0303007a	and he came into all the country on the confines of Jordan, preaching the baptism of repentance for the remission of sins;
2a030400ad	as it is written in the book of the words of the prophet Isaiah, saying, “The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths strait:
2a0305008d	every valley shall be filled up, and every mountain and hill shall be levelled, and the crooked ways made strait, and the rough roads smooth:
2a03060030	and all flesh shall see the salvation of God.”
2a03070095	He said, therefore, to the multitudes who came out to be baptised by him, Ye broods of vipers, who hath warned you to fly from the approaching wrath?
2a030800c7	Produce then fruits worthy of repentance, and begin not to say in yourselves, We have a father, even Abraham; for I say unto you, That God is able out of these stones to raise up children to Abraham.
2a0309008d	But now is the ax laid even to the root of the trees; every tree therefore that produceth not good fruit, is cut down and cast into the fire.
2a030a003c	And the multitudes asked him, saying, What then shall we do?
2a030b0092	And he answering said to them, He that hath two coats, let him give to him that hath none; and he that hath provisions, let him do in like manner.
2a030c0069	Then came also the farmers of the taxes to be baptised, and they said unto him, Master, what shall we do?
2a030d0040	He said unto them, Exact nothing more than is appointed for you.
2a030e009c	And the military men also asked him, And what shall we do? And he said unto them, Extort nothing by force; nor turn informers; and be content with your pay.
2a030f0078	Now when the people were in expectation, and many reasoned in their hearts respecting John, whether he were the Messiah,
2a031000dc	John addressed himself to them all, saying, I indeed baptise you with water; but one mightier than I is coming, the thong of whose sandals I am not worthy to untie: he shall baptise you with the Holy Ghost and with fire;
2a031100b2	whose winnowing fan is in his hand, and he will thoroughly cleanse his threshing-floor, and collect the wheat into his granary; but the chaff he will burn with fire unquenchable.
2a0312006d	Thus in many and various discourses exhorting them, he preached the glad tidings of the gospel to the people.
2a0313009a	Now Herod the tetrarch, being reproved by him, on account of Herodias his brother Philip’s wife, and for all the other wicked actions which he had done,
2a0314003c	added this also to all the rest, and shut up John in prison.
2a0315008f	Now it came to pass, at the time when John was baptising all the people, that Jesus also was baptised, and as he prayed, the heaven was opened,
2a0316009f	and the Holy Ghost descended in a bodily form, like a dove, upon him, and a voice came from heaven, saying, Thou art my beloved Son, in thee I am well pleased.
2a0317007e	And Jesus himself was about thirty years of age when he began his ministry, being (as was supposed the son of Joseph) of Heli,
2a03180034	of Matthat, of Levi, of Melchi, of Janna, of Joseph,
2a03190033	of Mattathias, of Amos, of Naum, of Esli, of Nagge,
2a031a0036	of Maath, of Mattathias, of Semei, of Joseph, of Juda,
2a031b003a	of Joanna, of Rhesa, of Zerubbabel, of Salathiel, of Neri,
2a031c0030	of Melchi, of Addi, of Cosam, of Elmodam, of Er,
2a031d0033	of Jose, of Eliezer, of Jorim, of Matthat, of Levi,
2a031e0035	of Simeon, of Judah, of Joseph, of Jonan, of Eliakim,
2a031f0035	of Melea, of Menan, of Mattatha, of Nathan, of David,
2a03200032	of Jesse, of Obed, of Booz, of Salmon, of Naasson,
2a03210034	of Aminadab, of Aram, of Esrom, of Phares, of Judah,
2a03220034	of Jacob, of Isaac, of Abraham, of Terah, of Nachor,
2a03230032	of Saruch, of Ragau, of Phalec, of Heber, of Sala,
2a03240032	of Cainan, of Arphaxad, of Sem, of Noe, of Lamech,
2a0325003a	of Methusaleh, of Enoch, of Jared, of Maleleel, of Cainan,
2a0326002a	of Enos, of Seth, of Adam, the son of God.
2a04010066	THEN Jesus full of the Holy Ghost returned from Jordan, and was led by the spirit into the wilderness,
2a04020081	being tempted forty days by the devil; and did eat nothing during those days: and when they were ended, afterwards he was hungry.
2a04030060	And the devil said to him, If thou art the Son of God, command this stone that it become a loaf.
2a04040071	And Jesus answered him, saying, It is written, “Man shall not live by bread alone, but by every word of God.”
2a04050084	And the devil taking him up into an exceeding high mountain, displayed before him all the kingdoms of the world in a moment of time:
2a04060099	and the devil said unto him, I will give thee all this authority, and the glory of these; for to me it is delivered, and to whomsoever I will, I give it.
2a0407003d	If therefore thou wilt worship before me, all shall be thine.
2a040800a6	And Jesus answering him, said, Get thee behind me, Satan, for it is written, “Thou shalt worship the Lord thy God, and to him alone shalt thou pay divine honour.”
2a04090091	And he brought him to Jerusalem, and set him on a wing of the temple, and said to him, If thou art the Son of God, cast thy self down from hence:
2a040a0058	for it is written, “He shall give his angels a charge over thee, to guard thee safely;
2a040b0068	and that in their hands they shall bear thee up, lest at any time thou dash thy foot against a stone.”
2a040c005b	And Jesus answering said unto him, It is said, “Thou shalt not tempt the Lord thy God.”
2a040d0054	And when the devil had closed all the temptation, he departed from him for a season.
2a040e0081	And Jesus returned in the power of the Spirit into Galilee: and a report went out into all the region round about concerning him.
2a040f003d	And he taught in their synagogues, being universally admired.
2a04100099	And he came to Nazareth, where he was brought up; and he went, according to his usual custom, into the synagogue on the sabbath-day, and rose up to read.
2a0411007e	And there was given to him the book of the prophet Isaiah: and unrolling the volume, he found the passage where it is written,
2a04120114	“The spirit of the Lord is upon me, for the work whereunto he hath anointed me; he hath sent me to preach glad tidings to the poor; to heal the contrite in heart; to proclaim liberty to the captives; and restore sight to the blind; to send forth the bruised free from bonds;
2a0413002e	to publish the acceptable year of the Lord.”
2a0414009a	And rolling up the volume, he gave it to the attendant officer, and sat down. And the eyes of all who were in the synagogue were attentively fixed on him.
2a0415004d	And he began to say to them, To day this scripture is fulfilled in your ears.
2a0416009e	And all concurred in their testimony to him, and marvelled at the gracious words which proceeded from his mouth. And they said, Is not this the son of Joseph?
2a041700c8	And he said unto them, Ye will probably say to me this parable, Physician, heal thyself! the works which we have heard to have been performed by thee at Capernaum, do the like here in thy own country.
2a04180056	But he said, Verily, I say unto you, that no prophet is acceptable in his own country.
2a041900c4	Now I tell you of a certainty, that there were many widows in the days of Elias, in Israel, when the heaven was shut up three years and six months, so that a grievous famine was upon all the land.
2a041a005a	And unto none of them was Elias sent, but unto Sarepta, a city of Sidon, to a widow woman.
2a041b0079	And many lepers were in Israel in the days of the prophet Elisha, and no one of them was cleansed, but Naaman the Syrian.
2a041c0058	And they were all filled with rage in the synagogue, when they heard these observations:
2a041d0093	and rising up, dragged him out of the city, and led him to the brow of the hill, on which their city was built, in order to cast him down headlong:
2a041e0034	but he passing through the midst of them, went away.
2a041f0057	And he came down to Capernaum, a city of Galilee, and was teaching them on the sabbath.
2a0420005d	And they were struck with astonishment at his teaching; for his discourse was with authority.
2a0421006f	And there was in the synagogue a man, who had a spirit of an unclean devil, and he roared out with a great cry,
2a04220093	saying, Let us alone; what have we to do with thee, Jesus the Nazarean? art thou come to destroy us? I know thee who thou art; the Holy One of God.
2a04230099	And Jesus rebuked him, saying, Stop thy mouth, and come out of him. And the devil throwing him down into the midst, came out of him, doing him no injury.
2a042400b3	And amazement seized on all present, and they spake one to another, saying, What a word is this? for with authority and power he commandeth the unclean spirits, and they come out.
2a0425003c	And the fame of him went forth into all the adjacent region.
2a042600a7	Then rising up out of the synagogue, he came into the house of Simon: and Simon’s mother-in-law was seized with a violent fever, and they besought him on her behalf.
2a04270078	And standing over her, he charged the fever to depart; and it left her: and immediately she arose, and waited upon them.
2a0428009e	So when the sun was set, all who had any indisposed with various diseases, brought them to him; and laying his hands severally on each of them, he cured them.
2a042900b7	And devils also went out of many, crying out, and saying, Thou art the Messiah the Son of God. And rebuking them, he suffered them not to speak: for they knew that he was the Messiah.
2a042a00bb	And as the day was coming on, he went forth and departed into a desert place: and the multitude sought him out, and came to him, and would have detained him that he should not leave them.
2a042b0083	But he said unto them, I must preach the glad tidings of the kingdom of heaven in other cities also: for on this service am I sent.
2a042c0038	And he continued preaching in the synagogues of Galilee.
2a05010090	AND it came to pass, as the multitude were thronging upon him, in order to hear the word of God, that he was standing by the lake of Gennesaret:
2a0502006f	and he saw two vessels a-ground near the lake: but the fishermen were gone out of them, and washing their nets.
2a050300af	Then he went on board one of the vessels, which was Simon’s, and desired him to put off a little from the land: and sitting down, he taught the multitudes out of the vessel.
2a05040069	And when he ceased speaking, he said to Simon, Go off into deep water, and shoot your nets for a draught.
2a05050089	And Simon answering, said unto him, Sir, we have been toiling all night, and have taken nothing: but at thy command I will shoot the net.
2a0506005d	And having done so, they inclosed a prodigious multitude of fishes; and their net was broken.
2a050700b8	And they made signals to their partners in the other vessels, that they should come to their assistance. And they came, and filled both the vessels, so that they were ready to founder.
2a05080073	Then Simon Peter seeing it, fell down on his knees before Jesus, saying, Go from me; for I am a sinful man, O Lord!
2a0509006d	For amazement had seized on him, and on all who were with him, at the draught of fishes which they had taken:
2a050a0092	as also on James and John the sons of Zebedee, who were partners with Simon. And Jesus said to Simon, Fear not: henceforward thou shalt catch men.
2a050b0052	And when they had brought their vessels on shore, they left all, and followed him.
2a050c00c6	And it came to pass as he was just at one of the cities, behold, a man full of leprosy! and seeing Jesus, he fell on his face, and besought him, saying, Lord, if thou wilt, thou canst make me clean.
2a050d007a	And he stretching out his hand touched him, saying, I will: be thou cleansed. And instantly the leprosy departed from him.
2a050e0095	And he commanded him to tell no man: but go shew thyself to the priest, and offer for thy purification, as Moses enjoined, for a testimony unto them.
2a050f00a4	Now the discourse concerning him more and more spread through the country: and vast multitudes came together to hear him, and to be cured by him of their disorders.
2a0510003b	But he himself was in the desert for retirement and prayer.
2a051100ed	And on a certain day it happened that he was teaching, and there were sitting Pharisees, and doctors of the law, who had come from every town of Galilee, and Judea, and Jerusalem: and the power of the Lord for healing them was exercised.
2a05120082	And behold, men carried on a couch a man who was a paralytic; and sought to bring him into the house, and to place him before him.
2a051300c3	And not discovering by what means they could introduce him, because of the crowd, they went up to the roof, and through the tiling let him down with his little couch into the midst, before Jesus.
2a05140049	And seeing their faith, he saith to him, Man, thy sins are forgiven thee.
2a05150081	And the scribes and Pharisees began to reason, saying, Who is this that speaketh blasphemies? Who can forgive sins but God alone?
2a0516005a	And Jesus knowing their reasoning, in reply said to them, Why do ye reason in your hearts?
2a05170052	for which is the easier? to say, Thy sins are forgiven; or to say, Arise and walk?
2a051800b4	But that ye may know that the Son of man hath authority upon earth to forgive sins, (he saith to the paralytic,) I say to thee, Arise, and take up thy couch, and go into thy house.
2a05190079	And instantly he rose up before them, took up that on which he had lain, and went away to his house, giving glory to God.
2a051a009f	And an extacy of admiration seized upon them all, and they glorified God; and they were filled with awe, saying, We have seen wondrously strange things to-day.
2a051b008c	And after these things he went out, and saw a farmer of the taxes, named Levi, sitting at the custom-house: and he said unto him, Follow me.
2a051c0032	And leaving all behind, he rose, and followed him.
2a051d0086	And Levi made him a great entertainment at his house and there was a great number of publicans and others, sitting at table with them.
2a051e007b	And their scribes and Pharisees murmured against his disciples, saying, Why do ye eat and drink with publicans and sinners?
2a051f006e	And Jesus answering said unto them, They who are well, have no need of a physician: but they who have illness.
2a0520003d	I came not to call righteous men, but sinners, to repentance.
2a05210082	Then said they unto him, Why do the disciples of John observe frequent fasts, and make prayers; but thine are eating and drinking?
2a05220072	And he said unto them, Can you make the children of the bridechamber fast, as long as the bridegroom is with them?
2a0523006e	But the days will come, when the bridegroom shall be taken away from them, then shall they fast in those days.
2a052400c1	Then he spake a parable unto them, No man putteth a patch of new cloth on an old garment; but if otherwise, both the new makes a rent, and the patch from the new is not of a piece with the old.
2a0525009f	And no man putteth new wine into old bottles; for if he doth, the new wine will burst the bottles, and it will itself be spilled, and the bottles be destroyed.
2a05260045	But new wine should be put into new bottles; then both are preserved.
2a05270057	And no man drinking old wine, immediately desires new: for he saith, The old is better.
2a060100ce	AND it came to pass on the sabbath after the second day of the passover, that he was passing through the cornfields; and the disciples plucked the ears of corn, and did eat, rubbing them out in their hands.
