0100000007	Genesis
05020f0056	wiens hant teghen hen geweest is dat sij vergaen souden wt dat midden des heyrleghers.
0502100039	Maer nae dat alle die strijtbaer mannen ghestoruen waren,
0502110031	soo heeft die Heere tot my ghesproken, segghende,
0502120048	Ghi sult heden door Moabs palen gaen, door een stadt die Ar ghenoemt is,
050213010c	ende comende aen die naeste plaetsen der kinderen van Ammon, wacht v dat ghy teghen hen niet en strijdt, noch en ruert v niet ten strijde, Want ick en sal v niet gheuen van Ammons kinderen lant, want ic heb Loths kinderen dat ghegheuen tot een erffelijcke besittinghe.
0502140078	Het is gheacht voor der ruesen lant, ende daer hebben voortijts ruesen in ghewoont, welc die Amoniters heeten Zomzommim,
05021500a2	een groot volck van hoogher lingden ghelijck Enacim, welck die Heere vernielt heeft van hen aensicht, ende hy heeftse daer in doen woonen in die plaetse van dien,
05021600a3	ghelijck hy Esaus kinderen ghedaen hadde, die te Seir woonen, vernielende die Horrhiters, ende hen lant haer lieden gheuende, welck sij besitten tot op desen tijt.
05021700bc	Ende die Heueen die te Haserim woonden tot Gaza toe sijn verdreuen vanden Capadocianen, die welcke wt Ca-padocien sijn ghegaen, ende hebbense vernielt, ende voor henlieden aldaer ghewoont.
05021800b3	Staet op ende gaet ouer die beke Arnon, Siet ic heb in v hant gheleuert Sehon den coninck van Hesebon den Amorrhiter, ende sijn landt beghint te besitten, ende strijdt teghen hem.
0502190129	Heden sal ic uwen grouwel, ende anxt beghinnen te senden op alle tvolck dwelck onder den gheheelen hemel woont, also dat sij beuen sullen van anxt, als sij van uwen naem ghehoort sullen hebben, ende hen verschricken, ghelijck die vrouwen die in barens noode sijn, ende met pijnen beuanghen worden.
05021a0084	Aldus soo heb ic boden wtghesonden wt die woestijne Cademoth tot Sehon den coninc van Hesebon, met vreedtsamighen woorden segghende,
05021b0095	Wij sullen door v lant passeren, door die ghemeyn heirbane sullen wij gaen, wij en sullen niet besijden aftreden ter slincker oft ter rechter sijden,
05021c00aa	Vercoopt ons spijse om prijs, dat wij eten moghen, ende gheeft ons water om ghelt, ende alsoo sullent wij drincken. Alleen eest dat ghy ons wilt toelaten eenen doorganck,
05021d00e4	ghelijck die kinderen van Esau ghedaen hebben, die in Seir woonen, ende die Moabiters die te Ar woonen, tot dat wi comen sijn an die Iordane, ende daer ouertrecken moghen tot in dat lant, welck die Heere ons Godt ons gheuen sal.
05021e00d7	Ende Sehon die coninc van Hesebon en heeft ons niet willen laten doorghaen, want Godt de Heere hadde sijnen gheest verhardt, ende sijn herte verstoct, dat hy in v handen gheleuert soude worden, ghelijck ghy nv siet.
05021f0076	Ende die Heere heeft tot my gheseyt, Siet ick heb v begonst te leueren Sehon, ende sijn lant, beghint dat te besitten.
0502200049	Ende Sehon is teghen ons te strijde comen met alle sijnen volcke te Iasa.
0502210084	Ende die Heere ons Godt heeft ons dien gheleuert, ende wij hebben hem verslaghen met alle sijnen sonen, ende met alle sijnen volcke.
05022200c2	Ende op dien seluen tijt wonnen wij alle die steden, als wij alle haer inghesetenen verslaghen hadden, mannen ende vrouwen met den cleynen kinderen, ende wij en hebben daer niet in laten blijuen
050223006b	sonder dat vee, welck ten deele quam den ghenen diese roofden, ende die roouen der steden welc wij in namen
05022400ed	van Aroer, welc gheleghen is by den oeuer der beken van Arnon, der stadt welck in die dellinghe leyt, tot Galaad toe. Daer en was gheen dorp ende stadt die onsen handen ontulieden mocht, want die Heere onse Godt heeftse ons al gheleuert,
05022500f1	Sonder het lant van Ammons kinderen, daer wij niet toe ghegaen en sijn, ende alle die landen die daer ligghen omtrent die beke Ieboc, ende die steden der gheberchten, ende sonder alle die plaetsen, daer onse Heere Godt ons af verboden hadde.
05030100ae	HIer om sijn wij weder gekeert ende opwaerts ghereyst door den wech na Basan, ende Og die coninck van Basan is met sijnen volcke ons teghen ghecomen, om te strijden in Edrai.
05030200ee	Ende die Heere heeft tot my gheseyt, En vreest hem niet want hy is in v hant gheleuert met alle sijnen volcke, ende met alle sijnen lande, ende ghy sult hem doen ghelijc ghy Sehon der Amorrheen coninck ghedaen hebt, die te Hesebon woonde.
05030300a5	Hierom heeft die Heere onse Godt in ons handen oock gheleuert Og den coninck van Basan, ende alle sijn volck, ende wij hebbense gheslaghen, tot den laetsten man toe,
05030400a6	beroouende alle sijn steden op eenen tijt. Daer en was niet een stadt die ons ontvlieden mocht, tsestich steden, alle dlant van Argob des conincrijcs van Og in Basan.
050305008c	Alle die steden waren besloten met seer hooghe mueren ende met poorten ende grendelen, sonder ontellijcke steden die gheen mueren en hadden.
05030600a7	Ende wi hebben die verdoruen, ghelijck wi ghedaen hadden Sehon den coninck van Hesebon, verderuende alle die steden, ende die mannen ende vrouwen ende cleyne kinderen,
050307003d	maer dat vee, ende die roouen der steden hebben wij ghenomen.
05030800a9	Ende wi hebben dlant inghenomen op dien tijt, wter hant van die twee coninghen der Amorrheen die ouer die Iordane waren, van die beke Arnon tot den berch van Hermon toe,
0503090045	den welcken die van Sidonien Sarion heeten, ende die Amorrheen Sanir,
05030a0095	alle die steden die opt plat lant ligghen, ende alle dat lant van Galaad ende Basan, tot Selcha, ende Edrai, die steden van Ogs conincrijck in Basan,
05030b0117	Want Og die coninck van Basan was alleen ouerbleuen van der ruesen gheslachte. Ende men thoont sijn ijseren bedde dwelck is te Rabbath een stadt der kinderen van Ammon hebbende neghen cubitus in die lengde, ende vier in die breydde, nae die mate des cubitus van eender mans hant.
05030c00ca	Ende wij hebben op dien tijt beseten het lant van Aroer, welc is gheleghen op den oeuer van der beken Arnon, tot die helicht vanden berch Galaad ende die steden des lants heb ic Ruben ende Gad ghegeuen,
05030d00c2	Maer dat ander deel van Galaad, ende gheheel Basan van Ogs conincrijck, heb ick ghegeuen den haluen gheslachte van Manasse, alle dat lantschap van Argob. Ende gheheel Basan hiet der ruesen lant,
05030e00c5	Iair Manasses sone besadt alle dat lant van Argob tot aen die palen van Gessuri ende Machati. Ende hi heeft Basan nae sijnen naem genoemt Hauothiair, dat is, die dorpen van Iair tot desen dach toe,
05030f0029	Ende Machir heb ick ooc Galaad ghegheuen,
05031000d6	Ende den gheslachten van Ruben ende Gad, heb ic vanden lande van Galaad ghegheuen vander beken Arnon, dat midden vander beken ende dat daer bij leijt, totter beken Ieboc toe welc es die pale der kinderen van Ammon,
05031100c0	ende dat plat lant der woestijnen, ende die Iordane, ende die palen van Cenereth tot aen die zee der woestijnen, welc es dalder souste, aen dat beginsel vanden berch phasga, teghen den oosten.
05031200b3	Ende ic heb v beuolen op dien tijt, segghende, Die Heere v Godt gheeft v dit lant tot een erfbesittinghe Gaet al bereyt voor v broeders die kinderen van Israhel, alle vrome mannen
05031300a5	sonder v huysvrouwen kinderen ende vee, Want ic weet wel dat ghi veel beesten hebt, ende dat die sullen moeten in die steden blijuen, die ic v lieden ghegeuen hebbe,
0503140106	tot dat die Heere uwen broederen ruste sal ghegheuen hebben, ghelijck hy v ghegheuen heeft, ende dat sij ooc dlant besitten moghen dwelck hy hen gheuen sal ouer die Iordane, dan sal een yeghelijck wedercomen tot sijn besittinghe, die welcke ic v ghegheuen hebbe.
05031500db	Ende ic heb op dien tijt Iosue ooc beuolen, segghende, V ooghen hebben ghesien tghene dat die Heere uwe Godt ghedaen heeft desen twee coninghen, alsoo sal hy oock doen alle den conincrijcken daer ghy henen trecken sult.
0503160044	En vreest hen niet, Want die Heere v Godt sal voor v lieden vechten.
0503170037	Ende ick heb den Heere op dien tijt ghebeden segghende,
05031800f1	Heere Godt ghy hebt uwen dienaer begonst te toonen v grootdadicheyt, ende v alder machtichtste hant. Want daer en is gheen Godt tsij inden hemel oft inder aerden, die v wercken soude connen ghedoen, oft by v stercheyt moghen gheleken worden.
0503190088	Daer om sal ic voorts trecken ende besien dit alderbeste lant, ouer die Iordane, ende desen treffelijcken berch, ende den berch lybanus.
05031a00d1	Ende die Heere is teghen my gram gheweest om uwen wille, ende hy en heeft my niet ghehoort, maer heeft mi gheseyt, Laet v ghenoeghen noch en wilt my voortaen in gheender manieren van desen dinghe meer segghen,
05031b00bb	Climt op dopperste van Phasga, ende keert v ooghen al rontsomme na den Westen ende Noorden, ende nae den Suyden ende Oosten ende aensieghet, want ghy en sult ouer dese Iordane niet comen,
05031c008a	Ghebiedt Iosue, ende versterct hem ende gheeft hem vromen moet, want hy sal voor dt volck gaen ende hen dlant deylen dwelck ghy sien sult.
05031d0054	Ende wij sijn ghebleuen in die dellinghe teghen ouer den tempel vanden afgod Phogor.
05040100c2	ENde nv hoort Israel die gheboden, ende rechten die ic v leere, opdat ghi die doende, moecht leuen, ende dat ghy ingaende moecht besitten dlant het welc die Heere uwer vaderen Godt v gheuen sal.
0504020091	Ghy en sult totten woorde dat ic v segghe niet toedoen, noch oock iet daer af doen, bewaert die geboden vanden Heere uwen Godt die ic v ghebiede.
050403009d	Uwe ooghen hebben ghesien alle tghene dat die Heere ghedaen heeft teghen Beelphegor, hoe dat hy alle sijn dienaers wt dat midden van v lieden vernielt heeft.
0504040052	Maer ghy die uwen Heere Godt byblijft, leeft noch allegader tot op desen dach toe.
050405009c	Ghy weet wel dat ic v gheleert hebbe gheboden ende rechten, ghelijck die Heere mijn Godt my beuolen heeft, alsoo suldi doen int lant welc ghy besitten sult,
05040600fb	ende ghy sult dat onderhouden, ende metten wercken volbrenghen. Want dit is uwe wijsheyt ende verstandicheyt, voor die volcken, op dat sij alle gader hoorende dese gheboden, moghen segghen, Siet dit is een wijs ende verstandich volck, een groot volck.
050407008d	Ende daer en is gheen ander natie soo groot, die sijn goden heeft hem soo bycomende, ghelijc ons Godt teghenwoordich is allen onsen ghebeden,
0504080099	Want wat ander volc isser soo heerlijck dat ceremonien ende rechtueerdighe ordeelen, ende die gheheel wet heeft, welc ic heden voor v ooghen legghen sal.
05040900ff	Daer om bewaert v seluen, ende v ziele sorchfuldichlijck, En wilt die woorden niet vergheten, welck v ooghen ghesien hebben, noch en laetse wt v herte niet vallen ale die dghen ws leuens. Ghy sult die voorts leeren uwen kinderen ende uwer kinder kinderen,
05040a0112	den dach, in den welcken ghy stont voor den Heere uwen Godt in Horeb, als die Heere tot my sprack segghende, Vergadert het volc tot my dat sij mijn woorden hooren, ende my leeren vreesen alle den tijt dat sij op die eerde leuen, ende dat sijt haren kinderen ooc leeren mogh.
05040b0085	Ende ghy sijt comen aen tbeginsel des berchs die bernde totten hemel toe, ende daer op waren duysternissen, wolcken ende eenen neuel.
05040c00a1	Ende die Heere heeft tot v lieden ghesproken wt dat midden vanden viere, Ghy hebt het geluyt van sijnen woorden ghehoort, ende met allen gheen ghedaente ghesien.
05040d009f	Ende hy heeft v sijn verbont ghetoont welc hy v gheboden heeft dat ghy dat doen soudt, ende die thien woorden, die hy in twee steenen tafelen ghescreuen heeft.
05040e009b	Ende hy heeft my beuolen op dien tijt, dat ic v die ceremonien ende rechte ordeelen leeren soude, die ghy soudt moeten doen int lant dat ghy besitten sult.
05040f00b1	Hierom soo bewaert sorchfuldichlijck uwe zielen, Ghi en hebt gheen ghelijckenisse ghesien opden dach als die Heere v lieden aenghesproken heeft in Horeb wt het midden des viers,
050410008c	om dat ghy (by auontueren bedroghen sijnde) niet en soudt maken voor v seluen eenich ghesneden ghelijckenisse oft beeldt van man oft vrouwe,
0504110069	oft die ghedaente van eenighen beesten die op daerde sijn, oft der voghelen die onder den hemel vlieghen,
050412006c	ende der cruypender dieren, die hen op daerde roeren, oft der visschen die onder die aerde int water woonen,
0504130132	ende dat ghy by auontueren v ooghen opheffende ten hemel niet en soudt aensien die sonne ende mane, ende alle die sterren des hemels (ende door eenighe dolinghe bedroghen sijnde) die soudt aenbidden ende dienst aendoen, welck die Heere geschapen heeft ten dienste van allen natien die onder den hemel sijn.
050414009e	Maer v heeft die Heere ghenomen, ende gheleyt wt den ijseren ouen van Egipten, dat hy een erfvolck hebben soude, ghelijck dat is op den teghenwoordighen dach.
05041500cc	Ende die Heere is tseghen my gram gran gheworden, om uwer woorden wille, ende hy heeft ghesworen, dat ic ouer die Iordane niet gaen en soude, ende in dat alderbeste lant niet comen dwelck hy v gheuen sal.
0504160085	Siet ick sterue in dese aerde, ende ick en sal ouer die Iordane niet gaen, ghi sult daer ouer gaen, ende dat wtnemende lant besitten.
0504170103	Wacht v dat ghy te gheenen tijde het verbont van den Heere uwen Godt en vergheet, dwelc hy met v lieden vast ghemaect heeft, ende dat ghy voor v seluen niet en maect eenighe ghesneden ghelijckenisse van alle der dinghen welc die Heere verboden heeft te maken.
0504180044	Want die Heere v Godt is een verterende vier, ende een ialours Godt.
05041900ef	Eest sake dat ghy kinderen ende kints kinderen voortbringt ende in dlant woonende blijft, ende bedroghen sijnde maect eenighe ghelijckenisse voor v seluen, bedrijuende quaet voor den Heere uwen Godt, alsoo dat ghy hem tot gramscap verwect,
05041a00f7	soo aenroep ick heden tot ghetuyghen hemel ende aerde, dat ghy gheringhe sult vergaen van dat lant dwelck ghy besitten sult, als ghy ouer die Iordane sult ghegaen sijn. Ghy en sult daer gheenen langhen tijt in woonen, maer die Heere sal v wtroeden
05041b0088	ende verstroyen onder alle die heydenen, ende ghy sult lutter van ghetale wesen onder die natien, tot die welcke v die Heere leyden sal,
05041c00a5	Ende daer suldi den afgoden dienen, die met menschen handen ghemaect sijn, den houte, ende den steene, die niet en sien oft en hooren, nocht en eten, noch en rieken.
05041d00b3	Ende als ghy daer sult den Heere uwen Godt soecken, soo suldi hem vinden, by alsoo nochtans dat ghy hem met gheheelder herten soecket, ende met gheheelder bedructheyt uwer zielen.
05041e00a9	Als alle dese dinghen (die voorseyt sijn) v sullen beuanghen hebben, so suldi ten laesten tijde wederom keeren tot den Heere uwen Godt, ende hhy sult sijn stemme hooren.
05041f00a0	Want die Heere uwe Godt is een bermhertich Godt, hy en sal v niet verlaten, noch wtroeden noch vergheten het verbont waer mede hy uwen vaderen gheswooren heeft.
0504200108	Vraecht vanden ouden tijden, die voor v gheweest hebben, van dien dach aen doen Godt die Heere den mensch op die aerde ghescapen heeft, vanden eenen eynde des hemels tot den anderen toe, ofter op eenighen tijt sulcken dinck ghesciet is, oft oyt bekent is gheweest,
0504210071	dat een volck soude hooren Gods stemme sprekende wt het midden des viers, ghelijc ghy ghehoort hebt ende ghesien.
0504220172	Oft eenich Godt ghedaen heeft, dat hy soude ghaen, ende halen voor hem een volck wt het midden der natien, door ondersoeckinghen. teekenen, ende wonderlijcke wercken, door strijt, ende met gheweldigher hant, ende eenen wtghestrecten arm, ende door veruaerlijcke visoenen, nae alle die dinghen welc die Heere v Godt voor v ghedaen heeft in Egipten, daert v ooghen saghen,
050423005f	dat ghy weten soudt dat die Heere selue Godt is, ende datter anders gheen en is behaluen eenen.
05042400bf	Hy heeft v vanden hemel doen hooren sijn stemme, dat hy v leeren soude, ende op die aerde heeft hy v ghetoont sijn ouergroot vier, ende ghy hebt sijn woorden ghehoort wt dat midden des viers,
050425008c	want hy heeft v vaderen lief ghehadt, ende haer saet nae hen vercoren. Ende hy heeft v gheleyt voorghaende met sijn groote macht wt Egipten,
05042600c6	dat hy seer groote natien die stercker waren dan ghy soude wtroeden tot uwer incoemsten, ende dat hy v inleyden soude, ende v gheuen hen lant, tot een erfbesittinghe, ghelijc ghy siet op desen dach.
050427008f	Daer om weet heden ende dencket in v herte dat die Heere Godt is, in den hemel bouen, ende beneden opder aerden, ende datter gheen ander en is.
05042800c1	Bewaert sijn gheboden ende beuelinghen, die ic v ghebiede, op dat v wel sij, ende uwe kinderen nae v, ende dat ghy langhen tijt moecht blijuen, opt dlant dwelck die Heere uwe Godt v gheuen sal.
050429004f	Doen heeft Moyses drij steden wtghesceyden ouer die Iordane, aen die oostsijde,
05042a00d4	om dat daer toe vlieden soude soo wie onwillens sijnen naesten dootgheslaghen heeft, ende die te voren ouer een oft twee daghen hem gheen viant en heeft gheweest, dat die mach ontulieden tot een van desen steden,
05042b00b6	Bosor in die woestijne welck gheleghen is opt plat landt, wt Rubens gheslachte ende Ramoth in Galaad welck is in Gads gheslachte, ende Golan in Basan, welc is in Manasses gheslachte.
05042c004e	Dit is die wet die welcke Moyses wtgeleyt heeft voor die kinderen van Israhel,
05042d009b	ende dit sijn die ghetuyghenissen, ende ceremonien, ende vonnissen, die hy ghesproken heeft tot die kinderen van Israhel, als sij wt Egipten ghegaen waren,
05042e00ec	ouer die Iordane, in die valleye teghen ouer den tempel vanden afgod Phogor, int lant van Sehon des conincks van den Amorrheen, die in Hesebon woonde, den welcken Moyses verslaghen heeft. Ende die kinderen van Israhel wt Egipten comende
05042f0098	hebben sijn lant beseten, ende Og des conincks van Basan lant, der twee coninghen vanden Amorrheen, die ouer die Iordane woonden, aen der sonnen opganck
0504300073	van Aroer welck gheleghen is opden oeuer vander beken Arnon, tot den berch Syon, die welck is oock Hermon ghenoemt,
0504310083	alle dat plat lant ouer die Iordane, aen die oostsijde, tot aen die zee der woestijnen, ende tot die beghinselen des berchs Phasga.
05050100b9	ENde Moyses riep alle die van Israhel, ende seyde tot hen, Hoort Israhel die ceremonien, ende die vonnissen die ick spreke in uwe ooren heden, leert die ende volbringtse metten wercken.
0505020036	Die Heere heeft met ons een verbont ghemaect in Horeb,
0505030069	Hy en heeft gheen verbont ghemaect met onsen vaderen, maer met ons die nv teghenwoerdich sijn ende leuen,
0505040052	Aensicht tseghen aensicht heeft hy ons ghsproken, opden berch wt midden des viers.
05050500d3	Ick was die sceytsman ende middelaer tusschen den Heere ende v lieden in dien tijden, dat ick v soude vercondighen sijn woorden, want ghy vreesdet tvier ende ghy en clomt opden berch niet. Ende hy heeft gheseyt,
0505060061	Ick ben die Heere v Godt die v gheleyt hebbe wt dat lant van Egipten, wt dat huys der slauernien,
050507003a	Ghy en sult gheen vreemde goden hebben voor mijn aensicht.
05050800be	Ghy en sult voor v gheen ghesneden beelt maken noch gheen ghelijckenisse, van alle dinghen die bouen inden hemel, oft beneden opder eerden sijn, ende die int water verkeeren onder die aerde,
05050900ce	Ghy en sult die niet aenbidden noch dienen, Want ick ben die Heere uwe Godt, een ialours Godt, der vaderen misdaet wederloonende op die kinderen tot die derde ende vierde generatie, den ghenen die ny haten,
05050a0067	ende doende bermherticheyt aen veel duysenden den ghenen die my liefhebben, ende mijn gheboden bewaren.
05050b00a0	Ghy en sult den naem des Heeren ws Godts niet te vergheefs ghebruycken, want hy en sal niet onghestraft wesen, die sijnen naem ouer eenich ydel dinck ghebruyct.
05050c005f	Onderhoudt den sabboth dach, dat ghy dien heylicht, ghelijc v beuolen heeft die Heere uwe Godt,
05050d0034	Ses daghen suldi wercken, ende doen allen v wercken,
05050e0160	Den seuensten dach is den Sabboth, dat is die ruste des Heeren ws Godts, Ghy en sult op dien gheen werck doen, ghi ende v sone, ende v dochter, v knecht, ende v dienstvrouwe, uwen osse, ende uwen ezel, ende allen uwe behelpighe beesten, ende die wtlander die binnen uwer stadt poorten is, op dat v knecht, ende dienstvrouwe rusten moghen, ghelijck ghy.
05050f00eb	Ghedenct dat ghy seluer oock in Egipten ghedient hebt, ende dat die Heere v Godt v daer wt gheleyt heeft, met een gheweldighe hant, ende met eenen wtghestrecten arm. Daerom heeft hy v beuolen dat ghy den sabboth dach onderhouden soudt.
05051000af	Eert uwen vader ende moeder, ghelijck die Heere uwe Godt v beuolen heeft, dat ghy langhen tijt moecht leuen, ende dat v wel sij int lant welck die Heere uwe Godt v gheuen sal.
050511001b	Ghy en sult niet dootslaen.
050512002a	Noch ghy en sult gheen ouerspel bedrijuen.
050513001d	Ghy en sult oock niet stelen.
0505140046	Noch ghy en sult tseghen uwen naesten gheen valsch ghetuygenis gheuen.
05051500a0	Ghy en sult ws naesten huysvrouwe niet begheren, noch sijn huys, noch acker, noch knecht, noch dienstvrouwe, noch osse, noch esel, noch alle dat hem toebehoort.
0505160117	Dese woorden heeft die Heere ghesproken tot alle uwe menichte opden berch wt dat midden des viers, ende der wolcken, ende des neuels, met een groote stemme, niet meer daer toe doende. Ende hy heeft dese woorden ghescreuen in twee steenen tafelen, die welck hy my gheleuert heeft,
05051700d0	Maer nae dat ghy die stemme wt het midden der duysterheyt ghehoort hadt, ende den berch sien bernen, soo sijdi tot my comen alle die princen der gheslachten, ende die outste van gheboerten, ende hebt gheseyt,
05051800e2	Siet die Heere ons Godt heeft ons ghetoont sijn maiesteyt ende grootheyt, want wij hebben sijn stemme ghehoort wt dat midden des viers, ende wij hebben heden gheproeft, dat een mensch is leuende bleuen als Godt met hem sprack,
05051900b5	Waerom sullen wij dan steruen, ende waerom sal ons dit ouer groot vier verslinden? Want eest sake dat wij voorts meer hooren die stemme des Heeren ons Godts, soo sullen wij steruen,
05051a00bd	Want wat is alle vleesch, dattet soude moghen hooren die stemme des leuenden Godts, die welck spreect wt dat midden des viers, ghelijck wij ghehoort hebben, ende dat die soude moghen leuen.
05051b008e	Gaet ghy lieuer by hem, ende hoort al dat die Heere onse God v segghen sal, ende ghy sult tot ons spreken, ende wij dat hoorende sullent doen.
05051c00b3	Ende als die Heere dat ghehoort hadde, soo heeft hy tot my gheseyt, Ick heb die stemme der woorden van desen volck ghehoort, dat sij gheseyt hebben, dat hebben sij al wel gheseyt,
05051d00ca	Wie mocht hen verleenen, dat sij sulcken herte hadden dat sij my mochten vreesen, ende alle mijn gheboden bewaren tot allen tijden, op dat hen wel gheschieden mocht, ende haren kinderen inder eewicheyt,
05051e002e	Gaet ende segt hen, Keert wederom in v tenten,
05051f00cd	maer staet ghy hier by my, ende ick sal v spreken alle mijn gheboden, ende mijn ceremonien ende vonnissen, welck ghi hen leeren sult dat sij die doen int dlant welck ick hen sal gheuen tot een besittinghe.
0505200094	Hier om bewaert ende doet dese dinghen welck Godt die Heere v beuolen heeft, ghy en sult daer niet af gaen ter rechter hant, noch ter slincker hant,
05052100d3	Maer door den wech, welck die Heere uwe Godt v gheboden heeft, suldi wandelen, op dat ghy leuen moecht, ende dat v wel gheschiede, ende dat die daghen ws leuens moghen verlingt worden in dlant uwer besittinghen.
05060100c1	DIt sijn die gheboden, ende ceremonien ende vonnissen, welck die Heere uwe Godt gheboden heeft, dat ick v leeren soude, dat ghy die soudt doen, int lant daer henen ghy ouertrect om te besitten,
05060200e2	Op dat ghy den Heere, uwen Godt soudt vreesen, ende alle sijn beuelinghen ende gheboden bewaren, welck ick v ghebiede, ende uwen kinderen ende kindts kinderen, alle die daghen ws leuens, op dat v daghen moghen verlingt worden.
05060300fb	Hoort Israhel ende onderhoudt dat ghy doet tghene dat die Heere v gheboden heeft, ende dat v wel gheschiede, ende noch meer moecht vermenichfuldicht wesen, ghelijck die Heere uwer vaderen Godt v gheloeft heeft een lant vloeyende van melck ende honich.
0506040035	Hoort Israhel die Heere onse Godt is een eenich Godt,
050605007e	Ghy sult liefhebben den Heere uwen Godt wt uwen gheheelen herte, ende wt uwer gheheelder zielen, ende wt allen uwer stercheyt.
0506060042	Ende dese woorden die ick v heden beuele, sullen wesen in v herte,
0506070087	ende ghy sult die uwen kinderen vertellen, ende die ouerdencken sittende in v huys, ende wandelende ouer wech, slapende ende opstaende.
050608006e	Ende ghy sultse binden, als een teeken aen v hant, en sij sullen wesen ende gheruert worden tusschen v ooghen,
0506090041	ende ghy sult die scrijuen op den dorpel ende die dooren ws huys.
05060a00e3	Ende als die Heere v Godt v sal ghebracht hebben int landt, waerom dat hy uwen vaderen Abraham Isaac ende Iacob ghesworen heeft, ende dat hy v sal ghegheuen hebben groote ende seer goede steden, die ghy niet ghetimmert en hebt,
05060b00b2	ende huysen vol van alderhande rijcdommen, die ghy niet ghemaect en hebt, waterputten die ghy niet ghegrauen en hebt, wijngaerden ende olijfgaerden die ghy niet gheplant en hebt,
05060c0033	ende als ghy sult gheten hebben ende versaet wesen,
05060d00e5	soo wacht v naerstelijck dat ghy den Heere niet en verghetet, die v gheleyt heeft wt dat lant van Egipten wten huyse der slauernien. Ghy sult den Heere uwen Godt vreesen, ende dien alleen dienen, ende by sijnen naem suldi sweren.
05060e005b	Ghy en sult niet ghaen nae die vreemde goden, van allen die heydenen, die rontsomme v sijn,
05060f00c3	Want die Heere v Godt is een ialours Godt int midden van v lieden, op dat die rasende gramscap des Heeren op eenighen tijt teghen v niet ghestoort en worde, ende v van bouen der aerden wech hale.
0506100070	Ghy en sult den Heere uwen Godt niet tempteren, ghelijck ghy hem ghetempteert hebt, op die stede der temptacien.
0506110072	Bewaert die gheboden van den Heere uwen Godt, ende die ghetuyghenissen ende die ceremonien die hy v beuolen heeft,
05061200bb	ende doet dat behaechlijc ende goet is, voor daensicht des Heeren dat v wel sij, ende dat ghy incomende moecht besitten dat alderbeste lant, waer af die Heere uwen vaderen ghesworen heeft
050613004c	dat hy alle uwe vianden soude voor v vernielen ghelijck hy ghesproken heeft.
050614009f	Als v morghen v sone vraghen sal segghende, Wat willen dese ghetuyghenissen ende ceremonien, ende rechte oordelen, welck die Heere onse Godt ons beuolen heeft?
0506150085	Soo suldi hen segghen, Wij waren slauen van Pharao in Egipten, ende die Heere heeft ons wt Egipten gheleydt met een gheweldighe hant,
0506160088	ende heeft ghedaen groote teekenen ende dalder quaetste wonderen in Egipten, teghen Pharao ende alle sijn huysghesin, voor ons aensicht,
050617008a	ende hi heeft ons van daer gheleyt, dat hy ons (daer inghebracht hebbende) gheuen soude dat lant daer hy onsen vaderen af ghesworen heeft.
05061800be	Ende die Heere heeft ons beuolen, dat wij alle dese wettelijcke gheboden souden doen, ende onsen Heere Godt vreesen, op dat met ons wel sij alle die daghen ons leuens, ghelijck dat heden is.
050619009e	Ende hy sal onser bermhertich wesen, eest sake dat wij bewaren ende volbringhen alle sijn gheboden, voor den Heere onsen Godt, ghelijck hi ons gheboden heeft.
050701014e	ALs die Heere uwe Godt, v sal ghebracht hebben in dat lant, daer ghy ingaen sult om dat te besitten, ende als hy veel heydenen voor v sal wtgheroeyt hebben, die Hetheen ende Gergezeen, ende Amorrheen, Chananeen ende Pherezeen, ende Heueen, ende Iebuseen, seuenderley volck veel meerder van ghetale dan ghy sijt, ende stercker dan ghy,
05070200c1	ende dat die Heere uwe Godt v die gheleuert sal hebben, soo suldi die dootslaen datter niemant ouer en blijve. Ghy en sult met henlieden gheen verbont maken, noch hen gheen bermherticheyt doen,
0507030081	noch met hen gheen houwelijcken maken, Ghy en sult v dochter sijnen sone niet gheuen, noch ghy sijn dochter nemen voor uwen sone,
05070400ca	want sij sullen uwen sone verleyden dat hy my niet en volghe, maer dat hy meer sal den vreemden goden dienen, ende dan sal die rasende gramschap des Heeren vertornt worden, ende v haestelijck vernielen.
05070500a0	Maer beter suldi hen dit doen, Hen outaren werpt om, ende breect hen staende afgods beelden, ende hen boschkens houwet af, ende hen ghesneden beelden verberret,
05070600ac	Want ghy sijt een heylich volck den Heere uwen Godt. V heeft vercoren die Heere v Godt, dat ghy hem wesen soudt een eyghen volck van alle den volcken die opder aerden sijn.
05070700b0	Die Heere en is met v niet versaemt, ende en heeft v niet vercoren om dat ghy alle die volcken in ghetale te bouen ghinct, aenghesien dat ghy die minste van allen volcken sijt,
05070800fd	Maer om dat die Heere v lief ghehadt heeft, ende heeft ghehouden den eedt, den welcken hy uwen vaderen ghesworen heeft. Ende heeft v wtgheleyt met een stercke hant, ende verlost wt dat huys der slauernien, wt die hant van Pharao den coninck van Egypten.
05070900cb	Ende ghy sult weten, dat die Heere v Godt selue een sterck ende ghetrouwe Godt is, bewarende tverbont ende bermherticheyt den ghenen die hem liefhebben, ende sijn gheboden bewaren, in duysent generatien,
05070a009f	ende wederloonende terstont den ghenen die hem haten, alsoo dat hy die vernielt ende niet langher en vertrect, terstont hem wederom gheuende dat sij verdienen.
05070b006c	Hier om bewaert die gheboden ende ceremonien, ende vonnissen die ick v heden beuele, dat ghy die doen soudt.
