2800000007	Matthew
280d220066	Caye'ksI notI Cisus kiwitmowan, maoce'tincIn ni iacimowInIn, icI ke' iacimowIn pwaiactuk cokiknonasin.
280d230093	IwcI i te'pwe'ie'ntumwun kakitot nakanacimot otI kItwak; NkInsakwnan nton, niwiacmowunIn nincI nkukIt niw katIpackate'k kItwunIn, pic e'oshkukiwuk.
280d2400ad	IcI Cisus kimace'nashkawan, maoce'tincIn e'kipitike't wikwamuk, ipi ke'knomowacIn kipie'naskakon, otI kItwun, WitmoshInak, iacimowIn iacIkate'k ni mIcimishkwIn shi ktukanuk.
280d250065	IcI okinkwe'twan, ipi okinan, WinsI o e'se'we'pnuk we'onItnuk kwe'minkan winsI o We'kwIsmukot NInwun.
280d26009d	Iw ktukan i ie'i kI; ipi we'onuk minkan kiw ie'ki we'nicansumcuk shiw Okumauwunuk ni ce'ie'k mIcimishkwIn kiw ie'ki we'nicansum kowacIn ni me'ashuwe'psIncIn.
280d270087	IcI me'iane'nke't kapie'swe'pnuk oie'o mIcImIne'to; pic cI maotonmuk iw ie'i wishkwakiwuk; ipi cI ki kamaotInke'cIk ki ie'ki mshInwe'k.
280d280062	E'shmaoton kate'k, niw mIcimishkwe'n, ipi e'cakse'kate'k shkote'k iw sI ke'showe'puk wishkwakiwuk.
280d290091	We'kwIsmukot NInwun okupie'nokanan omIshInIwe'mIn, icI ke'cI maotInmowat shiw otokumauwunuk cake'ko nIshka‘we'mkukIn, ipi niw me'iashtotmoncIn.
280d2a0054	IcI ke'cI pukinawat shkote'k kposke'nuk iwcI shi e'tnIte'mok ipi e'tnwe'iapte'shnuk.
280d2b0084	KiwcI mInoshuwe'pse'cIk, kawasok ke'cwa kisIs, shi Oswan otokumauwunuk. We'kwe'ntuk we'ta‘okakwe'n e'wi notake't, nocima knotake'.
280d2c00bc	MinI okumauwun shpumuk, ke'cwa ne'n--kwIt kcItupInwe'osawun e'kIckate'k ktukanuk; pic o nInI kamkuk okukiton e'pic nciwe'nmot maciwak, icI e'wutawe't cake'tot; icI e'kishpIne'tot i ktukan.
280d2d005c	MinI shpumuk okumauwun ke'cwa ne'ntakwIt tawe'wunInI pe'pantowaptuk we'anItnuk MikIs SIniIn.
280d2e0068	I pic cI kamkuk nkot MikIs sIn ke'cmIskIte'nuk, e'shiat icI e'wutawe't caye'k, e'tot icI e'kishpIne'tot.
280d2f006a	MinI shpumuk okumauwun ke'cwa ne'ntakwIt sup, kapukicikate'k shi kiukumik e'kimaotonat cak e'shnakwsIncIn.
280d300093	Pic cI kamoshkIne'nIt e'kiw tapInawat cik pie'k; icI e'cipitupwat e'kiwe'napmawat we'wnIsnIncIn e'kisawat mkukok; me'iansIncIn cIie'k okiwe'pnawan.
280d310073	Iw sI ke'showe'puk wishkwakiwuk mshInwe'k kupie'k, okupkie'pnawan ke'kie'patsIncIn e'ciiInIt ni me'noshuwe'psIncIn.
280d320056	IcI ke'cI pukinawat shkote'k, kuposke'nuk shiw cI e'tnIte'mok, ipi e'tnwe'iapte'shnuk.
280d330054	Cisus cI otI okinan, KinIstotanawanI notI cake'ko? OtI cI okinawan; E', Te'pe'nmiak.
280d3400b3	OtI ci okinan e'tshowat, we'npie'ke't e'knomocIk shpumuk okumauwunuk iwsI e'ne'ntakwsIt nInI te'pe'ntuk wikwam okipie'sakcotonIn otIpnIwe'oso‘nIn, we'shkiamkuk, ipi ke'te'ianuk.
280d35004f	IcI otI kashuwe'puk, pic Cisus, kakishwawituk notI iacimonIn, icI e'kinmamacit.
280d36009c	IcI win kapiat e'citnukie't okiknomowan shiw otInume'okumkomwak, okimamkate'nmawan, ipi kikItwuk; TInipicI otI nInI we'tnuk npwakawun, ipi notI kcItotmonIn.
280d37007a	ConIwi otI oshuke'wunInI okwIsun? conIwi okie'iIn shInkasin Me'ni? ipi wikane'iIn Ce'ms, ipi Cosus ipi Sayman, ipi Cote's?
280d380050	Ipi omIse'iIn conI caye'k kwitkie'mkosinanuk? TInipicI we'tnuk otI nInI cake'ko?
280d390067	Okinshke'nmawancI Cisus cI otI okinan; nakanacimot coi pwawinwanasi mtInoie'k e'tnukie't ipi owikwamuk.
280d3a0038	Cowike' win kimataototsi shiw osam co okite'pwe'takwsin.
280e010031	IWPICI E'nut okuma, kanotuk e'winwananIt CisusIn,
280e0200a6	IcI otI okinan, ni opmitakaimIn, iukwan sI otI Can Ke'ctapie'nwe't; kiwnIshke'tuk e'kinpopIt, icI i we'tshowe'puk notI mata’wmikce'wiwunIn e'waptuwe't shi wiia‘w.
280e03008d	E'nut okimshInapIninIn CanIn, okitkopInat, icI e'kipitike'nat, kupakotiwkumkok, E'notius owie'o shiw kaocupukcukasot; wikane'iIn PinIp wiwun.
280e04002c	Can kinakpIn Coswi wunse'non kin e'wiwiwiun.
280e050050	OtakinsancI nIshte'wi okikwsan ni maoce'tincIn, osam okine'nmawan nakanacimocIn.
280e06006d	Pic cI E'nut e'kinikIt kishuk e'kiiu‘mowIt E'notie's otansIn kinime'tin e'nasmupwat; E'nut, cI kimnwe'ntum.
280e070041	IwcI ie'i kaocI wawitmowat e'wiminat we'kwe'ntuk wantotmakokwe'n.
280e08006d	IcI okwe' ne'tum, e'kikiIkmukot niw kie'iIn, kikito mi! In iw iukwan, Can ke'ctapie'nwe't otup, shi onakunuk.
280e090078	O kumacI, kikisate'ntum, e'ki anwu kcIwishkItakwsIt, ipi niw kawitpumkocIn e'wisnawat, win okinan e'wiminanIt niw kwe'n.
280e0a004a	IcI e'kinokashwe't e'wiwukishkwe'kasnIt ni CanIn, shi kpakwuke'otiwkumkok.
280e0b0063	IcI i otup kipie'ckate'ne' shiw onakunuk, icI e'kiminIt we'shkukIt kwe', icI e'kimacitwat okie'iIn.
280e0c006d	IcI niw Ke'knomowacIn kipie'n otapne'kon iw wia‘w e'kiwunkowawat, icI e'kimaciwat e'kiwawitmowawat CisusIn.
280e0d00a8	Pic Cisus kanotuk e'kiposIt napkwanuk e'kimacit wIiI e'cupwaie'nIt, icI pic nIshInape'k kanotmowat okipmnashkawawan kipmose'k e'kipie'ocI sakumwat, otI okIc- otanmowak.
280e0e006d	IcI Cisus kanamacit, okiwapman ke'cmaoce'tincIn, icI okiktumake'nman, ipi ke' okine'se'an kapme'iakwnokancIn.
280e0f00c7	IcI kanmupkonianuk ni ke'knomowacIn kipie'naskakon otI kItwuk, OsamsInI otI wIiI e'cI pwaotukit, shiI mupkonia, mace'nashka‘w ki maoce'ticuk, tanak shiawat otane'suk e'wikishpIne'tatsowat wamicwat.
280e100034	Cisus otI okinan, Coin kumacisik; minuk iw wamicwat.
280e110045	OtIcI, okikon, mtIno nte'iomIn nianIn pkwe'shkInIn, ipi nish kikosuk.
280e12001b	OtI cI kikIto, Pie'twushuk.
280e13010f	IcI niw e'kinat ni maoce'tincIn e'wicipitupnIt shi skupkIshktokik, icI e'kiw tapnuk niw nianIn pkwe'shkInIn, ipi ni nish kikosIn, icI e'kinapIt shpumuk, e'ki numat, ipi e'kipikupitot, e'kiminat, pkwe'shkInIn, e'knomowacIn, icI niw ke'knomowacIn, e'kiminawat maoce'tincIn.
280e14007f	IcI caye'k e'kiwisnawat, ipi kite'psInie'k; icI kiw tapnanawan kaiashuwe'sanuk mtatso shItnish kokpInaknIn, kimoshkIne'tonawan.
280e15005f	KicI kawisne'cuk; Nianuk tsuk mtatswak kitshik nInwuk; e'pwatkokcIkaswat kwe'k, ipi pInoce'iuk.
280e1600a3	Okiwe'witpamancI, Cisus e'winImacinIt ni ke'knomowacIn e'wiposnIt napkwanuk e'winmInikaninIt e'wishiawat ashwe'iukwan me'kwa, e'wi mace'nashkawat, ni maoce'tincIn.
280e170084	Pic cI kakishmacInashkawat, ni maoce'tincIn kishie'wak shi e'pkotnianuk winshuke' e'winumat iwcI e'nmupkonianuk winshi nshuke' kiiI.
280e18004a	IwcI i napkwan nmItnIsimkuk, naokamkcukImik e'makashkak, osam e'miananmuk.
280e190064	E'pwamshuwapuk, cI e'ie'pkonianuk, Cisus kishie'wak e'cIiInIt, kinmupmose' kwItIpie'k, shi kcukumik.
280e1a009e	IcI ni ke'knomowacIn e'wapmukot e'pie'pmose'nIt kwItIpie'k kcukImik, kise'ksik otIcI kikItwuk iukwansI o cipe'‘i; iwcI e'kiwishkwe'we'ksawat, e'pic kwsawat.
280e1b004a	Kie'nupcI Cisus e'kinat, kItwak, Mnowankosuk, Nin kwshe' ke'ko se'ksuke'k.
280e1c0065	IcI pitu e'kinkwe'twat, ipi okiknonan, Te'pe'nme'ak, kishpInsu kin ntomshIn, e'winaskonan, kwtIpie'k.
280e1d0071	OtIcI kItwak Wipian. IcI pic PiIu kapie'nisasit, shi napkwanuk, kipmose' kwtIpie'k e'shiat, e'cIiInIt ni CisusIn.
280e1e0072	Pic cI, kawaptuk e'kcInotnunuk kise'ksuwak, pic cI wanmukwsapie't, icI kinotakwse' kItwak, Te'pe'nmin ke'skonshIn.
280e1f0076	IcI papuk, Cisus, e'kishipnuke'not e'kimshInat, otI cI okinan, O kin pke'ci te'pwe'tmIn! tacIshIna kaocI ianwe'ntumIn?
280e20002f	IcI pic kanmuposwat shi napkwanuk, kipon notIn.
280e21006c	KicI kaie'cuk shi napkwanut okipie'wucikwnItwawan, otI cI kikItwuk, Kinsu we'we'nI, Kshe'mIne'to KtokwIsmuk.
280e22003a	IcI kanmukupawat ashowe'iukwan, kipie'k Ce'ne'se'nIt ukik.
280e23006e	Pic cI ki nInwuk shiw e'icuk kake'nmawat, kimace'acimok caye'k caknkoci, ipi kipie'twawan caye'k iakwnokancIn.
280e240077	IcI e'kimatmawat mtIno te'pnak e'witaknumwawat e'tupkwate'nuk, i e'kwut, icI kiw caye'k katakne'cuk kwe'ie'k kine'se'k.
280f01006e	IWCI e'kipie'naskawawat CisusIn, We'npie'ke'cuk, ipi Pe'nisiuk kiwcupie'k Cinosne'muk katacuk, otIcI kikItwuk;
280f020069	TacIshIna ke'knomotwa we'cpikupitowat. kapie'shIcke'nIt ke'ctaosIncIn? Coke' ksince'sik pic wawisnawacIn.
280f03008f	OtI cI okishInkwe'twan, ipi okinan, TacIke'kinwa we'cpikupitoie'k, i Kshe'mIne'to okukie'kwe'wun, e'te'pwe'tme'k kapie'shIcke'wat ke'ctaosIcIk.
280f040090	Kshe'mIne'to kikie'kwe', otI kItwak, Kcupite'num Kos, ipi ke'‘. WincIke' o ke'miashtotwat, osIn tanake' okie'iIn, nocma we'we'nI win kInpowak.
280f0500a2	KinwacI ktukitom; We'kwe'nshItuk ke'nakwe'n osIn tanake' okie'iIn, I ie'i mikwe'wIn, kishpIn ke'ko nishokmonan co otI okIc-pite'nmasin ni osIn, tanake', okie'iIn.
280f06004a	Iw ie'i we'cpnactoie'k ni Kshe'mIne'to okukie'kwe'wIn ni ktIshcIke'onawan.
280f07003f	E'numIe'kasie'k; we'we'nI Ise'us, ki nikanacimukwa, otI kItwak;
280f08006a	KotI nIshInape'k pe'shoc e'ciian pie'ik, ipi npie'kcImnotshumkok otoniwak nicu‘wi ote'‘iwan pnocte'nI.
280f090076	Coin nkot, nomkIsnon e'nume'kita‘wat me'kwa e'shkukinomake'wat, okukie'kwe'onawan ki nInwuk, icI ni nkukie'kwe'onIn.
280f0a003c	IcI e'kintomat maoce'tincIn e'kinat; PsItImok, ipi nsItomok.
280f0b006a	Cowi patike'mkuk otonik winukwsin nInI iwsIie'k pie'sakumomkItnuk shiw otonik nInI, i ie'k wanakwu‘ukot.
280f0c0071	IcI kipie'n ke'knomowacIn, icI e'kikot; KikInmaknI ki Pe'nisiuk e'kipwamnwe'ntumwat kakishnotmowat, otI kakItiIn.
280f0d0061	IcI okinkwe'twan, ipi kikIto, Caye'k sakwe'k Nos shpumuk e'iIt, kapwaktIkatuk, kupkocwe'pcIkate'.
280f0e00a1	Ponikaki kiw; winwa kie'pikwe'k pumskapie'nawan ke'kie'pikwancIn kishpIncI ke'kie'pikwat pme'skapie'nat, ni ke'kie'pikwancIn ne'ne'ish kupitse'k e'cIwankate'nuk.
280f0f0048	IcI kinkwe'take't Pitu, ipi otI e'kinat; WitmoshInak ninan, iw iacimown.
280f10003e	IcI Cisus okinan, Kinwanuke', me'kwa comshe', kinIstotake'sim?
280f11007d	ConukwnI, ke' kinwa mshIknIstotsinawa we'kwe'ntuk patke'mkuk ktoniwakshie'mkIt shi, kshukiwak, iwcI sakcIwe'pinukate'k nkoci?
280f120051	IwcI ie'k pie'ocIsakumomkuk otonik pie'osukie'nI ote'‘ik, ie'i wanakwukot nInI.
280f13008e	Pie'osukamkuk ote'‘ima sakumomkIt mIcIshIte'‘e'wunIn nsItwunIn waonIshkaiwunIn kie'patsuwunIn kmotwunIn kno‘skacmowInIn mIcIkikitowInIn.
280f140052	Niw notI wanakwukot nInI, otI cI, e'wisnIt e'pwamshIksincat coin winakwuksin nInI.
280f150044	IcI Cisus kanmamacit kishie'wak e'pie'kokmukianuk Taine' ipi Saitan.
280f16009b	IcI pInI e'wcIpianIt e'pie'kokmukianuk, Ke'nIni kwe', otI cI, okikon, Shuwe'nmIshIn O Te'pe'nmin, We'kwIsmukwiIn Te'pIt; ntanIs okIckwtukukon MIcImIne'ton.
280f170067	CocI okinkwe'twasin. IcI ke'knomowawIncI kipie'shie'n otIcI, okinan; mace'nashk‘o osam kwako-omkonan.
280f180062	Okinkwe'twancI, otI cI, okinan; Coin nokankosi, mtIno ne'kcIkascuk mantanshuk shi wikwamuk IsniIn.
280f190048	IcI e'kipiat okwe', ipi okiowucikwne'takot kItwak; Te'pe'nmin natmoshIn.
280f1a006a	OkiknonancI otI okinan, Cosuwi wunse'non e'witapnumwutwa, pInoce'iuk macwat, icI e'wipukitotwa wunumoshuk.
280f1b0077	OtIcI, Otukon, Kte'pwe', Te'pe'nmin nIshcI kiw wunumokuk omicnawa papiwe'shkanuk, pe'mkote'nuk te'pe'nmukwat otopwunuk.
280f1c008d	IcI Cisus cI, Okinkwe'twan OtI okinan; O kwe' ce'pite'ntakwut kte'pwe'ie'ntumwun, knomkIt e'shntuwe'ntumIn. IcI ni pic otansIn e'kine'se'nIt.
280f1d0063	IcI, CisuscI, kiwcI maci kishie'wak cikcukumik Ke'nIniuk, icI shi e'pkotnianuk e'ki wuciptupIt shi.
280f1e00b7	IcI ke'cmaoce'tinIt kipie' otIskot, okipie'nawancI me'iakatancIn, ke'kie'pikwancIn, ipi ke'kie'ptoncIn, ipi kipie'nawan, pe'kansIncIn icI e'kipukinawat Cisus osItik. icI e'kine'se'at.
280f1f00ed	KikcI mamkate'ntumwukcI kimaoce'ticuk pic, e'wapmawat nike'kie'pitoncIn e'kikikitonIt, ipi kashkunukancIn e'kine'se'nIt, ipi me'‘akatancIn e'pmose'nIt; ipi ke'kie'pikwancIn e'ntuwapnIt, icI e'kiwinwanawat, O Kishe'mIne'tomwan Isne'iIn.
280f2000dd	IcI Cisus e'kintomat ni ke'knomowacIn e'ciiIt, otI cI okinan, Nshuwe'nmak kotI maoce'ticuk osam shiInsokwnuktInI e'koiuwat shotI cocumshI ke'ko omitsinawa; ipi co nkumaci nashkawasik e'pkIte'wat tane'ie'k nkoci, ianwutok.
280f210083	IcI ke'knomowacIn otI okikon, TInipicI ke'otInmukon mce'sh pkwe'shkIn shotI no‘wmtukwakik e'wite'psInie'wat kotI ke'cmaoce'ticIk.
280f220063	Cisus cI otI okinan; TInicItso pkwe'shkInIn e'ie'k? IcI otI kikItwuk, Nouksu ipi onatso kikose'suk.
280f230037	IcI e'kinat ni maoce'tincIn, e'wicipitupnIt, mcIiukwan.
280f2400ae	IcI e'kiwtapInuk ni nouk pkwe'shkInIn, ipi ni kikosIn, icI e'kiwawiwe't icI okipikupitonIn, icI e'kiminat ni ke'knomowacIn, icI ni ke'knomowacIn e'kiminanIt, ni maoce'tincIn.
280f250077	IcI caye'kcI kiwisnik ipi kite'psInie'k icI e'kiw tapInumwat pakIshkanuk i micIm kashkotmoat, nouk kokpInaknIn moshkIn.
280f260060	KicI kawisne'cuk kitshik, nie'wuk tsuk mtatswak nInwuk, e'pwatkokcIkaswat kwe'k, ipi pInoce'iuk.
280f270060	IcI e'kimace'nashkawat ni maoce'tincIn napkwanuk cI kiposI e'kishiat e'pmukokumukiak Me'kte'ne'.
281001007c	KIWCI Pe'nisiuk ipi Se'cwsiuk okipie'naskawawan e'wi kwcItupe'nmawat e'natowawat e'wiwaptukowat mataonInkie'wun shpumuk shi.
281002005d	WincI okinkwe'twan, ipi otI Okinan, E'nmupkoniak, otI kitukitom kumnokishkIt, osam mskwankot.
28100300b8	IcI kukishie'p, kumiashkishkIt e'kishkiwuk osam, e'mskwankok, ipi wunsiwun. O e'nmue'kasie'k, knIstonanawa e'nankok kishuk; conukwnI ktansItwunsinawa mataonInkie'wun, notI e'kishkiwuk.
28100400ca	KotI me'iashuwe'psucIk, ipi waonIshkaiuk iaianke' pmatsIt onItwaptanawa e'wiwaptumwat mataototmowIn; cocI mataototmowIn kuminasik, mtIno omataototmowIn o nakanacimot Cone's; icI e'kinkInat e'kinmamacit.
2810050058	IcI pic ni ke'knomowacIn e'kipianIt ashwIiukwan okiwne'ntanawa pkwe'shkIn e'witapnumwat.
2810060056	Cisus cI otI okinan; ikwamsuk kawaptumwuk otopce'skInmawa, ki Pe'nisiuk ipi Se'cwsiuk.
281007004a	WinwacI kiknontik otI cI, kikItwuk; iwsI ie'i e'kipwamacitoikon pkwe'shIn.
2810080082	Pic Cisus kakuke'ntuk, otI okinan, O pke'ci te'pwe'ie'ntume'k, We'kwonicI we'cknonte'ie'k kinwa osam e'kipwapie'toie'k pkwe'shkIn.
281009008c	ConI knIstotsinawa, conukI kmikwe'ntusinawa, ni nianIn pkwe'shkInIn e'kite'psak ki nianIn tsuk mtatswak; ipi tso kokpInaknIn, kaotapne'me'k?
28100a0063	Conuke' ni nouk pkwe'shkInIn kate'ponkwa nie'wuk tsuk mtataswak ipi tso kokpInaknIn, kaotapne'me'k?
28100b0080	TInicI e'shpwansItme'k, i e'kikItian cowi i pkwe'shkIn nkiwcukItsi e'wikawaptme'k iw otopce'skInmawa ki Pe'nisiuk ipi Se'cwsiuk.
28100c007e	IcI e'kinsItawawat e'kikowat e'wip wakawaptumwat we'pce'tnuk pkwe'shkIn icie'k otIshkie'kwe'onawa ki Pe'nisiuk; ipi Se'cwsiuk,
28100d0099	Pic cI Cisus kapiat, e'pie'kokumukianuk Sise'ne', Pinipiuk, okinatawan ni ke'knomowacIm otI cI, okinan, We'nicI Nin e'kitowat nInwuk We'kwIsmukot NInwun.
28100e0078	OtI cI okinawan; anIt ktukok Can su o ke'ctapie'nwe't; anIt Inaie's ipi anIt CInimIie's tanake' nkot e'iI nakanacimocuk.
28100f002b	OtI cI okinan, We'nicI kinwa e'shnukanie'k?
2810100064	IcI Sayman Pitu okinkwe'twon otI cI okinan, Kinsu Knayst, We'kwIsmukwiIn kake' pmatsIt Kshe'mIne'to.
2810110098	IcI Cisus okinkwe'twan otI cI okinan, Shuwe'ntakwsI Sayman we'kwIsmuk Cone's: cosI i wias, ipi imskwI kiwaptu‘kosim, mtIno Nos shpumuk, e'iIt kishkok.
281012008b	OtI ke' ke'iapI ktInIn; Kinsu Pitu wiIn ipi otI kwucsInik nkaoshIton Te'pwe'ie'tukuk, icI i e'shkwate'mkate'k namkumuk cotakwushkakwsinawa.
28101300c4	KuminIncI ni kitapkukinIn shi okumauwunuk, shkwumuk kishkok, We'kwe'ntukcI ke'tkoptonIn shotI kik, ipukI kItkoptI shpumuk, ipi we'kwe'ntuk ke'ke'apskonmInIn, shotI kik ke'iapskonkatI, ipI shpumuk.
2810140056	IcI oki iakwamancI ni ke'knomowacIn e'wipwawitmowanIt, nInwun, win e'nIt Cisus Knayst.
28101500db	IcI pic Cisus e'we'pknomowat, ni ke'knomowacIn e'wishiat Cinose'ne'muk; ipi washu, mce'shke'ko kwtukukot, ni ke'ctaosIncIn ipi kcI me'matmocuk, ipi we'npie'ke'ncIn, ipi e'winsIckasot, icI minI e'wipsukwit nsokishkItnuk.
281016006b	IcI Pitu, kiw tapnan, icI e'we'piaiaishumat otI cI, otInan, Ke'kone'ntukIn Te'pe'nmin; cowi otI kitotakosi.
28101700a2	IcI kikwe'knoi, otI cI okinan ni PituiIn, Shian npukwnak me'ctotwin kinknIshkI‘; cosu kupupame'ntusinIn te'pe'ntukIn Kshe'mInto, mtIno ni te'pe'ntumwat, nInwuk.
2810180095	IcI Cisus e'kinat, ke'knomowacIn kishpIn wIiI nInI wipie' pmnashkawut nocma win ke'iakwne'tatso ipi okaotapnan wIiashte'iatkomIn, ipi nkupme'nashkak.
2810190069	We'kwe'ntuk ke'ke'skwe'ntuk opmatsiwun okInkIton; we'kwe'ntuk ke' nin ke'ocI nkItot opumat suwun okumkan.
28101a008a	We'kwnicI ke'napcItopI nInI kishpIn tpe'ntuk caye'k ukI; icI nukuat ocikwamIn? Tanake', We'pe'ntuk ke'mikwe'pI nInI e'wiashtonat ocipamIn?
28101b00a2	We'kwIsmukot NInwun kupie'wak, okIcne'ntakwsowounuk ni OsIn, ipi okupie'wice'owan, ni omIshInwe'mIn; icI pic win ke'cIminat, e'tshe'nIt nInwun, kashI mikce'winIt.
28101c0076	We'we'nI ktInum shotI anIt knipwik ke'pwawapitumwat npowIn, pama wapmawat WakwIsmukot NInwun pie'iInIt otokuma uwunuk.
281101006d	ICI kankotwatsokwnukte'nuk, Cisus okimacinan Pitu, Ce'ms, ipi Can, Wikane'iIn, okisha‘wnan e'cI pkotnianuk.
281102006a	IcI shi e'kikwe'knao-ot e'nasmukapowunIt, kisokcI kishuwase'ikwe', ipi paskukIn e'wase'ak kishuwapshkianI.
281103003e	PInI, kashu mataowapmawan, ni MosusIn, ipi InaisIn e'knonanIt.
28110400bb	OtI okishInkwe'twan Pitu; ipi okinan, ni CisusIn Te'pe'nmae'k owunIt shotI e'iIiak, kishpIn onwacin nkowiwshItomIn shotI, nswI wikwamIn, nkot kin, e'wi-in Mosuske' nkot, ipi Inaie's nkot.
28110500b0	Me'kwacI e'iItnankitok, pInI, e'wase'iak ankot okiiakwate'shkumakwnawa pInI, okinotanawacI e'notakwsInIt shi ankotuk; otI kikItwun; OtI ie'o te'panuk nkwIs me'nonwe'It; psItak.
281106004a	Pic cI e'knomowacIn kanot mowat kip, mukocInok shkishkowak e'pic kwtacwat.
2811070044	Cisus cI okipie'taknan otI cI, okinan, Psukwik, ipi ke'ko kwtacke'k.
281108003e	Iw cI kantawapwat cowe'iI‘kiwapmasiwan, nInI, mtIno CisusIn.
28110900a8	IcI kapie'niscowe'wat shi e'pkotnianuk Cisus okiiakwaman, otI cI okinan, ke'ko we'iI witmoake'k nInI kanaptme'k, pama, o We'kwIsmukot NInwun kiwnIshkat minI‘e'nponIt.
28110a0061	E'knomowacIn okinatakon, otI kikItwuk, TacI i we'ckItwat ki- we'npie'ke'cuk Inaius ne'tum kupie'?
28110b0059	Cisus cI okinkwe'twan otI okinan Inaius we'we'nwI, ne'tum kupie', cakicI ke'ko okaocston.
28110c008b	OtI cI ktInum, InaiusI shiI kipie' cocI okike'nmasiwan okitotwawancI e'shwunwaciwat, winke' o nasap We'kwIsmukot NInwun okukwtuke'ntumokon.
28110d004b	IcI ni ke'knomowacIn e'kinsItakot e'kitshImanIt ni CanIn ke'ctapie'we'ncIm.
28110e0069	Pic cI kapiawat e'cIiInIt ni maoce'tincIn, okipie'naskakon nkot nInI kipie' wucikwnItakon, otI cI okikon;
28110f006d	Te'pe'nmin shuwe'numsI npIs, nkInkapitum, ipi wiwtawe'ntum, nanakIc mukocIn shkote'k, ipi nane'kIc, shi npik;
2811100041	IcI e'kipiatwukwa ke'knomocuk cocu okikshkaasiwan e'wine'se'awat.
28111100b8	Cisus cI okinkwe'twan; otI cI okinan, O! pwate'pwe'take'ie'k, ipi pwakwIiuk showe'pse'ie'k pe'matse'e'k tInicI pic ke'kowice'onukon? tInicI pic, ke'kowikwce'ne'kon? pie'tuwushuk shotI.
2811120057	Cisus cI, okishuke'nonan ni mIcImIne'ton, icI e'kisakuk, icI o pInoce' e'kine'se't pic.
2811130072	IcI e'kipie'naskakot ni e'knomowacIn ni CisusIn nshukI, otI cI okikon, TInicI ninan kaocI ianwakIt e'wisakitInkIt?
28111400ea	Cisus cI otI okinan, Osam sI e'pwate'pwe'ie'nte'me'k, We'we'nI, ktInum, KishkwIn otI shIt‘e' te'kwe'ie'ntume'k ke'cwa e'opukomnanwuk i mastat, minkan, otI kitatanawa e'pkotniak, owushi, shian, iwke'nomkuk, coike'ko ktaianwutosinawa.
281115004a	OtIsI e'shnakwuk, copie'sakumomkIsnon, pama ie'k e'numak, ipi e'pwawisnuk.
281116006c	Me'kwa cI e'ie'iuwat shi Ke'nIniuk, Cisus otI okinan, We'kwIsmukot NInwun kupkItnukaso shiw onIcinuk nInwun.
2811170049	OkInsawancI, icI nso kishkItnuk minI kaonIshke'. IcI kikcI kisatantumwuk.
2811180095	IcI kapiawat Ke'paniumuk; kiwe'tapnukuk maocIckate'k shonia, kipie' naskawawan ni PituIin, otI okinawan, ConI ke'knomakwie'k otupIsin i maocIcke'wun?
28111900d9	OtI cI okinan E'‘IcI kapiat kanmupitike't, Cisus ne'tum kiknonan, otI okinan; TInicI e'shte'an Sayiman? We'ninIn shotI kik kiw okumak we'tapnumwawat maocIcke'wun? nine', tupe'nwe' nicasawan, tanake', me'mataosIncIn?
28111a005c	Pitu cI otI okinan, me'mataosincInsI; Cisus cI otI okinan, Cocu pe'noce'iuk pame'ntakwsusik.
28111b00d1	NocmasI, e'pwamshu nshku‘we'ikon shian kcukimik, ipi kupukiton kwtImockIn, ipi kaotapina kikos ne'tum kie'kwtumonIt; icI ke'cI pakitone'nIt kumkancI nkot wapuk shonia; kaotapinan, ipi kaocIminak nin ipi kin.
2812010080	ICI pic kipie'naskakon ke'knomocIk, ni CisusIn, otI cI, okinawan, We'nicI wusimI e'pite'ntakwsIt shi okumauwunuk shpumuk kishkok
2812020052	IcI Cisus e'kintomat e'kacinIncIn pInoce'iIn e'cIiIt, icI nawiukwan e'kicipitupat.
281203009a	OtI cI kikito, We'we'nI ktInum KishpIn pwawe'we'nI ne'ntume'k, ipi e'shwe'psuwat pe'piwsicIk pInoce'iuk, co kupitike'sim; shi okumauwunuk shpumuk kishkok.
281204007a	We'kwe'ntukI ke'shI kacwe'ntumkwe'n wia‘w ke'cwa e'kciIt pInoce' oie'o ke'kcI pite'ntakwsIt okumauwunuk shpumuk kishkok.
2812050050	We'kwe'ntuke' ke'otapnakwe'n nkot e'kaciIt pInoce' ntI‘noswunuk ntotapnuk Nin.
2812060097	We'kwe'ntuke', ke'nkshaat nkot notI e'kacinIncIn, te'pwe'ie'nmIt, wusimI taowunIt win, potakIn sIn e'wi napkuk, ipi wupukinIt e'cIk mitmianuk kcukImik.
281207008a	Kwo kwansukumuk shotI kik, osam ni nshke'ntuwunIn iw sI ke'nomkuk e'wipiamkuk nshke'ntuwunIn kokwansukumuk cI onInIpie'tot i nshke'ntuwun.
28120800de	KishpIn iknIc, tanake' i ksIt, ocImiashtotmIn kishkshIn, ipi nkoci pukiton, wusimI wunIt, kin pitike'n pmatsiwunuk knIce'n, ipi ksIte'n pnacak, icI i e'wi in nish knIce'n tanake' ksIte'n, icI e'wipuke'nukon kakuk shkote'k.
28120900c3	KishpIn ke'ikshkishuk ocImiashtotmIn kcIpiton nkoci pukiton; wusimI owunIt kin pitike'n shi pmatsowunuk; mtIno nkotuk kshkishuk, icI e'wi-ion nish kshkishkwe'n e'wipukicikasiIn namkumuk shkote'k.
