2800000007	Matthew
2806030056	Ki aumŭts'kotŭkkieniki pinsksĭnĭs' i'aksĭssautsĭs kinet'otsĭsi otai'ĭstutsipi;
2806040066	Mŏksisĭmĭs'si kitaumŭts'kotŭksĭnni; ki Kĭn'a, aisĭmmiŭs'sŭppiuŏk, kitaksĭnnoam'sakinosŭk.
28060500fa	Ki atsĭmoi'ikainoeniki pinet'omanĭstsĭk aiksĭstap'okŏmotsitappikasix: otŭk'ometsĭmanoaiau mŏkauatsĭmoiikasau otsitai'puyisau natoi'apioyists ki moksoku'ĭsts itsi'kokeĭsts, matap'pix mŏksĭnnu'yĭssau. Kitau'mŭnĭstopuau, sakino'sattaiau.
28060600a7	Ki Ksĕsto'a, a'tsĭmoiikainiki, ĭstsipi koko'ai, okĭm'ĭniki, a'tsĭmoiikamĭs kĭn'a ai'sĭmmiapsiuă; ki kĭn'a, aisĭmmiŭs'sŭppiuŏk, kitaksĭnnoam'sakinosŭk.
2806070091	Ki atsĭmoi'ikainoeniki piniksĭstape'puawtsĭs, manĭstaiksĭstapepoattopiauaie saie'tŭkkix: tŭk'ka ŭs'taiau ak'aiokhtokiau otakai'puyĭssau.
280608005f	Pinet'omanĭstsik, tŭkka Kin'oau ĭsksĭnĭm'ests kitsipu'ĭnakitsipists kitsauomauan'ĭstopi.
2806090063	Ŭn'anĭstŭttsĭmoiikak: Nĭn'an spots' im kitsitau'pipi, ŭnanĭstatsĭm'metsĭs kitsĭn'ikŏsim:
28060a006c	Ŭnanĭsto'tos Kitotŭmap'sĭnni: spots'im Kitsitsi'tan kanĭs'tutsipi, annom' ksŭk'kum nokŭt'anĭstutsit:
28060b002d	Annok' ksĭstsiku'ik nokkok'inan aau'ŏssĭn:
28060c0080	Ki ŭnniksksĭnĭt'au nitsauum'itsitappiisĭnanĕsts, manĭstŭs'ksĭnoawpi anniks'ĭsk matap'pixk nitsauum'itsĭstotokinanĭxk:
28060d009f	Ki pinĭstskĭm'ŭkĭnan, ki nokitsikŏmotse'piŏkĭnan Sauum'itsitappiuă; kitŭsk'sainaniau nĭn'naiisĭnni, ki otŭnmap'sĭnni, ki ĭstsapĭna'sĭnni. Amen.
28060e0066	Ŭnniksksĭnno'ainoeniki matap'pix otsauum'itsitappiisuauĕsts, Kin'oau spots' im kitak'oksksĭnokoau.
28060f006b	Ki sauoksksĭno'ainoemki matap'pix otsauum'itsitappiisuauĕsts, Kĭn'oau Spots'im kimatakoksksĭnokoau'ats.
28061000df	Kŭttaioyienoeniki pinomŭs'sŭppik manĭst'omŭssŭppipiau ksĭstapokŏmotsitappikasix: tŭkka iksĭstuts'imiau ostokso'auĕsts, matap'pix mŏks'ksĭnoŏsax kŭttaau'yiau. Kitau'mŭnĭstopuauŭk'otsimiau saiakinosattopiau.
280611003e	Ki ksĕsto'a, kŭttaiau'yeniki pu'ikĭniit, ki ĭssĭs'kiosit;
2806120097	Matap'pix kŏkstai'ĭsksĭnokiau kikŭtauyi, kŏksksĭnnu'yĭssi Kĭn'a aisĭmmiŭssŭppiuă: ki Kĭn'a aisĭmmiŭs'sŭppiuă kitaksĭnnoam'sakinosŭk.
280613008e	Pinaumoi'potosik akau'tsapsĭnni annom' ksŏk kum, apŭn'ix ki apĭssu'yei otsĭts'oyipi, ki kŏm os'iepĭtsix otsipĭs'sax ki otsikŏmos'sax:
28061400a2	Ki aumoi'potosik akau'tsapsĭnni spots'im, apŭn'ix ki apĭssu'yei otsitsau'oyipiau, ki kŏmosiepitsix otsitsauaisisŭppokatŭn'akiipiau ki otsitsauai'kŏmospiau:
2806150039	Itstsi'piau kitsinan'ĭsts, ŭn'nimauk ku'skĕttsipŏppi.
280616005a	Mostŭm'i ĭsta'natsii moŏps'piina; nituks'kŭssi koopspi, kostŭm' ak'otuitsiu anat'sii:
2806170092	Ki koŏps'pi minĭx'ĭssi, kostŭm'i ak'otuitsiu ski'natsii. Anat'sii annik' i tsĭspsts'tsiik kostŭm'i ski'natsĭssi maum'aumŭko ski'natsĭnni!
28061800f5	Tukskŭm matap'pi matokotsapotomoyiuatsax na'tokŭmix nĭn'ax: aksikŭmokkĭmiu tukskum ki aks'ikŭmŭkomĭmmiu stsĭk'i; akikŭme'eniu tuks'kŭm ki aksikŭm'ĭstsĭmmĭmmiu stsĭk'i. Kimatokotapotomoauaxau Ap'ĭstotokiuă ki sauum'itsitappiuă.
28061900f0	Ŭnnikaie kitan'ĭstopuau pinap'itsitatoat kitsipai'tappiisĭnni kitaks'oattoppi ki kitak'sĭmattoppi: ki pinap'itsitatoat kostŭm'i kitai'aksŭpskawsattoppi. Tse'ka ĭsskĭts'tau opai'tappiisĭnni ki aau'ŏssĭn, mostŭm'i ki istotos'ists?
28061a00c6	Sŭm'mokau paiu'tax: mat'omaiinsĭmmauaxau ki matomaipokiakiuaxau, ki matomaumoipotŭkkiii'axau ĭnsĭm'apioyĭsts; ki Kĭn'oau spots'im ai'ĭssoyiuax. Tŭkka' ĭsskĭts'tau, ksĕsto'a ki osto'auai?
28061b0040	Ŭs'tainoeniki kŏk'spitappiisuai, tsiksĭm a' ak'aatspitappiiu?
28061c009f	Kumauk'apaitsitatoppuaisksistsaii ĭstotos'ists? Sat'sĭkau anat'suiopokists itai'sŭskiiau; matapotŭkkiu'astsau, matapĭs tutŭkkiu 'ăsts'au ĭstotos'ĭsts.
28061d005f	Ki kitan'istopuau Solomon otstsap'ĭstotossi mat skĭt stom'atsĕsts annists'isk suio'pokistsk.
28061e00eb	Is'totosatstopiĕsts saiŭs'kiĭsts manĭstĭs'totosatstoppiĕsts annĭsts'ĭsk annok' ksĭstsikuik na'paitappiiisk ki apinŏk'wĭs apittŭp'apĭxipiau ĭstsi'i: kikŭttomaiakstaiĭsttŭpĭstotosatskokoauats, kitsenŭk'aumaitŭkkipuau.
28061f0088	Ŭn'nikaie pinapai'tsitatoak kŏk'anĭssuai Tse'a nŏks'auattopĭnan? Ki, Tse'a nŏk'sĭmattopĭnan; ki; Tse'a nŏks'ĭstotosattopĭnan?
280620006e	(Tŭk'ka annists'isk, Gentiles ap'ŭssatsĭmĕsts:) Kĭn'oau spots'im ĭsksĭnĭm'aie kitsĭm'mŭkitatosĕsts.
2806210077	Ki Matom'apsatsĭk Ap'ĭstotokiuă otsĭn'naiisĭnni ki otokŏmotsitappiisĭnni ki annists'isk kitak'ŭtokŏnokokĕsts.
280622006e	Ŭn'nikaie pin ap'itsitatok apinok'wis; api'nok'wis ak'apitsitasiu. Tuks'kai ksistsikui, maka'pi sup'anistsiu.
280701002d	PINOKŎK'ITSIMAK ki kimatakokŏkitsĭmŭk o'a
2807020066	Kanĭstau'kŏkitsĭmapuai kitakanĭstaukŏkitsĭmŭkosuai; ki kanĭstau'kotawpi kitakanistau'kuyĭssi.
280703005e	Ki kumauk'satsiks kĕskŭn' osŭppa'kŏmosĭnni, ki kimatstatopats kitomŭksŭppa'kŏmosĭnni?
280704007b	Ki kikŭttaukot'anĭstau kĕskŭn' nŏk'sauautsĭssi kitsŭppa'kŏmosĭnni; ki sat'sit, omŭk'o kitauŭtsŭppa'kŏmosĭnni?
2807050097	Kitsiksĭstapo'komotsitappiansi, Matom'-sauautsit kitomŭk'sŭppakŏmosĭnni, ki kitakotŭmsokapsatsip kŏksauautsĭssi kĕskŭn' o sŭppa'kŏmosĭnni.
28070600a7	Annists'ĭsk natoap'ĭstsk piniko'tokau imitax, ki pearls pinitŭp'ĭstŭpapixikau ak'sĭnix, ŏksĭkkŭmitauau'ŏkaiau ki akotŭmotŭkau'auyiau ki kitak'otŭmsixipok.
2807070056	Anik: ki kitak'okoko; apsatsik, ki kitak'okonip; ĭstok'iakik, ki kitaksikauai'pixĭk.
2807080086	Anniks'isk matap'pixk au'kŏmŏnixk au'kuyiiau; ki annŏk' ap'satsĭmŏk, au'konĭmaie: annŏk ĭstok'iakiuŏk, otak'sikauaipĭxikaie.
280709004f	Tŭkka' nĭn'naua, aukŏm'ŏnĭstŭssi okku'i napaiĕn, aiakokotsiuaie okotoki?
28070a003c	Ki aukŏm'ŏnĭstŭssi mammi', aiakikotsiuaie pĭtse'ksĭna?
28070b00c2	Ksĕsto'au, kitsauum'itsitappiipuau, ĭsksĭnĭm'enoainiki kŏk'okotosuai ko'kosoauax ŏkh'sĭsts, Kĭn'oau spots'im kŭttomaiakokotsiu'atsax ŏkh'sĭsts anniks'isk matap'pixk otau'kŏmŏnikixk?
28070c0097	Kanĭst'sitsitatopnai matap'pix kŏkŭnĭstsitsitaiĭssuaiau, kitak'ŭnĭstsitsitattaiau: ŭnnianĭstap'piu okŏk'itsĭmani ki prophetix otse'puawsuai.
28070d006c	Apŭt'okĭtsĭmi pi'ik; sokokĭt'sĭmi apŭk'oksokui itŭp'itsiiau akotap'sĭnni, ki akai'tappii itsipim'ix:
28070e0075	Annik' kĭtsĭm'ik, ki annik' moksoku'ik itŭp'itsiikiau opai'tappiisĭnni, aput'tsiiau; ki unna'tsitappii ikon'imix.
28070f006d	Stim'nokau ksĭs'tapatoiapiekuax kit'sitotaakĭxk emŭk'ikĭnaĭstotosĭxk, ki o'pĭstokĭni itapis'onotsiau.
280710008f	Kit-aks'ksĭnoaiau otsĭn'asoauĕsts. Matap'pix kŭttomautuyiu'atsauax ksĭssi'ix mĭn'ĭsts, ki ksĭs'tapsŭskiĭsts kŭttomautsĭm'axau figs?
280711004c	Neto'i kŏnai'ŏkhsĭstsix ai'ŏkhsĭnasiau: ki makap'ĭstsix makap'inasiau.
280712004e	Ŏkhsĭstsĭs matokotokapinasiu'ats, ki makap'ĭstsĭs matokot'ŏkhsinasiuats.
2807130050	Kŏnai'istsix kŭttaŏkhsinasiix kakiok'au, ki ĭs'tsi itsĭs'tŭpapiksĭstaiau.
280714002f	Ŭn'nikaie kitaks'ksĭnoaiau otsĭn'asoauĕsts.
28071500a7	Kŏnai'tappixk nitan'ikixk, Nin'a, Nin'a, matakokŏnitaipim'axau spots'im ĭsts'ĭn'naiisĭnni: annŏk' ap'ĭstutsĭmŏk Nin'a spots' im otsitsi'taniaie, ai'akitsipim.
28071600e0	Annik' ksĭstsiku'ik akai'tappii nitak'anikiau, Nin'a, Nin'a, nikŭttomaisĭtsipspinanats kĭtsĭn'ikŏsĭm? Ki nikŭttomaisŭskounaniauaxau sauum'itsistaawx kitsĭn'ikŏsim? Nikŭttommutaipĭssatskaspĭnana kitsĭn'ikŏsim?
2807170063	Ki nitakotŭmanĭstaiau, kimats'ksĭnopu aua; Mĭstŭpa'akik, ksĕsto'au kitsauum'itsĭstutsipuaii.
280718007d	Annŏk' aiokh'tsĭmiuŏk annĭsts'ĭsk nĭtse'poawsĭstsk aks'ĭstutsiu mokŏkiiĭn'ai annŏk itokhĭt'okoĭskauŭk ok'otoki:
280719008c	Ki ai'sotau, ki ai'sauksikĭmskau, ki ai'sopu, ki annik' napioyĭs itot'sŭppu; ki matsĭstokhopiu'ats; tŭk'ka, itokh'itokoĭskau ok'otoki.
28071a009c	Ki annŏk' aiokh'tsĭmiuŏk annists'isk nitse'poawsĭstsk, ki matsĭstutsim'atsĕsts aks'istutsiu mattsapsĭn'ai, annŏk' itokhit'okoĭskauŭk spŏts' ikui:
28071b0083	Ki ai'sotau, ki ai'sauksikĭmskau, ki ai'sopu, ki annik' nap'ioyĭs itot'sŭppu; ki ĭstokhopi'u; ki omŭk'o otsĭs'tokhopiisĭnni.
28071c007c	Ki ŭn'nitsiu, Jesus otaiksĭste'poattosĕsts annists'isk epo'awsĭstsk, matap'pix skaie'tŭkkiau otsksĭnĭmats'tŭksĭnni;
28071d006d	Ototŭmap'sĭnni itŭs'ksĭnĭmatsiuax, ki sĭnak'ix manĭstŭs'ksĭnĭmatsawpiax, matŭsksĭnĭmatsiu'atsax.
2808010039	OTSĬN'NĬSAATOSSI nitum'mo akai'tappiii itopokiuo'iauaie
2808020087	Ki, satsĭk, nĭnuau leper otsittotaakaie ki otsĭt'atsĭmmĭmmokaie, Id otsĭt'anikaie, Nin'a, atsi'tatomĭniki kitokotsiksĭxistotok.
2808030071	Ki Jesus itsau'ksikĭnstsiakiu, ki itsĭxen'iuaie, ki an'iu, nitak'anĭstutsip; ksĭksĭt'. Ki soksiksĭk'siuaie.
28080400af	Ki Jesus anĭstsiuaie, Sat'sĭt, pinaiitsinikos matap'pi; mĭs'taput, annĭs'tsĭnnosattsĭs natoi'apiekuŭn, ki aniiik' otan'ipik Moses ĭssa'kumŭtskotoat mŏks'ksĭniĭsau.
280805005a	Ki Jesus otsito'taipiĭssi Capernaum, eĕn'aken'ai otsĭtto'taakaie, ki otau'kŏmŏnikaie,
2808060064	Ki otan'ikaie Nin'a, anrŏk' nitapotomokŏk noko'ai itsĭs'tokhaitsiu, ai'papuyiu, eks'kaaipuĭnŭm.
2808070037	Ki Jesus an'ĭstsiuaie, nitak'ittappo nitak'okuttutoau.
2808080081	Eĕnaken'ai an'ĭstsiuaie, Nin'a, nimat'sipumapspa kŏkĭtsipĭssi noko'ai: kakse'puyit, ki annŏk' nitapotomokŏk ak'okuttutoau.
28080900f1	Nĕsto'a nitap'otomoki, ki eĕn'akex nitap'otomokiau; ki nitan'ĭstau am'ok mĭs'taput, ki ai'ĭstapu; ki nitan'ĭstau stsĭk'i, puk'siput ki ai'paksipu; ki annŏk' nitap'otomokŏk nitan'ĭstau, am'oi ŭnnianĭs'tutsit, ki au'anĭstutsimaie.
28080a00bf	Jesus otokh'tsĭmsaie, skai'etŭkkiu, ki an'ĭstsiuax anniks'isk matap'pixk ipokiuo'ixk, Kitau'mŭnĭstopuau manĭst'omŭkopi otaumai'tŭksĭnni nimatŭnĭstokonip'ats Israel ĭstauŏsĭn'im.
28080b00ad	Ki kitan'ĭstopuau akai'tappii umutautstsipi apinŏk'kuyi ki otsĭt'tistŭkkŏpipi ak'ŭtotoiau, ki akopokau'pimiuax Abraham ki Isaac ki Jacob spots' im ĭstsĭn'naiisĭnni.
28080c0072	Ki nĭn'naiisĭnni ĭstokos'ix ak'satŭpiksĭstsiauax ski'natsii; annim asain'sĭnni ki satse'kĭnan ak'itstsiian.
28080d0080	Jesus an'ĭstsiuaie eĕnaken'ai mĭs'taput, kanĭst'aumaitŭkkipi kitakŭnĭsttutoko ki annŏk' otap'otomokŏk itsok'okuttutoau.
28080e0087	Ki Jesus otsĭtsipĭssaie Peter oko'aiaie, nannuyiuaie otokem'ani o'ksĭstsiaie itsĭs'tokhaitsiĭnaie, ai'okhtokĭm pŭs'tsĭmesĭnni.
28080f0056	Ki kaien'ĭmaie otsĭssi, ki pŭs'tsĭmesĭnni itskĭmaie: ki itsipuau', ki ito'yiuax,
28081000af	Autŭkkus'si ito'tsĭpotuyiauaie akai'tappiiau sauum'itsistaawx pakh'tokĭnattsiikiauax: ki otse'poawsĭnni itsa'tŭpiksĭstsiuax staawx, ki ikut'tutuyiuax ikŏnai'okhtokosix:
2808110098	Mŏks'enŭpanĭstosi otan'ipiaie Esias prophet, ki an'iu, Osto'i mat'sĭmĕsts kĭtsauŭt' tsikotsapsĭnunĭsts, ki ipa'tomĕsts kitokh'tokosĭnunĭsts.
2808120059	Jesus otsĭnno'ŏssax akai'tappiiĭx oto'tŭksipuyimokax, ikŏk'itsĭmau mŏk'opŭmmosau.
2808130063	Ki tukskŭmĭni aisĭnaki'ĭna itoto'yĭnaie ki an'ĭstsiuaie, Nin'a kitak'ittappopi nitak'opokiuo.
280814007b	Jesus an'ĭstsiuaie, ota'tuyix au'ŏttsimaniau, ki paiu'tax au'yiiiau; ki Nĭn'nau okku'yi matsĭstokhotom'atsaie otokŏn'.
280815005c	Ki stsĭk'i otŭsksĭnĭmats'aie an'ĭstsiuaie Nin'a, nŏk'otomitappo nŏk'akitsŏsi nĭn'a.
2808160048	Ki Jesus an'ĭstsiuaie, sŭppa'kit; ki enix ŭnanĭstak'itsŏsauax enix.
2808170049	Ki otsŭppopĭs'si akh'iosatsĭs, otŭs'ksĭnĭmatsax ipokitsŭppo'piiax.
280818004c	Ki satsit iek'opaikĭmskau, ki ai'sikopaikĭmskau akh'iosatsĭs; ki ai'okau.
2808190085	Ki otŭs'ksĭnĭmatsax otsĭt'totaakikax ki otsitsiksekenokikax, ki an'ĭstsiikiauaie, Nin'a kŏmotse'piokĭnan: nitaks'ĭnetspĭnan.
28081a00a3	Ki an'ĭstsiuax kumauk'sikopupuauaisks kitsenŭkumaitŭkkipuan? Itŭmit'sipuau, ki ai'sĭtsĭpsattomĕsts sopu'ĭsts ki pai'kĭmskaiĭsts; ki ikŏnau' maitsiĕsts.
28081b0076	Ki nĭn'ax skai'etŭkkiau, ki an'iau, Tsŏkhtanĭstap'ĭnanŏkhtauts, sopu'ĭsts ki omŭk' sikĭmi manĭstse'tokĕsts?
28081c00bb	Ki otopŭmmo'si Gergesenes ĭstauŏsĭn'im ito'tatsemiauaie natsitappii sauumitsistaawx pakh'tokĭnattsiikiax, aken'imanĭsts itsŭx'iax, eks'kainixiikiax, matap'pi matokottotsitsko'pats.
28081d00f6	Ki satsit, aisokse'puyiau, ki an'iau, Tsaakanĭstappikitsĭmattopĭnan, ksĕsto'ă ki nĕstŭnan, Jesus, Ap'ĭstotokiuă okku'yi? Kikŭt'tautotopa kŏkkĭtsikĭmatsĭstotoksĭnan otsauomo'tosi itaiksĭstsikumiopi kŏk'kĭtsikĭmatsĭstotoksĭnan?
28081e002f	Ki Pĭstsĭksi'pio akaiĕm ak'sĭnix itau'yiau.
28081f0073	Ki sauum'itsistaawx au'kŏmŏnĭstsiauaie ki an'ĭstsiauaie, saiai'pixĭkĭnaniki, nŏk'itsipĭsĭnaniau ak'sĭnix.
28082000b1	Ki an'ĭstsiuax kŭkku'. Ki otsŭksax, ak'sĭnix itsipim'iax: ki, satsit, kŏnak'sĭnix itsĭn'aukskasiau inno'tsĭstŭppakui, ki omŭk'sikĭmi suioks'kasattomiau, ki inets'iau.
28082100cf	Ki anniks'ĭsk matap'pixk ŭsks'kŭmiĭskax itsĭs'tŭpaukskasiau, ki akap'ioyĭs itsipim'iau ki ai'itsĭnikŏttsiauax, ki anniks'ĭsk matap'pixk pakhtokkĭnattsixk sauum'itsistaawx mats'itsĭnnikŏttsiauax.
28082200a6	Ki, sat'sĭt, Kŏnai'tappix ikŏnai'sŭxkitsĭmiau akap'ioyĭs mŏkittotatsemŏsau Jesus: ki otsĭnno'ŏssauaie, au'kŏmŏnĭstsiauaie mŏks'ĭstapusaie otau'ŏssuai.
2809010049	KI itsŭppo'piu akh'iosatsĭs, ki ito'pŭmmo ki otauŭtakap'ioyim ito'to.
28090200d8	Ki, sat'sit, itotsĭp'iauaie nĭn'nau, ai'pakhpuyiu, ĭstokhai'tsiu ŭksĭn': Ki Jesus otsĭnĭs'saie otaumai'tŭksuaiax anĭstsiuaie ai'pakhpuyiuă, Noko'a, ŏkh'sitŭkkĭt; kitsauum'itsitappiisĭsts ĭsksĭnip'iau.
280903004a	Ki, sat'sit, stsĭk'ix ai'sĭnakix ĭstai'au am'o (nin'nau) makapie'puyiu.
2809040071	Ki Jesus ĭsksĭnĭm'ĕsts otŭs'tapuauĕsts ki an'iu, kumauk'itsitatopuauaisks maka'pi ku'skĕttsipŏppuauĕsts?
2809050070	Tsĭm'a ksĭstspa'pi, kŏk'ansi, kit sauum' itsitappiisĭstsĭsksĭnip'iau; ki kŏk'anĭsi, Nipuat' ki auŏkat'?
28090600af	Ki kŏks'ksĭniisuai Nin'a okku'yi ikŏts'ksĭnĭmĕsts sauum'itsitappiisĭsts annom' ksŏkkum (itŭm'anĭstsiuaie aipakhpuyii) Nipuat', matsit' kitŭk'sĭn, koko'ai is'taput.
2809070022	Ki itsipuau' ki oko'ai itsitap'po.
2809080081	Ki akai'tappiii otsĭnĭs'sax, skai'etŭkkiau, ki a'tsĭmmĭmmiauaie Ap'ĭstotokiua annŏk' ikotsiu'ŏk matap'pix otŭmap'sĭnni.
28090900a0	Ki Jesus otaumatto'si, nannuyiuaie nĭn'nau, an'ĭstau Matthew, itaupii'ĭnai itai'ponitatopiaie, ki an'ĭstsiuaie Sŭppa'kĭt. Ki itsipuau' ki pokio'attsiuaie.
28090a00bd	Ki ŭn'niitsiu Jesus otsitsĭps'taupĭssi nap'ioyĭs, otau'yĭssi, sat'sĭt akai'tappiiau publicanix ki sauum'itsitappix, itsito'taipimiau ki ipokau'pimiauax (Jesus) ki otŭs'ksĭnĭmatsax.
28090b0087	Ki Pharisees otsĭnno'ŏssax, itŭnĭs'tsiauax otŭsksĭnĭmats'axaie. Kitsĭn'aimoau maukopoks'oyimiax publicanix ki sauum'itsitappix?
28090c00a8	Jesus otokh'tsĭsaie, an'ĭstsiuax, anniks'ĭsk matap'pixk ikut'totoaxk matsĭmmŭki tappi'uaxau assokinakki, anniks'ĭsk matap'pixk ai'okhtokosixk kĭmŭk'ĭttappiiau.
28090d00dc	Is'tapuk, ŭs'ksĭnĭk manĭstap'ipi, nitŏkh'sitsip kĭm'apiisĭnni, ki nimatŏkhsitsipats ikĭt'stŭksĭnni: tŭk'ka nimat'ŭtotopa nŏk'ainikŏttosau mokŏm'otsitappix mŏks'isauaitsitasau, sauum'itsitappix nimut'oto.
28090e00a4	John otŭs'ksĭnĭmatsax otsitŭm'ittotaakax, ki an'iau, Tsanĭstapiu'ats nimutsauau'yipĭnan nestŭn'an ki Pharisees, ki kĭtŭsksĭnĭmatsax kŭttaisauauyiu'axau?
28090f00da	Ki Jesus anĭstsiuax kŭttaukotau'yesiuaxau man'okkemiuŏk oko'ai ĭstokos'ix, itsa'kiitawpĭssi man'okkemiuŏk? Ki annists'isk ksĭstsiku'ĭsts ak'otoiau man'okkemiuŏk otai' akitotoawpĭstskaie, ki akotŭmsauau'yiau.
280910006b	Kimatanipsospuau makap'isokŏsists; annik' psak'sĭnik aksoksipinikau ki saku'apĭnikan aksistŭpaipinikau.
2809110112	Matap'pix matomaisŭppasuyĭnĭmĕsts mani'ĭsts mĭn'iokkeĭsts ŭkautokeĭssuyĭnĭsts, ŏks'kakŭmipinikau ŭk'autokeĭssuyĭnĭsts, ki mĭn'iokke ak'saikĭmsskau, ki aks'iksistsuyinasiau: Manĭn'iokkeĭsts itsŭppa'suyĭnĭmiau man'otokeĭssuyĭnists ki ai'aketŏkhsiau.
28091200c8	Otsakiaisĭtsĭp'sattosax annists'ĭsk epo'awsĭsts, tukskŭm'ĭni eenakin'ai itoto'iĭnai ki a'tsĭmmĭmmiuaie, ki an'iu, Nitŭn'na ŭk'ainiu; puk'siput ki kotsĭs'i tsĭxen'ĭs, ki aks'ipui tappiiu.
280913004e	Ki Jesus itsipuau', ki itopokom'iuaie, ki otŭsksĭnĭmatsax mat'opokomiauaie.
28091400a0	Ki sat'sit ake'uă, au'atŭnikau ŭsksaumawksaikĭmskau otok'tokossĭnni na'tsikoputtuyi stuyi'ĭsts, itsŭp'paatsiuaie, ki itsĭx'enĭmaie opekakŭn'ĭmaniaie:
2809150045	Tŭk'ka, ĭs'tau, ksen'ĭmĭniki opekakŭn'ĭmani, nĭtak'okuttotoko.
2809160096	Ki Jesus ito'tŭkkau; ki otsĭnno'ŏssaie, itŭni'u, Nitŭn'na, ŏkh'sitŭkkit, kitaumai'tŭksĭnni kumut'okuttotoko. Ki ake'uă annik' itokut'totoau.
2809170068	Ki Jesus otsĭtto'taipiisi eenakin'ai oko'ai, ki otsĭnno'ŏssax au'yesĭx ki matap'pix eĭs'tsekĭniau,
2809180050	An'ĭstsiuax, anĭs'tapaauk, ake'kuŭn matseniu'ats, ai'okau. Ki itai'ĭmiauaie.
280919005e	Ki otsĭs'tŭpskoŏsax matap'pix, itsipim, ki ito'tsĭmaie, otsĭs'aie, ki ake'kuŭn itsipuau.
28091a003b	Ki otap'ĭstutsipi, annik' auŏsĭn'ik, motŭs'ksĭnĭpaie.
28091b0086	Ki Jesus otsĭstŭpaumatta'atossi, na'tokŭmi naps' tsix nĭn'ax ipokiuo'iax, ki aisokse'puyiax ki an'iau, David okkui', Kĭm'okĭnan.
28091c0093	Ki otsĭtsipĭs'si nap'ioyĭs, naps'tsix itoto'yiauaie: ki Jesus an'ĭstsiuax kikŭtau'maitsipuan nŏk'okotŭnĭstutsĭs? An'ĭstsiiauaie A, Nin'a.
28091d0054	Itŭm'itsĭxeniuax oŏps'puauax, ki itŭni'u, kanĭsto'maitsipuai, ŭnnianĭstsĭs'.
28091e004e	Ki itsikau'opiii oŏps'puauax: ki Jesus saiemiuax mŏkstanĭs'tosax matap'pix.
28091f0051	Ki osto'auai, otsĭs'tapusau ikŏnai'tsĭnnikoyiauax matap'pix annik'auŏsĭn'ik.
280920005b	Ki otsŭksax, sat'sit ito'tsĭpiauaie kŭttaiai'puyiua sauum'itsistaaw pakto'kĭnattsiuaie.
280921009b	Ki sannm'itsistaaw otsai'piksĭstŏssaie, kŭttaiai'puyină itse'puyiu: ki kŏnaitappix skai'etŭkkiau, ki an'iau, matsĭkainip'ats Israel ĭstauŏsĭn'im.
280922005c	Ki Pharisees an'iau sauum'itsistaawx otsĭn'aimoauai itai'saipiksĭstsiuax sauum'itsistaawx.
2809230104	Ki Jesus itap'auauŏkau kŏnau'akapioyĭsts, ki inŭk'akapioyĭsts, ki itŭs'ksĭnĭmatstokiu ota'toiapioyimoauĕsts, ki ai'semokiu nin'naiisĭnni ĭstŏkhs'itsĭniksĭnni, ki ŏk'kuttutsĭmĕsts matap'pix otokŏnai'oktokosuauĕsts ki otokŏnau'atŭnikauĕsts.
280924008f	Ki otsĭnno'ŏssaie otappiisĭn'na, kaiĭm'iuaie, tŭkka ŭs'tsĭmsiu, aneto' manistau'anetopiax emŭk'ikĭnax saiits'tsĭssi ŭsks'kŭmokiuă.
280925005e	Itŭman'ĭstsiuax otŭsksĭnĭmatsax, akauo'yi insĭn'manĭsts, ki ap'otŭkkix unna'tosĭmiau;
2809260060	Atsĭm'oiikŭttok ĭnsĭm'manĭsts ĭstsĭn'nau mŏk'itŭpskoŏsax otĭnsĭmmanĭsts apotŭkkix.
280a0100c8	OTSIPUK'SŬPINNIKŎTŬSAX na'tsikoputtsiau otŭsksĭnĭmatsax, ikotsiu'ax otŭma'sĭnni mŏk'saipiksĭstosauax sauum'itsistaax, ki mok'ŏkuttutsĭsax amian'ĭstokhtokosĭsts ki amian'ĭstatŭnikĕsts.
280a0200a9	Na'tsikoputtsixk itokŏt'tsiuax otsĭn'ikŏsoauĕsts am'ostsiaukiĕsts; Matom'itappiu, Simon, mat'anistau Peter, ki Andrew oskŭn: James, Zebedee okku'i ki John oskŭn';
280a03007c	Philip, ki Bartholemew; Thomas, ki Matthew, annŏk' publicanŏk; James, Alphæus okku'i. Ki Lebbæus, mat'anistau Thaddæus;
280a040043	Simon, Canaanite; Ki Judas Iscariot annŏk' aien'ŭpanistsiuŏkaie.
280a0500a6	Anniks'isk natsikoputsixk Jesus itokŏt'tsiuax ki saiem'iuax ki an'ĭstsiuax, Gentiles oksoku'auĕsts pinitap'pok, ki Samaritans otakap'ioyimoauests pinŭt'sĭtsipik:
280a060035	Ki Israel oko'au otomŭk'ikĭnaumix ats'ax ĭs'tapuk.
280a07004f	Ki auau'ŏkainoniki sem'okik, ki anik', spots'im ĭstsĭn'naiisĭnni aststsiu'.
280a08008f	Ai'oktokosix kut'tutokau, leperix ĭssin'nomokau, enix' nipua'atsokau, sauum'itsistaawx sai'aipiksĭstokau; Kitsiksist'okoko, ksistoko'tŭkkik.
280a09004b	Gold ki silver ki brass pinitsŭp'pitŭkkik kitsitai'sŭpopumatsopuauĕsts,
280a0a00a0	Assuia'tsĭman pinots'ik aumatto'ainoainiki, pinots'ikau na'tokaists spĭks'isokŏsĭsts, ki a'tsikists, ki otoats'ists; ap'otŭkkiuã ak'otsĭmaie otso'ŏsĭn.
