2800000019	Κατα Ματθαιον
2a050500f3	καὶ ἀποκριθεὶς ⸀Σίμων⸀εἶπεν Ἐπιστάτα, διʼ ⸀ὅληςνυκτὸς κοπιάσαντες οὐδὲν ἐλάβομεν, ἐπὶ δὲ τῷ ῥήματί σου χαλάσω ⸂τὰ δίκτυα.
2a050600a8	καὶ τοῦτο ποιήσαντες συνέκλεισαν πλῆθος ἰχθύων πολύ, ⸀διερρήσσετοδὲ ⸂τὰ δίκτυα αὐτῶν.
2a0507011b	καὶ κατένευσαν τοῖς ⸀μετόχοιςἐν τῷ ἑτέρῳ πλοίῳ τοῦ ἐλθόντας συλλαβέσθαι αὐτοῖς· καὶ ἦλθον, καὶ ἔπλησαν ἀμφότερα τὰ πλοῖα ὥστε βυθίζεσθαι αὐτά.
2a050800d1	ἰδὼν δὲ Σίμων Πέτρος προσέπεσεν τοῖς γόνασιν Ἰησοῦ λέγων· Ἔξελθε ἀπʼ ἐμοῦ, ὅτι ἀνὴρ ἁμαρτωλός εἰμι, κύριε·
2a050900b2	θάμβος γὰρ περιέσχεν αὐτὸν καὶ πάντας τοὺς σὺν αὐτῷ ἐπὶ τῇ ἄγρᾳ τῶν ἰχθύων ⸀ὧνσυνέλαβον,
2a050a013c	ὁοίως δὲ καὶ Ἰάκωβον καὶ Ἰωάννην υἱοὺς Ζεβεδαίου, οἳ ἦσαν κοινωνοὶ τῷ Σίμωνι. καὶ εἶπεν πρὸς τὸν Σίμωνα ⸀ὁ Ἰησοῦς· Μὴ φοβοῦ· ἀπὸ τοῦ νῦν ἀνθρώπους ἔσῃ ζωγρῶν.
2a050b008c	καὶ καταγαγόντες τὰ πλοῖα ἐπὶ τὴν γῆν ἀφέντες ⸀πάνταἠκολούθησαν αὐτῷ.
2a050c015d	Καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν ἐν μιᾷ τῶν πόλεων καὶ ἰδοὺ ἀνὴρ πλήρης λέπρας· ⸂καὶ ἰδὼν τὸν Ἰησοῦν πεσὼν ἐπὶ πρόσωπον ἐδεήθη αὐτοῦ λέγων· Κύριε, ἐὰν θέλῃς δύνασαί με καθαρίσαι.
2a050d00c4	καὶ ἐκτείνας τὴν χεῖρα ἥψατο αὐτοῦ ⸀εἰπών Θέλω, καθαρίσθητι· καὶ εὐθέως ἡ λέπρα ἀπῆλθεν ἀπʼ αὐτοῦ.
2a050e0148	καὶ αὐτὸς παρήγγειλεν αὐτῷ μηδενὶ εἰπεῖν, ἀλλὰ ἀπελθὼν δεῖξον σεαυτὸν τῷ ἱερεῖ, καὶ προσένεγκε περὶ τοῦ καθαρισμοῦ σου καθὼς προσέταξεν Μωϋσῆς εἰς μαρτύριον αὐτοῖς.
2a050f00ea	διήρχετο δὲ μᾶλλον ὁ λόγος περὶ αὐτοῦ, καὶ συνήρχοντο ὄχλοι πολλοὶ ἀκούειν καὶ ⸀θεραπεύεσθαιἀπὸ τῶν ἀσθενειῶν αὐτῶν·
2a0510006f	αὐτὸς δὲ ἦν ὑποχωρῶν ἐν ταῖς ἐρήμοις καὶ προσευχόμενος.
2a051101b4	Καὶ ἐγένετο ἐν μιᾷ τῶν ἡμερῶν καὶ αὐτὸς ἦν διδάσκων, καὶ ἦσαν καθήμενοι Φαρισαῖοι καὶ νομοδιδάσκαλοι οἳ ἦσαν ἐληλυθότες ἐκ πάσης κώμης τῆς Γαλιλαίας καὶ Ἰουδαίας καὶ Ἰερουσαλήμ· καὶ δύναμις κυρίου ἦν εἰς τὸ ἰᾶσθαι ⸀αὐτόν
2a051200f5	καὶ ἰδοὺ ἄνδρες φέροντες ἐπὶ κλίνης ἄνθρωπον ὃς ἦν παραλελυμένος, καὶ ἐζήτουν αὐτὸν εἰσενεγκεῖν καὶ ⸀θεῖναιἐνώπιον αὐτοῦ.
2a05130139	καὶ μὴ εὑρόντες ποίας εἰσενέγκωσιν αὐτὸν διὰ τὸν ὄχλον ἀναβάντες ἐπὶ τὸ δῶμα διὰ τῶν κεράμων καθῆκαν αὐτὸν σὺν τῷ κλινιδίῳ εἰς τὸ μέσον ἔμπροσθεν τοῦ Ἰησοῦ.
2a0514008d	καὶ ἰδὼν τὴν πίστιν αὐτῶν ⸀εἶπεν Ἄνθρωπε, ἀφέωνταί σοι αἱ ἁμαρτίαι σου.
2a0515012b	καὶ ἤρξαντο διαλογίζεσθαι οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι λέγοντες· Τίς ἐστιν οὗτος ὃς λαλεῖ βλασφημίας; τίς δύναται ⸂ἁμαρτίας ἀφεῖναι εἰ μὴ μόνος ὁ θεός;
2a051600e4	ἐπιγνοὺς δὲ ὁ Ἰησοῦς τοὺς διαλογισμοὺς αὐτῶν ἀποκριθεὶς εἶπεν πρὸς αὐτούς· Τί διαλογίζεσθε ἐν ταῖς καρδίαις ὑμῶν;
2a051700b4	τί ἐστιν εὐκοπώτερον, εἰπεῖν· Ἀφέωνταί σοι αἱ ἁμαρτίαι σου, ἢ εἰπεῖν· ⸀Ἔγειρεκαὶ περιπάτει;
2a0518015f	ἵνα δὲ εἰδῆτε ὅτι ⸂ὁ υἱὸς τοῦ ἀνθρώπου ἐξουσίαν ἔχει ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας— εἶπεν τῷ παραλελυμένῳ· Σοὶ λέγω, ⸀ἔγειρεκαὶ ἄρας τὸ κλινίδιόν σου πορεύου εἰς τὸν οἶκόν σου.
2a051900cf	καὶ παραχρῆμα ἀναστὰς ἐνώπιον αὐτῶν, ἄρας ἐφʼ ὃ κατέκειτο, ἀπῆλθεν εἰς τὸν οἶκον αὐτοῦ δοξάζων τὸν θεόν.
2a051a00d6	καὶ ἔκστασις ἔλαβεν ἅπαντας καὶ ἐδόξαζον τὸν θεόν, καὶ ἐπλήσθησαν φόβου λέγοντες ὅτι Εἴδομεν παράδοξα σήμερον.
2a051b00e4	Καὶ μετὰ ταῦτα ἐξῆλθεν καὶ ἐθεάσατο τελώνην ὀνόματι Λευὶν καθήμενον ἐπὶ τὸ τελώνιον, καὶ εἶπεν αὐτῷ· Ἀκολούθει μοι.
2a051c005b	καὶ καταλιπὼν ⸀πάνταἀναστὰς ⸀ἠκολούθειαὐτῷ.
2a051d0100	Καὶ ἐποίησεν δοχὴν μεγάλην Λευὶς αὐτῷ ἐν τῇ οἰκίᾳ αὐτοῦ· καὶ ἦν ὄχλος ⸂πολὺς τελωνῶν καὶ ἄλλων οἳ ἦσαν μετʼ αὐτῶν κατακείμενοι.
2a051e011f	καὶ ἐγόγγυζον οἱ ⸂Φαρισαῖοι καὶ οἱ γραμματεῖς αὐτῶν πρὸς τοὺς μαθητὰς αὐτοῦ λέγοντες· Διὰ τί μετὰ τῶν τελωνῶν καὶ ἁμαρτωλῶν ἐσθίετε καὶ πίνετε;
2a051f00d6	καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτούς· Οὐ χρείαν ἔχουσιν οἱ ὑγιαίνοντες ἰατροῦ ἀλλὰ οἱ κακῶς ἔχοντες·
2a05200075	οὐκ ἐλήλυθα καλέσαι δικαίους ἀλλὰ ἁμαρτωλοὺς εἰς μετάνοιαν.
2a05210120	Οἱδὲ εἶπαν πρὸς αὐτόν· ⸀Οἱ μαθηταὶ Ἰωάννου νηστεύουσιν πυκνὰ καὶ δεήσεις ποιοῦνται, ὁμοίως καὶ οἱ τῶν Φαρισαίων, οἱ δὲ σοὶ ἐσθίουσιν καὶ πίνουσιν.
2a052200dd	ὁ ⸀δὲεἶπεν πρὸς αὐτούς· Μὴ δύνασθε τοὺς υἱοὺς τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετʼ αὐτῶν ἐστιν ποιῆσαι ⸀νηστεῦσαι
2a052300c8	ἐλεύσονται δὲ ἡμέραι, καὶ ὅταν ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος τότε νηστεύσουσιν ἐν ἐκείναις ταῖς ἡμέραις.
2a052401a0	ἔλεγεν δὲ καὶ παραβολὴν πρὸς αὐτοὺς ὅτι Οὐδεὶς ἐπίβλημα ⸀ἀπὸἱματίου καινοῦ ⸀σχίσαςἐπιβάλλει ἐπὶ ἱμάτιον παλαιόν· εἰ δὲ μήγε, καὶ τὸ καινὸν ⸀σχίσεικαὶ τῷ παλαιῷ οὐ ⸂συμφωνήσει τὸ ἐπίβλημα τὸ ἀπὸ τοῦ καινοῦ.
2a0525011e	καὶ οὐδεὶς βάλλει οἶνον νέον εἰς ἀσκοὺς παλαιούς· εἰ δὲ μήγε, ῥήξει ὁ ⸂οἶνος ὁ νέος τοὺς ἀσκούς, καὶ αὐτὸς ἐκχυθήσεται καὶ οἱ ἀσκοὶ ἀπολοῦνται·
2a05260058	ἀλλὰ οἶνον νέον εἰς ἀσκοὺς καινοὺς ⸀βλητέον
2a05270090	⸀καὶοὐδεὶς πιὼν ⸀παλαιὸνθέλει νέον· λέγει γάρ· Ὁ παλαιὸς ⸀χρηστόςἐστιν.
2a06010107	Ἐγένετο δὲ ἐν ⸀σαββάτῳδιαπορεύεσθαι αὐτὸν ⸀διὰσπορίμων, καὶ ἔτιλλον οἱ μαθηταὶ αὐτοῦ ⸂καὶ ἤσθιον τοὺς στάχυας ψώχοντες ταῖς χερσίν.
2a0602008a	τινὲς δὲ τῶν Φαρισαίων ⸀εἶπαν Τί ποιεῖτε ὃ οὐκ ⸀ἔξεστιντοῖς σάββασιν;
2a06030105	καὶ ἀποκριθεὶς πρὸς αὐτοὺς εἶπεν ὁ Ἰησοῦς· Οὐδὲ τοῦτο ἀνέγνωτε ὃ ἐποίησεν Δαυὶδ ⸀ὁπότεἐπείνασεν αὐτὸς καὶ οἱ μετʼ αὐτοῦ ⸀ὄντες
2a06040139	⸀ὡςεἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ καὶ τοὺς ἄρτους τῆς προθέσεως ⸀λαβὼνἔφαγεν καὶ ⸀ἔδωκεντοῖς μετʼ αὐτοῦ, οὓς οὐκ ἔξεστιν φαγεῖν εἰ μὴ μόνους τοὺς ἱερεῖς;
2a06050086	καὶ ἔλεγεν ⸀αὐτοῖς Κύριός ἐστιν ⸂τοῦ σαββάτου ὁ υἱὸς τοῦ ἀνθρώπου.
2a0606010f	Ἐγένετο ⸀δὲἐν ἑτέρῳ σαββάτῳ εἰσελθεῖν αὐτὸν εἰς τὴν συναγωγὴν καὶ διδάσκειν· καὶ ἦν ⸂ἄνθρωπος ἐκεῖ καὶ ἡ χεὶρ αὐτοῦ ἡ δεξιὰ ἦν ξηρά·
2a060700d7	⸀παρετηροῦντο⸀δὲοἱ γραμματεῖς καὶ οἱ Φαρισαῖοι εἰ ἐν τῷ σαββάτῳ ⸀θεραπεύει ἵνα εὕρωσιν ⸀κατηγορεῖναὐτοῦ.
2a06080113	αὐτὸς δὲ ᾔδει τοὺς διαλογισμοὺς αὐτῶν, ⸂εἶπεν δὲ τῷ ⸀ἀνδρὶτῷ ξηρὰν ἔχοντι τὴν χεῖρα· ⸀Ἔγειρεκαὶστῆθι εἰς τὸ μέσον· ⸀καὶ ἀναστὰς ἔστη.
2a060900f9	εἶπεν ⸀δὲὁ Ἰησοῦς πρὸς αὐτούς· ⸀Ἐπερωτῶὑμᾶς, ⸀εἰἔξεστιν ⸂τῷ σαββάτῳ ἀγαθοποιῆσαι ἢ κακοποιῆσαι, ψυχὴν σῶσαι ἢ ⸀ἀπολέσαι
2a060a00e5	καὶ περιβλεψάμενος πάντας αὐτοὺς εἶπεν αὐτῷ· Ἔκτεινον τὴν χεῖρά σου· ὁ δὲ ἐποίησεν, καὶ ἀπεκατεστάθη ἡ χεὶρ ⸀αὐτοῦ
2a060b00a0	αὐτοὶ δὲ ἐπλήσθησαν ἀνοίας, καὶ διελάλουν πρὸς ἀλλήλους τί ἂν ποιήσαιεν τῷ Ἰησοῦ.
2a060c00f3	Ἐγένετο δὲ ἐν ταῖς ἡμέραις ταύταις ⸂ἐξελθεῖν αὐτὸν εἰς τὸ ὄρος προσεύξασθαι, καὶ ἦν διανυκτερεύων ἐν τῇ προσευχῇ τοῦ θεοῦ.
2a060d00e9	καὶ ὅτε ἐγένετο ἡμέρα, προσεφώνησεν τοὺς μαθητὰς αὐτοῦ, καὶ ἐκλεξάμενος ἀπʼ αὐτῶν δώδεκα, οὓς καὶ ἀποστόλους ὠνόμασεν,
2a060e00e6	Σίμωνα ὃν καὶ ὠνόμασεν Πέτρον καὶ Ἀνδρέαν τὸν ἀδελφὸν αὐτοῦ ⸀καὶἸάκωβον καὶ Ἰωάννην ⸁καὶΦίλιππον καὶ Βαρθολομαῖον
2a060f009d	⸀καὶΜαθθαῖον καὶ Θωμᾶν ⸁καὶ⸀ἸάκωβονἉλφαίου καὶ Σίμωνα τὸν καλούμενον Ζηλωτὴν
2a0610007c	⸀καὶἸούδαν Ἰακώβου καὶ Ἰούδαν ⸀Ἰσκαριὼθ⸀ὃςἐγένετο προδότης.
2a06110160	Καὶ καταβὰς μετʼ αὐτῶν ἔστη ἐπὶ τόπου πεδινοῦ, καὶ ὄχλος ⸀πολὺςμαθητῶν αὐτοῦ, καὶ πλῆθος πολὺ τοῦ λαοῦ ἀπὸ πάσης τῆς Ἰουδαίας καὶ Ἰερουσαλὴμ καὶ τῆς παραλίου Τύρου καὶ Σιδῶνος,
2a061200ec	οἳ ἦλθον ἀκοῦσαι αὐτοῦ καὶ ἰαθῆναι ἀπὸ τῶν νόσων αὐτῶν· καὶ οἱ ⸂ἐνοχλούμενοι ἀπὸ πνευμάτων ⸀ἀκαθάρτωνἐθεραπεύοντο·
2a061300b1	καὶ πᾶς ὁ ὄχλος ⸀ἐζήτουνἅπτεσθαι αὐτοῦ, ὅτι δύναμις παρʼ αὐτοῦ ἐξήρχετο καὶ ἰᾶτο πάντας.
2a061400ff	Καὶ αὐτὸς ἐπάρας τοὺς ὀφθαλμοὺς αὐτοῦ εἰς τοὺς μαθητὰς αὐτοῦ ἔλεγεν· Μακάριοι οἱ πτωχοί, ὅτι ὑμετέρα ἐστὶν ἡ βασιλεία τοῦ θεοῦ.
2a061500a4	μακάριοι οἱ πεινῶντες νῦν, ὅτι χορτασθήσεσθε. μακάριοι οἱ κλαίοντες νῦν, ὅτι γελάσετε.
2a06160138	Μακάριοί ἐστε ὅταν μισήσωσιν ὑμᾶς οἱ ἄνθρωποι, καὶ ὅταν ἀφορίσωσιν ὑμᾶς καὶ ὀνειδίσωσιν καὶ ἐκβάλωσιν τὸ ὄνομα ὑμῶν ὡς πονηρὸν ἕνεκα τοῦ υἱοῦ τοῦ ἀνθρώπου·
2a06170121	χάρητε ἐν ἐκείνῃ τῇ ἡμέρᾳ καὶ σκιρτήσατε, ἰδοὺ γὰρ ὁ μισθὸς ὑμῶν πολὺς ἐν τῷ οὐρανῷ· κατὰ ⸂τὰ αὐτὰ γὰρ ἐποίουν τοῖς προφήταις οἱ πατέρες αὐτῶν.
2a0618007e	πλὴν οὐαὶ ὑμῖν τοῖς πλουσίοις, ὅτι ἀπέχετε τὴν παράκλησιν ὑμῶν.
2a061900c2	οὐαὶ ὑμῖν, οἱ ἐμπεπλησμένοι ⸀νῦν ὅτι πεινάσετε. ⸀οὐαί οἱ γελῶντες νῦν, ὅτι πενθήσετε καὶ κλαύσετε.
2a061a00e6	Οὐαὶ ὅταν ⸂καλῶς ὑμᾶς εἴπωσιν ⸀πάντεςοἱ ἄνθρωποι, κατὰ ⸂τὰ αὐτὰ γὰρ ἐποίουν τοῖς ψευδοπροφήταις οἱ πατέρες αὐτῶν.
2a061b00b9	Ἀλλὰ ὑμῖν λέγω τοῖς ἀκούουσιν, ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν, καλῶς ποιεῖτε τοῖς μισοῦσιν ὑμᾶς,
2a061c0096	εὐλογεῖτε τοὺς καταρωμένους ⸀ὑμᾶς προσεύχεσθε ⸀περὶτῶν ἐπηρεαζόντων ὑμᾶς.
2a061d00e2	τῷ τύπτοντί σε ἐπὶ τὴν σιαγόνα πάρεχε καὶ τὴν ἄλλην, καὶ ἀπὸ τοῦ αἴροντός σου τὸ ἱμάτιον καὶ τὸν χιτῶνα μὴ κωλύσῃς.
2a061e007f	⸀παντὶαἰτοῦντί σε δίδου, καὶ ἀπὸ τοῦ αἴροντος τὰ σὰ μὴ ἀπαίτει.
2a061f008c	καὶ καθὼς θέλετε ἵνα ποιῶσιν ὑμῖν οἱ ⸀ἄνθρωποι ποιεῖτε αὐτοῖς ὁμοίως.
2a062000e2	Καὶ εἰ ἀγαπᾶτε τοὺς ἀγαπῶντας ὑμᾶς, ποία ὑμῖν χάρις ἐστίν; καὶ γὰρ οἱ ἁμαρτωλοὶ τοὺς ἀγαπῶντας αὐτοὺς ἀγαπῶσιν.
2a062100d5	⸀καὶἐὰν ἀγαθοποιῆτε τοὺς ἀγαθοποιοῦντας ὑμᾶς, ποία ὑμῖν χάρις ἐστίν; ⸁καὶοἱ ἁμαρτωλοὶ τὸ αὐτὸ ποιοῦσιν.
2a062200f9	καὶ ἐὰν ⸀δανίσητεπαρʼ ὧν ἐλπίζετε ⸀λαβεῖν ποία ὑμῖν χάρις ἐστίν; ⸀καὶἁμαρτωλοὶ ἁμαρτωλοῖς δανίζουσιν ἵνα ἀπολάβωσιν τὰ ἴσα.
2a06230186	πλὴν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν καὶ ἀγαθοποιεῖτε καὶ δανίζετε μηδὲν ἀπελπίζοντες· καὶ ἔσται ὁ μισθὸς ὑμῶν πολύς, καὶ ἔσεσθε υἱοὶ Ὑψίστου, ὅτι αὐτὸς χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς.
2a06240073	⸀γίνεσθεοἰκτίρμονες ⸀καθὼςὁ πατὴρ ὑμῶν οἰκτίρμων ἐστίν·
2a062500d5	Καὶ μὴ κρίνετε, καὶοὐ μὴ κριθῆτε· ⸀καὶ μὴ καταδικάζετε, καὶ οὐ μὴ καταδικασθῆτε. ἀπολύετε, καὶ ἀπολυθήσεσθε·
2a06260138	δίδοτε, καὶ δοθήσεται ὑμῖν· μέτρον καλὸν πεπιεσμένον ⸀σεσαλευμένονὑπερεκχυννόμενον δώσουσιν εἰς τὸν κόλπον ὑμῶν· ⸂ᾧ γὰρ μέτρῳ μετρεῖτε ἀντιμετρηθήσεται ὑμῖν.
2a062700d8	Εἶπεν δὲ ⸀καὶπαραβολὴν αὐτοῖς· Μήτι δύναται τυφλὸς τυφλὸν ὁδηγεῖν; οὐχὶ ἀμφότεροι εἰς βόθυνον ⸀ἐμπεσοῦνται
2a062800b0	οὐκ ἔστιν μαθητὴς ὑπὲρ τὸν ⸀διδάσκαλον κατηρτισμένος δὲ πᾶς ἔσται ὡς ὁ διδάσκαλος αὐτοῦ.
2a062900d5	τί δὲ βλέπεις τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ τοῦ ἀδελφοῦ σου, τὴν δὲ δοκὸν τὴν ἐν τῷ ἰδίῳ ὀφθαλμῷ οὐ κατανοεῖς;
2a062a0202	⸀πῶςδύνασαι λέγειν τῷ ἀδελφῷ σου· Ἀδελφέ, ἄφες ἐκβάλω τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ σου, αὐτὸς τὴν ἐν τῷ ὀφθαλμῷ σοῦ δοκὸν οὐ βλέπων; ὑποκριτά, ἔκβαλε πρῶτον τὴν δοκὸν ἐκ τοῦ ὀφθαλμοῦ σοῦ, καὶ τότε διαβλέψεις ⸂τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ τοῦ ἀδελφοῦ σου ἐκβαλεῖν.
2a062b00ba	Οὐ γάρ ἐστιν δένδρον καλὸν ποιοῦν καρπὸν σαπρόν, οὐδὲ ⸀πάλινδένδρον σαπρὸν ποιοῦν καρπὸν καλόν.
2a062c00f0	ἕκαστον γὰρ δένδρον ἐκ τοῦ ἰδίου καρποῦ γινώσκεται· οὐ γὰρ ἐξ ἀκανθῶν συλλέγουσιν σῦκα, οὐδὲ ἐκ βάτου ⸂σταφυλὴν τρυγῶσιν.
2a062d016a	ὁ ἀγαθὸς ἄνθρωπος ἐκ τοῦ ἀγαθοῦ θησαυροῦ τῆς καρδίας ⸀αὐτοῦπροφέρει τὸ ἀγαθόν, καὶ ὁ ⸀πονηρὸςἐκ τοῦ ⸀πονηροῦπροφέρει τὸ πονηρόν· ἐκ γὰρ ⸀περισσεύματοςκαρδίας λαλεῖ τὸ στόμα αὐτοῦ.
2a062e0063	Τί δέ με καλεῖτε· Κύριε κύριε, καὶ οὐ ποιεῖτε ἃ λέγω;
2a062f00c3	πᾶς ὁ ἐρχόμενος πρός με καὶ ἀκούων μου τῶν λόγων καὶ ποιῶν αὐτούς, ὑποδείξω ὑμῖν τίνι ἐστὶν ὅμοιος·
2a063001c6	ὅμοιός ἐστιν ἀνθρώπῳ οἰκοδομοῦντι οἰκίαν ὃς ἔσκαψεν καὶ ἐβάθυνεν καὶ ἔθηκεν θεμέλιον ἐπὶ τὴν πέτραν· πλημμύρης δὲ γενομένης προσέρηξεν ὁ ποταμὸς τῇ οἰκίᾳ ἐκείνῃ, καὶ οὐκ ἴσχυσεν σαλεῦσαι αὐτὴν ⸂διὰ τὸ καλῶς οἰκοδομῆσθαι αὐτήν.
2a06310176	ὁ δὲ ἀκούσας καὶ μὴ ποιήσας ὅμοιός ἐστιν ἀνθρώπῳ οἰκοδομήσαντι οἰκίαν ἐπὶ τὴν γῆν χωρὶς θεμελίου, ᾗ προσέρηξεν ὁ ποταμός, καὶ ⸂εὐθὺς συνέπεσεν, καὶ ἐγένετο τὸ ῥῆγμα τῆς οἰκίας ἐκείνης μέγα.
2a070100b1	⸀Ἐπειδὴἐπλήρωσεν πάντα τὰ ῥήματα αὐτοῦ εἰς τὰς ἀκοὰς τοῦ λαοῦ, εἰσῆλθεν εἰς Καφαρναούμ.
2a07020098	Ἑκατοντάρχου δέ τινος δοῦλος κακῶς ἔχων ἤμελλεν τελευτᾶν, ὃς ἦν αὐτῷ ἔντιμος.
2a070300fc	ἀκούσας δὲ περὶ τοῦ Ἰησοῦ ἀπέστειλεν πρὸς αὐτὸν πρεσβυτέρους τῶν Ἰουδαίων, ἐρωτῶν αὐτὸν ὅπως ἐλθὼν διασώσῃ τὸν δοῦλον αὐτοῦ.
2a070400ce	οἱ δὲ παραγενόμενοι πρὸς τὸν Ἰησοῦν παρεκάλουν αὐτὸν σπουδαίως λέγοντες ὅτι Ἄξιός ἐστιν ᾧ ⸀παρέξῃτοῦτο,
2a07050084	ἀγαπᾷ γὰρ τὸ ἔθνος ἡμῶν καὶ τὴν συναγωγὴν αὐτὸς ᾠκοδόμησεν ἡμῖν.
2a07060189	ὁ δὲ Ἰησοῦς ἐπορεύετο σὺν αὐτοῖς. ἤδη δὲ αὐτοῦ οὐ μακρὰν ἀπέχοντος ἀπὸ τῆς οἰκίας ἔπεμψεν ⸂φίλους ὁ ἑκατοντάρχης λέγων αὐτῷ· Κύριε, μὴ σκύλλου, οὐ γὰρ ⸂ἱκανός εἰμι ἵνα ὑπὸ τὴν στέγην μου εἰσέλθῃς·
2a070700a2	διὸ οὐδὲ ἐμαυτὸν ἠξίωσα πρὸς σὲ ἐλθεῖν· ἀλλὰ εἰπὲ λόγῳ, καὶ ⸀ἰαθήτωὁ παῖς μου·
2a0708017c	καὶ γὰρ ἐγὼ ἄνθρωπός εἰμι ὑπὸ ἐξουσίαν τασσόμενος, ἔχων ὑπʼ ἐμαυτὸν στρατιώτας, καὶ λέγω τούτῳ· Πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ· Ἔρχου, καὶ ἔρχεται, καὶ τῷ δούλῳ μου· Ποίησον τοῦτο, καὶ ποιεῖ.
2a0709011c	ἀκούσας δὲ ταῦτα ὁ Ἰησοῦς ἐθαύμασεν αὐτόν, καὶ στραφεὶς τῷ ἀκολουθοῦντι αὐτῷ ὄχλῳ εἶπεν· Λέγω ὑμῖν, ⸀οὐδὲἐν τῷ Ἰσραὴλ τοσαύτην πίστιν εὗρον.
2a070a0098	καὶ ὑποστρέψαντες ⸂εἰς τὸν οἶκον οἱ πεμφθέντες εὗρον ⸀τὸνδοῦλον ὑγιαίνοντα.
2a070b00e7	Καὶ ἐγένετο ἐν τῷ ἑξῆς ⸀ἐπορεύθηεἰς πόλιν καλουμένην Ναΐν, καὶ συνεπορεύοντο αὐτῷ οἱ μαθηταὶ ⸀αὐτοῦκαὶ ὄχλος πολύς.
2a070c0139	ὡς δὲ ἤγγισεν τῇ πύλῃ τῆς πόλεως, καὶ ἰδοὺ ἐξεκομίζετο τεθνηκὼς ⸂μονογενὴς υἱὸς τῇ μητρὶ αὐτοῦ, καὶ αὐτὴ ⸀ἦνχήρα, καὶ ὄχλος τῆς πόλεως ἱκανὸς ⸁ἦνσὺν αὐτῇ.
2a070d0091	καὶ ἰδὼν αὐτὴν ὁ κύριος ἐσπλαγχνίσθη ἐπʼ αὐτῇ καὶ εἶπεν αὐτῇ· Μὴ κλαῖε.
2a070e00bd	καὶ προσελθὼν ἥψατο τῆς σοροῦ, οἱ δὲ βαστάζοντες ἔστησαν, καὶ εἶπεν· Νεανίσκε, σοὶ λέγω, ἐγέρθητι.
2a070f0097	καὶ ἀνεκάθισεν ὁ νεκρὸς καὶ ἤρξατο λαλεῖν, καὶ ἔδωκεν αὐτὸν τῇ μητρὶ αὐτοῦ.
2a07100103	ἔλαβεν δὲ φόβος πάντας, καὶ ἐδόξαζον τὸν θεὸν λέγοντες ὅτι Προφήτης μέγας ⸀ἠγέρθηἐν ἡμῖν, καὶ ὅτι Ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτοῦ.
2a0711009d	καὶἐξῆλθεν ὁ λόγος οὗτος ἐν ὅλῃ τῇ Ἰουδαίᾳ περὶ αὐτοῦ ⸀καὶ πάσῃ τῇ περιχώρῳ.
2a071200e7	Καὶ ἀπήγγειλαν Ἰωάννῃ οἱ μαθηταὶ αὐτοῦ περὶ πάντων τούτων. καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ ὁ Ἰωάννης
2a0713008c	ἔπεμψεν πρὸς τὸν ⸀κύριονλέγων· Σὺ εἶ ὁ ἐρχόμενος ἢ ⸀ἄλλονπροσδοκῶμεν;
2a0714010e	παραγενόμενοι δὲ πρὸς αὐτὸν οἱ ἄνδρες εἶπαν· Ἰωάννης ὁ βαπτιστὴς ⸀ἀπέστειλενἡμᾶς πρὸς σὲ λέγων· Σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;
2a071500f4	ἐν ⸀ἐκείνῃτῇ ὥρᾳ ἐθεράπευσεν πολλοὺς ἀπὸ νόσων καὶ μαστίγων καὶ πνευμάτων πονηρῶν, καὶ τυφλοῖς πολλοῖς ⸀ἐχαρίσατοβλέπειν.
2a07160199	καὶ ⸀ἀποκριθεὶςεἶπεν αὐτοῖς· Πορευθέντες ἀπαγγείλατε Ἰωάννῃ ἃ εἴδετε καὶ ἠκούσατε· ⸀τυφλοὶἀναβλέπουσιν, χωλοὶ περιπατοῦσιν, λεπροὶ καθαρίζονται, ⸀κωφοὶἀκούουσιν, νεκροὶ ἐγείρονται, πτωχοὶ εὐαγγελίζονται·
2a07170062	καὶ μακάριός ἐστιν ὃς ἐὰν μὴ σκανδαλισθῇ ἐν ἐμοί.
2a07180128	Ἀπελθόντων δὲ τῶν ἀγγέλων Ἰωάννου ἤρξατο λέγειν ⸂πρὸς τοὺς ὄχλους περὶ Ἰωάννου· Τί ⸀ἐξήλθατεεἰς τὴν ἔρημον θεάσασθαι; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;
