0100000007	Genesis
071106005e	In those days there was no king in Israel: every man did that which was right in his own eyes.
0711070074	And there was a young man out of Beth-lehem-judah, of the family of Judah, who was a Levite; and he sojourned there.
07110800bb	And the man departed out of the city, out of Beth-lehem-judah, to sojourn where he could find [a place], and he came to the hill-country of Ephraim to the house of Micah, as he journeyed.
0711090095	And Micah said unto him, Whence comest thou? And he said unto him, I am a Levite of Beth-lehem-judah, and I go to sojourn where I may find [a place].
07110a00c6	And Micah said unto him, Dwell with me, and be unto me a father and a priest, and I will give thee ten [pieces] of silver by the year, and a suit of apparel, and thy victuals. So the Levite went in.
07110b0064	And the Levite was content to dwell with the man; and the young man was unto him as one of his sons.
07110c0065	And Micah consecrated the Levite, and the young man became his priest, and was in the house of Micah.
07110d005e	Then said Micah, Now know I that Jehovah will do me good, seeing I have a Levite to my priest.
07120100d8	In those days there was no king in Israel: and in those days the tribe of the Danites sought them an inheritance to dwell in; for unto that day [their] inheritance had not fallen unto them among the tribes of Israel.
0712020128	And the children of Dan sent of their family five men from their whole number, men of valor, from Zorah, and from Eshtaol, to spy out the land, and to search it; and they said unto them, Go, search the land. And they came to the hill-country of Ephraim, unto the house of Micah, and lodged there.
07120300dd	When they were by the house of Micah, they knew the voice of the young man the Levite; and they turned aside thither, and said unto him, Who brought thee hither? and what doest thou in this place? and what hast thou here?
0712040070	And he said unto them, Thus and thus hath Micah dealt with me, and he hath hired me, and I am become his priest.
071205007c	And they said unto him, Ask counsel, we pray thee, of God, that we may know whether our way which we go shall be prosperous.
0712060055	And the priest said unto them, Go in peace: before Jehovah is your way wherein ye go.
071207014f	Then the five men departed, and came to Laish, and saw the people that were therein, how they dwelt in security, after the manner of the Sidonians, quiet and secure; for there was none in the land, possessing authority, that might put [them] to shame in anything, and they were far from the Sidonians, and had no dealings with any man.
0712080069	And they came unto their brethren to Zorah and Eshtaol: and their brethren said unto them, What [say] ye?
07120900ba	And they said, Arise, and let us go up against them; for we have seen the land, and, behold, it is very good: and are ye still? be not slothful to go and to enter in to possess the land.
07120a00ad	When ye go, ye shall come unto a people secure, and the land is large; for God hath given it into your hand, a place where there is no want of anything that is in the earth.
07120b0088	And there set forth from thence of the family of the Danites, out of Zorah and out of Eshtaol, six hundred men girt with weapons of war.
07120c009d	And they went up, and encamped in Kiriath-jearim, in Judah: wherefore they called that place Mahaneh-dan, unto this day; behold, it is behind Kiriath-jearim.
07120d005a	And they passed thence unto the hill-country of Ephraim, and came unto the house of Micah.
07120e00f7	Then answered the five men that went to spy out the country of Laish, and said unto their brethren, Do ye know that there is in these houses an ephod, and teraphim, and a graven image, and a molten image? now therefore consider what ye have to do.
07120f008d	And they turned aside thither, and came to the house of the young man the Levite, even unto the house of Micah, and asked him of his welfare.
071210007b	And the six hundred men girt with their weapons of war, who were of the children of Dan, stood by the entrance of the gate.
0712110102	And the five men that went to spy out the land went up, and came in thither, and took the graven image, and the ephod, and the teraphim, and the molten image: and the priest stood by the entrance of the gate with the six hundred men girt with weapons of war.
07121200a1	And when these went into Micah’s house, and fetched the graven image, the ephod, and the teraphim, and the molten image, the priest said unto them, What do ye?
07121300eb	And they said unto him, Hold thy peace, lay thy hand upon thy mouth, and go with us, and be to us a father and a priest: is it better for thee to be priest unto the house of one man, or to be priest unto a tribe and a family in Israel?
0712140086	And the priest’s heart was glad, and he took the ephod, and the teraphim, and the graven image, and went in the midst of the people.
071215005e	So they turned and departed, and put the little ones and the cattle and the goods before them.
07121600a4	When they were a good way from the house of Micah, the men that were in the houses near to Micah’s house were gathered together, and overtook the children of Dan.
0712170092	And they cried unto the children of Dan. And they turned their faces, and said unto Micah, What aileth thee, that thou comest with such a company?
071218009d	And he said, ye have taken away my gods which I made, and the priest, and are gone away, and what have I more? and how then say ye unto me, What aileth thee?
07121900a6	And the children of Dan said unto him, Let not thy voice be heard among us, lest angry fellows fall upon you, and thou lose thy life, with the lives of thy household.
07121a0085	And the children of Dan went their way: and when Micah saw that they were too strong for him, he turned and went back unto his house.
07121b00c7	And they took that which Micah had made, and the priest whom he had, and came unto Laish, unto a people quiet and secure, and smote them with the edge of the sword; and they burnt the city with fire.
07121c00c0	And there was no deliverer, because it was far from Sidon, and they had no dealings with any man; and it was in the valley that lieth by Beth-rehob. And they built the city, and dwelt therein.
07121d009c	And they called the name of the city Dan, after the name of Dan their father, who was born unto Israel: howbeit the name of the city was Laish at the first.
07121e00d8	And the children of Dan set up for themselves the graven image; and Jonathan, the son of Gershom, the son of Moses, he and his sons were priests to the tribe of the Danites until the day of the captivity of the land.
07121f006b	So they set them up Micah’s graven image which he made, all the time that the house of God was in Shiloh.
07130100d8	And it came to pass in those days, when there was no king in Israel, that there was a certain Levite sojourning on the farther side of the hill-country of Ephraim, who took to him a concubine out of Beth-lehem-judah.
071302009e	And his concubine played the harlot against him, and went away from him unto her father’s house to Beth-lehem-judah, and was there the space of four months.
07130300ff	And her husband arose, and went after her, to speak kindly unto her, to bring her again, having his servant with him, and a couple of asses: and she brought him into her father’s house; and when the father of the damsel saw him, he rejoiced to meet him.
071304008a	And his father-in-law, the damsel’s father, retained him; and he abode with him three days: so they did eat and drink, and lodged there.
07130500eb	And it came to pass on the fourth day, that they arose early in the morning, and he rose up to depart: and the damsel’s father said unto his son-in-law, Strengthen thy heart with a morsel of bread, and afterward ye shall go your way.
07130600b5	So they sat down, and did eat and drink, both of them together: and the damsel’s father said unto the man, Be pleased, I pray thee, to tarry all night, and let thy heart be merry.
071307005a	And the man rose up to depart; but his father-in-law urged him, and he lodged there again.
07130800c6	And he arose early in the morning on the fifth day to depart; and the damsel’s father said, Strengthen thy heart, I pray thee, and tarry ye until the day declineth; and they did eat, both of them.
071309015b	And when the man rose up to depart, he, and his concubine, and his servant, his father-in-law, the damsel’s father, said unto him, Behold, now the day draweth toward evening, I pray you tarry all night: behold, the day groweth to an end, lodge here, that thy heart may be merry; and to-morrow get you early on your way, that thou mayest go home.
07130a00cd	But the man would not tarry that night, but he rose up and departed, and came over against Jebus (the same is Jerusalem): and there were with him a couple of asses saddled; his concubine also was with him.
07130b00b0	When they were by Jebus, the day was far spent; and the servant said unto his master, Come, I pray thee, and let us turn aside into this city of the Jebusites, and lodge in it.
07130c009a	And his master said unto him, We will not turn aside into the city of a foreigner, that is not of the children of Israel; but we will pass over to Gibeah.
07130d0079	And he said unto his servant, Come and let us draw near to one of these places; and we will lodge in Gibeah, or in Ramah.
07130e0072	So they passed on and went their way; and the sun went down upon them near to Gibeah, which belongeth to Benjamin.
07130f00b4	And they turned aside thither, to go in to lodge in Gibeah: and he went in, and sat him down in the street of the city; for there was no man that took them into his house to lodge.
07131000c0	And, behold, there came an old man from his work out of the field at even: now the man was of the hill-country of Ephraim, and he sojourned in Gibeah; but the men of the place were Benjamites.
0713110091	And he lifted up his eyes, and saw the wayfaring man in the street of the city; and the old man said, Whither goest thou? and whence comest thou?
0713120103	And he said unto him, We are passing from Beth-lehem-judah unto the farther side of the hill-country of Ephraim; from thence am I, and I went to Beth-lehem-judah: and I am [now] going to the house of Jehovah; and there is no man that taketh me into his house.
07131300c2	Yet there is both straw and provender for our asses; and there is bread and wine also for me, and for thy handmaid, and for the young man that is with thy servants: there is no want of anything.
0713140070	And the old man said, Peace be unto thee; howsoever let all thy wants lie upon me; only lodge not in the street.
071315006f	So he brought him into his house, and gave the asses fodder; and they washed their feet, and did eat and drink.
0713160110	As they were making their hearts merry, behold, the men of the city, certain base fellows, beset the house round about, beating at the door; and they spake to the master of the house, the old man, saying, Bring forth the man that came into thy house, that we may know him.
07131700be	And the man, the master of the house, went out unto them, and said unto them, Nay, my brethren, I pray you, do not so wickedly; seeing that this man is come into my house, do not this folly.
07131800bd	Behold, here is my daughter a virgin, and his concubine; them I will bring out now, and humble ye them, and do with them what seemeth good unto you: but unto this man do not any such folly.
07131900e3	But the men would not hearken to him: so the man laid hold on his concubine, and brought her forth unto them; and they knew her, and abused her all the night until the morning: and when the day began to spring, they let her go.
07131a0084	Then came the woman in the dawning of the day, and fell down at the door of the man’s house where her lord was, till it was light.
07131b00d5	And her lord rose up in the morning, and opened the doors of the house, and went out to go his way; and, behold, the woman his concubine was fallen down at the door of the house, with her hands upon the threshold.
07131c0094	And he said unto her, Up, and let us be going; but none answered: then he took her up upon the ass; and the man rose up, and gat him unto his place.
07131d00bb	And when he was come into his house, he took a knife, and laid hold on his concubine, and divided her, limb by limb, into twelve pieces, and sent her throughout all the borders of Israel.
07131e00cd	And it was so, that all that saw it said, There was no such deed done nor seen from the day that the children of Israel came up out of the land of Egypt unto this day: consider it, take counsel, and speak.
07140100a6	Then all the children of Israel went out, and the congregation was assembled as one man, from Dan even to Beer-sheba, with the land of Gilead, unto Jehovah at Mizpah.
07140200ad	And the chiefs of all the people, even of all the tribes of Israel, presented themselves in the assembly of the people of God, four hundred thousand footmen that drew sword.
07140300ab	(Now the children of Benjamin heard that the children of Israel were gone up to Mizpah.) And the children of Israel said, Tell us, how was this wickedness brought to pass?
071404009b	And the Levite, the husband of the woman that was murdered, answered and said, I came into Gibeah that belongeth to Benjamin, I and my concubine, to lodge.
07140500a1	And the men of Gibeah rose against me, and beset the house round about me by night; me they thought to have slain, and my concubine they forced, and she is dead.
07140600ab	And I took my concubine, and cut her in pieces, and sent her throughout all the country of the inheritance of Israel; for they have committed lewdness and folly in Israel.
071407004d	Behold, ye children of Israel, all of you, give here your advice and counsel.
0714080081	And all the people arose as one man, saying, We will not any of us go to his tent, neither will we any of us turn unto his house.
0714090058	But now this is the thing which we will do to Gibeah: [we will go up] against it by lot;
07140a0122	and we will take ten men of a hundred throughout all the tribes of Israel, and a hundred of a thousand, and a thousand out of ten thousand, to fetch victuals for the people, that they may do, when they come to Gibeah of Benjamin, according to all the folly that they have wrought in Israel.
07140b0052	So all the men of Israel were gathered against the city, knit together as one man.
07140c0084	And the tribes of Israel sent men through all the tribe of Benjamin, saying, What wickedness is this that is come to pass among you?
07140d00db	Now therefore deliver up the men, the base fellows, that are in Gibeah, that we may put them to death, and put away evil from Israel. But Benjamin would not hearken to the voice of their brethren the children of Israel.
07140e008c	And the children of Benjamin gathered themselves together out of the cities unto Gibeah, to go out to battle against the children of Israel.
07140f00c4	And the children of Benjamin were numbered on that day out of the cities twenty and six thousand men that drew sword, besides the inhabitants of Gibeah, who were numbered seven hundred chosen men.
0714100083	Among all this people there were seven hundred chosen men lefthanded; every one could sling stones at a hair-breadth, and not miss.
071411007c	And the men of Israel, besides Benjamin, were numbered four hundred thousand men that drew sword: all these were men of war.
07141200d8	And the children of Israel arose, and went up to Beth-el, and asked counsel of God; and they said, Who shall go up for us first to battle against the children of Benjamin? And Jehovah said, Judah [shall go up] first.
071413004f	And the children of Israel rose up in the morning, and encamped against Gibeah.
0714140080	And the men of Israel went out to battle against Benjamin; and the men of Israel set the battle in array against them at Gibeah.
0714150092	And the children of Benjamin came forth out of Gibeah, and destroyed down to the ground of the Israelites on that day twenty and two thousand men.
071416009a	And the people, the men of Israel, encouraged themselves, and set the battle again in array in the place where they set themselves in array the first day.
07141700dd	And the children of Israel went up and wept before Jehovah until even; and they asked of Jehovah, saying, Shall I again draw nigh to battle against the children of Benjamin my brother? And Jehovah said, Go up against him.
0714180055	And the children of Israel came near against the children of Benjamin the second day.
07141900b4	And Benjamin went forth against them out of Gibeah the second day, and destroyed down to the ground of the children of Israel again eighteen thousand men; all these drew the sword.
07141a00e1	Then all the children of Israel, and all the people, went up, and came unto Beth-el, and wept, and sat there before Jehovah, and fasted that day until even; and they offered burnt-offerings and peace-offerings before Jehovah.
07141b0068	And the children of Israel asked of Jehovah (for the ark of the covenant of God was there in those days,
07141c0106	and Phinehas, the son of Eleazar, the son of Aaron, stood before it in those days), saying, Shall I yet again go out to battle against the children of Benjamin my brother, or shall I cease? And Jehovah said, Go up; for to-morrow I will deliver him into thy hand.
07141d0038	And Israel set liers-in-wait against Gibeah round about.
07141e0094	And the children of Israel went up against the children of Benjamin on the third day, and set themselves in array against Gibeah, as at other times.
07141f0115	And the children of Benjamin went out against the people, and were drawn away from the city; and they began to smite and kill of the people, as at other times, in the highways, of which one goeth up to Beth-el, and the other to Gibeah, in the field, about thirty men of Israel.
07142000b6	And the children of Benjamin said, They are smitten down before us, as at the first. But the children of Israel said, Let us flee, and draw them away from the city unto the highways.
07142100b9	And all the men of Israel rose up out of their place, and set themselves in array at Baal-tamar: and the liers-in-wait of Israel brake forth out of their place, even out of Maareh-geba.
0714220097	And there came over against Gibeah ten thousand chosen men out of all Israel, and the battle was sore; but they knew not that evil was close upon them.
07142300a9	And Jehovah smote Benjamin before Israel; and the children of Israel destroyed of Benjamin that day twenty and five thousand and a hundred men: all these drew the sword.
07142400b3	So the children of Benjamin saw that they were smitten; for the men of Israel gave place to Benjamin, because they trusted unto the liers-in-wait whom they had set against Gibeah.
0714250095	And the liers-in-wait hasted, and rushed upon Gibeah; and the liers-in-wait drew themselves along, and smote all the city with the edge of the sword.
0714260091	Now the appointed sign between the men of Israel and the liers-in-wait was, that they should make a great cloud of smoke rise up out of the city.
07142700ca	And the men of Israel turned in the battle, and Benjamin began to smite and kill of the men of Israel about thirty persons; for they said, Surely they are smitten down before us, as in the first battle.
07142800ae	But when the cloud began to arise up out of the city in a pillar of smoke, the Benjamites looked behind them; and, behold, the whole of the city went up [in smoke] to heaven.
071429006f	And the men of Israel turned, and the men of Benjamin were dismayed; for they saw that evil was come upon them.
07142a00cd	Therefore they turned their backs before the men of Israel unto the way of the wilderness; but the battle followed hard after them; and they that came out of the cities destroyed them in the midst thereof.
07142b009f	They inclosed the Benjamites round about, [and] chased them, [and] trod them down at [their] resting-place, as far as over against Gibeah toward the sunrising.
07142c0050	And there fell of Benjamin eighteen thousand men; all these [were] men of valor.
07142d00d0	And they turned and fled toward the wilderness unto the rock of Rimmon: and they gleaned of them in the highways five thousand men, and followed hard after them unto Gidom, and smote of them two thousand men.
07142e007f	So that all who fell that day of Benjamin were twenty and five thousand men that drew the sword; all these [were] men of valor.
07142f007f	But six hundred men turned and fled toward the wilderness unto the rock of Rimmon, and abode in the rock of Rimmon four months.
07143000e6	And the men of Israel turned again upon the children of Benjamin, and smote them with the edge of the sword, both the entire city, and the cattle, and all that they found: moreover all the cities which they found they set on fire.
0715010075	Now the men of Israel had sworn in Mizpah, saying, There shall not any of us give his daughter unto Benjamin to wife.
071502006e	And the people came to Beth-el, and sat there till even before God, and lifted up their voices, and wept sore.
0715030089	And they said, O Jehovah, the God of Israel, why is this come to pass in Israel, that there should be to-day one tribe lacking in Israel?
0715040089	And it came to pass on the morrow, that the people rose early, and built there an altar, and offered burnt-offerings and peace-offerings.
07150500fb	And the children of Israel said, Who is there among all the tribes of Israel that came not up in the assembly unto Jehovah? For they had made a great oath concerning him that came not up unto Jehovah to Mizpah, saying, He shall surely be put to death.
071506007f	And the children of Israel repented them for Benjamin their brother, and said, There is one tribe cut off from Israel this day.
0715070085	How shall we do for wives for them that remain, seeing we have sworn by Jehovah that we will not give them of our daughters to wives?
07150800ae	And they said, What one is there of the tribes of Israel that came not up unto Jehovah to Mizpah? And, behold, there came none to the camp from Jabesh-gilead to the assembly.
0715090065	For when the people were numbered, behold, there were none of the inhabitants of Jabesh-gilead there.
07150a00d2	And the congregation sent thither twelve thousand men of the valiantest, and commanded them, saying, Go and smite the inhabitants of Jabesh-gilead with the edge of the sword, with the women and the little ones.
07150b0073	And this is the thing that ye shall do: ye shall utterly destroy every male, and every woman that hath lain by man.
07150c00ca	And they found among the inhabitants of Jabesh-gilead four hundred young virgins, that had not known man by lying with him; and they brought them unto the camp to Shiloh, which is in the land of Canaan.
07150d0086	And the whole congregation sent and spake to the children of Benjamin that were in the rock of Rimmon, and proclaimed peace unto them.
07150e009c	And Benjamin returned at that time; and they gave them the women whom they had saved alive of the women of Jabesh-gilead: and yet so they sufficed them not.
07150f006a	And the people repented them for Benjamin, because that Jehovah had made a breach in the tribes of Israel.
0715100089	Then the elders of the congregation said, How shall we do for wives for them that remain, seeing the women are destroyed out of Benjamin?
071511007f	And they said, There must be an inheritance for them that are escaped of Benjamin, that a tribe be not blotted out from Israel.
071512008f	Howbeit we may not give them wives of our daughters, for the children of Israel had sworn, saying, Cursed be he that giveth a wife to Benjamin.
07151300d5	And they said, Behold, there is a feast of Jehovah from year to year in Shiloh, which is on the north of Beth-el, on the east side of the highway that goeth up from Beth-el to Shechem, and on the south of Lebonah.
0715140059	And they commanded the children of Benjamin, saying, Go and lie in wait in the vineyards,
07151500d1	and see, and, behold, if the daughters of Shiloh come out to dance in the dances, then come ye out of the vineyards, and catch you every man his wife of the daughters of Shiloh, and go to the land of Benjamin.
071516010a	And it shall be, when their fathers or their brethren come to complain unto us, that we will say unto them, Grant them graciously unto us, because we took not for each man [of them] his wife in battle, neither did ye give them unto them, else would ye now be guilty.
07151700dc	And the children of Benjamin did so, and took them wives, according to their number, of them that danced, whom they carried off: and they went and returned unto their inheritance, and built the cities, and dwelt in them.
071518009e	And the children of Israel departed thence at that time, every man to his tribe and to his family, and they went out from thence every man to his inheritance.
071519005e	In those days there was no king in Israel: every man did that which was right in his own eyes.
0800000004	Ruth
08010100ce	And it came to pass in the days when the judges judged, that there was a famine in the land. And a certain man of Beth-lehem-judah went to sojourn in the country of Moab, he, and his wife, and his two sons.
08010200d5	And the name of the man was Elimelech, and the name of his wife Naomi, and the name of his two sons Mahlon and Chilion, Ephrathites of Beth-lehem-judah. And they came into the country of Moab, and continued there.
080103004b	And Elimelech, Naomi’s husband, died; and she was left, and her two sons.
0801040093	And they took them wives of the women of Moab; the name of the one was Orpah, and the name of the other Ruth: and they dwelt there about ten years.
0801050068	And Mahlon and Chilion died both of them; and the woman was left of her two children and of her husband.
08010600c0	Then she arose with her daughters-in-law, that she might return from the country of Moab: for she had heard in the country of Moab how that Jehovah had visited his people in giving them bread.
0801070094	And she went forth out of the place where she was, and her two daughters-in-law with her; and they went on the way to return unto the land of Judah.
08010800a8	And Naomi said unto her two daughters-in-law, Go, return each of you to her mother’s house: Jehovah deal kindly with you, as ye have dealt with the dead, and with me.
0801090091	Jehovah grant you that ye may find rest, each of you in the house of her husband. Then she kissed them, and they lifted up their voice, and wept.
08010a004a	And they said unto her, Nay, but we will return with thee unto thy people.
08010b007d	And Naomi said, Turn again, my daughters: why will ye go with me? have I yet sons in my womb, that they may be your husbands?
08010c00ad	Turn again, my daughters, go your way; for I am too old to have a husband. If I should say, I have hope, if I should even have a husband to-night, and should also bear sons;
08010d00c9	would ye therefore tarry till they were grown? would ye therefore stay from having husbands? nay, my daughters, for it grieveth me much for your sakes, for the hand of Jehovah is gone forth against me.
08010e006c	And they lifted up their voice, and wept again: and Orpah kissed her mother-in-law, but Ruth clave unto her.
08010f007c	And she said, Behold, thy sister-in-law is gone back unto her people, and unto her god: return thou after thy sister-in-law.
08011000d1	And Ruth said, Entreat me not to leave thee, and to return from following after thee, for whither thou goest, I will go; and where thou lodgest, I will lodge; thy people shall be my people, and thy God my God;
0801110082	where thou diest, will I die, and there will I be buried: Jehovah do so to me, and more also, if aught but death part thee and me.
080112005f	And when she saw that she was stedfastly minded to go with her, she left off speaking unto her.
08011300b4	So they two went until they came to Beth-lehem. And it came to pass, when they were come to Beth-lehem, that all the city was moved about them, and [the women] said, Is this Naomi?
080114006b	And she said unto them, Call me not Naomi, call me Mara; for the Almighty hath dealt very bitterly with me.
08011500a2	I went out full, and Jehovah hath brought me home again empty; why call ye me Naomi, seeing Jehovah hath testified against me, and the Almighty hath afflicted me?
08011600b2	So Naomi returned, and Ruth the Moabitess, her daughter-in-law, with her, who returned out of the country of Moab: and they came to Beth-lehem in the beginning of barley harvest.
0802010076	And Naomi had a kinsman of her husband’s, a mighty man of wealth, of the family of Elimelech, and his name was Boaz.
08020200ba	And Ruth the Moabitess said unto Naomi, Let me now go to the field, and glean among the ears of grain after him in whose sight I shall find favor. And she said unto her, Go, my daughter.
08020300b0	And she went, and came and gleaned in the field after the reapers: and her hap was to light on the portion of the field belonging unto Boaz, who was of the family of Elimelech.
0802040082	And, behold, Boaz came from Beth-lehem, and said unto the reapers, Jehovah be with you. And they answered him, Jehovah bless thee.
0802050054	Then said Boaz unto his servant that was set over the reapers, Whose damsel is this?
0802060091	And the servant that was set over the reapers answered and said, It is the Moabitish damsel that came back with Naomi out of the country of Moab:
08020700c5	and she said, Let me glean, I pray you, and gather after the reapers among the sheaves. So she came, and hath continued even from the morning until now, save that she tarried a little in the house.
0802080096	Then said Boaz unto Ruth, Hearest thou not, my daughter? Go not to glean in another field, neither pass from hence, but abide here fast by my maidens.
08020900ec	Let thine eyes be on the field that they do reap, and go thou after them: have I not charged the young men that they shall not touch thee? and when thou art athirst, go unto the vessels, and drink of that which the young men have drawn.
08020a00b6	Then she fell on her face, and bowed herself to the ground, and said unto him, Why have I found favor in thy sight, that thou shouldest take knowledge of me, seeing I am a foreigner?
08020b011e	And Boaz answered and said unto her, It hath fully been showed me, all that thou hast done unto thy mother-in-law since the death of thy husband; and how thou hast left thy father and thy mother, and the land of thy nativity, and art come unto a people that thou knewest not heretofore.
08020c008b	Jehovah recompense thy work, and a full reward be given thee of Jehovah, the God of Israel, under whose wings thou art come to take refuge.
08020d00bb	Then she said, Let me find favor in thy sight, my lord, for that thou hast comforted me, and for that thou hast spoken kindly unto thy handmaid, though I be not as one of thy handmaidens.
08020e00e3	And at meal-time Boaz said unto her, Come hither, and eat of the bread, and dip thy morsel in the vinegar. And she sat beside the reapers, and they reached her parched grain, and she did eat, and was sufficed, and left thereof.
08020f0085	And when she was risen up to glean, Boaz commanded his young men, saying, Let her glean even among the sheaves, and reproach her not.
0802100065	And also pull out some for her from the bundles, and leave it, and let her glean, and rebuke her not.
0802110079	So she gleaned in the field until even; and she beat out that which she had gleaned, and it was about an ephah of barley.
08021200b1	And she took it up, and went into the city; and her mother-in-law saw what she had gleaned: and she brought forth and gave to her that which she had left after she was sufficed.
080213010b	And her mother-in-law said unto her, Where hast thou gleaned to-day? and where hast thou wrought? blessed be he that did take knowledge of thee. And she showed her mother-in-law with whom she had wrought, and said, The man’s name with whom I wrought to-day is Boaz.
08021400d6	And Naomi said unto her daughter-in-law, Blessed be he of Jehovah, who hath not left off his kindness to the living and to the dead. And Naomi said unto her, The man is nigh of kin unto us, one of our near kinsmen.
080215007e	And Ruth the Moabitess said, Yea, he said unto me, Thou shalt keep fast by my young men, until they have ended all my harvest.
0802160099	And Naomi said unto Ruth her daughter-in-law, It is good, my daughter, that thou go out with his maidens, and that they meet thee not in any other field.
080217008c	So she kept fast by the maidens of Boaz, to glean unto the end of barley harvest and of wheat harvest; and she dwelt with her mother-in-law.
0803010076	And Naomi her mother-in-law said unto her, My daughter, shall I not seek rest for thee, that it may be well with thee?
080302007b	And now is not Boaz our kinsman, with whose maidens thou wast? Behold, he winnoweth barley to-night in the threshing-floor.
08030300c8	Wash thyself therefore, and anoint thee, and put thy raiment upon thee, and get thee down to the threshing-floor, but make not thyself known unto the man, until he shall have done eating and drinking.
08030400c0	And it shall be, when he lieth down, that thou shalt mark the place where he shall lie, and thou shalt go in, and uncover his feet, and lay thee down; and he will tell thee what thou shalt do.
0803050036	And she said unto her, All that thou sayest I will do.
0803060065	And she went down unto the threshing-floor, and did according to all that her mother-in-law bade her.
08030700b0	And when Boaz had eaten and drunk, and his heart was merry, he went to lie down at the end of the heap of grain: and she came softly, and uncovered his feet, and laid her down.
0803080073	And it came to pass at midnight, that the man was afraid, and turned himself; and, behold, a woman lay at his feet.
080309008f	And he said, Who art thou? And she answered, I am Ruth thy handmaid: spread therefore thy skirt over thy handmaid; for thou art a near kinsman.
08030a00be	And he said, Blessed be thou of Jehovah, my daughter: thou hast showed more kindness in the latter end than at the beginning, inasmuch as thou followedst not young men, whether poor or rich.
08030b008d	And now, my daughter, fear not; I will do to thee all that thou sayest; for all the city of my people doth know that thou art a worthy woman.
08030c0056	And now it is true that I am a near kinsman; howbeit there is a kinsman nearer than I.
08030d0123	Tarry this night, and it shall be in the morning, that if he will perform unto thee the part of a kinsman, well; let him do the kinsman’s part: but if he will not do the part of a kinsman to thee, then will I do the part of a kinsman to thee, as Jehovah liveth: lie down until the morning.
08030e00a9	And she lay at his feet until the morning: and she rose up before one could discern another. For he said, Let it not be known that the woman came to the threshing-floor.
08030f00a7	And he said, Bring the mantle that is upon thee, and hold it; and she held it; and he measured six [measures] of barley, and laid it on her: and he went into the city.
080310007f	And when she came to her mother-in-law, she said, Who art thou, my daughter? And she told her all that the man had done to her.
080311006a	And she said, These six [measures] of barley gave he me; for he said, Go not empty unto thy mother-in-law.
0803120096	Then said she, Sit still, my daughter, until thou know how the matter will fall; for the man will not rest, until he have finished the thing this day.
08040100d0	Now Boaz went up to the gate, and sat him down there: and, behold, the near kinsman of whom Boaz spake came by; unto whom he said, Ho, such a one! turn aside, sit down here. And he turned aside, and sat down.
080402005d	And he took ten men of the elders of the city, and said, Sit ye down here. And they sat down.
0804030099	And he said unto the near kinsman, Naomi, that is come again out of the country of Moab, selleth the parcel of land, which was our brother Elimelech’s:
0804040138	and I thought to disclose it unto thee, saying, Buy it before them that sit here, and before the elders of my people. If thou wilt redeem it, redeem it: but if thou wilt not redeem it, then tell me, that I may know; for there is none to redeem it besides thee; and I am after thee. And he said, I will redeem it.
08040500be	Then said Boaz, What day thou buyest the field of the hand of Naomi, thou must buy it also of Ruth the Moabitess, the wife of the dead, to raise up the name of the dead upon his inheritance.
080406009c	And the near kinsman said, I cannot redeem it for myself, lest I mar mine own inheritance: take thou my right of redemption on thee; for I cannot redeem it.
08040700e3	Now this was [the custom] in former time in Israel concerning redeeming and concerning exchanging, to confirm all things: a man drew off his shoe, and gave it to his neighbor; and this was the [manner of] attestation in Israel.
0804080051	So the near kinsman said unto Boaz, Buy it for thyself. And he drew off his shoe.
08040900c4	And Boaz said unto the elders, and unto all the people, Ye are witnesses this day, that I have bought all that was Elimelech’s, and all that was Chilion’s and Mahlon’s, of the hand of Naomi.
08040a0104	Moreover Ruth the Moabitess, the wife of Mahlon, have I purchased to be my wife, to raise up the name of the dead upon his inheritance, that the name of the dead be not cut off from among his brethren, and from the gate of his place: ye are witnesses this day.
08040b0108	And all the people that were in the gate, and the elders, said, We are witnesses. Jehovah make the woman that is come into thy house like Rachel and like Leah, which two did build the house of Israel: and do thou worthily in Ephrathah, and be famous in Beth-lehem:
08040c0088	and let thy house be like the house of Perez, whom Tamar bare unto Judah, of the seed which Jehovah shall give thee of this young woman.
08040d0079	So Boaz took Ruth, and she became his wife; and he went in unto her, and Jehovah gave her conception, and she bare a son.
08040e0090	And the women said unto Naomi, Blessed be Jehovah, who hath not left thee this day without a near kinsman; and let his name be famous in Israel.
08040f00b0	And he shall be unto thee a restorer of life, and a nourisher of thine old age, for thy daughter-in-law, who loveth thee, who is better to thee than seven sons, hath borne him.
080410004d	And Naomi took the child, and laid it in her bosom, and became nurse unto it.
08041100a0	And the women her neighbors gave it a name, saying, There is a son born to Naomi; and they called his name Obed: he is the father of Jesse, the father of David.
080412003b	Now these are the generations of Perez: Perez begat Hezron,
080413002e	and Hezron begat Ram, and Ram begat Amminadab,
0804140036	and Amminadab begat Nahshon, and Nahshon begat Salmon,
080415002b	and Salmon begat Boaz, and Boaz begat Obed,
080416002c	and Obed begat Jesse, and Jesse begat David.
0900000008	1 Samuel
09010100c1	Now there was a certain man of Ramathaim-zophim, of the hill-country of Ephraim, and his name was Elkanah, the son of Jeroham, the son of Elihu, the son of Tohu, the son of Zuph, an Ephraimite:
0901020090	and he had two wives; the name of the one was Hannah, and the name of the other Peninnah: and Peninnah had children, but Hannah had no children.
