2800000019	Κατα Ματθαιον
2902180089	και οι φαρισαιοι ελεγον αυτω ιδε τι ποιουσιν εν τοισ σαββασιν ο ουκ εξεστιν
29021900d0	και αυτοσ ελεγεν αυτοισ ουδεποτε ανεγνωτε τι εποιησεν δαυιδ οτε χρειαν εσχεν και επεινασεν αυτοσ και οι μετ αυτου
29021a013a	πωσ εισηλθεν εισ τον οικον του θεου επι αβιαθαρ αρχιερεωσ και τουσ αρτουσ τησ προθεσεωσ εφαγεν ουσ ουκ εξεστιν φαγειν ει μη τοισ ιερευσιν και εδωκεν και τοισ συν αυτω ουσιν
29021b009c	και ελεγεν αυτοισ το σαββατον δια τον ανθρωπον εγενετο ουχ ο ανθρωποσ δια το σαββατον
29021c0063	ωστε κυριοσ εστιν ο υιοσ του ανθρωπου και του σαββατου
290301009b	και εισηλθεν παλιν εισ την συναγωγην και ην εκει ανθρωποσ εξηραμμενην εχων την χειρα
2903020092	και παρετηρουν αυτον ει τοισ σαββασιν θεραπευσει αυτον ινα κατηγορησωσιν αυτου
2903030086	και λεγει τω ανθρωπω τω εξηραμμενην εχοντι την χειρα εγειραι εισ το μεσον
29030400c1	και λεγει αυτοισ εξεστιν τοισ σαββασιν αγαθοποιησαι η κακοποιησαι ψυχην σωσαι η αποκτειναι οι δε εσιωπων
290305014f	και περιβλεψαμενοσ αυτουσ μετ οργησ συλλυπουμενοσ επι τη πωρωσει τησ καρδιασ αυτων λεγει τω ανθρωπω εκτεινον την χειρα σου και εξετεινεν και αποκατεσταθη η χειρ αυτου υγιησ ωσ η αλλη
29030600c2	και εξελθοντεσ οι φαρισαιοι ευθεωσ μετα των ηρωδιανων συμβουλιον εποιουν κατ αυτου οπωσ αυτον απολεσωσιν
29030700fa	και ο ιησουσ ανεχωρησεν μετα των μαθητων αυτου προσ την θαλασσαν και πολυ πληθοσ απο τησ γαλιλαιασ ηκολουθησαν αυτω και απο τησ ιουδαιασ
2903080108	και απο ιεροσολυμων και απο τησ ιδουμαιασ και περαν του ιορδανου και οι περι τυρον και σιδωνα πληθοσ πολυ ακουσαντεσ οσα εποιει ηλθον προσ αυτον
29030900b1	και ειπεν τοισ μαθηταισ αυτου ινα πλοιαριον προσκαρτερη αυτω δια τον οχλον ινα μη θλιβωσιν αυτον
29030a0099	πολλουσ γαρ εθεραπευσεν ωστε επιπιπτειν αυτω ινα αυτου αψωνται οσοι ειχον μαστιγασ
29030b00c7	και τα πνευματα τα ακαθαρτα οταν αυτον εθεωρει προσεπιπτεν αυτω και εκραζεν λεγοντα οτι συ ει ο υιοσ του θεου
29030c0066	και πολλα επετιμα αυτοισ ινα μη φανερον αυτον ποιησωσιν
29030d0097	και αναβαινει εισ το οροσ και προσκαλειται ουσ ηθελεν αυτοσ και απηλθον προσ αυτον
29030e0087	και εποιησεν δωδεκα ινα ωσιν μετ αυτου και ινα αποστελλη αυτουσ κηρυσσειν
29030f007b	και εχειν εξουσιαν θεραπευειν τασ νοσουσ και εκβαλλειν τα δαιμονια
2903100041	και επεθηκεν τω σιμωνι ονομα πετρον
29031100e5	και ιακωβον τον του ζεβεδαιου και ιωαννην τον αδελφον του ιακωβου και επεθηκεν αυτοισ ονοματα βοανεργεσ ο εστιν υιοι βροντησ
29031200f0	και ανδρεαν και φιλιππον και βαρθολομαιον και ματθαιον και θωμαν και ιακωβον τον του αλφαιου και θαδδαιον και σιμωνα τον κανανιτην
290313007c	και ιουδαν ισκαριωτην οσ και παρεδωκεν αυτον και ερχονται εισ οικον
290314007e	και συνερχεται παλιν οχλοσ ωστε μη δυνασθαι αυτουσ μητε αρτον φαγειν
2903150085	και ακουσαντεσ οι παρ αυτου εξηλθον κρατησαι αυτον ελεγον γαρ οτι εξεστη
29031600f2	και οι γραμματεισ οι απο ιεροσολυμων καταβαντεσ ελεγον οτι βεελζεβουλ εχει και οτι εν τω αρχοντι των δαιμονιων εκβαλλει τα δαιμονια
29031700ad	και προσκαλεσαμενοσ αυτουσ εν παραβολαισ ελεγεν αυτοισ πωσ δυναται σατανασ σαταναν εκβαλλειν
2903180085	και εαν βασιλεια εφ εαυτην μερισθη ου δυναται σταθηναι η βασιλεια εκεινη
2903190079	και εαν οικια εφ εαυτην μερισθη ου δυναται σταθηναι η οικια εκεινη
29031a009a	και ει ο σατανασ ανεστη εφ εαυτον και μεμερισται ου δυναται σταθηναι αλλα τελοσ εχει
29031b0103	ουδεισ δυναται τα σκευη του ισχυρου εισελθων εισ την οικιαν αυτου διαρπασαι εαν μη πρωτον τον ισχυρον δηση και τοτε την οικιαν αυτου διαρπαση
29031c00cc	αμην λεγω υμιν οτι παντα αφεθησεται τα αμαρτηματα τοισ υιοισ των ανθρωπων και βλασφημιαι οσασ αν βλασφημησωσιν
29031d00bd	οσ δ αν βλασφημηση εισ το πνευμα το αγιον ουκ εχει αφεσιν εισ τον αιωνα αλλ ενοχοσ εστιν αιωνιου κρισεωσ
29031e003c	οτι ελεγον πνευμα ακαθαρτον εχει
29031f00af	ερχονται ουν οι αδελφοι και η μητηρ αυτου και εξω εστωτεσ απεστειλαν προσ αυτον φωνουντεσ αυτον
29032000cc	και εκαθητο οχλοσ περι αυτον ειπον δε αυτω ιδου η μητηρ σου και οι αδελφοι σου και αι αδελφαι σου εξω ζητουσιν σε
2903210074	και απεκριθη αυτοισ λεγων τισ εστιν η μητηρ μου η οι αδελφοι μου
29032200a9	και περιβλεψαμενοσ κυκλω τουσ περι αυτον καθημενουσ λεγει ιδε η μητηρ μου και οι αδελφοι μου
2903230098	οσ γαρ αν ποιηση το θελημα του θεου ουτοσ αδελφοσ μου και αδελφη μου και μητηρ εστιν
290401014f	και παλιν ηρξατο διδασκειν παρα την θαλασσαν και συνηχθη προσ αυτον οχλοσ πολυσ ωστε αυτον εμβαντα εισ το πλοιον καθησθαι εν τη θαλασση και πασ ο οχλοσ προσ την θαλασσαν επι τησ γησ ην
290402008e	και εδιδασκεν αυτουσ εν παραβολαισ πολλα και ελεγεν αυτοισ εν τη διδαχη αυτου
290403004e	ακουετε ιδου εξηλθεν ο σπειρων του σπειραι
29040400a9	και εγενετο εν τω σπειρειν ο μεν επεσεν παρα την οδον και ηλθεν τα πετεινα και κατεφαγεν αυτο
29040500bf	αλλο δε επεσεν επι το πετρωδεσ οπου ουκ ειχεν γην πολλην και ευθεωσ εξανετειλεν δια το μη εχειν βαθοσ γησ
290406007e	ηλιου δε ανατειλαντοσ εκαυματισθη και δια το μη εχειν ριζαν εξηρανθη
29040700b2	και αλλο επεσεν εισ τασ ακανθασ και ανεβησαν αι ακανθαι και συνεπνιξαν αυτο και καρπον ουκ εδωκεν
29040800f7	και αλλο επεσεν εισ την γην την καλην και εδιδου καρπον αναβαινοντα και αυξανοντα και εφερεν εν τριακοντα και εν εξηκοντα και εν εκατον
2904090044	και ελεγεν ο εχων ωτα ακουειν ακουετω
29040a0099	οτε δε εγενετο καταμονασ ηρωτησαν αυτον οι περι αυτον συν τοισ δωδεκα την παραβολην
29040b00e6	και ελεγεν αυτοισ υμιν δεδοται γνωναι το μυστηριον τησ βασιλειασ του θεου εκεινοισ δε τοισ εξω εν παραβολαισ τα παντα γινεται
29040c00ea	ινα βλεποντεσ βλεπωσιν και μη ιδωσιν και ακουοντεσ ακουωσιν και μη συνιωσιν μηποτε επιστρεψωσιν και αφεθη αυτοισ τα αμαρτηματα
29040d009d	και λεγει αυτοισ ουκ οιδατε την παραβολην ταυτην και πωσ πασασ τασ παραβολασ γνωσεσθε
29040e0032	ο σπειρων τον λογον σπειρει
29040f011d	ουτοι δε εισιν οι παρα την οδον οπου σπειρεται ο λογοσ και οταν ακουσωσιν ευθεωσ ερχεται ο σατανασ και αιρει τον λογον τον εσπαρμενον εν ταισ καρδιαισ αυτων
29041000d6	και ουτοι εισιν ομοιωσ οι επι τα πετρωδη σπειρομενοι οι οταν ακουσωσιν τον λογον ευθεωσ μετα χαρασ λαμβανουσιν αυτον
29041100e4	και ουκ εχουσιν ριζαν εν εαυτοισ αλλα προσκαιροι εισιν ειτα γενομενησ θλιψεωσ η διωγμου δια τον λογον ευθεωσ σκανδαλιζονται
290412007f	και ουτοι εισιν οι εισ τασ ακανθασ σπειρομενοι οι τον λογον ακουοντεσ
290413010d	και αι μεριμναι του αιωνοσ τουτου και η απατη του πλουτου και αι περι τα λοιπα επιθυμιαι εισπορευομεναι συμπνιγουσιν τον λογον και ακαρποσ γινεται
290414011f	και ουτοι εισιν οι επι την γην την καλην σπαρεντεσ οιτινεσ ακουουσιν τον λογον και παραδεχονται και καρποφορουσιν εν τριακοντα και εν εξηκοντα και εν εκατον
29041500cb	και ελεγεν αυτοισ μητι ο λυχνοσ ερχεται ινα υπο τον μοδιον τεθη η υπο την κλινην ουχ ινα επι την λυχνιαν επιτεθη
29041600a2	ου γαρ εστιν τι κρυπτον ο εαν μη φανερωθη ουδε εγενετο αποκρυφον αλλ ινα εισ φανερον ελθη
2904170039	ει τισ εχει ωτα ακουειν ακουετω
29041800d0	και ελεγεν αυτοισ βλεπετε τι ακουετε εν ω μετρω μετρειτε μετρηθησεται υμιν και προστεθησεται υμιν τοισ ακουουσιν
2904190085	οσ γαρ αν εχη δοθησεται αυτω και οσ ουκ εχει και ο εχει αρθησεται απ αυτου
29041a009c	και ελεγεν ουτωσ εστιν η βασιλεια του θεου ωσ εαν ανθρωποσ βαλη τον σπορον επι τησ γησ
29041b00b2	και καθευδη και εγειρηται νυκτα και ημεραν και ο σποροσ βλαστανη και μηκυνηται ωσ ουκ οιδεν αυτοσ
29041c009a	αυτοματη γαρ η γη καρποφορει πρωτον χορτον ειτα σταχυν ειτα πληρη σιτον εν τω σταχυι
29041d0092	οταν δε παραδω ο καρποσ ευθεωσ αποστελλει το δρεπανον οτι παρεστηκεν ο θερισμοσ
29041e009f	και ελεγεν τινι ομοιωσωμεν την βασιλειαν του θεου η εν ποια παραβολη παραβαλωμεν αυτην
29041f00b3	ωσ κοκκον σιναπεωσ οσ οταν σπαρη επι τησ γησ μικροτεροσ παντων των σπερματων εστιν των επι τησ γησ
2904200124	και οταν σπαρη αναβαινει και γινεται παντων των λαχανων μειζων και ποιει κλαδουσ μεγαλουσ ωστε δυνασθαι υπο την σκιαν αυτου τα πετεινα του ουρανου κατασκηνουν
2904210094	και τοιαυταισ παραβολαισ πολλαισ ελαλει αυτοισ τον λογον καθωσ εδυναντο ακουειν
2904220099	χωρισ δε παραβολησ ουκ ελαλει αυτοισ κατ ιδιαν δε τοισ μαθηταισ αυτου επελυεν παντα
2904230088	και λεγει αυτοισ εν εκεινη τη ημερα οψιασ γενομενησ διελθωμεν εισ το περαν
29042400ad	και αφεντεσ τον οχλον παραλαμβανουσιν αυτον ωσ ην εν τω πλοιω και αλλα δε πλοιαρια ην μετ αυτου
29042500ad	και γινεται λαιλαψ ανεμου μεγαλη τα δε κυματα επεβαλλεν εισ το πλοιον ωστε αυτο ηδη γεμιζεσθαι
29042600f9	και ην αυτοσ επι τη πρυμνη επι το προσκεφαλαιον καθευδων και διεγειρουσιν αυτον και λεγουσιν αυτω διδασκαλε ου μελει σοι οτι απολλυμεθα
29042700da	και διεγερθεισ επετιμησεν τω ανεμω και ειπεν τη θαλασση σιωπα πεφιμωσο και εκοπασεν ο ανεμοσ και εγενετο γαληνη μεγαλη
290428006a	και ειπεν αυτοισ τι δειλοι εστε ουτωσ πωσ ουκ εχετε πιστιν
29042900da	και εφοβηθησαν φοβον μεγαν και ελεγον προσ αλληλουσ τισ αρα ουτοσ εστιν οτι και ο ανεμοσ και η θαλασσα υπακουουσιν αυτω
2905010073	και ηλθον εισ το περαν τησ θαλασσησ εισ την χωραν των γαδαρηνων
29050200b9	και εξελθοντι αυτω εκ του πλοιου ευθεωσ απηντησεν αυτω εκ των μνημειων ανθρωποσ εν πνευματι ακαθαρτω
290503009d	οσ την κατοικησιν ειχεν εν τοισ μνημασιν και ουτε αλυσεσιν ουδεισ εδυνατο αυτον δησαι
290504010c	δια το αυτον πολλακισ πεδαισ και αλυσεσιν δεδεσθαι και διεσπασθαι υπ αυτου τασ αλυσεισ και τασ πεδασ συντετριφθαι και ουδεισ αυτον ισχυεν δαμασαι
29050500c4	και δια παντοσ νυκτοσ και ημερασ εν τοισ ορεσιν και εν τοισ μνημασιν ην κραζων και κατακοπτων εαυτον λιθοισ
2905060071	ιδων δε τον ιησουν απο μακροθεν εδραμεν και προσεκυνησεν αυτω
29050700c7	και κραξασ φωνη μεγαλη ειπεν τι εμοι και σοι ιησου υιε του θεου του υψιστου ορκιζω σε τον θεον μη με βασανισησ
2905080070	ελεγεν γαρ αυτω εξελθε το πνευμα το ακαθαρτον εκ του ανθρωπου
2905090098	και επηρωτα αυτον τι σοι ονομα και απεκριθη λεγων λεγεων ονομα μοι οτι πολλοι εσμεν
29050a0074	και παρεκαλει αυτον πολλα ινα μη αυτουσ αποστειλη εξω τησ χωρασ
29050b0061	ην δε εκει προσ τω ορει αγελη χοιρων μεγαλη βοσκομενη
29050c00c1	και παρεκαλεσαν αυτον παντεσ οι δαιμονεσ λεγοντεσ πεμψον ημασ εισ τουσ χοιρουσ ινα εισ αυτουσ εισελθωμεν
29050d0174	και επετρεψεν αυτοισ ευθεωσ ο ιησουσ και εξελθοντα τα πνευματα τα ακαθαρτα εισηλθον εισ τουσ χοιρουσ και ωρμησεν η αγελη κατα του κρημνου εισ την θαλασσαν ησαν δε ωσ δισχιλιοι και επνιγοντο εν τη θαλασση
29050e00df	οι δε βοσκοντεσ τουσ χοιρουσ εφυγον και ανηγγειλαν εισ την πολιν και εισ τουσ αγρουσ και εξηλθον ιδειν τι εστιν το γεγονοσ
29050f010b	και ερχονται προσ τον ιησουν και θεωρουσιν τον δαιμονιζομενον καθημενον και ιματισμενον και σωφρονουντα τον εσχηκοτα τον λεγεωνα και εφοβηθησαν
2905100094	διηγησαντο δε αυτοισ οι ιδοντεσ πωσ εγενετο τω δαιμονιζομενω και περι των χοιρων
290511006a	και ηρξαντο παρακαλειν αυτον απελθειν απο των οριων αυτων
2905120091	και εμβαντοσ αυτου εισ το πλοιον παρεκαλει αυτον ο δαιμονισθεισ ινα η μετ αυτου
290513010b	ο δε ιησουσ ουκ αφηκεν αυτον αλλα λεγει αυτω υπαγε εισ τον οικον σου προσ τουσ σουσ και αναγγειλον αυτοισ οσα σοι ο κυριοσ πεποιηκεν και ηλεησεν σε
29051400b1	και απηλθεν και ηρξατο κηρυσσειν εν τη δεκαπολει οσα εποιησεν αυτω ο ιησουσ και παντεσ εθαυμαζον
29051500cc	και διαπερασαντοσ του ιησου εν τω πλοιω παλιν εισ το περαν συνηχθη οχλοσ πολυσ επ αυτον και ην παρα την θαλασσαν
29051600b5	και ιδου ερχεται εισ των αρχισυναγωγων ονοματι ιαειροσ και ιδων αυτον πιπτει προσ τουσ ποδασ αυτου
29051700dc	και παρεκαλει αυτον πολλα λεγων οτι το θυγατριον μου εσχατωσ εχει ινα ελθων επιθησ αυτη τασ χειρασ οπωσ σωθη και ζησεται
2905180087	και απηλθεν μετ αυτου και ηκολουθει αυτω οχλοσ πολυσ και συνεθλιβον αυτον
2905190052	και γυνη τισ ουσα εν ρυσει αιματοσ ετη δωδεκα
29051a00e4	και πολλα παθουσα υπο πολλων ιατρων και δαπανησασα τα παρ αυτησ παντα και μηδεν ωφεληθεισα αλλα μαλλον εισ το χειρον ελθουσα
29051b0088	ακουσασα περι του ιησου ελθουσα εν τω οχλω οπισθεν ηψατο του ιματιου αυτου
29051c0062	ελεγεν γαρ οτι καν των ιματιων αυτου αψωμαι σωθησομαι
29051d00a4	και ευθεωσ εξηρανθη η πηγη του αιματοσ αυτησ και εγνω τω σωματι οτι ιαται απο τησ μαστιγοσ
29051e00e5	και ευθεωσ ο ιησουσ επιγνουσ εν εαυτω την εξ αυτου δυναμιν εξελθουσαν επιστραφεισ εν τω οχλω ελεγεν τισ μου ηψατο των ιματιων
29051f00a5	και ελεγον αυτω οι μαθηται αυτου βλεπεισ τον οχλον συνθλιβοντα σε και λεγεισ τισ μου ηψατο
290520004f	και περιεβλεπετο ιδειν την τουτο ποιησασαν
29052100d6	η δε γυνη φοβηθεισα και τρεμουσα ειδυια ο γεγονεν επ αυτη ηλθεν και προσεπεσεν αυτω και ειπεν αυτω πασαν την αληθειαν
29052200b7	ο δε ειπεν αυτη θυγατερ η πιστισ σου σεσωκεν σε υπαγε εισ ειρηνην και ισθι υγιησ απο τησ μαστιγοσ σου
29052300d9	ετι αυτου λαλουντοσ ερχονται απο του αρχισυναγωγου λεγοντεσ οτι η θυγατηρ σου απεθανεν τι ετι σκυλλεισ τον διδασκαλον
29052400aa	ο δε ιησουσ ευθεωσ ακουσασ τον λογον λαλουμενον λεγει τω αρχισυναγωγω μη φοβου μονον πιστευε
29052500b5	και ουκ αφηκεν ουδενα αυτω συνακολουθησαι ει μη πετρον και ιακωβον και ιωαννην τον αδελφον ιακωβου
29052600af	και ερχεται εισ τον οικον του αρχισυναγωγου και θεωρει θορυβον κλαιοντασ και αλαλαζοντασ πολλα
29052700a5	και εισελθων λεγει αυτοισ τι θορυβεισθε και κλαιετε το παιδιον ουκ απεθανεν αλλα καθευδει
2905280121	και κατεγελων αυτου ο δε εκβαλων παντασ παραλαμβανει τον πατερα του παιδιου και την μητερα και τουσ μετ αυτου και εισπορευεται οπου ην το παιδιον ανακειμενον
29052900d1	και κρατησασ τησ χειροσ του παιδιου λεγει αυτη ταλιθα κουμι ο εστιν μεθερμηνευομενον το κορασιον σοι λεγω εγειραι
29052a00ac	και ευθεωσ ανεστη το κορασιον και περιεπατει ην γαρ ετων δωδεκα και εξεστησαν εκστασει μεγαλη
29052b0092	και διεστειλατο αυτοισ πολλα ινα μηδεισ γνω τουτο και ειπεν δοθηναι αυτη φαγειν
29060100a6	και εξηλθεν εκειθεν και ηλθεν εισ την πατριδα αυτου και ακολουθουσιν αυτω οι μαθηται αυτου
290602016e	και γενομενου σαββατου ηρξατο εν τη συναγωγη διδασκειν και πολλοι ακουοντεσ εξεπλησσοντο λεγοντεσ ποθεν τουτω ταυτα και τισ η σοφια η δοθεισα αυτω και δυναμεισ τοιαυται δια των χειρων αυτου γινονται
2906030123	ουχ ουτοσ εστιν ο τεκτων ο υιοσ μαριασ αδελφοσ δε ιακωβου και ιωση και ιουδα και σιμωνοσ και ουκ εισιν αι αδελφαι αυτου ωδε προσ ημασ και εσκανδαλιζοντο εν αυτω
29060400e4	ελεγεν δε αυτοισ ο ιησουσ οτι ουκ εστιν προφητησ ατιμοσ ει μη εν τη πατριδι αυτου και εν τοισ συγγενεσιν και εν τη οικια αυτου
29060500ba	και ουκ ηδυνατο εκει ουδεμιαν δυναμιν ποιησαι ει μη ολιγοισ αρρωστοισ επιθεισ τασ χειρασ εθεραπευσεν
2906060089	και εθαυμαζεν δια την απιστιαν αυτων και περιηγεν τασ κωμασ κυκλω διδασκων
29060700e1	και προσκαλειται τουσ δωδεκα και ηρξατο αυτουσ αποστελλειν δυο δυο και εδιδου αυτοισ εξουσιαν των πνευματων των ακαθαρτων
29060800c8	και παρηγγειλεν αυτοισ ινα μηδεν αιρωσιν εισ οδον ει μη ραβδον μονον μη πηραν μη αρτον μη εισ την ζωνην χαλκον
2906090067	αλλ υποδεδεμενουσ σανδαλια και μη ενδυσησθε δυο χιτωνασ
29060a0099	και ελεγεν αυτοισ οπου εαν εισελθητε εισ οικιαν εκει μενετε εωσ αν εξελθητε εκειθεν
29060b01a2	και οσοι αν μη δεξωνται υμασ μηδε ακουσωσιν υμων εκπορευομενοι εκειθεν εκτιναξατε τον χουν τον υποκατω των ποδων υμων εισ μαρτυριον αυτοισ αμην λεγω υμιν ανεκτοτερον εσται σοδομοισ η γομορροισ εν ημερα κρισεωσ η τη πολει εκεινη
29060c004e	και εξελθοντεσ εκηρυσσον ινα μετανοησωσιν
29060d0094	και δαιμονια πολλα εξεβαλλον και ηλειφον ελαιω πολλουσ αρρωστουσ και εθεραπευον
29060e0125	και ηκουσεν ο βασιλευσ ηρωδησ φανερον γαρ εγενετο το ονομα αυτου και ελεγεν οτι ιωαννησ ο βαπτιζων εκ νεκρων ηγερθη και δια τουτο ενεργουσιν αι δυναμεισ εν αυτω
29060f0098	αλλοι ελεγον οτι ηλιασ εστιν αλλοι δε ελεγον οτι προφητησ εστιν ωσ εισ των προφητων
29061000a4	ακουσασ δε ηρωδησ ειπεν οτι ον εγω απεκεφαλισα ιωαννην ουτοσ εστιν αυτοσ ηγερθη εκ νεκρων
2906110113	αυτοσ γαρ ο ηρωδησ αποστειλασ εκρατησεν τον ιωαννην και εδησεν αυτον εν φυλακη δια ηρωδιαδα την γυναικα φιλιππου του αδελφου αυτου οτι αυτην εγαμησεν
2906120097	ελεγεν γαρ ο ιωαννησ τω ηρωδη οτι ουκ εξεστιν σοι εχειν την γυναικα του αδελφου σου
290613007f	η δε ηρωδιασ ενειχεν αυτω και ηθελεν αυτον αποκτειναι και ουκ ηδυνατο
2906140107	ο γαρ ηρωδησ εφοβειτο τον ιωαννην ειδωσ αυτον ανδρα δικαιον και αγιον και συνετηρει αυτον και ακουσασ αυτου πολλα εποιει και ηδεωσ αυτου ηκουεν
2906150115	και γενομενησ ημερασ ευκαιρου οτε ηρωδησ τοισ γενεσιοισ αυτου δειπνον εποιει τοισ μεγιστασιν αυτου και τοισ χιλιαρχοισ και τοισ πρωτοισ τησ γαλιλαιασ
2906160142	και εισελθουσησ τησ θυγατροσ αυτησ τησ ηρωδιαδοσ και ορχησαμενησ και αρεσασησ τω ηρωδη και τοισ συνανακειμενοισ ειπεν ο βασιλευσ τω κορασιω αιτησον με ο εαν θελησ και δωσω σοι
2906170088	και ωμοσεν αυτη οτι ο εαν με αιτησησ δωσω σοι εωσ ημισουσ τησ βασιλειασ μου
29061800aa	η δε εξελθουσα ειπεν τη μητρι αυτησ τι αιτησομαι η δε ειπεν την κεφαλην ιωαννου του βαπτιστου
29061900fd	και εισελθουσα ευθεωσ μετα σπουδησ προσ τον βασιλεα ητησατο λεγουσα θελω ινα μοι δωσ εξαυτησ επι πινακι την κεφαλην ιωαννου του βαπτιστου
29061a00c0	και περιλυποσ γενομενοσ ο βασιλευσ δια τουσ ορκουσ και τουσ συνανακειμενουσ ουκ ηθελησεν αυτην αθετησαι
29061b009a	και ευθεωσ αποστειλασ ο βασιλευσ σπεκουλατορα επεταξεν ενεχθηναι την κεφαλην αυτου
29061c011f	ο δε απελθων απεκεφαλισεν αυτον εν τη φυλακη και ηνεγκεν την κεφαλην αυτου επι πινακι και εδωκεν αυτην τω κορασιω και το κορασιον εδωκεν αυτην τη μητρι αυτησ
29061d00a1	και ακουσαντεσ οι μαθηται αυτου ηλθον και ηραν το πτωμα αυτου και εθηκαν αυτο εν μνημειω
29061e00be	και συναγονται οι αποστολοι προσ τον ιησουν και απηγγειλαν αυτω παντα και οσα εποιησαν και οσα εδιδαξαν
29061f011d	και ειπεν αυτοισ δευτε υμεισ αυτοι κατ ιδιαν εισ ερημον τοπον και αναπαυεσθε ολιγον ησαν γαρ οι ερχομενοι και οι υπαγοντεσ πολλοι και ουδε φαγειν ευκαιρουν
2906200056	και απηλθον εισ ερημον τοπον τω πλοιω κατ ιδιαν
2906210108	και ειδον αυτουσ υπαγοντασ και επεγνωσαν αυτον πολλοι και πεζη απο πασων των πολεων συνεδραμον εκει και προηλθον αυτουσ και συνηλθον προσ αυτον
29062200fc	και εξελθων ειδεν ο ιησουσ πολυν οχλον και εσπλαγχνισθη επ αυτοισ οτι ησαν ωσ προβατα μη εχοντα ποιμενα και ηρξατο διδασκειν αυτουσ πολλα
29062300d5	και ηδη ωρασ πολλησ γενομενησ προσελθοντεσ αυτω οι μαθηται αυτου λεγουσιν οτι ερημοσ εστιν ο τοποσ και ηδη ωρα πολλη
29062400d5	απολυσον αυτουσ ινα απελθοντεσ εισ τουσ κυκλω αγρουσ και κωμασ αγορασωσιν εαυτοισ αρτουσ τι γαρ φαγωσιν ουκ εχουσιν
290625010a	ο δε αποκριθεισ ειπεν αυτοισ δοτε αυτοισ υμεισ φαγειν και λεγουσιν αυτω απελθοντεσ αγορασωμεν δηναριων διακοσιων αρτουσ και δωμεν αυτοισ φαγειν
29062600b2	ο δε λεγει αυτοισ ποσουσ αρτουσ εχετε υπαγετε και ιδετε και γνοντεσ λεγουσιν πεντε και δυο ιχθυασ
2906270088	και επεταξεν αυτοισ ανακλιναι παντασ συμποσια συμποσια επι τω χλωρω χορτω
290628006c	και ανεπεσον πρασιαι πρασιαι ανα εκατον και ανα πεντηκοντα
290629016b	και λαβων τουσ πεντε αρτουσ και τουσ δυο ιχθυασ αναβλεψασ εισ τον ουρανον ευλογησεν και κατεκλασεν τουσ αρτουσ και εδιδου τοισ μαθηταισ αυτου ινα παραθωσιν αυτοισ και τουσ δυο ιχθυασ εμερισεν πασιν
29062a0040	και εφαγον παντεσ και εχορτασθησαν
29062b0071	και ηραν κλασματων δωδεκα κοφινουσ πληρεισ και απο των ιχθυων
29062c0065	και ησαν οι φαγοντεσ τουσ αρτουσ πεντακισχιλιοι ανδρεσ
29062d00ef	και ευθεωσ ηναγκασεν τουσ μαθητασ αυτου εμβηναι εισ το πλοιον και προαγειν εισ το περαν προσ βηθσαιδαν εωσ αυτοσ απολυση τον οχλον
29062e0069	και αποταξαμενοσ αυτοισ απηλθεν εισ το οροσ προσευξασθαι
29062f0093	και οψιασ γενομενησ ην το πλοιον εν μεσω τησ θαλασσησ και αυτοσ μονοσ επι τησ γησ
290630015f	και ειδεν αυτουσ βασανιζομενουσ εν τω ελαυνειν ην γαρ ο ανεμοσ εναντιοσ αυτοισ και περι τεταρτην φυλακην τησ νυκτοσ ερχεται προσ αυτουσ περιπατων επι τησ θαλασσησ και ηθελεν παρελθειν αυτουσ
290631009e	οι δε ιδοντεσ αυτον περιπατουντα επι τησ θαλασσησ εδοξαν φαντασμα ειναι και ανεκραξαν
29063200d4	παντεσ γαρ αυτον ειδον και εταραχθησαν και ευθεωσ ελαλησεν μετ αυτων και λεγει αυτοισ θαρσειτε εγω ειμι μη φοβεισθε
29063300ce	και ανεβη προσ αυτουσ εισ το πλοιον και εκοπασεν ο ανεμοσ και λιαν εκπερισσου εν εαυτοισ εξισταντο και εθαυμαζον
2906340073	ου γαρ συνηκαν επι τοισ αρτοισ ην γαρ αυτων η καρδια πεπωρωμενη
290635007a	και διαπερασαντεσ ηλθον επι την γην γεννησαρετ και προσωρμισθησαν
290636006c	και εξελθοντων αυτων εκ του πλοιου ευθεωσ επιγνοντεσ αυτον
29063700e9	περιδραμοντεσ ολην την περιχωρον εκεινην ηρξαντο επι τοισ κραββατοισ τουσ κακωσ εχοντασ περιφερειν οπου ηκουον οτι εκει εστιν
290638016a	και οπου αν εισεπορευετο εισ κωμασ η πολεισ η αγρουσ εν ταισ αγοραισ ετιθουν τουσ ασθενουντασ και παρεκαλουν αυτον ινα καν του κρασπεδου του ιματιου αυτου αψωνται και οσοι αν ηπτοντο αυτου εσωζοντο
29070100a4	και συναγονται προσ αυτον οι φαρισαιοι και τινεσ των γραμματεων ελθοντεσ απο ιεροσολυμων
29070200b5	και ιδοντεσ τινασ των μαθητων αυτου κοιναισ χερσιν τουτ εστιν ανιπτοισ εσθιοντασ αρτουσ εμεμψαντο
29070300eb	οι γαρ φαρισαιοι και παντεσ οι ιουδαιοι εαν μη πυγμη νιψωνται τασ χειρασ ουκ εσθιουσιν κρατουντεσ την παραδοσιν των πρεσβυτερων
2907040106	και απο αγορασ εαν μη βαπτισωνται ουκ εσθιουσιν και αλλα πολλα εστιν α παρελαβον κρατειν βαπτισμουσ ποτηριων και ξεστων και χαλκιων και κλινων
