0100000007	Genesis
041f150081	Eleazar the priest said to the men of war who went to the battle, "This is the statute of the law which YHWH has commanded Moses:
041f16004e	however the gold, and the silver, the bronze, the iron, the tin, and the lead,
041f1700f4	everything that may withstand the fire, you shall make to go through the fire, and it shall be clean; nevertheless it shall be purified with the water for impurity: and all that doesn't withstand the fire you shall make to go through the water.
041f180074	You shall wash your clothes on the seventh day, and you shall be clean; and afterward you shall come into the camp."
041f19001c	YHWH spoke to Moses, saying,
041f1a009c	"Take the sum of the prey that was taken, both of man and of animal, you, and Eleazar the priest, and the heads of the ancestral houses of the congregation;
041f1b0075	and divide the prey into two parts: between the men skilled in war, who went out to battle, and all the congregation.
041f1c009c	Levy a tribute to YHWH of the men of war who went out to battle: one soul of five hundred; of the persons, of the cattle, of the donkeys, and of the flocks.
041f1d0053	Take it of their half, and give it to Eleazar the priest, for YHWH's wave offering.
041f1e00f5	Of the children of Israel's half, you shall take one drawn out of every fifty, of the persons, of the cattle, of the donkeys, and of the flocks, of all the livestock, and give them to the Levites, who perform the duty of the tabernacle of YHWH."
041f1f0039	Moses and Eleazar the priest did as YHWH commanded Moses.
041f20006e	Now the prey, over and above the booty which the men of war took, was six hundred seventy-five thousand sheep,
041f210028	and seventy-two thousand head of cattle,
041f22001f	and sixty-one thousand donkeys,
041f23005d	and thirty-two thousand persons in all, of the women who had not known man by lying with him.
041f240083	The half, which was the portion of those who went out to war, was in number three hundred thirty-seven thousand five hundred sheep:
041f25003d	and YHWH's tribute of the sheep was six hundred seventy-five.
041f26004d	The cattle were thirty-six thousand; of which YHWH's tribute was seventy-two.
041f270055	The donkeys were thirty thousand five hundred; of which YHWH's tribute was sixty-one.
041f280051	The persons were sixteen thousand; of whom YHWH's tribute was thirty-two persons.
041f290067	Moses gave the tribute, which was YHWH's wave offering, to Eleazar the priest, as YHWH commanded Moses.
041f2a0051	Of the children of Israel's half, which Moses divided off from the men who warred
041f2b0058	(now the congregation's half was three hundred thirty-seven thousand five hundred sheep,
041f2c0027	and thirty-six thousand head of cattle,
041f2d0029	and thirty thousand five hundred donkeys,
041f2e001e	and sixteen thousand persons),
041f2f00d3	even of the children of Israel's half, Moses took one drawn out of every fifty, both of man and of animal, and gave them to the Levites, who performed the duty of the tabernacle of YHWH; as YHWH commanded Moses.
041f300082	The officers who were over the thousands of the army, the captains of thousands, and the captains of hundreds, came near to Moses;
041f310089	and they said to Moses, "Your servants have taken the sum of the men of war who are under our command, and there lacks not one man of us.
041f3200bb	We have brought YHWH's offering, what every man has gotten, of jewels of gold, armlets, and bracelets, signet rings, earrings, and necklaces, to make atonement for our souls before YHWH."
041f330045	Moses and Eleazar the priest took their gold, even all worked jewels.
041f3400b0	All the gold of the wave offering that they offered up to YHWH, of the captains of thousands, and of the captains of hundreds, was sixteen thousand seven hundred fifty shekels.
041f350038	(The men of war had taken booty, every man for himself.)
041f3600b8	Moses and Eleazar the priest took the gold of the captains of thousands and of hundreds, and brought it into the Tent of Meeting, for a memorial for the children of Israel before YHWH.
04200100c4	Now the people of Reuben and the people of Gad had a very great multitude of livestock: and when they saw the land of Jazer, and the land of Gilead, that look, the place was a place for livestock;
042002008e	the people of Gad and the people of Reuben came and spoke to Moses, and to Eleazar the priest, and to the leaders of the congregation, saying,
0420030065	"Ataroth, and Dibon, and Jazer, and Nimrah, and Heshbon, and Elealeh, and Sibmah, and Nebo, and Beon,
0420040079	the land which YHWH struck before the congregation of Israel, is a land for livestock; and your servants have livestock."
042005008d	They said, "If we have found favor in your sight, let this land be given to your servants for a possession; do not bring us over the Jordan."
0420060079	Moses said to the people of Gad, and to the people of Reuben, "Shall your brothers go to the war, and shall you sit here?
0420070072	Why do you discourage the heart of the children of Israel from going over into the land which YHWH has given them?
0420080048	Your fathers did so when I sent them from Kadesh Barnea to see the land.
04200900b7	For when they went up to the Valley of Eshcol, and saw the land, they discouraged the heart of the children of Israel, that they should not go into the land which YHWH had given them.
04200a003b	YHWH's anger was kindled in that day, and he swore, saying,
04200b00c2	'Surely none of the men who came up out of Egypt, from twenty years old and upward, shall see the land which I swore to Abraham, to Isaac, and to Jacob; because they have not wholly followed me:
04200c0078	except Caleb the son of Jephunneh the Kenizzite, and Joshua the son of Nun; because they have followed YHWH completely.'
04200d00be	YHWH's anger was kindled against Israel, and he made them wander back and forth in the wilderness forty years, until all the generation, who had done evil in the sight of YHWH, was consumed.
04200e0082	"Look, you have risen up in your fathers' place, an increase of sinful men, to augment yet the fierce anger of YHWH toward Israel.
04200f007b	For if you turn away from after him, he will yet again leave them in the wilderness; and you will destroy all this people."
0420100072	They came near to him, and said, "We will build sheepfolds here for our livestock, and cities for our little ones:
04201100d4	but we ourselves will be ready armed to go before the children of Israel, until we have brought them to their place: and our little ones shall dwell in the fortified cities because of the inhabitants of the land.
0420120068	We will not return to our houses, until the children of Israel have inherited every man his inheritance.
042013009d	For we will not inherit with them on the other side of the Jordan, and forward; because our inheritance is fallen to us on this side of the Jordan eastward."
0420140068	Moses said to them, "If you will do this thing, if you will arm yourselves to go before YHWH to the war,
0420150076	and every armed man of you will pass over the Jordan before YHWH, until he has driven out his enemies from before him,
04201600b4	and the land is subdued before YHWH; then afterward you shall return, and be guiltless towards YHWH, and towards Israel; and this land shall be to you for a possession before YHWH.
0420170067	"But if you will not do so, look, you have sinned against YHWH; and be sure your sin will find you out.
0420180070	Build cities for your little ones, and folds for your sheep; and do that which has proceeded out of your mouth."
042019006e	The people of Gad and the people of Reuben spoke to Moses, saying, "Your servants will do as my lord commands.
04201a0066	Our little ones, our wives, our flocks, and all our livestock, shall be there in the cities of Gilead;
04201b006a	but your servants will pass over, every man who is armed for war, before YHWH to battle, as my lord says."
04201c00a9	So Moses commanded concerning them to Eleazar the priest, and to Joshua the son of Nun, and to the heads of the ancestral houses of the tribes of the children of Israel.
04201d00f7	Moses said to them, "If the people of Gad and the people of Reuben will pass with you over the Jordan, every man who is armed to battle before YHWH, and the land is subdued before you; then you are to give them the land of Gilead for a possession.
04201e00f6	But if they will not pass over with you armed to battle before YHWH, then you are to bring over their children and their wives and their flocks before you into the land of Canaan, and they are to have possessions among you in the land of Canaan."
04201f006f	The people of Gad and the people of Reuben answered, saying, "As YHWH has said to your servants, so will we do.
042020008b	We will pass over armed before YHWH into the land of Canaan, and the possession of our inheritance shall remain with us beyond the Jordan."
0420210129	Moses gave to them, even to the people of Gad, and to the people of Reuben, and to the half-tribe of Manasseh the son of Joseph, the kingdom of Sihon king of the Amorites, and the kingdom of Og king of Bashan, the land, according to its cities and borders, even the cities of the surrounding land.
0420220036	The people of Gad built Dibon, and Ataroth, and Aroer,
042023002b	and Atrothshophan, and Jazer, and Jogbehah,
0420240047	and Beth Nimrah, and Beth Haran: fortified cities, and folds for sheep.
0420250040	The people of Reuben built Heshbon, and Elealeh, and Kiriathaim,
042026007b	and Nebo, and Baal Meon, (their names being changed), and Sibmah: and they gave other names to the cities which they built.
0420270077	The descendants of Makir the son of Manasseh went to Gilead, and took it, and dispossessed the Amorites who were in it.
0420280043	Moses gave Gilead to Makir the son of Manasseh; and he lived in it.
042029004f	Jair the son of Manasseh went and took its towns, and called them Havvoth Jair.
04202a0056	Nobah went and took Kenath, and its villages, and called it Nobah, after his own name.
0421010092	These are the journeys of the children of Israel, when they went forth out of the land of Egypt by their armies under the hand of Moses and Aaron.
0421020090	Moses wrote their goings out according to their journeys by the commandment of YHWH: and these are their journeys according to their goings out.
04210300ca	They traveled from Rameses in the first month, on the fifteenth day of the first month; on the next day after the Passover the children of Israel went out triumphantly in the sight of all the Egyptians,
0421040082	while the Egyptians were burying all their firstborn, whom YHWH had struck among them: on their gods also YHWH executed judgments.
0421050044	The children of Israel traveled from Rameses, and camped in Succoth.
0421060058	They traveled from Succoth, and camped in Etham, which is in the edge of the wilderness.
0421070074	They traveled from Etham, and turned back to Pihahiroth, which is before Baal Zephon: and they camped before Migdol.
04210800b3	They traveled from before Hahiroth, and passed through the midst of the sea into the wilderness: and they went three days' journey in the wilderness of Etham, and camped in Marah.
0421090084	They traveled from Marah, and came to Elim: and in Elim were twelve springs of water, and seventy palm trees; and they camped there.
04210a0033	They traveled from Elim, and camped by the Red Sea.
04210b0044	They traveled from the Red Sea, and camped in the wilderness of Sin.
04210c0040	They traveled from the wilderness of Sin, and camped in Dophkah.
04210d0030	They traveled from Dophkah, and camped in Alush.
04210e0063	They traveled from Alush, and camped in Rephidim, where there was no water for the people to drink.
04210f0043	They traveled from Rephidim, and camped in the wilderness of Sinai.
042110004c	They traveled from the wilderness of Sinai, and camped in Kibroth Hattaavah.
042111003d	They traveled from Kibroth Hattaavah, and camped in Hazeroth.
0421120033	They traveled from Hazeroth, and camped in Rithmah.
0421130037	They traveled from Rithmah, and camped in Rimmon Perez.
0421140036	They traveled from Rimmon Perez, and camped in Libnah.
0421150030	They traveled from Libnah, and camped in Rissah.
0421160034	They traveled from Rissah, and camped in Kehelathah.
042117003b	They traveled from Kehelathah, and camped in Mount Shepher.
0421180038	They traveled from Mount Shepher, and camped in Haradah.
0421190034	They traveled from Haradah, and camped in Makheloth.
04211a0033	They traveled from Makheloth, and camped in Tahath.
04211b002f	They traveled from Tahath, and camped in Terah.
04211c0030	They traveled from Terah, and camped in Mithkah.
04211d0034	They traveled from Mithkah, and camped in Hashmonah.
04211e0035	They traveled from Hashmonah, and camped in Moseroth.
04211f0037	They traveled from Moseroth, and camped in Bene Jaakan.
042120003c	They traveled from Bene Jaakan, and camped in Hor Haggidgad.
042121003a	They traveled from Hor Haggidgad, and camped in Jotbathah.
0421220034	They traveled from Jotbathah, and camped in Abronah.
0421230036	They traveled from Abronah, and camped in Ezion Geber.
0421240056	They traveled from Ezion Geber, and camped in the wilderness of Zin (that is, Kadesh).
0421250054	They traveled from Kadesh, and camped in Mount Hor, in the edge of the land of Edom.
04212600db	Aaron the priest went up into Mount Hor at the commandment of YHWH, and died there, in the fortieth year after the children of Israel had come out of the land of Egypt, in the fifth month, on the first day of the month.
0421270047	Aaron was one hundred twenty-three years old when he died in Mount Hor.
042128007d	The Canaanite, the king of Arad, who lived in the Negev in the land of Canaan, heard of the coming of the children of Israel.
0421290035	They traveled from Mount Hor, and camped in Zalmonah.
04212a0031	They traveled from Zalmonah, and camped in Punon.
04212b002e	They traveled from Punon, and camped in Oboth.
04212c004a	They traveled from Oboth, and camped in Iye Abarim, in the border of Moab.
04212d0031	They traveled from Iyim, and camped in Dibon Gad.
04212e003d	They traveled from Dibon Gad, and camped in Almon Diblathaim.
04212f0058	They traveled from Almon Diblathaim, and camped in the mountains of Abarim, before Nebo.
0421300066	They traveled from the mountains of Abarim, and camped in the plains of Moab by the Jordan at Jericho.
042131005a	They camped by the Jordan, from Beth Jeshimoth even to Abel Shittim in the plains of Moab.
042132004b	YHWH spoke to Moses in the plains of Moab by the Jordan at Jericho, saying,
0421330067	Speak to the children of Israel, and tell them, "When you pass over the Jordan into the land of Canaan,
04213400ad	then you shall drive out all the inhabitants of the land from before you, destroy all their stone idols, destroy all their molten images, and demolish all their high places.
0421350067	You shall take possession of the land, and dwell in it; for I have given the land to you to possess it.
0421360115	You shall inherit the land by lot according to your families; to the more you shall give the more inheritance, and to the fewer you shall give the less inheritance: wherever the lot falls to any man, that shall be his. You shall inherit according to the tribes of your fathers.
04213700e0	"But if you do not drive out the inhabitants of the land from before you, then those you let remain of them will be as pricks in your eyes and as thorns in your sides, and they will harass you in the land in which you dwell.
0421380046	It shall happen that as I thought to do to them, so will I do to you."
042201001c	YHWH spoke to Moses, saying,
04220200c6	"Command the children of Israel, and tell them, 'When you come into the land of Canaan (this is the land that shall fall to you for an inheritance, even the land of Canaan according to its borders),
042203009c	then your south quarter shall be from the wilderness of Zin along by the side of Edom, and your south border shall be from the end of the Salt Sea eastward;
04220400d9	and your border shall turn about southward of the ascent of Akrabbim, and pass along to Zin; and the goings out of it shall be southward of Kadesh Barnea; and it shall go forth to Hazar Addar, and pass along to Azmon;
042205006e	and the border shall turn about from Azmon to the Wadi of Egypt, and the goings out of it shall be at the sea.
0422060061	"'For the western border, the Great Sea shall be a border to you; this shall be your west border.
042207005b	"'This shall be your north border: from the Great Sea you shall mark out for you Mount Hor;
0422080065	from Mount Hor you shall mark out to Lebo Hamath; and the goings out of the border shall be at Zedad;
042209007b	and the border shall go forth to Ziphron, and the goings out of it shall be at Hazar Enan: this shall be your north border.
04220a0041	"'You shall mark out your east border from Hazar Enan to Shepham;
04220b00a9	and the border shall go down from Shepham to Riblah, on the east side of Ain; and the border shall go down, and shall reach to the side of the sea of Kinnereth eastward;
04220c009c	and the border shall go down to the Jordan, and the goings out of it shall be at the Salt Sea. This shall be your land according to its borders around it.'"
04220d00ad	Moses commanded the children of Israel, saying, "This is the land which you shall inherit by lot, which YHWH has commanded to give to the nine tribes, and to the half-tribe;
04220e00e0	for the tribe of the people of Reuben according to their fathers' houses, and the tribe of the people of Gad according to their fathers' houses, have received, and the half-tribe of Manasseh have received, their inheritance:
04220f007d	the two tribes and the half-tribe have received their inheritance beyond the Jordan at Jericho eastward, toward the sunrise."
042210001c	YHWH spoke to Moses, saying,
0422110080	"These are the names of the men who shall divide the land to you for inheritance: Eleazar the priest, and Joshua the son of Nun.
042212004d	You shall take one prince of every tribe, to divide the land for inheritance.
0422130052	These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.
0422140041	Of the tribe of the people of Simeon, Shemuel the son of Ammihud.
0422150034	Of the tribe of Benjamin, Elidad the son of Chislon.
0422160043	Of the tribe of the people of Dan a prince, Bukki the son of Jogli.
0422170063	Of the people of Joseph: of the tribe of the people of Manasseh a prince, Hanniel the son of Ephod.
042218004b	Of the tribe of the people of Ephraim a prince, Kemuel the son of Shiphtan.
042219004d	Of the tribe of the people of Zebulun a prince, Elizaphan the son of Parnach.
04221a004a	Of the tribe of the people of Issachar a prince, Paltiel the son of Azzan.
04221b0048	Of the tribe of the people of Asher a prince, Ahihud the son of Shelomi.
04221c004d	Of the tribe of the people of Naphtali a prince, Pedahel the son of Ammihud."
04221d006d	These are they whom YHWH commanded to divide the inheritance to the children of Israel in the land of Canaan.
042301004b	YHWH spoke to Moses in the plains of Moab by the Jordan at Jericho, saying,
04230200be	"Command the children of Israel that they give to the Levites of the inheritance of their possession cities to dwell in; and you shall give suburbs for the cities around them to the Levites.
042303008b	The cities shall they have to dwell in; and their suburbs shall be for their livestock, and for their substance, and for all their animals.
04230400b0	"The suburbs of the cities, which you shall give to the Levites, shall be from the wall of the city and outward one thousand seven hundred twenty-two feet six inches around it.
042305017d	You shall measure outside of the city for the east side three thousand four hundred forty-five feet, and for the south side three thousand four hundred forty-five feet, and for the west side three thousand four hundred forty-five feet, and for the north side three thousand four hundred forty-five feet, the city being in the midst. This shall be to them the suburbs of the cities.
04230600bd	"The cities which you shall give to the Levites, they shall be the six cities of refuge, which you shall give for the manslayer to flee to: and besides them you shall give forty-two cities.
042307006b	All the cities which you shall give to the Levites shall be forty-eight cities together with their suburbs.
0423080101	Concerning the cities which you shall give of the possession of the children of Israel, from the many you shall take many; and from the few you shall take few: everyone according to his inheritance which he inherits shall give of his cities to the Levites."
042309001c	YHWH spoke to Moses, saying,
04230a0068	"Speak to the children of Israel, and tell them, 'When you pass over the Jordan into the land of Canaan,
04230b0085	then you shall appoint you cities to be cities of refuge for you, that the manslayer who kills any person unwittingly may flee there.
04230c0089	The cities shall be to you for refuge from the avenger, that the manslayer not die, until he stands before the congregation for judgment.
04230d0046	The cities which you shall give shall be for you six cities of refuge.
04230e0085	You shall give three cities beyond the Jordan, and you shall give three cities in the land of Canaan; they shall be cities of refuge.
04230f00be	For the children of Israel, and for the stranger and for the foreigner living among them, shall these six cities be for refuge; that everyone who kills any person unwittingly may flee there.
0423100080	"'But if he struck him with an instrument of iron, so that he died, he is a murderer: the murderer shall surely be put to death.
042311008c	If he struck him with a stone in the hand, by which a man may die, and he died, he is a murderer: the murderer shall surely be put to death.
0423120098	Or if he struck him with a weapon of wood in the hand, by which a man may die, and he died, he is a murderer: the murderer shall surely be put to death.
042313006b	The avenger of blood shall himself put the murderer to death: when he meets him, he shall put him to death.
042314004d	If he thrust him of hatred, or hurled at him, lying in wait, so that he died,
04231500eb	or in enmity struck him with his hand, so that he died; he who struck him shall surely be put to death. He is a murderer, the murderer must surely be put to death; the avenger of blood shall put the murderer to death when he meets him.
0423160060	"'But if he thrust him suddenly without enmity, or hurled on him anything without lying in wait,
0423170092	or with any stone, by which a man may die, not seeing him, and cast it on him, so that he died, and he was not his enemy, neither sought his harm;
042318006d	then the congregation shall judge between the striker and the avenger of blood according to these ordinances;
042319010b	and the congregation shall deliver the manslayer out of the hand of the avenger of blood, and the congregation shall restore him to his city of refuge, where he was fled: and he shall dwell in it until the death of the high priest, who was anointed with the holy oil.
04231a0064	"'But if the manslayer shall at any time go beyond the border of his city of refuge, where he flees,
04231b009c	and the avenger of blood find him outside of the border of his city of refuge, and the avenger of blood kill the manslayer; he shall not be guilty of blood,
04231c00bc	because he should have remained in his city of refuge until the death of the high priest: but after the death of the high priest the manslayer shall return into the land of his possession.
04231d006d	"'These things shall be for a statute and ordinance to you throughout your generations in all your dwellings.
04231e0094	"'Whoever kills any person, the murderer shall be slain at the mouth of witnesses: but one witness shall not testify against any person that he die.
04231f007b	"'Moreover you shall take no ransom for the life of a murderer who is guilty of death; but he shall surely be put to death.
0423200091	"'You shall take no ransom for him who is fled to his city of refuge, that he may come again to dwell in the land, until the death of the priest.
04232100c7	"'So you shall not pollute the land in which you are: for blood, it pollutes the land; and no expiation can be made for the land for the blood that is shed in it, but by the blood of him who shed it.
042322008c	You shall not defile the land which you inhabit, in the midst of which I dwell: for I, YHWH, dwell in the midst of the children of Israel.'"
042401012a	The heads of the ancestral houses of the family of the people of Gilead, the son of Makir, the son of Manasseh, of the families of the sons of Joseph, came near and spoke before Moses and before Eleazar the priest and before the leaders, the heads of the ancestral houses of the children of Israel.
04240200cf	And they said, "YHWH commanded my lord to give the land for inheritance by lot to the children of Israel: and my lord was commanded by YHWH to give the inheritance of Zelophehad our brother to his daughters.
042403012d	If they are married to any of the sons of the other tribes of the children of Israel, then will their inheritance be taken away from the inheritance of our fathers, and will be added to the inheritance of the tribe whereunto they shall belong: so will it be taken away from the lot of our inheritance.
04240400f1	When the jubilee of the children of Israel shall be, then will their inheritance be added to the inheritance of the tribe whereunto they shall belong: so will their inheritance be taken away from the inheritance of the tribe of our fathers."
042405007c	Moses commanded the children of Israel according to the word of YHWH, saying, "The tribe of the sons of Joseph speaks right.
04240600cf	This is the thing which YHWH does command concerning the daughters of Zelophehad, saying, Let them be married to whom they think best; only into the family of the tribe of their father shall they be married.
04240700a4	So shall no inheritance of the children of Israel remove from tribe to tribe; for the children of Israel shall all keep the inheritance of the tribe of his fathers.
04240800e3	Every daughter who possesses an inheritance in any tribe of the children of Israel shall be wife to one of the family of the tribe of her father, that the children of Israel may possess every man the inheritance of his fathers.
042409008e	So shall no inheritance remove from one tribe to another tribe; for the tribes of the children of Israel shall each keep his own inheritance."
04240a0038	The daughters of Zelophehad did as YHWH commanded Moses:
04240b0081	for Mahlah, Tirzah, and Hoglah, and Milcah, and Noah, the daughters of Zelophehad, were married to their father's brothers' sons.
04240c0099	They were married into the families of the sons of Manasseh the son of Joseph; and their inheritance remained in the tribe of the family of their father.
04240d0095	These are the commandments and the ordinances which YHWH commanded by Moses to the children of Israel in the plains of Moab by the Jordan at Jericho.
050000000b	Deuteronomy
05010100ba	These are the words which Moses spoke to all Israel beyond the Jordan in the wilderness, in the Arabah over against Suph, between Paran, and Tophel, and Laban, and Hazeroth, and Dizahab.
0501020050	It is eleven days' journey from Horeb by the way of Mount Seir to Kadesh Barnea.
05010300c4	It happened in the fortieth year, in the eleventh month, on the first day of the month, that Moses spoke to the children of Israel, according to all that YHWH had given him in commandment to them;
0501040089	after he had struck Sihon the king of the Amorites, who lived in Heshbon, and Og the king of Bashan, who lived in Ashtaroth and in Edrei.
0501050050	Beyond the Jordan, in the land of Moab, began Moses to declare this law, saying,
0501060058	"YHWH our God spoke to us in Horeb, saying, You have lived long enough in this mountain:
0501070120	turn, and take your journey, and go to the hill country of the Amorites, and to all the places near there, in the Arabah, in the hill country, and in the lowland, and in the Negev, and by the sea coast, the land of the Canaanites, and Lebanon, as far as the great river, the river Perath.
05010800b9	Look, I have set the land before you: go in and possess the land which I swore to your fathers, to Abraham, to Isaac, and to Jacob, to give to them and to their descendants after them."
050109004d	I spoke to you at that time, saying, "I am not able to bear you myself alone:
05010a0063	YHWH your God has multiplied you, and look, you are this day as the stars of the sky for multitude.
05010b0073	YHWH, the God of your fathers, make you a thousand times as many as you are, and bless you, as he has promised you.
05010c004f	How can I myself alone bear your encumbrance, and your burden, and your strife?
05010d006d	Take wise men of understanding and well known according to your tribes, and I will make them heads over you."
05010e004b	You answered me, and said, "The thing which you have spoken is good to do."
05010f00de	So I took the heads of your tribes, wise men, and known, and made them heads over you, captains of thousands, and captains of hundreds, and captains of fifties, and captains of tens, and officers, according to your tribes.
05011000af	I commanded your judges at that time, saying, "Hear cases between your brothers, and judge righteously between a man and his brother, and the foreigner who is living with him.
05011100ee	You shall not show partiality in judgment; you shall hear the small and the great alike; you shall not be afraid of the face of man; for the judgment is God's. The case that is too hard for you, you shall bring to me, and I will hear it."
0501120040	I commanded you at that time all the things which you should do.
05011300ca	We traveled from Horeb, and went through all that great and terrible wilderness which you saw, by the way to the hill country of the Amorites, as YHWH our God commanded us; and we came to Kadesh Barnea.
0501140062	I said to you, "You have come to the hill country of the Amorites, which YHWH our God gives to us.
05011500a5	Look, YHWH your God has set the land before you: go up, take possession, as YHWH, the God of your fathers, has spoken to you; do not be afraid, neither be dismayed."
05011600d3	You came near to me everyone of you, and said, "Let us send men before us, that they may search the land for us, and bring us word again of the way by which we must go up, and the cities to which we shall come."
0501170051	The thing pleased me well; and I took twelve men of you, one man for every tribe:
0501180066	and they turned and went up into the hill country, and came to the Valley of Eshcol, and spied it out.
05011900a6	They took of the fruit of the land in their hands, and brought it down to us, and brought us word again, and said, "It is a good land which YHWH our God gives to us."
05011a004e	Yet you wouldn't go up, but rebelled against the commandment of YHWH your God:
05011b00af	and you murmured in your tents, and said, "Because YHWH hated us, he has brought us forth out of the land of Egypt, to deliver us into the hand of the Amorites, to destroy us.
05011c00e0	Where are we going up? Our brothers have made our heart to melt, saying, 'The people are greater and taller than we; the cities are great and fortified up to the sky; and moreover we have seen the sons of the Anakim there.'"
05011d003d	Then I said to you, "Do not dread, neither be afraid of them.
05011e0079	YHWH your God who goes before you, he will fight for you, according to all that he did for you in Egypt before your eyes,
05011f00a4	and in the wilderness, where you have seen how that YHWH your God bore you, as a man does bear his son, in all the way that you went, until you came to this place."
0501200034	Yet in this thing you did not believe YHWH your God,
05012100a1	who went before you in the way, to seek you out a place to pitch your tents in, in fire by night, to show you by what way you should go, and in the cloud by day.
0501220045	YHWH heard the voice of your words, and was angry, and swore, saying,
0501230074	"Surely not one of these men of this evil generation shall see the good land, which I swore to give to your fathers,
05012400a6	except Caleb the son of Jephunneh: he shall see it; and to him will I give the land that he has trodden on, and to his children, because he has wholly followed YHWH."
0501250054	Also YHWH was angry with me for your sakes, saying, "You also shall not go in there:
050126007e	Joshua the son of Nun, who stands before you, he shall go in there. Encourage him, because he will cause Israel to inherit it.
05012700cc	Moreover your little ones, whom you said should be a prey, and your children, who this day have no knowledge of good or evil, they shall go in there, and to them will I give it, and they shall possess it.
050128005b	But as for you, turn, and take your journey into the wilderness by the way to the Red Sea."
05012900eb	Then you answered and said to me, "We have sinned against YHWH our God, we will go up and fight, according to all that YHWH our God commanded us." Every man of you put on his weapons of war, and presumed to go up into the hill country.
05012a007c	YHWH said to me, "Tell them, 'Do not go up, neither fight; for I am not among you; lest you be struck before your enemies.'"
05012b0096	So I spoke to you, and you did not listen; but you rebelled against the commandment of YHWH, and were presumptuous, and went up into the hill country.
05012c008a	The Amorites, who lived in that hill country, came out against you, and chased you, as bees do, and beat you down in Seir, even to Hormah.
05012d005e	You returned and wept before YHWH; but YHWH did not listen to your voice, nor gave ear to you.
05012e004b	So you stayed in Kadesh many days, according to the days that you remained.
050201008f	Then we turned, and took our journey into the wilderness by the way to the Red Sea, as YHWH spoke to me; and we encircled Mount Seir many days.
0502020019	YHWH spoke to me, saying,
050203003e	"You have encircled this mountain long enough. Turn northward.
05020400c4	Command the people, saying, 'You are to pass through the border of your brothers the descendants of Esau, who dwell in Seir; and they will be afraid of you: take good heed to yourselves therefore;
05020500b3	do not contend with them; for I will not give you of their land, no, not so much as for the sole of the foot to tread on; because I have given Mount Seir to Esau for a possession.
0502060082	You shall purchase food of them for money, that you may eat; and you shall also buy water of them for money, that you may drink.'"
05020700c4	For YHWH your God has blessed you in all the work of your hand; he has known your walking through this great wilderness: these forty years YHWH your God has been with you; you have lacked nothing.
05020800c4	So we passed by from our brothers the descendants of Esau, who dwell in Seir, from the way of the Arabah from Eilat and from Ezion Geber. We turned and passed by the way of the wilderness of Moab.
05020900c5	YHWH said to me, "Do not bother Moab, neither contend with them in battle; for I will not give you of his land for a possession; because I have given Ar to the descendants of Lot for a possession."
05020a0050	(The Emim lived there before, a people great, and many, and tall, as the Anakim:
05020b0051	these also are accounted Rephaim, as the Anakim; but the Moabites call them Emim.
05020c00dd	The Horites also lived in Seir before, but the descendants of Esau succeeded them; and they destroyed them from before them, and lived in their place; as Israel did to the land of his possession, which YHWH gave to them.)
05020d004d	"Now rise up, and cross over the Wadi Zered." So we went over the Wadi Zered.
05020e00d9	The days in which we came from Kadesh Barnea, until we had come over the Wadi Zered, were thirty-eight years; until all the generation of the men of war were consumed from the midst of the camp, as YHWH swore to them.
05020f0070	Moreover the hand of God was against them, to destroy them from the midst of the camp, until they were consumed.
0502100055	So it happened, when all the men of war were consumed and dead from among the people,
050211001e	that YHWH spoke to me, saying,
0502120036	"You are this day to pass over Ar, the border of Moab:
05021300f0	and when you come near over against the people of Ammon, do not bother them, nor contend with them; for I will not give you of the land of the people of Ammon for a possession; because I have given it to the people of Lot for a possession."
050214006d	(That also is accounted a land of Rephaim: Rephaim lived in it before; but the Ammonites call them Zamzummim,
050215008a	a people great, and many, and tall, as the Anakim; but YHWH destroyed them before them; and they succeeded them, and lived in their place;
05021600ad	as he did for the descendants of Esau, who dwell in Seir, when he destroyed the Horites from before them; and they succeeded them, and lived in their place even to this day:
050217008d	and the Avvim, who lived in villages as far as Gaza, the Caphtorim, who came forth out of Caphtor, destroyed them, and lived in their place.)
05021800cc	"Rise up, take your journey, and pass over the Valley of the Arnon: look, I have given into your hand Sihon the Amorite, king of Heshbon, and his land; begin to possess it, and contend with him in battle.
05021900c5	This day will I begin to put the dread of you and the fear of you on the peoples who are under the whole sky, who shall hear the report of you, and shall tremble, and be in anguish because of you."
05021a0069	I sent messengers out of the wilderness of Kedemoth to Sihon king of Heshbon with words of peace, saying,
05021b0076	"Let me pass through your land: I will go along by the highway, I will turn neither to the right hand nor to the left.
05021c0085	You shall sell me food for money, that I may eat; and give me water for money, that I may drink: only let me pass through on my feet,
05021d00a4	as the people of Esau who dwell in Seir, and the Moabites who dwell in Ar, did to me; until I shall pass over the Jordan into the land which YHWH our God gives us."
05021e00b6	But Sihon king of Heshbon would not let us pass by him; for YHWH your God hardened his spirit, and made his heart obstinate, that he might deliver him into your hand, as at this day.
05021f0083	YHWH said to me, "Look, I have begun to deliver up Sihon and his land before you: begin to possess, that you may inherit his land."
050220004a	Then Sihon came out against us, he and all his people, to battle at Jahaz.
050221005d	YHWH our God delivered him up before us; and we struck him, and his sons, and all his people.
050222008c	We took all his cities at that time, and utterly destroyed every inhabited city, with the women and the little ones; we left none remaining:
0502230064	only the livestock we took for a prey to ourselves, with the spoil of the cities which we had taken.
