0100000007	Genesis
090f0d0081	At naparoon si Samuel kay Saul, at sinabi ni Saul sa kaniya, Pagpalain ka nawa ng Panginoon, aking tinupad ang utos ng Panginoon.
090f0e007a	At sinabi ni Samuel, Anong kahulugan nga nitong iyak ng tupa sa aking pakinig, at ng ungal ng mga baka na aking naririnig?
090f0f00d1	At sinabi ni Saul, Sila'y dinala mula sa mga Amalecita: sapagka't ang bayan ay nagligtas ng pinakamabuti sa mga tupa at sa mga baka, upang ihain sa Panginoon mong Dios; at ang natira ay aming lubos na nilipol.
090f1000b2	Nang magkagayo'y sinabi ni Samuel kay Saul, Tumigil ka, at aking sasaysayin sa iyo kung ano ang sinabi ng Panginoon sa akin nang gabing ito. At sinabi niya sa kaniya, Sabihin mo.
090f1100bc	At sinabi ni Samuel, Bagaman ikaw ay maliit sa iyong sariling paningin, hindi ka ba ginawang pangulo sa mga lipi ng Israel? At pinahiran ka ng langis ng Panginoon na maging hari sa Israel;
090f1200b3	At sinugo ka ng Panginoon sa isang paglalakbay, at sinabi, Ikaw ay yumaon, at iyong lubos na lipulin ang mga makasalanang Amalecita, at labanan mo sila hanggang sa sila'y malipol.
090f130090	Bakit nga hindi mo sinunod ang tinig ng Panginoon, kundi ikaw ay dumaluhong sa pananamsam, at ikaw ay gumawa ng masama sa paningin ng Panginoon?
090f1400dc	At sinabi ni Saul kay Samuel, Oo, aking sinunod ang tinig ng Panginoon, at ako'y yumaon sa daan na pinagsuguan sa akin ng Panginoon, at aking dinala si Agag na hari ng Amalec, at aking lubos na nilipol ang mga Amalecita.
090f150096	Nguni't ang bayan ay kumuha sa samsam ng mga tupa at mga baka, ng pinakamabuti sa mga itinalagang bagay, upang ihain sa Panginoon mong Dios sa Gilgal.
090f160102	At sinabi ni Samuel, Nagtataglay kaya ang Panginoon ng napakadakilang pagkatuwa sa mga handog na susunugin at sa mga hain, na gaya sa pagsunod ng tinig ng Panginoon? Narito, ang pagsunod ay maigi kay sa hain, at ang pagdinig kay sa taba ng mga tupang lalake.
090f17010c	Sapagka't ang panghihimagsik ay gaya ng kasalanan ng panghuhula, at ang katigasan ng ulo ay gaya ng pagsamba sa mga diosdiosan at sa mga terap. Sapagka't dahil sa iyong itinakuwil ang salita ng Panginoon, ay kaniya namang itinakuwil ka upang huwag ka nang maging hari.
090f1800b9	At sinabi ni Saul kay Samuel, Ako'y nagkasala; sapagka't ako'y sumalangsang sa utos ng Panginoon, at sa iyong mga salita; sapagka't ako'y natakot sa bayan, at sumunod sa kanilang tinig.
090f190084	Ngayon nga'y isinasamo ko sa iyo, ipatawad mo ang aking kasalanan, at bumalik ka uli na kasama ko, upang ako'y sumamba sa Panginoon.
090f1a00ba	At sinabi ni Samuel kay Saul, Hindi ako babalik na kasama mo; sapagka't iyong itinakuwil ang salita ng Panginoon, at itinakuwil ka ng Panginoon upang huwag ka nang maging hari sa Israel.
090f1b0063	At nang pumihit si Samuel upang yumaon, siya'y pumigil sa laylayan ng kaniyang balabal, at nahapak.
090f1c0093	At sinabi ni Samuel sa kaniya, Hinapak sa iyo ng Panginoon ang kaharian ng Israel sa araw na ito, at ibinigay sa iyong kapuwa, na maigi kay sa iyo.
090f1d0071	At ang Lakas ng Israel naman ay hindi magbubulaan o magsisisi man; sapagka't siya'y hindi isang tao na magsisisi.
090f1e00f7	Nang magkagayo'y kaniyang sinabi, Ako'y nagkasala: gayon ma'y parangalan mo ako ngayon, isinasamo ko sa iyo, sa harap ng mga matanda ng aking bayan at sa harap ng Israel, at bumalik ka uli na kasama ko upang aking sambahin ang Panginoon mong Dios.
090f1f0051	Gayon bumalik uli na sumunod si Samuel kay Saul; at sumamba si Saul sa Panginoon.
090f2000cc	Nang magkagayo'y sinabi ni Samuel, Dalhin ninyo rito sa akin si Agag na hari ng mga Amalecita. At masayang naparoon si Agag sa kaniya. At sinabi ni Agag, Tunay na ang kapaitan ng kamatayan ay nakaraan na.
090f2100e2	At sinabi ni Samuel, Kung paanong niwalan ng anak ng iyong tabak ang mga babae, ay magiging gayon ang iyong ina na mawawalan ng anak, sa gitna ng mga babae. At pinagputolputol ni Samuel si Agag sa harap ng Panginoon sa Gilgal.
090f220066	Nang magkagayo'y naparoon si Samuel sa Rama, at si Saul ay sumampa sa kaniyang bahay sa Gabaa ni Saul.
090f2300d7	At si Samuel ay hindi na bumalik na napakitang muli kay Saul hanggang sa araw ng kaniyang kamatayan; sapagka't tinangisan ni Samuel si Saul: at ang Panginoon ay nagdamdam na kaniyang nagawang hari si Saul sa Israel.
091001011e	At sinabi ng Panginoon kay Samuel, Hanggang kailan pananangisan mo si Saul yamang aking itinakuwil siya na maging hari sa Israel? Punuin mo ng langis ang iyong sungay, at ikaw ay yumaon, susuguin kita kay Isai na Bethlehemita: sapagka't ako'y naglaan sa kaniyang mga anak ng isang hari.
09100200da	At sinabi ni Samuel, Paanong ako'y paroroon? Kung mabalitaan ni Saul, ay kaniyang papatayin ako. At sinabi ng Panginoon, Magdala ka ng isang dumalagang baka, at iyong sabihin, Ako'y naparito upang maghain sa Panginoon.
091003008f	At tawagin mo si Isai sa paghahain at aking ituturo sa iyo kung ano ang iyong gagawin; at iyong papahiran sa akin yaong sa iyo'y aking sabihin.
09100400c8	At ginawa ni Samuel ang sinalita ng Panginoon at naparoon sa Bethlehem. At ang mga matanda sa bayan ay naparoon upang salubungin siya na nagsisipanginig, at nagsabi, Naparirito ka bang may kapayapaan?
09100500df	At kaniyang sinabi, May kapayapaan: ako'y naparito upang maghain sa Panginoon: magpakabanal kayo at sumama kayo sa akin sa paghahain. At pinapagbanal niya si Isai at ang kaniyang mga anak, at tinawag niya sila sa paghahain.
0910060083	At nangyari, nang sila'y dumating na siya'y tumingin kay Eliab, at nagsabi, Tunay na ang pinahiran ng Panginoon ay nasa harap niya.
091007012d	Nguni't sinabi ng Panginoon kay Samuel, Huwag mong tingnan ang kaniyang mukha, o ang taas ng kaniyang kataasan; sapagka't aking itinakuwil siya: sapagka't hindi tumitingin ang Panginoon na gaya ng pagtingin ng tao: sapagka't ang tao ay tumitingin sa mukha, nguni't ang Panginoon ay tumitingin sa puso.
0910080093	Nang magkagayo'y tinawag ni Isai si Abinadab, at pinaraan niya sa harap ni Samuel. At kaniyang sinabi, Kahit ito man, ay hindi pinili ng Panginoon.
091009006c	Nang magkagayo'y pinaraan ni Isai si Samma. At kaniyang sinabi, Kahit ito man, ay hindi pinili ng Panginoon.
09100a008a	At pinaraan ni Isai ang pito sa kaniyang mga anak sa harap ni Samuel. At sinabi ni Samuel kay Isai, Hindi pinili ng Panginoon ang mga ito.
09100b0102	At sinabi ni Samuel kay Isai, Narito ba ang iyong lahat na anak? At kaniyang sinabi, Natitira pa ang bunso, at, narito, siya'y nag-aalaga sa mga tupa. At sinabi ni Samuel kay Isai, Ipasundo mo siya; sapagka't hindi tayo uupo hanggang sa siya'y dumating dito.
09100c00c2	At siya'y nagsugo, at sinundo siya roon. Siya nga'y may mapulang pisngi, may magandang bikas, at mabuting anyo. At sinabi ng Panginoon, Tumindig ka: pahiran mo siya ng langis, sapagka't ito nga.
09100d0100	Nang magkagayo'y kinuha ni Samuel ang sungay ng langis, at pinahiran siya sa gitna ng kaniyang mga kapatid: at ang Espiritu ng Panginoon ay makapangyarihang suma kay David mula sa araw na yaon hanggang sa haharapin. Gayon bumangon si Samuel at napasa Rama.
09100e007c	Ang Espiritu nga ng Panginoon ay humiwalay kay Saul, at isang masamang espiritu na mula sa Panginoon ay bumagabag sa kaniya.
09100f0078	At sinabi ng mga bataan ni Saul sa kaniya, Narito ngayon, isang masamang espiritu na mula sa Dios ay bumabagabag sa iyo.
09101000fe	Iutos ngayon ng aming panginoon sa iyong mga bataan na nasa harap mo na humanap ng isang lalake na bihasang manunugtog ng alpa; at mangyayari, pagka ang masamang espiritu na mula sa Dios ay nasa iyo na siya'y tutugtog ng kaniyang kamay at ikaw ay bubuti.
091011008d	At sinabi ni Saul sa kaniyang mga bataan, Ipaghanda ninyo ako ngayon ng isang lalake na makatutugtog na mabuti, at dalhin ninyo sa akin siya.
0910120128	Nang magkagayo'y sumagot ang isa sa mga bataan, at nagsabi, Narito, aking nakita ang isang anak ni Isai na Bethlehemita, na bihasa sa panunugtog, at makapangyarihang lalake na may tapang, at lalaking mangdidigma, at matalino sa pananalita, at makisig na lalake, at ang Panginoon ay sumasa kaniya.
091013007c	Kaya't nagsugo si Saul ng mga sugo kay Isai, at sinabi, Suguin mo sa akin si David na iyong anak, na nasa kawan ng mga tupa.
09101400a8	At kumuha si Isai ng isang asno na may pasang tinapay, at isang balat ng alak, at isang anak ng kambing, at ipinadala kay Saul sa pamamagitan ni David na kaniyang anak.
0910150080	At dumating si David kay Saul at tumayo sa harap niya: at minahal niya siyang mainam; at siya'y naging tagadala ng sandata niya.
0910160096	At nagpasabi si Saul kay Isai, Isinasamo ko sa iyo na bayaang tumayo si David sa harapan ko, sapagka't siya'y nakasumpong ng biyaya sa aking paningin.
09101700ea	At nangyari, pagka ang masamang espiritu na mula sa Dios ay sumasa kay Saul, ay kinukuha ni David ang alpa, at tinutugtog ng kaniyang kamay: gayon nagiginhawahan si Saul, at bumubuti, at ang masamang espiritu ay nahihiwalay sa kaniya.
09110100b3	Ngayo'y pinisan ng mga Filisteo ang kanilang hukbo upang bumaka at sila'y nagpipisan sa Socho, na nauukol sa Juda, at nagsihantong sa pagitan ng Socho at ng Azeca, sa Ephesdammim.
0911020089	At nagpipisan si Saul at ang mga lalake ng Israel, at nagsihantong sa libis ng Ela, at nagsihanay sa pakikipagbaka laban sa mga Filisteo.
091103008b	At nagsitayo ang mga Filisteo sa isang dako sa bundok, at tumayo ang Israel sa kabilang dako sa bundok: at may isang libis sa pagitan nila.
091104008c	At lumabas ang isang bayani sa kampamento ng mga Filisteo na nagngangalang Goliath, taga Gath, na ang taas ay anim na siko at isang dangkal.
09110500a3	At siya'y mayroong isang turbanteng tanso, sa kaniyang ulo, at siya'y nasusuutan ng isang baluti sa katawan; at ang bigat ng baluti ay limang libong siklong tanso.
0911060074	At siya'y mayroong kasuutang tanso sa kaniyang mga hita, at isang sibat na tanso sa pagitan ng kaniyang mga balikat.
09110700c8	At ang puluhan ng kaniyang sibat ay gaya ng panghabi ng manghahabi; at ang dulo ng kaniyang sibat ay may anim na raang siklong bakal ang bigat: at ang kaniyang tagadala ng kalasag ay nauuna sa kaniya.
09110800fb	At siya'y tumayo at humiyaw sa mga hukbo ng Israel, at nagsabi sa kanila, Bakit kayo'y lumabas na nagsihanay sa pakikipagbaka? hindi ba ako'y Filisteo, at kayo'y mga lingkod ni Saul? pumili kayo ng isang lalake sa inyo, at pababain ninyo siya sa akin.
09110900c6	Kung siya'y makalaban sa akin at mapatay ako, magiging alipin nga ninyo kami; nguni't kung ako'y manaig laban sa kaniya, at mapatay ko siya ay magiging alipin nga namin kayo at maglilingkod sa amin.
09110a0085	At sinabi ng Filisteo, Aking hinahamon ang mga hukbo ng Israel sa araw na ito; bigyan ninyo ako ng isang lalake, upang maglaban kami.
09110b0078	At nang marinig ni Saul at ng buong Israel ang mga salitang yaon ng Filisteo, sila'y nanglupaypay, at natakot na mainam.
09110c00ca	Si David nga ay anak niyaong Ephrateo sa Bethlehem-juda, na ang pangala'y Isai; at may walong anak: at ang lalaking yaon ay matanda na sa mga kaarawan ni Saul na totoong napakatanda sa gitna ng mga tao.
09110d00fd	At ang tatlong pinakamatandang anak ni Isai ay naparoong sumunod kay Saul sa pakikipagbaka: at ang mga pangalan ng kaniyang tatlong anak na naparoon sa pakikipagbaka ay si Eliab na panganay, at ang kasunod niya ay si Abinadab, at ang ikatlo ay si Samma.
09110e0048	At si David ang bunso: at ang tatlong pinakamatanda ay sumunod kay Saul.
09110f0071	Nguni't si David ay nagpaparoo't parito mula kay Saul upang pasabsabin ang mga tupa ng kaniyang ama sa Bethlehem.
091110004d	At lumalapit ang Filisteo sa umaga at hapon, at humarap na apat na pung araw.
09111100d1	At sinabi ni Isai kay David na kaniyang anak, Dalhin mo ngayon sa iyong mga kapatid ang isang epa nitong trigo na sinangag, at itong sangpung tinapay, at dalhin mong madali sa kampamento, sa iyong mga kapatid;
091112009d	At dalhin mo ang sangpung kesong ito sa kapitan ng kanilang libo, at tingnan mo kung ano ang kalagayan ng iyong mga kapatid, at kumuha ka ng pinakakatunayan.
0911130072	Si Saul nga, at sila at ang lahat ng mga lalake ng Israel ay nasa libis ng Ela, na nakikipaglaban sa mga Filisteo.
0911140118	At si David ay bumangong maaga sa kinaumagahan, at iniwan ang tupa na may isang tagapagalaga, at nagdala at yumaon, na gaya ng iniutos sa kaniya ni Isai; at siya'y naparoon sa kinaroroonan ng mga karo, habang ang hukbo na lumalabas sa pakikipaglaban ay sumisigaw ng pakikipagbaka.
0911150055	At ang Israel at ang mga Filisteo ay nakahanay na sa pagbabaka, hukbo laban sa hukbo.
0911160099	At iniwan ni David ang kaniyang daladalahan sa kamay ng tagapagingat ng daladalahan, at tumakbo sa hukbo, at naparoon, at bumati sa kaniyang mga kapatid.
09111700db	At sa kaniyang pakikipagusap sa kanila, narito, dumating ang bayani, ang Filisteo na taga Gath, na Goliath ang pangalan, mula sa hanay ng mga Filisteo, at nagsalita ng ayon sa mga gayon ding salita: at narinig ni David.
0911180076	At lahat ng mga lalake sa Israel pagkakita sa lalaking yaon ay tumakas mula sa kaniyang harapan, at natakot na mainam.
0911190157	At ang mga lalake ng Israel ay nagsabi, Nakita ba ninyo ang lalaking iyan na sumasampa? Tunay na sumasampa siya upang manghamon sa Israel: at mangyayari, na ang lalaking makapatay sa kaniya, ay payayamanin ng hari ng malaking kayamanan, at ibibigay sa kaniya ang kaniyang anak na babae, at palalayain sa Israel ang sangbahayan ng kaniyang ama.
09111a010f	At nagsalita si David sa mga lalaking nakatayo sa siping niya, na nagsasabi, Ano ang gagawin sa lalaking makapatay sa Filisteong ito, at mag-alis sa Israel ng kadustaang ito? sapagka't sinong Filisteong ito na hindi tuli na siya'y humahamon sa mga hukbo ng buhay na Dios?
09111b0073	At sumagot sa kaniya ang bayan, ng ganitong paraan, na sinabi, Ganito ang gagawin sa lalake na makapatay sa kaniya.
09111c016e	At narinig ni Eliab na kaniyang pinakamatandang kapatid, nang siya'y magsalita sa mga lalake; at ang galit ni Eliab ay nagalab laban kay David, at kaniyang sinabi, Bakit ka lumusong dito? at kanino mo iniwan ang ilang tupang yaon sa ilang? Talastas ko ang iyong kahambugan, at ang kalikutan ng iyong puso; sapagka't ikaw ay lumusong upang iyong makita ang pagbabaka.
09111d0041	At sinabi ni David, Anong aking ginawa ngayon? Wala bang dahilan?
09111e0083	At tinalikdan niya siya na napatungo sa iba, at siya'y nagsalita ng gayon ding paraan: at sinagot siya uli ng bayan na gaya ng una.
09111f0072	At nang marinig ang mga salita na sinalita ni David, ay sinaysay nila sa harap ni Saul; at siya'y ipinasundo niya.
0911200095	At sinabi ni David kay Saul, Huwag manglupaypay ang puso ng sinoman dahil sa kaniya; ang iyong lingkod ay yayaon at makikipaglaban sa Filisteong ito.
09112100c7	At sinabi ni Saul kay David: Hindi ka makaparoroon laban sa Filisteong ito upang makipaglaban sa kaniya: sapagka't ikaw ay isang bata, at siya'y isang lalaking mangdidigma mula sa kaniyang pagkabata.
09112200af	At sinabi ni David kay Saul, Ang iyong lingkod ay nagaalaga ng mga tupa ng kaniyang ama; at pagka pumaroon ang isang leon, o isang oso, at kinukuha ang isang kordero sa kawan,
09112300bc	Ay lumalabas akong hinahabol ko siya, at aking sinasaktan, at aking inililigtas sa kaniyang bibig: at pagka dinadaluhong ako ay aking pinapangahan, at aking sinasaktan, at aking pinapatay.
09112400b2	Pinapatay ng iyong lingkod ang leon at gayon din ang oso: at ang Filisteong ito na hindi tuli ay magiging isa sa kanila, yamang kaniyang hinahamon ang mga hukbo ng Dios na buhay.
09112500e6	At sinabi ni David, Ang Panginoon na nagligtas sa akin sa mga pangamot ng leon, at sa pangamot ng oso, ay siyang magliligtas sa akin sa kamay ng Filisteong ito. At sinabi ni Saul kay David, Yumaon ka, at ang Panginoon ay sasa iyo.
09112600b0	At sinandatahan ni Saul si David ng kaniyang mga sandata, at kaniyang inilagay ang isang turbanteng tanso sa kaniyang ulo, at kaniyang sinuutan siya ng isang baluti sa katawan.
091127010e	At ibinigkis ni David, ang tabak niya sa kaniyang sandata, at kaniyang tinikmang yumaon; sapagka't hindi pa niya natitikman. At sinabi ni David kay Saul, Hindi ako makayayaon na dala ko ang mga ito; sapagka't hindi ko pa natitikman. At pawang hinubad ni David sa kaniya.
091128011a	At tinangnan niya ang kaniyang tungkod sa kaniyang kamay, at pumili siya ng limang makinis na bato mula sa batis, at isinilid sa supot na kaniyang dala, sa makatuwid baga'y sa kaniyang supot pastor; at ang kaniyang panghilagpos ay nasa kaniyang kamay: at siya'y lumapit sa Filisteo.
091129006e	At nagpatuloy ang Filisteo at lumapit kay David; at ang lalake na may dala ng kalasag ay nangunguna sa kaniya.
09112a00a1	At nang tumingin ang Filisteo, at makita si David, ay kaniyang niwalan ng kabuluhan siya; sapagka't siya'y bata pa, at mapula ang pisngi, at may magandang bikas.
09112b00a3	At sinabi ng Filisteo kay David, Ako ba ay aso, na ikaw ay paririto sa akin na may mga tungkod? At nilait ng Filisteo si David sa pamamagitan ng kaniyang mga dios.
09112c007f	At sinabi ng Filisteo kay David, Halika, at aking ibibigay ang iyong laman sa mga ibon sa himpapawid at sa mga hayop sa parang.
09112d00fc	Nang magkagayo'y sinabi ni David sa Filisteo, Ikaw ay naparirito sa akin na may tabak, at may malaking sibat at may kalasag; nguni't ako'y naparirito laban sa iyo sa pangalan ng Panginoon ng mga hukbo, ng Dios ng mga kawal ng Israel na iyong hinahamon.
09112e0121	Sa araw na ito ay ibibigay ka ng Panginoon sa aking kamay; at sasaktan kita, at pupugutin ko ang ulo mo; at ibibigay ko ang mga bangkay sa hukbo ng mga Filisteo sa mga ibon sa himpapawid sa araw na ito, at sa mababangis na hayop sa lupa; upang maalaman ng buong lupa na may Dios sa Israel:
09112f00c5	At upang maalaman ng buong kapisanang ito na hindi nagliligtas ang Panginoon sa pamamagitan ng tabak o ng sibat: sapagka't ang pagbabakang ito ay sa Panginoon, at ibibigay niya kayo sa aming kamay.
09113000af	At nangyari, nang bumangon ang Filisteo, at sumulong at lumapit upang salubungin si David, na si David ay nagmadali, at tumakbo sa dako ng kawal upang salubungin ang Filisteo.
09113100d8	At isinuot ni David ang kaniyang kamay sa kaniyang supot; at kumuha roon ng isang bato, at inihilagpos, at tinamaan ang Filisteo sa kaniyang noo; at ang bato ay bumaon sa kaniyang noo, at nabuwal na pasubsob sa lupa.
09113200b3	Sa gayo'y nanaig si David sa Filisteo sa pamamagitan ng isang panghilagpos at ng isang bato, at sinaktan ang Filisteo at pinatay niya siya; nguni't walang tabak sa kamay ni David.
09113300ff	Nang magkagayo'y tumakbo si David, at tinunghan ang Filisteo, at kinuha ang kaniyang tabak, at binunot sa kaniyang kaluban, at pinatay siya, at ipinagpugot ng kaniyang ulo. At nang makita ng mga Filisteo na ang kanilang bayani ay patay na, sila'y tumakas.
09113400f8	At nagsibangon ang mga lalake ng Israel at ng Juda, at humiyaw at hinabol ang mga Filisteo hanggang sa Gath, at sa mga pintuang-bayan ng Ecron. At ang mga sugatan sa mga Filisteo ay nabuwal sa daang patungo sa Saraim, hanggang sa Gath, at sa Ecron.
091135006f	At nagsibalik ang mga anak ni Israel sa paghabol sa mga Filisteo, at kanilang sinamsam ang kanilang kampamento.
091136007d	At kinuha ni David ang ulo ng Filisteo, at dinala sa Jerusalem; nguni't kaniyang inilagay ang sandata niya sa kaniyang tolda.
09113700dc	At nang makita ni Saul si David na lumalabas laban sa Filisteo, kaniyang sinabi kay Abner, na kapitan ng hukbo, Abner, kaninong anak ang batang ito? At sinabi ni Abner, Buhay ang iyong kaluluwa, Oh hari, hindi ko masabi.
0911380040	At sinabi ng hari, Usisain mo kung kaninong anak ang batang ito.
0911390092	At pagbalik ni David sa pagpatay sa Filisteo, kinuha siya ni Abner, at dinala siya sa harap ni Saul na dala ang ulo ng Filisteo sa kaniyang kamay.
09113a0083	At sinabi ni Saul sa kaniya, Kaninong anak ka, binata? At sumagot si David, Ako'y anak ng iyong lingkod na si Isai na Bethlehemita.
09120100b9	At nangyari, nang siya'y makatapos na magsalita kay Saul, na ang kaluluwa ni Jonathan ay nalakip sa kaluluwa ni David, at minahal ni Jonathan siya na gaya ng kaniyang sariling kaluluwa.
0912020065	At kinuha siya ni Saul nang araw na yaon, at hindi na siya tinulutang umuwi sa bahay ng kaniyang ama.
0912030087	Nang magkagayo'y si Jonathan at si David ay nagtibay ng isang tipan, sapagka't minahal niya siya na gaya ng kaniyang sariling kaluluwa.
09120400b8	At hinubad ni Jonathan ang kaniyang balabal na nakasuot sa kaniya, at ibinigay kay David, at ang kaniyang kasuutan pati ng kaniyang tabak, at ng kaniyang busog at ng kaniyang pamigkis.
09120500d4	At lumalabas si David saan man suguin ni Saul, at siya'y nagpakabait: at inilagay ni Saul siya sa mga lalaking mangdidigma, at minabuti ng paningin ng buong bayan, at gayon din ng paningin ng mga lingkod ni Saul.
0912060111	At nangyari pagdating nila, nang bumalik si David mula sa pagpatay sa Filisteo, na ang mga babae ay lumabas mula sa lahat ng mga bayan ng Israel, na nagaawitan at nagsasayawan, upang salubungin ang haring si Saul, ng mga pandereta, ng kagalakan, at ng panugtog ng tugtugin.
091207008c	At nagaawitan ang mga babae sa kanilang pagtugtog, at sinasabi, Pinatay ni Saul ang kaniyang libolibo, At ni David ang kaniyang laksa-laksa.
09120800fb	At nagalit na mainam si Saul at ang sabing ito ay isinama niya ng loob; at kaniyang sinabi, Kanilang inilagay kay David ay laksalaksa, at sa akin ay kanilang inilagay ang libolibo lamang: at ano na lamang ang kaniyang tatangkilikin kundi ang kaharian?
0912090032	At inirapan ni Saul si David mula sa araw na yaon.
09120a011c	At nangyari nang kinabukasan, na ang masamang espiritu na mula sa Dios ay dumating na makapangyarihan kay Saul, at siya'y nanghula sa gitna ng bahay: at si David ay tumugtog ng kaniyang kamay, gaya ng kaniyang ginagawa araw-araw; at hawak ni Saul ang kaniyang sibat sa kaniyang kamay.
09120b0091	At inihagis ni Saul ang sibat; sapagka't kaniyang sinabi, Aking tutuhugin si David sa dinding. At tumanan si David sa kaniyang harap na makalawa.
09120c0060	At natakot si Saul kay David, sapagka't ang Panginoon ay sumasakaniya, at nahiwalay na kay Saul.
09120d008d	Kaya't inihiwalay ni Saul siya sa kaniya, at siya'y ginawa niyang punong kawal sa isang libo; at siya'y naglalabas pumasok sa harap ng bayan.
09120e0052	Nagpakabait si David sa lahat ng kaniyang kilos; at ang Panginoon ay sumasakaniya.
09120f0047	At nang makita ni Saul na siya'y nagpakabait, siya'y natakot sa kaniya.
0912100066	Nguni't minamahal ng buong Israel at Juda si David; sapagka't siya'y naglalabas pumasok sa harap nila.
0912110150	At sinabi ni Saul kay David, Narito ang aking lalong matandang anak na babae na si Merab; siya'y aking ibibigay sa iyo na asawa: magpakatapang ka lamang dahil sa akin, at iyong ilaban ang mga pagbabaka ng Panginoon. Sapagka't sinabi ni Saul, Huwag pagbuhatan siya ng aking kamay, kundi ang kamay ng mga Filisteo, ang magbuhat sa kaniya.
091212008a	At sinabi ni David kay Saul, Sino ako at ano ang aking buhay, o ang sangbahayan ng aking ama sa Israel, upang maging manugang ako ng hari?
0912130084	Nguni't nangyari na sa panahong ibibigay kay David si Merab na anak na babae ni Saul, ay ibinigay na asawa kay Adriel na Meholatita.
091214007a	At sinisinta ni Michal na anak na babae ni Saul si David: at kanilang isinaysay kay Saul, at ang bagay ay ikinalugod niya.
09121500ee	At sinabi ni Saul, Aking ibibigay sa kaniya siya, upang siya'y maging silo sa kaniya, at upang ang kamay ng mga Filisteo ay maging laban sa kaniya. Kaya't sinabing ikalawa ni Saul kay David: Ikaw ay magiging aking manugang sa araw na ito.
09121600ec	At iniutos ni Saul sa kaniyang mga lingkod, na sinasabi, Makipagusap kayo kay David ng lihim, at inyong sabihin, Narito, kinatutuwaan ka ng hari at minamahal ka ng lahat ng kaniyang mga lingkod: ngayon nga ay maging manugang ka ng hari.
09121700da	At sinalita ng mga lingkod ni Saul ang mga salitang yaon sa pakinig ni David. At sinabi ni David, Inaakala ba ninyo na magaang bagay ang maging manugang ng hari, dangang ako'y isang dukhang tao at niwawalang kabuluhan?
091218005d	At isinaysay ng mga lingkod ni Saul sa kaniya, na sinabi, Ganitong paraan nagsalita si David.
091219011e	At sinabi ni Saul, Ganito ang inyong sasabihin kay David: Hindi nagnanasa ang hari ng anomang bigaykaya, kundi isang daang balat ng masama ng mga Filisteo, upang mapanghigantihan ang mga kaaway ng hari. Ang balak nga ni Saul ay maibuwal si David sa pamamagitan ng kamay ng mga Filisteo.
09121a00b1	At nang saysayin ng kaniyang mga lingkod kay David ang mga salitang ito, ay ikinalugod na mabuti ni David na maging manugang siya ng hari. At ang mga araw ay hindi pa nagaganap;
09121b014a	At tumindig si David at yumaon, siya at ang kaniyang mga lalake, at pumatay sa mga Filisteo ng dalawang daang lalake; at dinala ni David ang kanilang mga balat ng masama, at kaniyang ibinigay ng buong bilang sa hari, upang siya'y maging manugang ng hari. At ibinigay na asawa sa kaniya ni Saul si Michal na kaniyang anak na babae.
09121c0073	At nakita at nalaman ni Saul na ang Panginoon ay sumasa kay David; at sinisinta si David ni Michal na anak ni Saul.
09121d0056	At si Saul ay lalong natatakot kay David; at naging kaaway ni David si Saul na palagi.
09121e00d3	Nang magkagayo'y lumabas ang mga pangulo ng mga Filisteo: at nangyari, na sa tuwing sila'y lumalabas ay nagpakabait si David kay sa lahat ng mga lingkod ni Saul; sa gayon ang kaniyang pangalan ay lalong namahal.
09130100bc	At nagsalita si Saul kay Jonathan na kaniyang anak, at sa lahat ng kaniyang mga lingkod, na kanilang patayin si David. Nguni't si Jonathan na anak ni Saul ay naliligayang mainam kay David.
09130200d8	At isinaysay ni Jonathan kay David, na sinasabi, Pinagsisikapan ni Saul na aking ama na patayin ka: ngayon nga'y isinasamo ko sa iyo, na magingat ka sa kinaumagahan, at manatili sa isang lihim na dako, at magtago ka:
09130300c6	At ako'y lalabas at tatayo sa siping ng aking ama sa parang na iyong kinaroroonan, at ako'y makikipagusap sa aking ama ng tungkol sa iyo; at kung may makita akong anoman, ay aking sasaysayin sa iyo.
091304010d	At nagsalita si Jonathan kay Saul na kaniyang ama, ng mabuti tungkol kay David, at sinabi sa kaniya, Huwag magkasala ang hari laban sa kaniyang lingkod na si David; sapagka't hindi siya nagkasala laban sa iyo; at sapagka't ang kaniyang mga gawa ay naging mabuti sa iyo:
0913050116	Sapagka't kaniyang ipinain ang kaniyang buhay, at sinaktan ang Filisteo, at gumawa ang Panginoon ng dakilang pagtatagumpay sa ganang buong Israel: nakita mo at nagalak ka; bakit nga magkakasala ka laban sa walang salang dugo, na papatayin si David ng walang anomang kadahilanan?
091306006a	At dininig ni Saul ang tinig ni Jonathan; at sumumpa si Saul: Buhay ang Panginoon, siya'y hindi papatayin.
09130700c2	At tinawag ni Jonathan si David, at isinaysay ni Jonathan sa kaniya ang lahat ng mga bagay na yaon. At dinala ni Jonathan si David kay Saul, at siya'y lumagay sa kaniyang harap, na gaya ng dati.
091308009e	At nagkaroong muli ng digma: at lumabas si David, at nakipaglaban sa mga Filisteo, at pumatay sa kanila ng malaking pagpatay; at sila'y tumakas sa harap niya.
09130900d3	At isang espiritung masama na mula sa Panginoon ay suma kay Saul, nang siya'y nakaupo sa kaniyang bahay na tangan niya ang kaniyang sibat sa kaniyang kamay; at tumugtog si David sa pamamagitan ng kaniyang kamay.
