0100000007	Genesis
01320c0053	Ug gibuhat sa iyang mga anak nga lalake alang kaniya sumala sa iyang gisugo kanila.
01320d00fa	Kay gidala siya sa iyang mga anak ngadto sa yuta sa Canaan, ug siya gilubong nila sa langub sa kapatagan sa Macpela, nga pinalit ni Abraham, uban ang maong kapatagan aron mahimong panulondon nga lubnganan, ni Ephron nga Hetehanon, sa atbang sa Mamre.
01320e00ba	Ug mibalik si Jose sa Egipto, siya ug ang iyang mga igsoon nga lalake, ug ang tanan nga mga mitungas uban kaniya sa paglubong sa iyang amahan, sa tapus na malubong niya ang iyang amahan.
01320f00c3	Ug sa pagkakita sa mga igsoon ni Jose nga ang ilang amahan patay na, nanag-ingon sila: Tingali pagadumtan kita ni Jose, ug iyang pabayran kanato ang tanang mga kadautan, nga atong gibuhat kaniya.
0132100069	Ug gipasugoan nila si Jose sa pag-ingon: Ang imong amahan nagsugo sa wala pa siya mamatay, nga nagaingon:
0132110158	Mao kini ang igaingon ninyo kang Jose: Gipangaliyupo ko kaninyo, nga pasayloon mo karon ang pagkadautan sa imong mga igsoon, ug ang ilang sala, kay dautan ang gibuhat nila kanimo. Tungod niini karon gipangaliyupo namo kanimo nga pasayloon mo ang pagkadautan sa mga alagad sa Dios sa imong amahan. Ug si Jose mihilak sa nagasulti pa sila kaniya.
0132120082	Ug nangadto usab ang iyang mga igsoong lalake ug nanaghapa sa atubangan niya, ug nanag-ingon sila: Ania karon, kami mga alagad mo.
0132130050	Ug si Jose miingon kanila: Ayaw kamo kahadlok: kay ania ba ako sa dapit sa Dios?
01321400b9	Ug mahitungod kaninyo gihunahuna ninyo ang dautan batok kanako; apan ang tuyo sa Dios alang sa kaayohan, sa ginatan-aw nato karon, nga mao ang pagluwas nga mabuhi ang daghang katawohan.
0132150088	Busa karon ayaw kamo pagkahadlok; ako magapakaon kaninyo, ug sa inyong mga anak. Niini iyang gili pay sila ug nagsulti kanila sa malomo.
013216007c	Ug mipuyo si Jose sa Egipto, siya ug ang panimalay sa iyang amahan; ug si Jose nakadangat sa usa ka gatus ug napulo ka tuig.
01321700b6	Ug nakita ni Jose ang mga anak ni Ephraim hangtud sa ikatolo ka kaliwatan, ingon usab ang mga anak nga lalake ni Makir, anak nga lalake ni Manases, nangatawo sila sa sabakan ni Jose.
01321800e1	Ug si Jose miingon sa iyang mga igsoon nga lalake: Ako mamatay: apan sa pagkamatuod, ang Dios magadu-aw kaninyo, ug magapasaka kaninyo gikan niining yutaa ngadto sa yuta nga gisaad niya kang Abraham, kang Isaac ug kang Jacob.
0132190099	Ug gipapanumpa ni Jose ang mga anak ni Israel, nga nagaingon: Ang Dios sa pagkamatuod magadu-aw kaninyo, ug dad-on ninyo gikan dinhi ang akong mga bukog.
01321a008a	Busa namatay si Jose sa may panuigon nga usa ka gatus ug napulo ka tuig. Ug siya giembalsamar nila, ug gisulod sa usa ka lungon sa Egipto.
0200000005	Exodo
020101008f	Mao kini ang mga ngalan sa mga anak ni Israel, nga mingsulod sa Egipto; uban kang Jacob misulod ang tagsatagsa kanila uban ang ilang panimalay:
0201020029	Si Ruben, si Simeon, si Levi, ug si Juda;
0201030028	Si Issachar, si Zabulon, ug si Benjamin;
020104002b	Si Dan, ug si Nephtali, si Gad, ug si Aser,
020105006e	Ug ang tanan nga mga kalag nga nanggula sa balat-ang ni Jacob, kapitoan; ug si Jose didto nang daan sa Egipto.
0201060055	Ug namatay si Jose, ug ang tanan nga mga igsoon niya, ug ngatanan kadtong kaliwatana.
020107008d	Ug ang mga anak sa Israel nagmabungaon, ug mingtubo sa madagayaon gayud, ug misanay, ug milig-on sa hilabihan gayud; ug napuno nila ang yuta.
020108004c	Unya mitindog ang usa ka bag-ong hari sa Egipto, nga wala makaila kang Jose.
0201090082	Ug siya miingon sa iyang katawohan: Ania karon, ang katawohan sa mga anak sa Israel hilabihan ka daghan ug malig-on pa kay kanato.
02010a00d9	Umari kamo, magmakinaadmanon kita sa pagharung kanila, tingali kong sila magdaghan, ug mahatabo nga moabut ang gubat, kini sila mangipon usab sa atong mga kaaway, ug makig-away batok kanato, ug mopahawa gikan sa yuta.
02010b00d0	Busa sila gibutangan nila ug mga tinugyanan sa buhat, aron sa paglisud kanila diha sa ilang mga lulan. Ug nagpatindog sila kang Faraon ug mga ciudad nga panudlanan sa mga bahandi nga mao ang Pitom ug Raamses:
02010c0091	Apan, sa labi nga ilang gilisud sila, labi pa usab hinoon nga midaghan sila, ug labi pa nga mitubo sila. Ug sila gisamokan sa mga anak sa Israel.
02010d0048	Ug ang mga Egiptohanon nag-ulipon sa mapiut gayud sa mga anak sa Israel:
02010e00dc	Ug gipait nila ang ilang mga kinabuhi tungod sa mapiut nga pag-alagad, sa pagbuhat ug pinagba nga yuta, ug tisa ug sa tanan nga bulohaton sa uma ug sa tanan nila nga pag-alagad, diin ilang ginapugos sila sa mapiut gayud.
02010f0085	Ug misulti ang hari sa Egipto sa mga mananabang babaye sa mga Hebreohanon nga ang usa kanila ginanganlan si Sipra, ug ang usa si Pua.
02011000d0	Ug siya miingon: Sa diha nga manabang kamo sa mga Hebreohanon nga babaye, sa inyong makita sila sa ibabaw sa angkanan nga lantay; kong ang anak lalake, patyon ninyo siya; ug kong ang anak babaye, buhion siya.
0201110099	Apan ang mga mananabang nangahadlok sa Dios, ug sila wala magbuhat uyon sa gisugo kanila sa hari, kondili ilang giluwas nga buhi ang mga bata nga lalake.
020112009f	Ug ang hari sa Egipto nagpatawag sa mga mananabang, ug miingon siya kanila: Ngano nga nagbuhat kamo niini, nga inyong giluwas nga buhi ang mga bata nga lalake?
02011300c3	Ug ang mga mananabang mitubag kang Faraon: Kay ang mga babaye nga Hebreohanon dili ingon sa mga babaye nga Egiptohanon; kay mga mapiskay sila, ug manganak sila sa dili pa mahiabut ang mananabang.
0201140076	Ug ang Dios nagbuhat ug maayo sa mga mananabang: ug ang katawohan nagdaghan, ug nagmakusganon sila sa hilabihan gayud.
020115005f	Ug nahitabo tungod kay ang mga mananabang nahadlok sa Dios, sila gihimo niya nga mga panimalay.
02011600c3	Unya si Faraon nagsugo sa tanan niya nga mga katawohan, nga nagaingon: Itambug ninyo sa suba ang tanan nga bata nga lalake nga matawo, ug ang tanan nga bata nga babaye pagaluwason ninyo nga buhi.
020201005d	Ug dihay usa ka tawo sa banay ni Levi milakaw ug nangasawa sa usa ka anak nga babaye ni Levi.
0202020095	Ug ang babaye nanamkon ug nag-anak ug usa ka anak nga lalake, ug sa pagkakita niya nga siya matahum nga bata, iyang gitagoan siya sa totolo ka bulan.
02020300e4	Ug sa wala na siya makahimo sa pagtago kaniya sa dugay, mikuha siya ug usa ka takupis nga banban, ug iyang gibulit ug balaw ug asfalto; ug iyang gipahaluna niini ang bata, ug gibutang niya sa usa ka kabugangan sa daplin sa suba.
0202040053	Ug sa halayo nagtindog ang iyang igsoon nga babaye sa pagtan-aw sa mahitabo kaniya.
02020500fb	Ug ang anak nga babaye ni Faraon midulhog sa pagkaligo sa suba ug sa nagasuroysuroy ang iyang mga kadalagahan sa daplin sa suba hingkit-an niya ang takupis sa taliwala sa kabugangan ug iyang gisugo ang usa niya ka sulogoon nga babaye sa pagkuha niini.
020206009a	Ug giukban kini niya, ug hingkit-an ang bata, ug ania karon, ang bata mihilak. Ug sa nalooy siya kaniya, miingon: Usa kini sa mga bata sa mga Hebreohanon.
02020700c0	Unya ang iyang igsoon nga babaye miingon sa anak nga babaye ni Faraon: Molakaw ba ako sa pagtawag kanimo ug usa ka iwa sa mga babaye nga Hebreohanon, aron magapasuso niining bata alang kanimo?
0202080071	Ug ang anak nga babaye ni Faraon mitubag: Lumakaw ka. Unya milakaw ang dalaga ug gitawag niya ang inahan sa bata.
02020900ae	Nga kaniya miingon ang anak nga babaye ni Faraon: Dad-a kining bata ug alimahan mo siya alang kanako ug ako magasuhol kanimo. Ug gikuha sa babaye ang bata ug gialimahan kini.
02020a00c2	Ug sa pagkadaku na sa bata gidala niya ngadto sa anak nga babaye ni Faraon; ug siya nahimo nga iyang anak, ug iyang gihinganlan siya nga Moises, nga nagaingon: Kay siya gikuha ko gikan sa tubig.
02020b00e5	Ug nahitabo nga niadtong mga adlawa nga sa nadaku na si Moises, milakaw siya ngadto sa iyang mga igsoon, ug mitan-aw sa ilang mga kahago: ug nakita niya ang usa ka Egiptohanon nga nagsamad sa Hebreohanon, usa sa iyang mga igsoon.
02020c008a	Ug siya mitan-aw dinhi ug didto, ug sa diha nga nakita niya nga walay tawo, iyang gipatay ang Egiptohanon ug iyang gitagoan siya sa balas.
02020d00ba	Ug milakaw siya sa adlaw nga misunod, ug ania karon, ang duruha ka tawo sa mga Hebreohanon nanag-away, ug miingon siya sa nagbuhat ug dautan: Ngano nga gisamaran mo ang imong isigkatawo?
02020e00f4	Ug siya mitubag: Kinsa ba ang nagbutang kanimo nga principe ug maghuhukom kanamo? nagahunahuna ka ba sa pagpatay kanako ingon sa pagpatay mo sa Egiptohanon? Unya si Moises nahadlok, ug miingon siya: Sa pagkamatuod nga kining butanga nahibaloan.
02020f00db	Ug sa hingdunggan ni Faraon kini nga butanga, naninguha siya sa pagpatay kang Moises: apan si Moises mikalagiw gikan sa atubangan ni Faraon, ug mipuyo siya sa yuta sa Median, ug milingkod siya sa tupad sa usa ka atabay.
02021000a9	Karon ang sacerdote sa Median adunay pito ka anak nga babaye; ug miadto sila sa pagkalus ug tubig ug nagpuno sa mga pasungan sa pagpainum sa mga carnero sa ilang amahan.
0202110092	Ug nangabut ang mga magbalantay sa kahayupan, ug nagpapahawa kanila: apan si Moises mitindog, ug mitabang kanila ug mipainum sa ilang mga carnero.
020212008e	Ug sa pagpauli nila ngadto kang Ragel, Ragel nga amahan nila, miingon siya kanila: Ngano nga nahiuli kamo sa hilabihan ka dali niining adlawa?
02021300c3	Ug sila mingtubag: Usa ka tawo nga Egiptohanon nga milaban kanamo gikan sa kamot sa mga magbalantay sa carnero, ug labut pa nagkalus siya alang kanamo ug tubig, ug iyang gipainum ang mga carnero.
0202140092	Ug siya miingon sa iyang mga anak nga babaye: Ug hain ba siya? Nganong gibiyaan ninyo kadtong tawohana? Tawga ninyo siya aron makakaon ug tinapay.
020215007e	Ug si Moises nahimuot sa pagpuyo uban niadtong tawohana: ug iyang gihatag kang Moises ang iyang anak nga babaye nga si Sepora.
0202160085	Ug kini nag-anak ug usa ka anak nga lalake, ug gitawag ni Moises ang ngalan Gersom: kay miingon siya: Nagdumuloong ako sa laing yuta.
02021700e1	Ug nahatabo nga, sa tapus niadtong daghan nga mga adlaw, namatay ang hari sa Egipto, ug ang mga anak sa Israel nag-agulo tungod sa pagkaulipon, ug nanagtu-aw sila: ug midangat sa Dios ang ilang pagtu-aw tungod sa pagkaulipon.
0202180070	Ug gidungog sa Dios ang pagbakho nila, ug nahinumdum siya sa iyang tugon kang Abraham, kang Isaac ug kang Jacob.
0202190043	Ug nakita sa Dios ang mga anak sa Israel, ug ang Dios miila kanila.
02030100cc	Karon si Moises nagbantay sa panon sa mga carnero ni Jetro nga iyang ugangan, ang sacerdote sa Median; ug siya nagdala sa panon sa mga carnero sa likod sa kamingawan ug miadto sa Horeb, nga bukid sa Dios.
02030200bf	Ug nagpakita kaniya ang manolonda ni Jehova sa usa ka siga sa kalayo sa taliwala sa usa ka sapinit. Ug siya mitan-aw, ug ania karon, ang sapinit misiga sa kalayo, ug ang sapinit wala maugdaw.
020303008b	Unya si Moises miingon: Moadto ako karon ug tan-awon ko kining dakung talan-awon, kong unsa ang hinungdan nga ang sapinit wala man masunog.
020304009b	Ug sa nakita ni Jehova, nga moadto siya sa pagtan-aw, ang Dios mitawag kaniya sa taliwala sa sapinit ug miingon: Moises, Moises. Ug siya mitubag: Ania ako.
0203050093	Ug miingon siya: Dili ka magduol dinhi. Huboa ang imong mga sandalias gikan sa imong mga tiil, kay ang dapit nga imong gitindogan, yuta nga balaan.
02030600be	Labut pa miingon: Ako mao ang Dios sa imong amahan, ang Dios ni Abraham, ang Dios ni Isaac, ang Dios ni Jacob. Unya si Moises mitabon sa iyang nawong, kay siya nahadlok sa pagtan-aw sa Dios.
02030700c5	Ug miingon si Jehova: Nakita ko pag-ayo ang kaguol sa akong katawohan nga atua sa Egipto, ug hingdunggan ko ang ilang pagtu-aw tungod sa ilang tinugyanan sa buhat kay naila ko ang ilang kalisdanan.
0203080125	Ug nanaug ako sa pagluwas kanila sa kamot sa mga Egiptohanon, ug sa pagkuha kanila gikan niadtong yutaa ngadto sa usa ka yuta nga maayo ug halapad, sa yuta nga nagapaagay sa gatas ug dugos, sa mga dapit sa Canaanhon, sa Hetehanon, sa Amorehanon, sa Peresehanon, sa Hebehanon ug sa Jebusehanon,
020309009c	Ug karon, tan-awa, ang pagtu-aw sa mga anak sa Israel nagaabut sa akong atubangan: labut pa, nakita ko ang paglupig nga ginalupig kanila sa mga Egiptohanon.
02030a008b	Busa, umari ka karon, ug pagasugoon ko ikaw ngadto kang Faraon, aron kuhaon mo ang akong katawohan, ang mga anak sa Israel gikan sa Egipto.
02030b007c	Unya si Moises mitubag sa Dios: Kinsa ba ako, aron ako moadto kang Faraon ug magakuha gikan sa Egipto sa mga anak sa Israel?
02030c00e0	Ug siya miingon: Sa pagkamatuod ako magauban kanimo, ug kini mao ang timaan alang kanimo nga ikaw akong gisugo: unya ugaling sa makuha mo na kining katawohan gikan sa Egipto, magaalagad kamo sa Dios sa ibabaw niining bukira.
02030d0101	Ug miingon si Moises sa Dios: Ania karon, kong ako makadangat sa mga anak sa Israel, ug magaingon ako kanila: Ang Dios sa inyong mga ginikanan nagsugo kanako nganhi kaninyo: ug kong sila mangutana kanako: Kinsa ang iyang ngalan? unsa ang igatubag ko kanila?
02030e00a6	Ug mitubag ang Dios kang Moises: AKO MAN ANG MAO AKO: Ug miingon siya: Mao kini ang igaingon mo sa mga anak sa Israel: AKO MAN, mao ang nagsugo kanako nganha kaninyo.
02030f0148	Ug labut pa miingon ang Dios kang Moises: Mao kini ang igaingon mo sa mga anak sa Israel: Si Jehova, ang Dios sa inyong mga ginikanan, ang Dios ni Abraham, ang Dios ni Isaac ug ang Dios ni Jacob, nagsugo kanako nganhi kaninyo. Kini mao ang akong ngalan nga sa walay katapusan, kini mao ang handumanan sa tanan nga mga kaliwatan.
0203100106	Umadto ka ug tiguma ang mga anciano sa Israel, ug ingnon mo sila: Si Jehova, ang Dios sa inyong mga ginikanan, ang Dios ni Abraham, ni Isaac ug ni Jacob, mitungha kanako nga nagaingon: Sa pagkamatuod gidu-aw ko kamo, ug nakita ko ang ginabuhat kaninyo sa Egipto;
02031100f2	Ug nag-ingon ako: Ako magakuha kaninyo sa kalisdanan gikan sa Egipto padulong sa yuta sa Canaanhon ug sa Hetehanon, ug sa Amorehanon, ug sa Persehanon, ug sa Hebehanon, ug sa Jebusehanon ngadto sa usa ka yuta nga nagapaagay sa gatas ug dugos.
020312014c	Ug sila magapatalinghug sa imong tingog; ug ikaw moadto ug ang mga anciano sa Israel, sa hari sa Egipto, ug magaingon kamo kaniya: Si Jehova, ang Dios sa mga Hebreohanon, nagpakita kanamo; ug karon paadtoa kami, nangamuyo kami kanimo, sa totolo ka adlaw nga panaw ngadto sa kamingawan, aron maghalad kami kang Jehova nga among Dios.
020313007c	Ug nahibalo ako nga ang hari sa Egipto dili motugot kaninyo sa pagpalakaw, dili, kondili pinaagi sa usa ka kamot nga kusgan.
02031400bf	Ug tuy-oron ko ang akong kamot ug pagasamaran ko ang Egipto uban ang tanan ko nga mga katingalahan nga pagabuhaton ko sa taliwala niini, ug sa tapus niana pagatugotan kamo niya sa pagpalakaw.
02031500a9	Ug ako magahatag niining katawohan ug pagpahimuot sa atubangan sa mga mata sa mga Egiptohanon, ug mahitabo nga sa moadto na kamo, dili kamo magalakaw nga walay mga dala:
0203160134	Kondili nga ang tagsatagsa ka babaye magapangayo sa iyang silingan, ug sa humalapit nga babaye sa iyang balay, mga alahas nga salapi, mga alahas nga bulawan, ug mga bisti: nga kana ibutang ninyo sa ibabaw sa inyong mga anak nga lalake, ug sa inyong mga anak nga babaye, ug maagawan ninyo ang mga Egiptohanon.
02040100a9	Ug si Moises mitubag ug miingon: Apan ania karon, sila dili motoo kanako, dili usab magapatalinghug sa akong tingog, kay magaingon sila: Wala magpakita kanimo si Jehova.
020402005c	Ug si Jehova miingon: Unsa ba kana nga anaa sa imong kamot? Ug siya mitubag: Usa ka sungkod.
020403008e	Ug siya miingon kaniya: Ibalibag kana sa yuta. Ug iyang gibalibag sa yuta, ug kadto nahimo nga usa ka bitin: ug si Moises milikay gikan niini.
02040400b6	Unya miingon si Jehova kang Moises: Tuy-ora ang imong kamot ug kupti siya sa ikog (ug iyang gituy-od ang iyang kamot, ug gikuptan niya kini, ug kini nahimong sungkod sa iyang kamot);
020405008e	Aron motoo sila nga nagpakita kanimo si Jehova, ang Dios sa ilang mga ginikanan, ang Dios ni Abraham, ang Dios ni Isaac, ug ang Dios ni Jacob.
02040600db	Ug si Jehova miingon pa gayud kaniya: Isulod karon sa imong dughan ang imong kamot. Ug gisulod niya ang iyang kamot sa iyang dughan, ug sa iyang gikuha kini, ania karon, ang iyang kamot gisanla ug naputi ingon sa niebe.
02040700e7	Ug miingon siya: Ibalik mo sa pagsulod ang imong kamot sa imong dughan. (Ug iyang gibalik sa pagsulod ang iyang kamot sa iyang dughan; ug sa gikuha niya kini gikan sa iyang dughan, ania karon, naulian ingon sa iyang lain nga unod.)
0204080084	Ug kini mahitabo nga kong sila dili motoo kanimo, ni mamati sa tingog sa una nga ilhanan, sila motoo sa tingog sa ulahi nga ilhanan.
0204090108	Ug kini mahitabo nga kong sila dili pa gayud motoo niining duha ka mga ilhanan, ni magapatalinghug sa imong tingog, kumuha ka sa mga tubig sa suba, ug ibubo mo sa mamala nga yuta; ug ang tubig nga pagakuhaon mo sa suba mahimo nga dugo sa ibabaw sa mamala nga yuta.
02040a00c4	Ug si Moises miingon kang Jehova: Ginoo! dili ako ang tawo nga madanihong mosulti bisan hangtud karon, bisan sukad nga ikaw misulti sa imong ulipon; kay ako mahinay nga mamulong ug yongit sa dila.
02040b00bb	Ug si Jehova mitubag kaniya: Kinsa man diay ang nagbuhat sa baba sa tawo? kun kinsa ba ang nagbuhat sa tawo nga mama, kun bungol, kun sa makakita, kun sa buta? Dili ba ako man, si Jehova?
02040c0068	Busa karon lumakaw ka, kay ako magauban sa imong baba, ug magatudlo kanimo kong unsa ang imong igasulti.
02040d0066	Unya siya miingon: Oh Ginoo! ipadala, nagaampo ako kanimo, pinaagi sa iyang kamot sa imong pagasugoon.
02040e011f	Ug si Jehova nasuko batok kang Moises, ug miingon siya: Wala ba diha ang imong igsoon nga lalake nga si Aaron nga Levihanon? Nahibalo ako nga siya makasulti ug maayo. Ug usab, ania karon, siya moanhi sa pagsugat kanimo, ug kong siya makakita kanimo mahinangop siya sa iyang kasingkasing.
02040f00a4	Ug ikaw magasulti kaniya, ug magabutang sa mga pulong sa iyang baba ug ako magauban sa imong baba, ug sa iyang baba, ug ako magatudlo kaninyo sa inyong pagabuhaton.
020410009f	Ug siya mahimo nga imong magsusulti alang kanimo sa atubangan sa katawohan; ug mahitabo nga siya magasilbi nga imong baba, ug ikaw mahimo kaniya ingon sa Dios.
020411005e	Ug ikaw magabitbit niining sungkod sa imong kamot, nga uban niini magabuhat ka ug mga ilhanan.
020412011c	Ug si Moises milakaw ug mipauli ngadto kang Jetro nga iyang ugangan, ug miingon kaniya: Palakta ako, nagaampo ako kanimo, ug papaulia ako ngadto sa akong mga igsoon nga atua sa Egipto, ug motan-aw ako kong mga buhi pa ba sila. Ug si Jetro miingon kang Moises: Lumakaw ka sa pakigdait.
020413009b	Ug si Jehova miingon kang Moises didto sa Median: Lumakaw ka, pumauli ngadto sa Egipto, kay nangamatay na ang tanan nga mga nanagtinguha sa imong kinabuhi.
02041400c7	Unya gikuha ni Moises ang iyang asawa ug ang iyang mga anak nga lalake, ug gipakabayo sila sa usa ka asno, ug mipauli siya sa yuta sa Egipto: ug gibitbit ni Moises ang sungkod sa Dios sa iyang kamot.
0204150102	Ug si Jehova miingon kang Moises: Sa paghibalik mo sa Egipto, tan-awa nga buhaton mo sa atubangan ni Faraon ang tanan nga kahibulongan nga gibutang ko sa imong kamot: apan ako magapagahi sa iyang kasingkasing, ug siya dili motugot sa pagpalakaw sa katawohan.
020416006d	Ug magaingon ka kang Faraon: Si Jehova nag-ingon niini: Ang Israel akong anak nga lalake, ang akong panganay.
02041700cc	Ug ako nag-ingon kanimo: Tugotan mo sa paglakaw ang akong anak, aron siya mag-alagad kanako; ug ikaw nagdumili sa pagpalakaw kaniya: ania aron, pagapatyon ko ang imong anak nga lalake, ang imong panganay.
0204180078	Ug nahatabo didto sa dalan sa usa ka balay nga abutanan nga migula si Jehova nga misugat kaniya, ug buot mopatay kaniya.
02041900d0	Unya si Sephora mikuha ug usa ka mahait nga santik, ug giputol niya ang panit sa iyang anak nga lalake, ug gisalibay kini sa tiilan ni Moises nga nagaingon: Sa pagkamatuod ikaw mao ang usa ko ka bana sa dugo.
02041a007a	Tungod niini inyong gitugotan siya sa pagpalakaw. Ug si Sephora miingon: Ikaw mao ang bana sa dugo tungod sa circuncicion.
02041b0096	Ug si Jehova miingon kang Aaron: Umadto ka sa kamingawan sa pagsugat kang Moises. Ug siya miadto ug misugat kaniya sa bukid sa Dios ug mihalok kaniya.
02041c009f	Ug si Moises misugilon kang Aaron sa tanan nga mga pulong ni Jehova nga tungod niini gisugo siya, ug sa tanan nga mga ilhanan nga tungod niini gitugyanan siya.
02041d0061	Ug ming-adto si Moises ug si Aaron, ug nanagtigum sa tanan nga mga anciano sa mga anak sa Israel:
02041e008f	Ug misulti si Aaron sa tanan nga mga pulong nga gisulti ni Jehova kang Moises, ug mibuhat ug mga ilhanan sa atubangan sa mga mata sa katawohan.
02041f00a9	Ug ang katawohan mitoo: ug sa pagkadungog nila nga si Jehova midu-aw sa mga anak sa Israel, ug nga nakita niya ang ilang kalisdanan, unya giduko ang ulo ug misimba sila.
02050100d8	Ug unya miadto si Moises ug si Aaron kang Faraon, ug sila miingon kaniya: Si Jehova ang Dios sa Israel nagaingon niini: Tugoti ang akong katawohan sa pagpalakaw, sa paghimo ug fiesta alang kanako didto sa kamingawan.
02050200c9	Ug si Faraon mitubag: Kinsa ba si Jehova aron magapatalinghug ako sa iyang tingog, ug magatugot ako sa pagpalakaw sa Israel? Ako wala makaila kang Jehova, dili usab ako motugot sa pagpalakaw sa Israel.
0205030105	Ug sila miingon: Ang Dios sa mga Hebreohanon nakigkita kanamo: nangaliyupo kami kanimo, palakta kami sa totolo ka adlaw nga panaw ngadto sa kamingawan, ug pahalara kami kang Jehova nga among Dios: aron siya dili moabut sa ibabaw namo nga may kamatay kun espada.
020504009d	Ug ang hari sa Egipto miingon kanila: Moises ug Aaron, ngano nga ginapahunong ninyo ang katawohan sa ilang bulohaton? Pangadto kamo sa inyong mga palas-anon.
020505007c	Ug miingon si Faraon: Ania karon, ang katawohan sa yuta daghan na, ug kamo nagpahunong kanila gikan sa ilang mga palas-anon.
020506007a	Ug niadtong maong adlawa nagsugo si Faraon sa mga tinugyanan sa buhat sa katawohan, ug sa ilang mga pangulo nga nagaingon:
02050700a8	Dili na kamo maghatag ug dagami sa katawohan alang sa pagbuhat ug tisa ingon sa gihimo hangtud karon; ug pasagdi sila nga maoy moadto ug manguha ug dagami alang kanila.
02050800f8	Ug ang gidaghanon sa mga tisa, nga ilang gibuhat hangtud karon, inyong ipahamutang kanila: ug dili ninyo pagkunhoran kini bisan diyutay; kay sila walay buhat, ug tungod niana nagasinggit sila, nga nagaingon: Palakta kami, ug pahalara sa among Dios.
0205090085	Pabug-atan pa ang bulohaton sa ibabaw sa mga tawo, aron sila managbuhat niini, ug dili sila managpatalinghug sa mga pulong nga bakak.
02050a00c3	Ug ming-adto ang mga tinugyanan sa buhat sa katawohan, ug ang ilang mga pangulo, ug sila misulti sa katawohan, nga nagaingon: Mao kini ang giingon ni Faraon: Ako dili magahatag kaninyo ug dagami.
02050b007f	Pangadto kamo, ug panguha kamo ug dagami sa dapit diin kamo makakaplag niini, kay bisan diyutay sa inyong buhat dili igakunhod.
02050c0069	Busa ang katawohan mipatlaag sa tibook nga yuta sa Egipto sa pagkuha sa tuod sa trigo nga ilis sa dagami.
02050d00a7	Ug ang mga tinugyanan sa buhat nagpadali kanila, nga nagaingon: Humanon ninyo ang inyong buhat, ang mga tariya ninyo sa adlaw-adlaw, ingon kaniadto sa may dagami kamo.
02050e00ed	Ug ang mga pangulo sa mga anak sa Israel, nga gipamutang sa ibabaw nila sa mga tinugyanan sa buhat ni Faraon, gipanaglatos ug gipanilngan: ngano nga wala kamo magtuman sa inyong tariya sa kagahapon ug sa karong adlawa, ingon sa kaniadto?
02050f00a3	Unya ang mga pangulo sa mga anak nga lalake sa Israel miadto kang Faraon, ug nanag-agulo kaniya nga nagaingon: Ngano nga nagabuhat ka sa ingon sa imong mga ulipon?
02051000cd	Walay gihatag nga dagami sa imong mga ulipon, ug labut pa nagaingon sila kanamo: Pagbuhat kamo ug tisa. Ug ania karon, ang imong mga ulipon gipanglatos; apan ang sayop anaa sa imong kaugalingong katawohan.
020511007f	Ug siya mitubag kanila: Nagatapul kamo, nagatapul kamo; ug tungod niana, nagaingon kamo: Manlakaw kita ug maghalad kang Jehova.
0205120097	Busa umadto kamo karon, ug magbuhat; kay walay dagami nga igahatag kaninyo, bisan pa niana inyong tumanon ang gidaghanon sa mga tisa nga gikinahanglan.
02051300d1	Ug ang mga pangulo sa mga anak sa Israel nanagpakakita nga sila diha sa dautang kahimtang, sa tapus kini isulti: Dili gayud kamo pagakunhuran bisan diyutay sa inyong mga tisa, ang inyong tariya sa adlaw-adlaw.
0205140066	Ug ilang hingsugatan si Moises ug si Aaron, nga nagtindog sa dalan, sa namauli sila gikan kang Faraon.
02051500fd	Ug sila ming-ingon kanila: Si Jehova magtan-aw unta sa ibabaw ninyo, ug maghukom; kay gihimo ninyo ang among kaayo nga pagadumtan sa mga mata ni Faraon, ug sa mga mata sa iyang mga sulogoon, sa pagbutang ug espada sa ilang kamot aron sa pagpatay kanamo.
0205160088	Ug si Moises mingbalik ngadto kang Jehova, ug miingon: Ginoo, ngano ba nga imong gilisud kining katawohan? Nganong imo ako nga gipadala?
02051700a3	Kay sukad ako mahiadto kang Faraon sa pagsulti kaniya tungod sa imong ngalan, gidaut niya pag-ayo kining katawohan, ug kining katawohan wala man gayud nimo luwasa.
02060100e4	Ug si Jehova miingon kang Moises: Karon makita mo kong unsay buhaton ko kang Faraon: kay pinaagi sa kamot nga kusgan magatugot siya sa pagpalakat kanila, ug sa kamot nga kusgan sila pagaabogon niya ngadto sa gawas sa iyang yuta.
0206020042	Ug ang Dios misulti kang Moises, ug miingon kaniya: ako si Jehova:
02060300a6	Ug ako mipakita kang Abraham, kang Isaac, ug kang Jacob, ingon nga Dios nga Makagagahum sa ngatanan; apan mahatungod sa akong ngalan nga Jehova. ako wala nila hiilhi.
020604008d	Ug gitukod ko usab ang akong tugon uban kanila, sa paghatag kanila sa yuta sa Canaan, ang yuta sa ilang mga pagpanaw, diin sila nagdumuloong.
0206050083	Ug labut pa nadungog ko ang pag-agulo sa mga anak sa Israel, nga ginaulipon sa mga Egiptohanon; ug nahinumduman ko ang akong tugon.
0206060116	Tungod niini, mag-ingon ka sa mga anak sa Israel: Ako mao si Jehova, ug ako magadala kaninyo sa gawas sa mga mabug-at nga lulan sa mga Egiptohanon, ug pagabawion ko kamo gikan sa kaulipnan nila, ug pagatubson ko kamo uban sa bukton nga tinuy-od, ug uban sa dagkung mga paghukom:
