0100000007	Genesis
07121300ff	Kinunada kenkuana, “Agulimekka! Apputem ti ngiwatmo ket sumurotka kadakami, ket agbalinka nga ama ken padi kadakami. Nasaysayaat kadi kenka nga agbalin a padi iti balay ti maysa a tao, wenno agbalin a padi ti maysa a tribu ken maysa a puli ti Israel?”
0712140084	Nagrag-o ti puso ti padi. Innalana ti efod, dagiti didoisen ti bumalay, ken ti kinitikitan a ladawan, ket nakikuyog kadagiti tattao.
0712150083	Napanda ngarud ken immadayuda. Inkabilda dagiti babassit nga ub-ubbing iti sangoananda, kasta met dagiti baka ken dagiti sanikuada.
07121600b4	Idi nakaadayudan bassit manipud iti balay ni Mica, dagiti lallaki nga adda iti babbalay iti asideg iti balay ni Mica ket naayaban a sangsangkamaysa, ket nakamatanda dagiti Danitas.
0712170071	Pinukkawanda dagiti Danita, ket timmaliawda ket kinunada kenni Mica, “Apay a naayabankayo a sangsangkamaysa?”
07121800b4	Kinunana, “Tinakawyo dagiti didiosen nga inaramidko, innalayo ti padik, ken pumanpanawkayon. Ania pay ti nabati kaniak? Apay a saludsudendak, “Ania iti mangrirriribuk kenka?”
07121900cb	Kinuna dagiti tattao ti Dan kenkuana, “Saanmo koma impalubos a mangngegmi iti aniaman a banag nga isaom, ta no saan rautendaka dagiti makaung-unget unay a lallaki, sika ken ti pamiliam ket mapapatayto.
07121a0088	Ket napanen dagiti tattao ti Dan iti dalanda. Idi nakita ni Mica a napipigsada unay para kenkuana, nagsubli isuna ket napan iti balayna.
07121b004d	Innala dagiti tattao ti Dan dagiti inaramid ni Mica, kasta met ti padina, ket
07121c0089	napanda idiay Lais, kadagiti tattao a natalged ken awan pakariribukanna ket pinapatayda ida babaen iti kampilan ket pinuoranda ti siudad.
07121d016e	Awan ti mangispal kadakuada gapu ta adayu daytoy manipud iti Sidon, ket saanda a makikadkadua iti siasinoman. Adda daytoy iti tanap iti asideg ti Bet-Rehob. Binangon manen dagiti Danitas ti siudad ket nagnaedda sadiay. Pinanagananda iti Dan ti siudad, ti nagan ni Dan a kapuonanda, a maysa kadagiti putot a lalaki ni Israel. Ngem ti sigud a nagan ti siudad ket Lais.
07121e0101	Insaad dagiti tattao ti Dan ti kinitikitan a ladawan para kadakuada, ket ni Jonatan a putot a lalaki ni Gerson a putot a lalaki ni Moises, isuna ken dagiti putotna a lallaki, ket papadi para iti tribu dagiti Danita agingga iti aldaw ti pannakasakup ti daga.
07121f007a	Isu a dinaydayawda ti ladawan a kinitikitan a kukua ni Mica nga inaramidna, agingga nga adda ti balay ti Dios idiay Shilo.
07130100fd	Kadagidiay nga al-aldaw, idi awan pay ti ari ti Israel, adda maysa a lalaki a Levita, agdama nga agnanaed idiay kasulsulinekan a disso iti katurturodan a pagilian ti Efraim. Nangala isuna iti maysa a babai a kakabbalayna manipud idiay Betlehem iti Juda.
07130200a2	Ngem saan a napudno kenkuana ti kabbalayna; pinanawanna isuna ket nagsubli iti balay ti amana idiay Betlehem iti Juda. Nagtalinaed isuna sadiay iti uppat a bulan.
07130300ed	Kalpasanna, nagrubuat ti asawana ket sinurotna isuna tapno allukoyenna nga agsubli isuna. Kaduana ti adipenna, ken maysa a pares iti asno. Pinadanon isuna ti babai iti balay ti amana. Idi nakita isuna iti ama ti babai, naragsakan daytoy.
071304008d	Inallukoy isuna ti katuganganna, nga ama ti babai, nga agtalinaed iti tallo nga aldaw. Nangan ken naginomda, ket pinalabasda ti rabii sadiay.
07130500cd	Iti maikapat nga aldaw, nasapada a bimmangon ket nagsagana isuna a pumanaw, ngem kinuna ti ama ti babai iti manugangna, “Papigsaem ti bagim babaen iti bassit a tinapay, kalpasanna mabalinmon ti mapan.”
0713060079	Nagtugawda a dua tapno mangan ken uminomda. Ket kinuna ti ama ti babai, “Pangngaasim ta ummianka pay ket agragsakka.”
0713070098	Idi bimmangon a nasapa ti Levita tapno pumanaw, inallukoy isuna ti ama ti babai nga agtalinaed, isu a binaliwanna ti panggepna ket naturog manen sadiay.
07130800a3	Iti maikalima nga aldaw, nasapa a bimmangon isuna tapno pumanaw, ngem kinuna ti ama ti babai, “Papigsaem ti bagim, ket urayem a mumalem.” Isu a nanganda a dua.
0713090111	Idi nagsaganan a pumanaw ti Levita, ti kakabkabbalayna ken ti adipenna, kinuna kenkuana ti ama ti babai a katuganganna, “Kitaenyo, mumalemen. Pangngaasiyo ta agtalinaedkayo pay iti maysa a rabii, ket agragsakkayo. Mabalinyo ti agrubuat a nasapa inton bigat nga agawid.”
07130a00cc	Ngem saanen a kayat ti Levita iti umian. Nagrubuat isuna sa pimmanaw. Nagturong isuna iti Jebus (dayta ket ti Jerusalem). Addaan isuna iti maysa a pares iti asno a nasilyetaan—ket kaduana ti kabbalayna.
07130b00a5	Idi asidegdan iti Jebus, umadanin iti rabii, ket kinuna ti adipen iti amona, “Umaykayo, dumagastayo iti siudad dagiti Jebuseo ket palabasentayo ti rabii sadiay.”
07130c0094	Kinuna ti amona kenkuana, “Saantayo a dumagas iti siudad dagiti ganggannaet, a saan a maibilang kadagiti tattao ti Israel. Mapantayo iti Gabaa.”
07130d008a	Kinuna ti Levita iti agtutubo a taona, “Umaykayo, mapantayo iti maysa kadagidiay a lugar, ket umiantayo idiay Gabaa wenno idiay Rama.”
07130e0062	Isu a nagtuloyda a napan, ket lumneken ti init idi asidegdan iti Gabaa, iti masakupan ti Benjamin.
07130f00ac	Nagdagusda sadiay tapno palabasenda ti rabii idiay Gabaa. Ket simrek isuna ken nagtugaw iti plasa, ta awan uray maysa ti nangpasangbay kadakuada iti balayna para iti rabii.
07131000f7	Ngem maysa a lakay iti sumungsungad iti dayta a rabii manipud iti nagubraanna a talon. Nagtaud isuna iti katurturodan a pagilian ti Efraim, ken agnanaed isuna iti agdama iti Gabaa. Ngem dagiti tattao nga agnanaed iti dayta a lugar ket Benjamenita.
071311007d	Intannawagna dagiti matana, ket nakitana iti plasa ti siudad ti agdaldaliasat. Kinuna ti lakay, “Papananyo? Naggapuanyo?”
0713120118	Kinuna ti Levita kenkuana, “Naggapukami idiay Betlehem iti Juda ket agturongkami iti kasulsulinekan a paset iti katurturodan ti Efraim, nga isu ti naggapuak. Napanak idiay Betlehem iti Juda, ken mapanak iti balay ni Yahweh, ngem awan a pulos ti mangpasangbay kaniak iti balayna.
07131300c4	Adda garami ken ipakanmi para kadagiti asnomi, ken adda tinapay ken arak para kaniak ken ti adipenmo a babai ditoy, ken para daytoy agtutubo a lalaki a kadua ti adipenmo. Awanen ti kasapulanmi.”
071314008b	Kinablaawan ida ti lakay, “Talna koma ti adda kadakayo! Siak ti makaammo kadagiti amin a kasapulanyo. Saankayo laeng nga umian iti plasa.
071315007d	Pinastrek ngarud ti lakay ti Levita iti balayna ket pinakanna dagiti asno. Binuguanda dagiti sakada ket nangan ken imminomda.
07131600f6	Agragragsakda, idi pinalawlawan dagiti lallaki iti siudad ti balay, lallaki a nadangkes, pangpang-urenda ti ridaw. Kinasaritada ti lakay, ti amo iti balay, a kunkunada, “Paruarem ti lalaki a simrek iti balaymo, tapno makikaiddakami kenkuana.”
07131700e6	Rimmuar ti lalaki, ti amo ti balay, ket kunana kadakuada, “Saan, kakabsatko, pangngaasiyo, saanyo nga aramiden daytoy a dakes a banag! Agsipud ta sangaili daytoy a tao iti balayko, saanyo nga aramiden daytoy a nadangkes a banag!
07131800e2	Kitaenyo, adda ditoy ti birhen nga anakko ken ti kakabkabbalayna. Palubosandak nga iruarko ida ita. Ranggasanyo ida ken aramidenyo ti aniaman a kayatyo kadakuada. Ngem saanyo nga aramiden ti kinadangkes iti daytoy a lalaki!”
07131900dc	Ngem saan a dumngeg dagiti lallaki kenkuana, isu a ginammatan ti lalaki ti kakabkabbalayna ket inruarna kadakuada. Ginammatanda isuna, kinaiddada, ken ginundawayanda isuna iti agpatnag, iti parbangon pinalubosanda isuna.
07131a0084	Iti parbangon, napan ti babai iti balay ti lalaki nga ayan ti amona ket napasag iti ruangan, ken nagidda sadiay agingga iti aglawag.
07131b00c7	Bimmangon ti amona iti bigat ket linukatanna dagiti ruangan iti balay ket rimmuar a mapan iti dalanna. Nakitana ti kakabkabbalayna nga agid-idda idiay ruangan, a nakaunnat ti imana iti ayan ti ridaw.
07131c0092	Kinuna ti Levita kenkuana, “Tumakderka. Intayon.” Ngem awan iti simmungbat. Impasakayna ti babai iti asno, ket nagrubuat ti lalaki nga agawid.
07131d00e5	Idi nakasangpet ti Levita iti balayna, nangala isuna iti kutsilyo, ket tinengnelna ti kakabkabbalayna, ket pinutedputedna daytoy, rinangrangkayna, iti sangapulo ket dua a pidaso, ket inwarasna dagiti pidaso iti entero nga Israel.
07131e00f6	Kinuna dagiti amin a nakakita, “Awan pay iti napasamak wenno naimatangan a kasta a banag manipud iti aldaw a rimmuar dagiti tattao ti Israel iti Egipto agingga iti agdama nga aldaw. Panunotenyo daytoy! Balakadandakami! Ibagayo ti aramidenmi!”
07140100b4	Ket rimmuar dagiti amin a tattao ti Israel a kas maysa a tao, manipud Dan agingga iti Beerseba, agraman pay ti daga ti Galaad, ket naguummongda iti sangoanan ni Yahweh idiay Mizpa.
07140200d3	Dagiti mangidadaulo kadagiti amin a tattao, kadagiti amin a tribu ti Israel, napanda iti lugarda iti taripnong dagiti tattao ti Dios—400, 000 a lallaki a magmagna, a nakasagana a makigubat babaen iti kampilan.
07140300c1	Ita, nadamag dagiti tattao ti Benjamin a simmang-at dagiti tattao ti Israel idiay Mizpa. Kinuna dagiti tattao ti Israel, “Ibagayo kadakami no kasano a napasamak daytoy a nadangkes a banag?”
07140400a2	Insungbat ti Levita nga asawa ti babai a napapatay, “Nakagtengak idiay Gabaa iti masakupan iti Benjamin, siak ken ti kakabkabbalayko, tapno agpalabas iti rabii.
07140500a8	Kabayatan iti rabii, rinautdak dagiti kakabagian ti Gabaa, linawlawda ti balay ket gandatdak a papatayen. Ginammatan ken kinaiddada ti kakabkabbalayko, ket natay isuna.
07140600c1	Innalak ti kakabkabbalayko ket rinangrangkayko ti bagina, ket impatulodko dagitoy iti tunggal rehion iti tawid ti Israel, gapu ta nakaaramidda iti kasta a kinadangkes ken kinapalalo iti Israel.
0714070061	Ita, aminkayo nga Israelita, agsaokayo ket itedyo ti pammagbaga ken pangngeddengyo iti daytoy!”
071408008f	Timmakder dagiti amin a tattao a kas maysa a tao, ket kinunada, “Awan kadatayo ti mapan iti toldana ken awan kadatayo ti agsubli iti balayna!
0714090076	Ngem ita, daytoy ti masapul nga aramidentayo iti Gabaa: rautentayo daytoy segun iti iturturong kadatayo ti binnunotan.
07140a0158	Mangalatayo iti sangapulo a lallaki manipud iti sangagasut kadagiti amin a tribu ti Israel, ken sangagasut manipud iti sangaribu, ken sangaribu manipud iti sangapulo a ribu, tapno mangala kadagiti taraon para kadagitoy a tattao, tapno inton makadanonda idiay Gabaa idiay Benjamin, dusaenda ida gapu iti kinadangkes nga inaramidda iti Israel.”
07140b0079	Naguummong ngarud dagiti amin a soldado ti Israel a maibusor iti siudad, nagmaymaysada nga addaan iti maymaysa a panggep.
07140c0098	Nangibaon dagiti tribu ti Israel kadagiti lallaki a mapan iti entero a tribu ti Benjamin, a kinunada, “Ania daytoy a kinadangkes a napasamak kadakayo?
07140d00f1	Iyawatyo ngarud kadakami dagidiay a nadangkes a lallaki ti Gabaa, tapno mapapataymi ida, ken tapno naan-anay a maikkatmi daytoy a kinadakes iti Israel.” Ngem saan a dimngeg dagiti Benjaminita iti timek dagiti kakabsatda a tattao ti Israel.
07140e0097	Ket nagmaymaysa a rimmuar dagiti tattao ti Benjamin kadagiti siudad ket nagturongda idiay Gabaa tapno agsaganada a makigubat kadagiti tattao ti Israel.
07140f00f0	Inummong dagiti tattao ti Benjamin dagiti 26, 000 a nasanay a soldado a makigubat babaen iti kampilan manipud kadagiti siudadda; mainayon pay iti dayta a bilang ti pito gasut kadagiti napili a tattaoda manipud kadagiti agnanaed idiay Gabaa.
07141000b3	Karaman kadagitoy amin a soldado ti pito gasut a napili a lallaki a pasig a kattigid; tunggal maysa kadakuada ket kabaelanna a pallatibongan ti maysa a buok ket saan nga agmintis.
07141100b1	Dagiti soldado ti Israel, saan a naibilang dagiti nagapu iti Benjamin, ket 400, 000 a lallaki a nasanay a makigubat babaen iti kampilan. Amin dagitoy ket lallaki a mannakigubat.
07141200fb	Nagrubbuat dagiti tattao ti Israel, simmang-atda idiay Betel, ket dimmawatda iti pammagbaga manipud iti Dios. Sinaludsodda, “Siasino ti umuna a mangraut kadagiti tattao ti Benjamin para kadakami?” Kinuna ni Yahweh, “Ti Juda ti umuna a rumaut.”
0714130060	Bimmangon dagiti tattao ti Israel iti agsapa ket sinangoda ti Gabaa ken nagsaganada a makigubat.
071414006c	Rimmuar dagiti soldado ti Israel tapno gubatenda ti Benjamin. Nagpuestoda idiay Gabaa a makigubat kadakuada.
071415007c	Rimmuar dagiti soldado ti Benjamin idiay Gabaa, ket pinatayda ti 22, 000 a lallaki iti armada ti Israel iti dayta nga aldaw.
071416008e	Ngem pinapigsa dagiti soldado ti Israel dagiti bagbagida, ket nagpuestoda manen iti isu met laeng a lugar a nagpuestoanda iti umuna nga aldaw.
0714170128	Ket simmang-at dagiti tattao ti Israel ket nagmalmalem a nagdungdung-awda iti sangoanan ni Yahweh. Ket dimmawatda iti panangidalan manipud kenni Yahweh, “Rumbeng kadi nga umasidegkami manen a makigubat kadagiti kakabsatmi, dagiti tattao ti Benjamin?” Ket kinuna ni Yahweh, “Rautenyo ida!”
0714180065	Napan ngarud nakiranget dagiti soldado ti Israel kadagiti soldado ti Benjamin iti maikadua nga aldaw.
07141900d5	Iti maikadua nga aldaw, rimmuar manipud Gabaa ti Benjamin a maibusor kadakuada ket napapatayda ti 18, 000 a lallaki manipud kadagiti soldado ti Israel. Aminda ket lallaki a nasanay a makigubat babaen iti kampilan.
07141a012d	Ket simmang-at idiay Betel dagiti amin a soldado ti Israel, ken dagiti amin a tattao ket nagsangitda, ken nagtugawda sadiay iti sangoanan ni Yahweh ken nagayunarda iti dayta nga aldaw agingga iti rabii, ken nagidatonda kadagiti daton a mapuoran ken kadagiti daton a pakikappia iti sangoanan ni Yahweh.
07141b0074	Nagsaludsod dagiti tattao ti Israel kenni Yahweh, —ta adda sadiay ti lakasa ti tulag ti Dios kadagidiay nga aldaw,
07141c015f	ket agserserbi ni Finees a putot a lalaki ni Eleazar a putot a lalaki ni Aaron iti sangoanan ti lakasa ti tulag kadagidiay nga aldaw—”Rumbeng kadi a rummuarkami a mapan makigubat iti maminsan pay kadagiti tattao ti Benjamin a kakabsatmi, wenno isardengmin?” Kinuna ni Yahweh, “Rumautkayo, ta inton bigat tulongankayo a mangparmek kadakuada.”
07141d0060	Nangipuesto ngarud ti Israel kadagiti lallaki kadagiti nalimed a luglugar iti aglawlaw ti Gabaa.
07141e00a1	Nakiranget dagiti soldado ti Israel kadagiti soldado ti Benjamin iti maikatlo nga aldaw, ket nagpuestoda a maibusor iti Gabaa a kas iti inaramidda iti napalabas.
07141f0150	Napan nakiranget dagiti tattao ti Benjamin kadagiti tattao Israel, ket naiyadayoda iti siudad. Rinugianda a papatayen iti sumagmamano kadagiti tattao ti Israel. Adda natay nga agarup tallu pulo a lallaki ti Israel kadagiti talon ken kadagiti dalan—maysa kadagiti dalan ket sumang-at idiay Betel, ken ti maysa ket agturong idiay Gabaa.
07142000d6	Ket kinuna dagiti tattao ti Benjamin, “Naabakdan ket itartarayandatayon, a kas idi damo.” Ngem kinuna dagiti soldado ti Israel, “Agsublitayo ket iyadayotayo ida manipud iti siudad agingga kadagiti kalsada.”
07142100e3	Rimmuar dagiti amin a soldado ti Israel kadagiti lugarda ket nagpuestoda a makigubat idiay Baal Tamar. Kalpasanna, rimmuar dagiti soldado ti Israel nga aglemlemmeng kadagiti nalimed a luglugar a nagpuestoanda idiay Maare Gabaa.
07142200c0	Dimteng a maibusor iti Gabaa ti 10, 000 a napili a lallaki manipud iti entero nga Israel, nakaro ti panagririnnangetda, ngem saan nga ammo dagiti Benjaminita nga asidegen ti didigra kadakuada.
07142300de	Pinarmek ni Yahweh ti Benjamin iti sangoanan ti Israel. Iti dayta nga aldaw, napapatay dagiti soldado ti Israel ti 25, 100 a lallaki ti Benjamin. Amin dagitoy a napapatay ket dagiti nasanay a makigubat babaen iti kampilan.
07142400d4	Ket nakita dagiti soldado ti Benjamin a naparmekdan. Inggagara nga intarayan dagiti lallaki ti Israel ti Benjamin gapu ta mangnamnamada kadagiti lallaki a pinagpuestoda kadagiti nalimed a lugar iti ruar ti Gabaa.
07142500b5	Ket nagdardaras a timmakder dagiti lallaki nga aglemlemmeng ken inalistoanda ti napan idiay Gabaa, ken pinatayda ti tunggal maysa nga agnanaed iti siudad babaen kadagiti kampilanda.
07142600be	Ita, ti nagtutulagan a pagilasinan iti nagbaetan dagiti soldado ti Israel ken dagiti lallaki nga aglemlemmeng iti nalimed ket addanto ti napuskol nga asuk nga agpangato manipud iti siudad—
07142700f4	—ket umadayonto dagiti soldado ti Israel iti paggugubatan. Ita, rinugian ti Benjamin ti nangraut ket napapatayda ti agarup tallopulo a lallaki ti Israel, ket kinunada, “Awan duadua a naparmekda iti sangoanantayo, a kas iti umuna a gubat.”
071428009d	Ngem idi mangrugin nga agpangato ti asuk manipud iti siudad, timalliaw dagiti Benjaminita ket nakitada ti asuk nga agpangpangato manipud iti entero a siudad.
071429007e	Ket sinublian ida dagiti soldado ti Israel. Nagbuteng dagiti lallaki ti Benjamin ta nakitada a dimtengen ti didigra kadakuada.
07142a00d2	Isu nga intarayanda dagiti soldado ti Israel, naglibasda iti dalan a mapan idiay let-ang. Ngem kinamat ida ti panagraranget. Rimmuar dagiti soldado ti Israel kadagiti siudad ket pinatayda ida iti nagtakderanda.
07142b009e	Pinalawlawanda dagiti Benjaminita ken kinamatda ida; ket binaddebaddekanda ida idiay Noha, ket pinatayda amin ida iti dalan agingga iti daya a paset ti Gabaa.
07142c0071	Manipud iti tribu ti Benjamin, 18, 000 a soldado ti napapatay, aminda ket lallaki a mabigbigbig iti pannakigubat.
07142d0112	Naglikkoda ket naglibasda a nagturong iti let-ang iti bato ti Rimmon. Pinatay dagiti Israelita ti lima ribu pay kadakuada kadagiti kalsada. Nagtultuloy a kinamkamatda ida, nainget a sinursurotda ida agingga iti dalan nga agpa-Gidom, ket napapatayda pay sadiay ti dua a ribu.
07142e009e	25, 000 amin ti soldado ti Benjamin a napasag iti dayta nga aldaw— lallaki a nasanay a makigubat babaen iti kampilan; aminda ket mabigbigbig a mannakigubat.
07142f009a	Ngem 600 a lallaki ti naglikko ken naglibas a napan idiay let-ang, nagturongda iti bato ti Rimmon. Ket nagtalinaedda iti bato ti Rimmon iti uppat a bulan.
07143000cd	Sinublianan dagiti soldado ti Israel dagiti tattao ti Benjamin ket rinaut ken pinatayda ida—ti entero a siudad, dagiti taraken, ken amin a banag a nasarakanda. Ken pinuoranda ti tunggal ili a malabsanda.
071501007a	Ita, nagkari dagiti lallaki ti Israel idiay Mizpa, “Awan kadatayo ti mangipaasawa iti anakna a babai iti Benjaminita.”
0715020092	Kalpasanna, napan dagiti tattao idiay Betel ket nagtugawda sadiay iti sangoanan ti Dios agingga iti rabii, ken nasaem a nagladingitda iti napigsa.
0715030080	Kinunada, “O Yahweh a Dios ti Israel, apay a napasamak daytoy iti Israel, a maysa kadagiti tribumi ti awan tatta nga aldaw?”
07150400a9	Iti sumaruno nga aldaw, nasapa a bimmangon dagiti tattao ket nangipatakderda iti altar sadiay ken nangidatonda kadagiti daton a mapuoran ken kadagiti daton a pakikappia.
0715050112	Kinuna dagiti tattao ti Israel, “Siasino kadagiti amin a tribu ti Israel ti saan nga immay iti taripnong ni Yahweh?” Ta nangaramidda iti napateg a kari maipanggep iti siasinoman a saan a simmang-at kenni Yahweh idiay Mizpa. Kinunada, “Awan duadua a mapapatay isuna.”
0715060083	Naasian dagiti tattao ti Israel kadagiti kakabsatda a Benjaminita. Kinunada, “Ita nga aldaw, maysa a tribu ti naisina iti Israel.
07150700b6	Siasino ti mangipaay kadagiti asawaen dagidiay a nabati, agsipudta nagkaritayo kenni Yahweh a saantayo a palubosan ti siasinoman kadakuada a mangasawa kadagiti annaktayo a babbai?”
07150800a9	Kinunada, “Siasino kadagiti tribu ti Israel ti saan a simmang-at kenni Yahweh idiay Mizpa?” Naduktalan nga awan ti immay iti panagtitipon manipud idiay Jabes Galaad.
071509006b	Ta idi naurnos dagiti tattao iti nasayaat, adtoy, awan kadagiti agnanaed idiay Jabes Galaad ti adda sadiay.
07150a00a6	Nangibaon ti taripnong iti 12, 000 a katuturedan a lallaki a nabilin a mapanda idiay Jabes Galaad ket rautenda ida ken papatayenda ida, uray dagiti babbai ken ubbing.
07150b006b	“Aramidenyo daytoy: masapul a papatayenyo ti tunggal lalaki ken tunggal babai a nakikaidda iti lalaki.”
07150c00ad	Nakasarak dagiti lallaki iti 400 a babbalasang kadagiti agnanaed idiay Jabes Galaad a saan pulos a nakikaidda iti lalaki, ket impanda ida iti kampo idiay Silo, idiay Canaan.
07150d0092	Nangipatulod iti mensahe ti entero a taripnong ket imbagada kadagiti tattao ti Benjamin nga adda idiay bato ti Rimmon a makikapkappiada kadakuada.
07150e009e	Isu a nagsubli dagiti Benjaminita iti dayta a tiempo ket naited kadakuada dagiti babbai idiay Jabes Galaad. Ngem awan ti umdas a babbai a para kadakuada amin.
07150f008f	Nagbabawi dagiti tattao gapu iti napasamak iti Benjamin, gapu ta nangaramid ni Yahweh iti pannakabingay iti nagbabaetan dagiti tribu ti Israel.
07151000c1	Ket kinuna dagiti mangidadaulo iti entero a taripnong, “Kasanotayo nga ibirukan dagiti nabati a Benjaminita kadagiti babbai nga asawaenda, agsipud ta napapatayen dagiti babbai ti Benjamin?”
071511007f	Kinunada, “Masapul nga adda ti tawid para kadagiti nakalasat iti Benjamin, tapno saan a madadael ti maysa a tribu iti Israel.
07151200cc	Saantayo a mabalin nga ikkan ida kadagiti asawaenda manipud kadagiti annaktayo a babbai. Ta nagkari dagiti tattao ti Israel, 'Mailunod koma ti siasinoman a mangted iti babai nga asawaen ti Benjamin.’”
07151300cf	Isu a kinunada, “Ammoyo nga adda iti tinawen a fiesta para kenni Yahweh idiay Silo (nga adda iti amianan ti Betel, dayaen ti kalsada a sumang-at idiay Sikem manipud idiay Betel, ken abagatan ti Lebona).”
0715140075	Binilinda dagiti lallaki ti Benjamin a kinunada, “Mapankayo aglemmeng iti nalimed ket aguraykayo kadagiti kaubasan.
07151500fd	Siputanyo ti oras a rummuar dagiti agsala a babbai manipud Silo, ket dardarasenyo a rummuar kadagiti kaubasan ket masapul a mangiguyod ti tunggal maysa kadakayo iti asawaenna manipud kadagiti babbai ti Silo, kalpasanna, agsublikayo iti daga ti Benjamin.
071516012b	Inton umay dagiti amma wenno kakabsatda a lallaki tapno agririda kadakami, ibagaminto kadakuada, “Maasikayo kadakami! Pagtalinaedenyo ida gapu ta saankami a nakaala kadagiti babbai a maasawa bayat ti gubat. Ket awan basolyo maipapan iti kari, gapu ta saanyo nga inted kadakuada dagiti annakyo.”'
071517011c	Kasta ti inaramid dagiti tattao ti Benjamin, nangalada kadagiti asawaenda segun iti bilang a kasapulanda manipud kadagiti babbai nga agsasala, ket innalada ida tapno agbalin nga assawada. Napanda ket nagsublida iti lugar a tawidda; binangonda manen dagiti ili ket nagnaedda kadagitoy.
0715180095	Ket pinanawan dagiti tattao ti Israel dayta a lugar ket nagawidda, tunggal maysa iti bukodna a tribu ken puli, ken tunggal maysa iti bukodna a tawid.
0715190070	Kadagidiay nga aldaw, awan ti ari ti Israel. Inaramid ti tunggal maysa ti nasayaat kadagiti bukodna a panagkita.
0800000004	Ruth
08010100ea	Napasamak kadagiti al-aldaw a nagturay dagiti uk-ukom nga adda iti nakaro a panagbisin iti rabaw ti daga. Ket napan ti maysa a lalaki taga-Bethlehem ti Judah idiay pagilian iti Moab a kaduana ti asawana ken ti dua a putotna a lallaki.
08010200f3	Ti nagan ti lalaki ket Elimelec, ken ti nagan ti asawana ket Naomi. Ti nagan dagiti dua a putotna a lallaki ket Mahalon ken Kilion, a nagtaud iti puli ni Efrata iti Bethlehem idiay Judah. Simmangpetda iti pagilian ti Moab ket nagnaedda sadiay.
080103006f	Kalpasanna, natay ni Elimelec, nga asawa ni Naomi, ket nabati isuna a kaduana dagiti dua nga annakna a lallaki.
08010400bf	Nangala dagitoy nga annakna a lallaki iti assawada manipud kadagiti babbai iti Moab; ti nagan iti maysa ket Orfa ken Ruth met ti nagan ti maysa. Nagnaedda sadiay iti agarup sangapulo a tawen.
0801050078	Kalpasanna, agpada a natay da Mahalon ken Kilion, ket nabati ni Naomi nga awan ti asawana ken awan dagiti dua nga annak.
08010600e1	Ket inkeddeng ni Naomi a pumanaw idiay Moab a kaduana dagiti manugangna a babbai ket agsublida idiay Judah. Nangngeganna iti rehion iti Moab a tinulungan ni Yahweh dagiti tattaona nga agkasapulan ken inikkanna ida iti taraon.
0801070093	Pinanawanna ngarud ti lugar a pinagnanaedanna a kaduana dagiti dua a manugangna a babbai, ket nagdaliasatda iti dalan nga agsubli iti daga ti Juda.
08010800ff	Kinuna ni Naomi kadagiti dua a manugangna a babai, “Mapankayo, tunggal maysa kadakayo agsublikayon iti pagtaengan dagiti innayo. Ipakita koma ni Yahweh ti kinapudnona kadakayo, kas iti panangipakitayo iti kinapudnoyo kadagiti natay ken kasta met kaniak.
080109009f	Ipalubos koma ti Apo iti tunggal maysa kadakayo a makasarak ti inana, iti balay iti sabali nga asawa.” Kalpasanna inagkanna ida, ket nagsangitda iti napigsa.
08010a004e	Kinunada kenkuana, “Saan! Sumurotkami kenka nga agsubli kadagiti tattaom.”
08010b00a8	Ngem kinuna ni Naomi, “Agsublikayo, annakko! Apay a sumurotkayo kaniak? Adda pay kadi aya ti annak a lallaki iti tianko a para kadakayo, tapno agbalinda nga assawayo?
08010c00d7	Agsublikayo, annakko, mapankayon iti bukodyo a dalan; gapu ta baketak unayen tapno maaddaan pay iti asawa. Ta no kunak, maaddaanak koma iti asawa iti daytoy a rabii ket kalpasanna mangipasngayak iti annak a lallaki,
08010d00d1	urayenyo kadi ngarud agingga a dumakkelda? Aguraykayo kadi ket saankayo a mangasawa ita? Saan, annakko! Maladingitanak unay ti nakarkaro ngem iti panagladingityo, gapu ta maibusoren kaniak ti ima ni Yahweh.”
08010e00a4	Ket pinigsaan dagiti manugangna a babbai dagiti timekda ket nagsangitda manen. Inagkan ni Orfa ti katuganganna kas panagpakadana, ngem nagtalinaed ni Ruth kenkuana.
08010f008e	Kinuna ni Naomi kenkuana, “Dumngegka, nagsublin ti abiratmo kadagiti tattaona ken kadagiti diosna. Makikuyogkan nga agsubli iti abiratmo.”
08011000ce	Ngem kinuna ni Ruth, “Saannak a paadaywen kenka, ta no sadino ti papanam, mapanak met; sadinoman a pagnaedam, idiay met iti pagnaedak; agbalin a tattaok dagiti tattaom, ket agbalin met a Diosko ti Diosmo.
08011100c6	Sadino man a pakatayam, idiayto metten ti pakatayak, ket sadiayto ti pakaitanemak. Dusaennak koma ni Yahweh, ken uray nakarkaro pay, no adda ti aniaman a banag a mamagsina kadata malaksid iti patay.
0801120072	Idi nakita ni Naomi a natibker ti pangngeddeng ni Ruth a sumurot kenkuana, insardengnan ti makisinnupiat kenkuana.
08011300e6	Nagdaliasat ngarud dagiti dua agingga a nakadanunda iti ili ti Bethlehem. Ket napasamak nga idi simmangpetda idiay Bethlehem, ti amin nga ili ket magagaran unay maipapan kadakuada. Kinuna dagiti babbai, “Daytoy kadi ni Naomi?”
0801140083	Ngem kinunana kadakuada, “Saandak nga awagan iti Naomi. Awagandak a Napait, gapu ta pinarigatnak iti nakaro ti Mannakabalin-amin.
