0100000007	Genesis
0225010091	Alzo maakte Bezaleel de ark van sittimhout; twee ellen en een halve was haar lengte, en anderhalve el haar breedte, en anderhalve el haar hoogte.
0225020067	En hij overtrok ze met louter goud, van binnen en van buiten; en hij maakte ze een gouden krans rondom.
022503009a	En hij goot voor dezelve vier gouden ringen, aan haar vier hoeken, alzo dat twee ringen op derzelver ene zijde waren, en twee ringen op haar andere zijde.
0225040044	En hij maakte handbomen van sittimhout, en hij overtrok ze met goud.
0225050052	En hij stak de handbomen in de ringen, aan de zijden der ark, om de ark te dragen.
0225060081	Hij maakte ook een verzoendeksel van louter goud; twee ellen en een halve was deszelfs lengte, en anderhalve el deszelfs breedte.
022507006c	Ook maakte hij twee cherubim van goud; van dicht werk maakte hij ze, uit de beide einden des verzoendeksels.
02250800b0	Een cherub uit het ene einde aan deze zijde, en den anderen cherub uit het andere einde aan gene zijde; uit het verzoendeksel maakte hij de cherubim, uit deszelfs beide einden.
02250900d5	En de cherubim waren de beide vleugelen omhoog uitbreidende, bedekkende met hun vleugelen het verzoendeksel; en hun aangezichten waren tegenover elkander; de aangezichten der cherubim waren naar het verzoendeksel.
02250a0080	Hij maakte ook een tafel van sittimhout; twee ellen was haar lengte, en een el haar breedte; en een el en een halve haar hoogte.
02250b0053	En hij overtrok ze met louter goud; en hij maakte een gouden krans daaraan, rondom.
02250c006f	Hij maakte daaraan ook een lijst rondom, een hand breed; en hij maakte een gouden krans rondom derzelver lijst.
02250d0078	Hij goot ook vier gouden ringen daaraan; en hij zette de ringen aan de vier hoeken, die aan derzelver vier voeten waren.
02250e0059	Tegenover de lijst waren de ringen tot plaatsen voor de handbomen, om de tafel te dragen.
02250f005f	Hij maakte ook de handbomen van sittimhout; en hij overtrok ze met goud, om de tafel te dragen.
02251000b6	En hij maakte het gereedschap, dat op de tafel zijn zoude, haar schotelen, en haar reukschalen, en haar kroezen, en haar platelen (met welke ze bedekt zoude worden), van louter goud.
02251100b2	Hij maakte ook een kandelaar van louter goud. Van dicht werk maakte hij deze kandelaar, zijn schacht, en zijn rieten; zijn schaaltjes, zijn knopen, en zijn bloemen waren uit hem.
0225120089	Zes rieten nu gingen uit zijn zijden; drie rieten des kandelaars uit zijn ene zijde, en drie rieten des kandelaars uit zijn andere zijde.
02251300df	In het ene riet waren drie schaaltjes, gelijk amandelnoten, een knoop en een bloem; en drie schaaltjes, gelijk amandelnoten in een ander riet, een knoop en een bloem; alzo waren die zes rieten, die uit den kandelaar gingen.
022514006f	Maar aan den kandelaar zelven waren vier schaaltjes, gelijk amandelnoten, met zijn knopen, en met zijn bloemen.
02251500f2	En daar was een knoop onder twee rieten, uit denzelven uitgaande; ook een knoop onder twee rieten, uit denzelven uitgaande; nog een knoop onder twee rieten, uit denzelven uitgaande; alzo was het met de zes rieten, die uit denzelven uitgingen.
0225160059	Hun knopen en rieten waren uit hem; het was altemaal een enig dicht werk van louter goud.
0225170056	En hij maakte hem zeven lampen; zijn snuiters en zijn blusvaten waren van louter goud.
0225180043	Hij maakte denzelven uit een talent louter goud, met al zijn vaten,
02251900a3	En hij maakte het reukaltaar van sittimhout; een el was zijn lengte en een el zijn breedte, vierkant, maar twee ellen zijn hoogte; uit hetzelve waren zijn hoornen.
02251a0085	En hij overtrok het met louter goud, zijn dak, en zijn wanden rondom, alsook zijn hoornen; en hij maakte het een gouden krans rondom.
02251b00a5	Hij maakte ook twee gouden ringen daaraan, onder zijn krans, aan zijn twee hoeken, aan zijn beide zijden, tot plaatsen voor de handbomen, dat men het daarmede droeg.
02251c0047	En hij maakte de handbomen van sittimhout, en hij overtrok ze met goud.
02251d006e	Hij maakte ook de heilige zalfolie, en het reukwerk der zuiverste welriekende specerijen, naar apothekerswerk.
0226010094	Hij maakte ook het brandofferaltaar van sittimhout; vijf ellen was deszelfs lengte, en vijf ellen zijn breedte, vierkant, en drie ellen zijn hoogte.
0226020073	En hij maakte deszelfs hoornen op zijn vier hoeken; uit hetzelve waren zijn hoornen; en hij overtrok het met koper.
02260300ac	Hij maakte ook al het gereedschap des altaars, de potten, en de schoffelen, en de besprengbekkens, en de krauwelen, en de koolpannen; en al zijn vaten maakte hij van koper.
0226040072	Ook maakte hij aan het altaar een rooster van koperen netwerk, onder zijn omloop, van beneden tot zijn midden toe.
0226050060	En hij goot vier ringen aan de vier einden des koperen roosters, tot plaatsen voor de handbomen.
0226060048	En hij maakte de handbomen van sittimhout, en hij overtrok ze met koper.
0226070085	En hij deed de handbomen in de ringen, aan de zijden des altaars, dat men het met dezelve droeg; hij maakte hetzelve hol van planken.
02260800a2	Hij maakte ook het koperen wasvat, met zijn koperen voet, van de spiegels der te hoop komende vrouwen, die te hoop kwamen voor de deur van de tent der samenkomst.
022609008b	Hij maakte ook den voorhof, aan den zuidhoek zuidwaarts; de behangselen tot den voorhof waren van fijn getweernd linnen, van honderd ellen.
02260a0078	Hun twintig pilaren en derzelver twintig voeten, waren van koper; de haken dezer pilaren en hun banden waren van zilver.
02260b00a1	En aan den noorderhoek honderd ellen, hun twintig pilaren en derzelver twintig voeten waren van koper; de haken der pilaren en derzelver banden waren van zilver.
02260c009a	En aan den westerhoek waren behangselen van vijftig ellen, hun pilaren tien en derzelver voeten tien; de haken der pilaren en hun banden waren van zilver.
02260d003b	En aan den oosterhoek tegen den opgang waren vijftig ellen.
02260e005e	De behangselen aan deze zijde waren vijftien ellen, derzelver pilaren drie en hun voeten drie.
02260f0097	En aan de andere zijde van de deur des voorhofs, van hier en van daar, waren behangselen van vijftien ellen; hun pilaren drie en derzelver voeten drie.
0226100046	Al de behangselen des voorhofs waren rondom van fijn getweernd linnen.
02261100c8	De voeten nu der pilaren waren van koper, de haken der pilaren, en hun banden waren van zilver, en het overdeksel hunner hoofden was van zilver, en al de pilaren des voorhofs waren met zilver omtogen.
02261200f7	En het deksel van de poort des voorhofs was van geborduurd werk, van hemelsblauw, en purper, en scharlaken, en fijn getweernd linnen; en twintig ellen was de lengte, en de hoogte in de breedte was vijf ellen, tegenover de behangselen des voorhofs.
0226130099	En hun vier pilaren en derzelver vier voeten waren van koper, hun haken waren van zilver; ook was het overdeksel hunner hoofden en hun banden van zilver.
0226140047	En al de pennen des tabernakels en des voorhofs rondom waren van koper.
02261500ce	Dit zijn de getelde dingen van den tabernakel, van den tabernakel der getuigenis, die geteld zijn naar den mond van Mozes, ten dienste der Levieten, door de hand van Ithamar, de zoon van den priester Aaron.
0226160075	Bezaleel nu, de zoon van Uri, den zoon van Hur, van den stam van Juda, maakte al, dat de HEERE aan Mozes geboden had.
02261700be	En met hem Aholiab, de zoon van Ahisamach, van den stam van Dan, een werkmeester en vernuftig kunstenaar, en een borduurder in hemelsblauw, en in purper, en in scharlaken, en in fijn linnen.
02261800d5	Al het goud, dat tot het werk verarbeid is, in het ganse werk des heiligdoms, te weten, het goud des beweegoffers, was negen en twintig talenten, en zevenhonderd en dertig sikkelen, naar den sikkel des heiligdoms.
0226190096	Het zilver nu van de getelden der vergadering was honderd talenten, en duizend zevenhonderd vijf en zeventig sikkelen, naar den sikkel des heiligdoms.
02261a00d9	Een beka voor elk hoofd, dat is een halve sikkel, naar den sikkel des heiligdoms, van een ieder, die overging tot de getelden, van twintig jaren oud en daarboven, namelijk zeshonderd drie duizend, vijfhonderd vijftig.
02261b00ab	En er waren honderd talenten zilver, om te gieten de voeten des heiligdoms, en de voeten des voorhangs; tot honderd voeten waren honderd talenten, een talent tot een voet.
02261c0094	Maar uit de duizend zevenhonderd vijf en zeventig sikkelen maakte hij de haken aan de pilaren, en hij overtrok hun hoofden, en omtoog ze met banden.
02261d005a	Het koper nu des beweegoffers was zeventig talenten, en twee duizend vierhonderd sikkelen.
02261e00a4	En hij maakte daarvan de voeten der deur van de tent der samenkomst, en het koperen altaar, en den koperen rooster, dien het had, en al het gereedschap des altaars.
02261f0090	En de voeten des voorhofs rondom, en de voeten van de poort des voorhofs, ook al de pennen des tabernakels, en al de pennen des voorhofs rondom.
02270100c8	Zij maakten ook ambtsklederen, om in het heilige te dienen, van hemelsblauw, en purper, en scharlaken; ook maakten zij de heilige klederen, die voor Aaron waren, gelijk de HEERE aan Mozes geboden had.
0227020065	Aldus maakte hij den efod, van goud, hemelsblauw, en purper, en scharlaken, en fijn getweernd linnen.
0227030100	En zij rekten uit de dunne platen van goud, en sneden het tot draden, om te doen in het midden van het hemelsblauw, en in het midden van het purper, en in het midden van het scharlaken, en in het midden van het fijn linnen, van het allerkunstelijkste werk.
0227040062	Zij maakten samenvoegende schouderbanden daaraan; aan deszelfs beide einden werd hij samengevoegd.
02270500d2	En de kunstelijke riem zijns efods, die daarop was, was gelijk zijn werk, van hetzelfde, van goud, van hemelsblauw, en purper, en scharlaken, en fijn getweernd linnen, gelijk als de HEERE aan Mozes bevolen had.
022706007f	Zij bereidden ook de sardonixstenen, omvat in gouden kastjes, als zegelgravering gegraveerd, met de namen der zonen van Israel.
022707008b	En hij zette ze op de schouderbanden des efods, tot stenen der gedachtenis voor de kinderen Israels, gelijk de HEERE aan Mozes geboden had.
02270800a1	Hij maakte ook de borstlap van het allerkunstelijkste werk, gelijk het werk des efods, van goud, hemelsblauw, en purper, en scharlaken, en fijn getweernd linnen.
0227090079	Hij was vierkant; zij maakten den borstlap dubbel; een span was zijn lengte, en een span was zijn breedte, dubbel zijnde.
02270a0072	En zij vulden daarin vier rijen stenen: een rij van een Sardis, een Topaas en een Karbonkel; dit is de eerste rij.
02270b003d	En de tweede rij van een Smaragd, een Saffier en een Diamant.
02270c0035	En de derde rij van een Hyacinth, Agaat, en Amethyst.
02270d006c	En de vierde rij van een Turkoois, en een Sardonix, en een Jaspis; omvat in gouden kastjes in hun vullingen.
02270e0090	Deze stenen nu, met de namen der zonen van Israel, waren twaalf, met hun namen, met zegelgravering; ieder met zijn naam, naar de twaalf stammen.
02270f0061	Zij maakten ook aan den borstlap gelijk-eindigende ketentjes, van gedraaid werk, uit louter goud.
022710007b	En zij maakten twee gouden kastjes, en twee gouden ringen; en zij zetten die twee ringen aan de beide einden des borstlaps.
0227110064	En zij zetten de twee gedraaide gouden ketentjes aan de twee ringen, aan de einden van den borstlap.
02271200a6	Doch de twee andere einden der gedraaide ketenen zetten zij aan de twee kastjes, en zij zetten ze aan de schouderbanden des efods, recht op de voorste zijde van dien.
0227130093	Zij maakten ook twee gouden ringen, die zij aan de twee andere einden des borstlaps zetten, inwendig aan zijn boord, die aan de zijde des efods is.
02271400c3	Nog maakten zij twee gouden ringen, die zij zetten aan de twee schouderbanden van den efod, beneden, aan deszelfs voorste zijde, tegenover zijn andere voege, boven den kunstelijke riem des efods.
02271500f6	En zij bonden den borstlap met zijn ringen aan de ringen van den efod, met een hemelsblauw snoer, dat hij op den kunstelijke riem van den efod was; opdat de borstlap van den efod niet afgescheiden wierd, gelijk als de HEERE aan Mozes geboden had.
022716004c	En hij maakte den mantel des efods van geweven werk, geheel van hemelsblauw.
0227170086	En het gat des mantels was in deszelfs midden, als het gat eens pantsiers; dit gat had een boord rondom, dat het niet gescheurd wierd.
022718006c	En aan de zomen des mantels maakten zij granaatappelen van hemelsblauw, en purper, en scharlaken, getweernd.
022719009f	Zij maakten ook schelletjes van louter goud, en zij stelden de schelletjes tussen de granaatappelen, aan de zomen des mantels rondom, tussen de granaatappelen;
02271a00ba	Dat er een schelletje, daarna een granaatappel was; wederom een schelletje, en een granaatappel; aan de zomen des mantels rondom; om te dienen, gelijk als de HEERE aan Mozes geboden had.
02271b005b	Zij maakten ook de rokken van fijn linnen, van geweven werk, voor Aaron en voor zijn zonen;
02271c0079	En den hoed van fijn linnen, en de sierlijke mutsen van fijn linnen, en de linnen onderbroeken van fijn getweernd linnen;
02271d0096	En den gordel van fijn getweernd linnen, en van hemelsblauw, en purper, en scharlaken, van geborduurd werk, gelijk als de HEERE aan Mozes geboden had.
02271e0097	Zij maakten ook de plaat van de kroon der heiligheid van louter goud, en zij schreven daarop een schrift, met zegelgravering: De HEILIGHEID DES HEEREN.
02271f0083	En zij hechtten een snoer van hemelsblauw daaraan, om aan den hoed van boven te hechten, gelijk als de HEERE aan Mozes geboden had.
02272000c2	Aldus werd al het werk des tabernakels, van de tent der samenkomst voleind; en de kinderen Israels hadden het gemaakt naar alles, wat de HEERE aan Mozes geboden had; alzo hadden zij het gemaakt.
022721009b	Daarna brachten zij den tabernakel tot Mozes, de tent, en al haar gereedschap, haar haakjes, haar berderen, haar richelen, en haar pilaren, en haar voeten;
022722006a	En het deksel van roodgeverfde ramsvellen, en het deksel van dassenvellen, en den voorhang van het deksel;
022723003f	De ark der getuigenis, en haar handbomen, en het verzoendeksel;
0227240034	De tafel, met al haar gereedschap, en de toonbroden;
0227250081	De louteren kandelaar met zijn lampen, de lampen, die men toerichten moest, en al deszelfs gereedschap, en de olie tot het licht;
0227260079	Verder het gouden altaar, en de zalfolie, en het reukwerk van welriekende specerijen, en het deksel van de deur der tent.
0227270080	Het koperen altaar, en den koperen rooster, dien het heeft, deszelfs handbomen, en al zijn gereedschap; het wasvat en zijn voet;
02272800d0	De behangselen des voorhofs, zijn pilaren en zijn voeten, en het deksel van de poort des voorhofs, zijn zelen, en zijn pennen, en al het gereedschap van den dienst des tabernakels, tot de tent der samenkomst;
022729009b	De ambtsklederen, om in het heiligdom te dienen, de heilige klederen van de priester Aaron, en de klederen van zijn zonen, om het priesterambt te bedienen.
02272a0067	Naar alles, wat de HEERE aan Mozes geboden had, alzo hadden de kinderen Israels het ganse werk gemaakt.
02272b0095	Mozes nu bezag het ganse werk, en ziet, zij hadden het gemaakt, gelijk als de HEERE geboden had; alzo hadden zij het gemaakt. Toen zegende Mozes hen.
022801002a	Verder sprak de HEERE tot Mozes, zeggende:
022802007b	Op den dag der eerste maand, te weten op den eersten der maand, zult gij den tabernakel, de tent der samenkomst, oprichten.
022803005d	En gij zult aldaar zetten de ark der getuigenis; en gij zult de ark met de voorhang bedekken.
022804009d	Daarna zult gij de tafel daarin brengen, en gij zult schikken wat daarop te schikken is; gij zult ook den kandelaar daarin brengen, en zijn lampen aansteken.
022805008b	En gij zult het gouden altaar ten reukwerk voor de ark der getuigenis zetten, dan zult gij het deksel van de deur des tabernakels ophangen.
022806006b	Gij zult ook het altaar des brandoffers zetten voor de deur van den tabernakel, van de tent der samenkomst.
0228070072	En gij zult het wasvat zetten tussen de tent der samenkomst, en tussen het altaar; en gij zult water daar in doen.
0228080065	Daarna zult gij den voorhof rondom zetten, en gij zult het deksel ophangen aan de poort des voorhofs.
02280900a5	Dan zult gij de zalfolie nemen en zalven den tabernakel, en al wat daarin is; en gij zult dezelven heiligen, met al zijn gereedschap, en het zal een heiligheid zijn.
02280a009b	Gij zult ook het altaar des brandoffers zalven, en al zijn gereedschap; en gij zult het altaar heiligen, en het altaar zal heiligheid der heiligheden zijn.
02280b004b	Dan zult gij het wasvat zalven, en deszelfs voet; en gij zult het heiligen.
02280c0078	Gij zult ook Aaron en zijn zonen doen naderen, tot de deur van de tent der samenkomst; en gij zult hen met water wassen.
02280d0080	En gij zult Aaron de heilige klederen aantrekken; en gij zult hem zalven, en hem heiligen, dat hij Mij het priesterambt bediene.
02280e0047	Gij zult ook zijn zonen doen naderen, en zult hun de rokken aantrekken.
02280f00cf	En gij zult hen zalven, gelijk als gij hun vader zult gezalfd hebben, dat zij Mij het priesterambt bedienen. En het zal geschieden, dat hun hun zalving zal zijn tot een eeuwig priesterdom bij hun geslachten.
022810004a	Mozes nu deed het naar alles, wat hem de HEERE geboden had; alzo deed hij.
0228110075	En het geschiedde in de eerste maand, in het tweede jaar, op den eersten der maand, dat de tabernakel opgericht werd.
0228120098	Want Mozes richtte den tabernakel op, en zette zijn voeten, en stelde zijn berderen, en zette zijn richelen daaraan, en hij richtte deszelfs pilaren op.
022813008a	En hij spreidde de tent uit over den tabernakel, en hij zette het deksel der tent daar bovenop, gelijk als de HEERE aan Mozes geboden had.
0228140082	Voorts nam hij, en legde de getuigenis in de ark, en deed de handbomen aan de ark, en hij zette het verzoendeksel boven op de ark.
02281500a0	En hij bracht de ark in den tabernakel, en hij hing den voorhang van het deksel op, en bedekte de ark der getuigenis, gelijk als de HEERE aan Mozes geboden had.
0228160076	Hij zette ook de tafel in de tent der samenkomst, aan de zijde des tabernakels tegen het noorden, buiten den voorhang.
0228170073	En hij schikte daarop het brood in orde, voor het aangezicht des HEEREN, gelijk als de HEERE aan Mozes geboden had.
0228180075	Hij zette ook den kandelaar in de tent der samenkomst, recht over de tafel, aan de zijde des tabernakels, zuidwaarts.
0228190064	En hij stak de lampen aan voor het aangezicht des HEEREN, gelijk als de HEERE aan Mozes geboden had.
02281a004c	En hij zette het gouden altaar in de tent der samenkomst, voor den voorhang.
02281b0066	En hij stak daarop aan reukwerk van welriekende specerijen, gelijk als de HEERE aan Mozes geboden had.
02281c0034	Hij hing ook het deksel van de deur des tabernakels.
02281d00b8	En hij zette het altaar des brandoffers aan de deur des tabernakels, van de tent der samenkomst; en hij offerde daarop brandoffer, en spijsoffer, gelijk de HEERE aan Mozes geboden had.
02281e0074	Hij zette ook het wasvat tussen de tent der samenkomst, en tussen het altaar; en hij deed water daarin om te wassen.
02281f0049	En Mozes en Aaron, en zijn zonen wiesen daaruit hun handen en hun voeten.
022820008f	Als zij ingingen tot de tent der samenkomst, en als zij tot het altaar naderden, zo wiesen zij zich, gelijk als de HEERE aan Mozes geboden had.
022821009a	Hij richtte ook den voorhof op, rondom den tabernakel en het altaar, en hij hing het deksel van de poort des voorhofs op. Alzo voleindigde Mozes het werk.
0228220063	Toen bedekte de wolk de tent der samenkomst; en de heerlijkheid des HEEREN vervulde den tabernakel.
022823008a	Zodat Mozes niet kon ingaan in de tent der samenkomst, dewijl de wolk daarop bleef, en de heerlijkheid des HEEREN den tabernakel vervulde.
022824006e	Als nu de wolk opgeheven werd van boven den tabernakel, zo reisden de kinderen Israels voort in al hun reizen.
0228250061	Maar als de wolk niet opgeheven werd, zo reisden zij niet tot op den dag, dat zij opgeheven werd.
0228260091	Want de wolk des HEEREN was op den tabernakel bij dag, en het vuur was er bij nacht op, voor de ogen van het ganse huis Israels in al hun reizen.
0300000009	Leviticus
030101004e	En de HEERE riep Mozes, en sprak tot hem uit de tent der samenkomst, zeggende:
03010200b0	Spreek tot de kinderen Israels, en zeg tot hen: Als een mens uit u den HEERE een offerande zal offeren, gij zult uw offeranden offeren van het vee, van runderen en van schapen.
03010300d2	Indien zijn offerande een brandoffer van runderen is, zo zal hij een volkomen mannetje offeren; aan de deur van de tent der samenkomst zal hij dat offeren, naar zijn welgevallen, voor het aangezicht des HEEREN.
0301040070	En hij zal zijn hand op het hoofd des brandoffers leggen, opdat het voor hem aangenaam zij, om hem te verzoenen.
03010500e2	Daarna zal hij het jonge rund slachten voor het aangezicht des HEEREN; en de zonen van Aaron, de priesters, zullen het bloed offeren, en het bloed sprengen rondom dat altaar, hetwelk voor de deur van de tent der samenkomst is.
030106004b	Dan zal hij het brandoffer de huid aftrekken, en het in zijn stukken delen.
030107006e	En de zonen van Aaron, den priester, zullen vuur maken op het altaar, en zullen het hout op het vuur schikken.
0301080094	Ook zullen de zonen van Aaron, de priesters, de stukken, het hoofd en het smeer, schikken op het hout, dat op het vuur is, hetwelk op het altaar is.
03010900c0	Doch zijn ingewand, en zijn schenkelen zal men met water wassen; en de priester zal dat alles aansteken op het altaar; het is een brandoffer, een vuuroffer, tot een liefelijken reuk den HEERE.
03010a007c	En indien zijn offerande is van klein vee, van schapen of van geiten, ten brandoffer, zal hij een volkomen mannetje offeren.
03010b00b6	En hij zal dat slachten aan de zijde van het altaar noordwaarts, voor het aangezicht des HEEREN; en de zonen van Aaron, de priesters, zullen zijn bloed rondom op het altaar sprengen.
03010c00a9	Daarna zal hij het in zijn stukken delen, mitsgaders zijn hoofd en zijn smeer; en de priester zal die schikken op het hout, dat op het vuur is, hetwelk op het altaar is.
03010d00c7	Doch het ingewand en de schenkelen zal men met water wassen; en de priester zal dat alles offeren en aansteken op het altaar; het is een brandoffer, een vuuroffer, tot een liefelijken reuk den HEERE.
03010e0092	En indien zijn offerande voor den HEERE een brandoffer van gevogelte is, zo zal hij zijn offerande van tortelduiven, of van jonge duiven, offeren.
03010f00b2	En de priester zal die tot het altaar brengen, en deszelfs hoofd met zijn nagel splijten, en op het altaar aansteken; en zijn bloed zal aan den wand des altaars uitgeduwd worden.
0301100072	En zijn krop met zijn vederen zal hij wegdoen, en zal het werpen bij het altaar, oostwaarts, aan de plaats der as.
03011100da	Verder zal hij die met zijn vleugelen klieven, niet afscheiden; en de priester zal die aansteken op het altaar, op het hout, dat op het vuur is; het is een brandoffer, een vuuroffer, tot een liefelijken reuk den HEERE.
03020100a3	Als nu een ziel een offerande van spijsoffer den HEERE zal offeren, zijn offerande zal van meelbloem zijn; en hij zal olie daarop gieten, en wierook daarop leggen.
030202012e	En hij zal het brengen tot de zonen van Aaron, de priesters, een van welke daarvan zijn hand vol grijpen zal uit deszelfs meelbloem, en uit deszelfs olie, met al deszelfs wierook; en de priester zal deszelfs gedenkoffer aansteken op het altaar; het is een vuuroffer, tot een liefelijken reuk den HEERE.
030203008d	Wat nu overblijft van het spijsoffer, zal voor Aaron en zijn zonen zijn; het is een heiligheid der heiligheden van de vuurofferen des HEEREN.
03020400b7	En als gij offeren zult een offerande van spijsoffer, een gebak des ovens; het zullen zijn ongezuurde koeken van meelbloem, met olie gemengd, en ongezuurde vladen, met olie bestreken.
0302050071	En indien uw offerande spijsoffer is, in de pan gekookt, zij zal zijn van ongezuurde meelbloem, met olie gemengd.
0302060041	Breekt ze in stukken, en giet olie daarop; het is een spijsoffer.
030207005f	En zo uw offerande een spijsoffer des ketels is, het zal van meelbloem met olie gemaakt worden.
03020800a7	Dan zult gij dat spijsoffer, hetwelk daarvan zal gemaakt worden, den HEERE toebrengen; en men zal het tot den priester doen naderen, die het tot het altaar dragen zal.
0302090099	En de priester zal van dat spijsoffer deszelfs gedenkoffer opnemen, en op het altaar aansteken, het is een vuuroffer, tot een liefelijken reuk den HEERE.
03020a008d	En wat overblijft van het spijsoffer, zal voor Aaron en zijn zonen zijn; het is een heiligheid der heiligheden van de vuurofferen des HEEREN.
03020b00a7	Geen spijsoffer, dat gij den HEERE zult offeren, zal met desem gemaakt worden; want van geen zuurdesem, en van geen honig zult gijlieden den HEERE vuuroffer aansteken.
03020c007d	De offeranden der eerstelingen zult gij den HEERE offeren; maar op het altaar zullen zij niet komen tot een liefelijken reuk.
03020d00b2	En alle offerande uws spijsoffers zult gij met zout zouten, en het zout des verbonds van uw God van uw spijsoffer niet laten afblijven; met al uw offerande zult gij zout offeren.
03020e00d2	En zo gij den HEERE een spijsoffer der eerste vruchten offert, zult gij het spijsoffer uwer eerste vruchten van groene aren, bij het vuur gedord, dat is, het klein gebroken graan van volle groene aren, offeren.
03020f004e	En gij zult olie daarop doen, en wierook daarop leggen; het is een spijsoffer.
0302100095	Zo zal de priester deszelfs gedenkoffer aansteken van zijn klein gebroken graan en van zijn olie, met al den wierook; het is een vuuroffer den HEERE.
03030100a1	En indien zijn offer een dankoffer is; zo hij ze van de runderen offert, hetzij mannetje of wijfje, volkomen zal hij die offeren, voor het aangezicht des HEEREN.
03030200cb	En hij zal zijn hand op het hoofd zijner offerande leggen, en zal ze slachten voor de deur van de tent der samenkomst; en de zonen van Aaron, de priesters, zullen het bloed rondom op het altaar sprengen.
030303008f	Daarna zal hij van dat dankoffer een vuuroffer den HEERE offeren, het vet, dat het ingewand bedekt, en al het vet, hetwelk aan het ingewand is.
0303040090	Dan zal hij beide de nieren, en het vet, hetwelk daaraan is, dat aan de weekdarmen is; en het net over de lever, met de nieren, zal hij afnemen.
03030500b8	En de zonen van Aaron zullen dat aansteken op het altaar, op het brandoffer, hetwelk op het hout zal zijn, dat op het vuur is; het is een vuuroffer, tot een liefelijken reuk den HEERE.
0303060080	En indien zijn offerande van klein vee is, den HEERE tot een dankoffer, hetzij mannetje of wijfje, volkomen zal hij die offeren.
0303070064	Indien hij een lam tot zijn offerande offert, zo zal hij het offeren voor het aangezicht des HEEREN.
03030800bd	En hij zal zijn hand op het hoofd zijner offerande leggen, en hij zal die slachten voor de tent der samenkomst; en de zonen van Aaron zullen het bloed daarvan sprengen op het altaar rondom.
03030900d8	Daarna zal hij van dat dankoffer een vuuroffer den HEERE offeren; zijn vet, den gehele staart, dien hij dicht aan de ruggegraat zal afnemen, en het vet bedekkende het ingewand, en al het vet, dat aan het ingewand is;
03030a0083	Ook beide de nieren, en het vet, dat daaraan is, dat aan de weekdarmen is; en het net over de lever met de nieren, zal hij afnemen.
03030b005a	En de priester zal dat aansteken op het altaar; het is een spijs des vuuroffers den HEERE.
03030c005c	Indien nu zijn offerande een geit is, zo zal hij die offeren voor het aangezicht des HEEREN.
03030d00a6	En hij zal zijn hand op haar hoofd leggen, en hij zal hem slachten voor de tent der samenkomst; en de zonen van Aaron zullen haar bloed op het altaar sprengen rondom.
03030e008d	Dan zal hij daarvan zijn offerande offeren, een vuuroffer den HEERE; het vet bedekkende het ingewand, en al het vet, dat aan het ingewand is;
03030f008b	Mitsgaders de beide nieren, en het vet, dat daaraan is, dat aan de weekdarmen is; en het net over de lever, met de nieren, zal hij afnemen.
0303100088	En de priester zal die aansteken op het altaar; het is een spijs des vuuroffers, tot een liefelijken reuk; alle vet zal des HEEREN zijn.
0303110067	Dit zij een eeuwige inzetting voor uw geslachten, in al uw woningen: geen vet noch bloed zult gij eten.
030401002a	Verder sprak de HEERE tot Mozes, zeggende:
03040200bd	Spreek tot de kinderen Israels, zeggende: Als een ziel zal gezondigd hebben, door afdwaling van enige geboden des HEEREN, dat niet zou gedaan worden, en tegen een van die zal gedaan hebben;
03040300c6	Indien de priester, die gezalfd is, zal gezondigd hebben, tot schuld des volks, zo zal hij voor zijn zonde, die hij gezondigd heeft, offeren een var, een volkomen jong rund, den HEERE ten zondoffer.
03040400d6	En hij zal die var brengen tot de deur van de tent der samenkomst, voor het aangezicht des HEEREN; en hij zal zijn hand op het hoofd van dien var leggen, en hij zal dien var slachten voor het aangezicht des HEEREN.
0304050074	Daarna zal die gezalfde priester van het bloed van den var nemen, en hij zal dat tot de tent der samenkomst brengen.
03040600a1	En de priester zal zijn vinger in dat bloed dopen; en van dat bloed zal hij zevenmaal sprengen voor het aangezicht des HEEREN, voor den voorhang van het heilige.
0304070132	Ook zal de priester van dat bloed doen op de hoornen des reukaltaars der welriekende specerijen, voor het aangezicht des HEEREN, dat in de tent der samenkomst is; dan zal hij al het bloed van den var uitgieten aan den bodem van het altaar des brandoffers, hetwelk is aan de deur van de tent der samenkomst.
030408008f	Verder, al het vet van den var des zondoffers zal hij daarvan opnemen; het vet bedekkende het ingewand, en al het vet, dat aan het ingewand is;
0304090087	Daartoe de twee nieren, en het vet, dat daaraan is, dat aan de weekdarmen is, en het net over de lever, met de nieren, zal hij afnemen;
03040a0079	Gelijk als het van den os des dankoffers opgenomen wordt; en de priester zal die aansteken op het altaar des brandoffers.
03040b0073	Maar de huid van dien var, en al zijn vlees, met zijn hoofd en met zijn schenkelen, en zijn ingewand, en zijn mest;
03040c00c3	En dien gehele var zal hij tot buiten het leger uitvoeren, aan een reine plaats, waar men de as uitstort, en zal hem met vuur op het hout verbranden; bij de uitgegoten as zal hij verbrand worden.
03040d00f6	Indien nu de gehele vergadering van Israel afgedwaald zal zijn, en de zaak voor de ogen der gemeente verborgen is, en zij iets gedaan zullen hebben tegen enige van allen geboden des HEEREN, dat niet zoude gedaan worden, en zijn schuldig geworden;
03040e00bb	En die zonde, die zij daartegen gezondigd zullen hebben, bekend is geworden; zo zal de gemeente een var, een jong rund, ten zondoffer offeren, en dien voor de tent der samenkomst brengen;
