0100000007	Genesis
0c0b100094	Busa gidakop nila si Atalia ug gidala sa gawas agi sa pultahan nga agianan sa mga kabayo pasulod sa tugkaran sa palasyo, ug didto gipatay nila siya.
0c0b1100ae	Naghimo dayon si Jehoyada ug kasabotan uban sa Ginoo, sa hari, ug sa mga tawo nga sila mahimong katawhan sa Ginoo. Naghimo usab siya ug kasabotan tali sa hari ug sa mga tawo.
0c0b120108	Unya nangadto ang tanang mga tawo sa templo ni Baal ug giguba nila kini. Gidugmok nila ang mga halaran ug ang mga dios-dios niini, ug gipatay nila si Matan nga pari ni Baal atubangan sa mga halaran. Unya nagbutang si Jehoyada ug mga tigbalantay sa Templo sa Ginoo.
0c0b130112	Pagkahuman, giuban niya ang mga komander, mga badigard sa hari, mga tigbalantay sa palasyo, ug ang tanang mga tawo, ug ilang gihatod ang hari ngadto sa palasyo gikan sa Templo sa Ginoo. Didto sila miagi sa pultahan sa mga tigbalantay. Unya milingkod ang hari sa iyang trono.
0c0b140063	Naglipay ang mga tawo, ug nagmalinawon na ang lungsod human nga gipatay si Atalia didto sa palasyo.
0c0b150038	Nag-edad si Joas ug pito ka tuig sa dihang naghari siya.
0c0c0100b7	Nahimong hari sa Juda si Joas sa ikapito nga tuig sa paghari ni Jehu. Sa Jerusalem siya nagpuyo, ug naghari siya sulod sa 40 ka tuig. Ang iyang inahan mao si Zibia nga taga-Beersheba.
0c0c02006c	Gihimo niya ang maayo atubangan sa Ginoo sa tibuok niyang kinabuhi, kay gitudloan siya ni Jehoyada nga pari.
0c0c0300a1	Apan wala niya ipaguba ang mga simbahanan diha sa habog nga mga dapit, busa nagpadayon ang mga tawo sa paghalad sa mga halad ug sa pagsunog sa mga insenso didto.
0c0c0400d7	Miingon si Joas sa mga pari, “Tigoma ninyo ang tanang kuwarta nga gihalad diha sa Templo sa Ginoo: ang kuwarta nga nakolekta sa pag-ihap, ang kuwarta nga bayad sa panaad, ug ang kuwarta nga halad nga kinabubut-on.
0c0c05002b	Gamita ninyo kini sa pagpaayo sa Templo.”
0c0c060060	Apan hangtod sa ika-23 nga tuig sa paghari ni Joas, wala gihapon mapaayo sa mga pari ang Templo.
0c0c07011d	Busa gipatawag ni Haring Joas si Jehoyada ug ang uban pang mga pari ug gipangutana, “Nganong wala pa ninyo napaayo ang Templo? Sukad karon ayaw na ninyo gamita ang kuwarta alang sa inyong kaugalingong mga kinahanglanon. Kinahanglan nga gamiton na kini alang sa pagpaayo sa Templo.”
0c0c080097	Miuyon ang mga pari niini ug miuyon usab sila nga dili na sila ang mangolekta sa kuwarta gikan sa mga tawo ug dili na usab sila ang magpaayo sa Templo.
0c0c090109	Unya nagkuha si Jehoyada ug kahon ug gibangagan niya ang taklob niini. Gibutang niya kini sa kilid sa halaran, dapit sa tuo inigsulod sa Templo sa Ginoo. Kon adunay mohatag ug kuwarta sa Templo, ang mga pari nga nagbantay sa pultahan mao ang mosulod niini sa kahon.
0c0c0a0089	Kon daghan na ang kuwarta sa kahon, moadto didto ang sekretaryo sa hari ug ang pangulong pari ug ihapon nila kini, ug unya isulod sa bag.
0c0c0b01df	Pagkahuman, ihatag nila kini sa mga tawo nga nagdumala sa pag-ayo sa Templo, nga mohatag usab niini ngadto sa mga trabahante sa Templo sa Ginoo ingon nga suholan para sa mga panday, sa mga mason, ug sa uban pang mga trabahante nga nag-ayo sa Templo ug sa mga paril niini. Gigamit usab ang ubang kuwarta sa pagpamalit ug mga kahoy ug mga bato nga tiniltilan nga kinahanglanon sa pagpaayo sa Templo, ug sa pagbayad sa uban pang mga galastohan nga adunay kalabotan sa pag-ayo niini.
0c0c0d00e6	Ang kuwarta nga gihatag ngadto sa Templo wala gayod gamita sa paghimo ug mga kopa nga plata, mga pangputol sa pabilo sa suga, mga yahong, mga trumpeta, o bisan unsa nga gamit nga hinimo sa bulawan o plata alang sa Templo sa Ginoo.
0c0c0e005b	Gihatag kini ngadto sa mga nagtrabaho sa Templo ug gigamit nila kini sa pagpaayo sa Templo.
0c0c0f0065	Wala na pangitai ug lista sa mga gasto ang mga tawo nga nagdumala sa pagpaayo kay kasaligan man sila.
0c0c1000a1	Ang kuwarta nga gihatag isip halad nga bayad sa sala ug mga halad aron mahimong hinlo ang tawo, wala dad-a ngadto sa Templo sa Ginoo kay alang kadto sa mga pari.
0c0c110087	Niadtong higayona, si Hazael nga hari sa Aram misulong sa Gat ug nailog niya kini. Unya nakahukom siya nga sulongon usab ang Jerusalem.
0c0c12018a	Gitigom ni Joas nga hari sa Juda ang tanang mga butang nga gihalad ngadto sa Ginoo sa iyang mga katigulangan nga sila si Jehosafat, Jehoram, ug Ahazia, nga kanhing mga hari sa Juda, uban sa iya usab nga gipanghalad, apil na ang tanang bulawan nga atua sa mga bodega sa Templo sa Ginoo ug sa palasyo. Gipadala niya kining tanan kang Hazael. Busa wala na modayon ug sulong si Hazael sa Jerusalem.
0c0c13008f	Ang uban pang sugilanon mahitungod sa paghari ni Joas, ug ang tanan niyang gihimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Juda.
0c0c140081	Sa kaulahian nagplano ug daotan batok kaniya ang iyang mga opisyal, ug gipatay nila siya sa Bet Millo, sa dalan paingon sa Silla.
0c0c1500fa	Ang mga opisyal nga mipatay kaniya mao sila si Jozacar nga anak ni Shimeat ug si Jehozabad nga anak ni Shomer. Gilubong siya sa lubnganan sa iyang mga katigulangan sa Lungsod ni David. Ug si Amazia nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0d0100b6	Nahimong hari sa Israel si Jehoahaz nga anak ni Jehu sa ika-23 nga tuig sa paghari ni Joas, nga anak ni Ahazia, sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa 17 ka tuig.
0c0d0200ca	Daotan ang iyang gihimo atubangan sa Ginoo. Gisunod niya ang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel. Ug wala gayod siya mobiya niini.
0c0d030092	Busa nasuko ang Ginoo sa Israel, ug sulod sa taas nga panahon, gipasakop niya sila kang Hazael nga hari sa Aram ug sa anak niini nga si Ben Hadad.
0c0d04008e	Nag-ampo si Jehoahaz, ug gipatalinghogan siya sa Ginoo, kay nakita sa Ginoo ang labihan nga pagpangdaog-daog sa hari sa Aram ngadto sa Israel.
0c0d050093	Gihatagan sila sa Ginoo ug pangulo nga miluwas kanila gikan sa mga taga-Aram. Busa nagpuyo na usab nga malinawon ang mga Israelinhon sama kaniadto.
0c0d0600c6	Apan wala sila mobiya sa pagsunod sa mga sala sa panimalay ni Jeroboam, nga nahimong hinungdan sa pagpakasala sa Israel. Wala usab nila gub-a ang poste nga simbolo sa diosa nga si Ashera sa Samaria.
0c0d0700bb	Walay nahibilin sa armadong puwersa ni Jehoahaz gawas sa 50 ka tigkabayo, 10 ka karwahi, ug 10,000 ka mga sundalo, kay ang uban gipamatay sa hari sa Aram, ug gitunob-tunoban nga daw abog.
0c0d0800af	Ang uban pang sugilanon mahitungod sa paghari ni Jehoahaz, ug ang tanan niyang gihimo ug ang iyang mga kadaogan, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0d0900a5	Sa dihang namatay si Jehoahaz, gilubong siya didto sa gilubngan sa iyang mga katigulangan sa Samaria. Ug si Joas nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0d0a00a1	Nahimong hari sa Israel si Joas nga anak ni Jehoahaz sa ika-37 nga tuig sa paghari ni Joas sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa 16 ka tuig.
0c0d0b00bf	Daotan ang iyang gihimo atubangan sa Ginoo. Wala siya mobiya sa pagsunod sa tanang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0d0c00e3	Ang uban pang sugilanon mahitungod sa paghari ni Joas, ang tanan niyang gihimo ug ang iyang mga kadaogan, apil ang iyang pagpakig-gira kang Amazia nga hari sa Juda, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0d0d00ae	Sa dihang namatay si Joas, gilubong siya didto sa gilubngan sa mga hari sa Israel didto sa Samaria. Ug ang iyang anak nga si Jeroboam II mao ang mipuli kaniya ingon nga hari.
0c0d0e00c8	Sa buhi pa si Haring Joas, nagsakit si Eliseo ug sakit nga makamatay. Miadto si Haring Joas kaniya ug mihilak. Miingon si Joas, “Amahan ko! Amahan ko! Ang mga karwahi ug mga tigkarwahi sa Israel!”
0c0d0f0050	Miingon si Eliseo, “Pagkuha ug pana ug mga udyong.” Ug gituman kini ni Joas.
0c0d100076	Unya giingnan siya ni Eliseo nga kuptan ang pana. Sa dihang gikuptan na niya kini, gikuptan ni Eliseo ang iyang kamot,
0c0d11011b	ug giingnan siya, “Ablihi ang bintana sa sidlakang dapit.” Ug giablihan niya kini. Unya giingnan siya ni Eliseo nga mopana. Pagpana niya, miingon si Eliseo, “Kana nga udyong timailhan nga padaogon ka sa Ginoo batok sa Aram. Laglagon mo sa hingpit ang mga Aramehanon sa Afek.”
0c0d1200c9	Giingnan pag-usab ni Eliseo si Joas nga magkuha ug mga udyong. Ug sa dihang nakakuha na siya, miingon si Eliseo, “Panaa ang yuta.” Ug gipana niya ang yuta sa tulo ka higayon, ug unya miundang siya.
0c0d1300ad	Nasuko si Eliseo kaniya ug miingon, “Kalima o kaunom ka unta mipana aron malaglag mo sa hingpit ang mga Aramehanon. Apan karon, mapildi mo lang sila sa tulo ka higayon.”
0c0d140071	Sa kaulahian namatay si Eliseo ug gilubong. Matag tuig adunay mga grupo sa mga Moabihanon nga mosulong sa Israel.
0c0d15012f	Usa niana ka higayon, adunay mga Israelinhon nga naglubong ug patay. Sa dihang nakita nila ang grupo sa mga Moabihanon nga misulong, gidali-dali nila ug butang ang patayng lawas didto sa langub nga gilubngan kang Eliseo ug unya nanagan. Pagdapat sa patay sa mga bukog ni Eliseo, nabuhi kini ug mitindog.
0c0d16005f	Gidaog-daog ni Hazael nga hari sa Aram ang Israel sa tibuok nga panahon sa paghari ni Jehoahaz.
0c0d17009e	Apan naluoy ug nahangawa kanila ang Ginoo tungod sa iyang kasabotan kang Abraham, Isaac ug Jacob, ug hangtod karon wala gihapon niya sila laglaga o isalikway.
0c0d180068	Namatay si Hazael nga hari sa Aram, ug si Ben Hadad nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0d1900c5	Gipildi ni Joas ang Aram sa tulo ka higayon, ug nabawi niya gikan kang Ben Hadad ang mga lungsod nga nailog sa amahan niini nga si Hazael sa dihang nakig-gira siya kang Jehoahaz nga amahan ni Joas.
0c0e010077	Nahimong hari sa Juda si Amazia nga anak ni Joas sa ikaduhang tuig sa paghari ni Joas, nga anak ni Jehoahaz, sa Israel.
0c0e0200b3	Nag-edad si Amazia ug 25 ka tuig sa dihang nahimo siyang hari. Sa Jerusalem siya nagpuyo, ug naghari siya sulod sa 29 ka tuig. Ang iyang inahan mao si Jehoadan nga taga-Jerusalem.
0c0e030099	Gihimo ni Amazia ang maayo atubangan sa Ginoo, apan dili gayod sama sa gihimo ni David nga iyang katigulangan. Gisunod niya ang iyang amahan nga si Joas.
0c0e040094	Wala usab niya ipaguba ang mga simbahanan diha sa habog nga mga dapit, busa nagpadayon ang mga tawo sa paghalad ug sa pagsunog ug mga insenso didto.
0c0e050070	Sa dihang lig-on na ang paghari ni Amazia, gipapatay niya ang mga opisyal nga nagpatay sa iyang amahan nga hari.
0c0e06014b	Apan wala niya ipapatay ang ilang mga anak, kay sumala sa nasulat sa Libro sa Kasugoan ni Moises, nag-ingon ang Ginoo, “Dili angay patyon ang mga ginikanan tungod sa sala sa ilang mga anak, ug ang mga anak dili usab angay patyon tungod sa sala sa ilang mga ginikanan. Patyon lang ang tawo tungod sa iyang kaugalingon nga sala.”
0c0e0700b5	Nakapatay si Amazia ug 10,000 ka mga taga-Edom sa walog nga gitawag ug Asin. Nailog usab niya ang Sela, ug gitawag niya kinig Jokteel, ug mao gihapon ang ngalan niini hangtod karon.
0c0e0800bf	Unya, nagpadala si Amazia ug mga mensahero ngadto sa hari sa Israel nga si Joas nga anak ni Jehoahaz ug apo ni Jehu. Mao kini ang iyang mensahe: “Dali, atubanga ako sa usa ka panag-away.”
0c0e09012c	Apan gitubag siya ni Haring Joas pinaagi niini nga istorya: “Didto sa Lebanon, adunay sampinit nga nagpadala niini nga mensahe ngadto sa kahoyng sedro: ‘Ipaasawa ang imong anak nga babaye sa akong anak nga lalaki.’ Apan adunay miagi nga ihalas nga mananap ug gitunob-tunoban niini ang sampinit.
0c0e0a00f0	“Amazia, tinuod nga napildi mo ang Edom ug mibukad na ang imong atay tungod niini. Makontento ka nalang sa imong kadaogan ug pagpuyo diha sa imong palasyo. Nganong mangita ka pa man ug samok nga magdala ug kalaglagan kanimo ug sa Juda?”
0c0e0b008a	Apan wala mamati si Amazia, busa gisulong siya ni Haring Joas ug sa mga sundalo niini. Naggira sila didto sa Bet Shemes nga sakop sa Juda.
0c0e0c005b	Napildi sa Israel ang Juda, ug nangikyas ang mga sundalo sa Juda ngadto sa ilang mga balay.
0c0e0d011a	Nadakpan ni Joas nga hari sa Israel ang hari sa Juda nga si Amazia nga anak ni Joas ug apo ni Ahazia didto sa Bet Shemes. Unya miadto si Joas sa Jerusalem ug giguba niya ang mga paril niini gikan sa Pultahan sa Efraim paingon sa Pultahan sa Eskina, nga mga 600 ka piye ang gilay-on.
0c0e0e00ae	Gipanguha niya ang tanang bulawan, pilak, ug kagamitan nga iyang nakita sa Templo sa Ginoo ug sa bodega sa palasyo. Nagdala usab siyag mga bihag sa iyang pagbalik sa Samaria.
0c0e0f00e3	Ang uban pang sugilanon mahitungod sa paghari ni Joas, ang tanan niyang gihimo ug ang iyang mga kadaogan, apil ang iyang pagpakig-gira kang Amazia nga hari sa Juda, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0e1000ae	Sa dihang namatay si Joas, gilubong siya didto sa gilubngan sa mga hari sa Israel didto sa Samaria. Ug ang iyang anak nga si Jeroboam II mao ang mipuli kaniya ingon nga hari.
0c0e110061	Nagkinabuhi pa si Amazia nga hari sa Juda ug 15 ka tuig human mamatay si Joas nga hari sa Israel.
0c0e120074	Ang uban pang sugilanon mahitungod sa paghari ni Amazia nasulat sa libro sa mga sugilanon bahin sa mga hari sa Juda.
0c0e1300a2	Adunay mga tawo nga nagplano sa pagpatay kang Amazia sa Jerusalem, busa miikyas siya ngadto sa Lakish. Apan gipasundan nila siya sa Lakish, ug gipatay siya didto.
0c0e140099	Gikarga nila ang iyang patayng lawas sa kabayo ug gidala balik sa Jerusalem, ug unya gilubong sa gilubngan sa iyang mga katigulangan sa Lungsod ni David.
0c0e150076	Ang gipuli sa katawhan sa Juda kang Amazia ingon nga hari mao ang iyang anak nga si Azaria nga nag-edad ug 16 ka tuig.
0c0e160060	Siya ang mibawi sa Elat ug nagtukod niini pag-usab human mamatay ang iyang amahan nga si Amazia.
0c0e1700b8	Nahimong hari sa Israel si Jeroboam II nga anak ni Joas sa ika-15 nga tuig sa paghari ni Amazia, nga anak ni Joas sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa 41 ka tuig.
0c0e1800b0	Daotan ang iyang gihimo atubangan sa Ginoo. Gisunod niya ang tanang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0e1900fc	Siya ang nagbawi sa mga lugar nga gipanag-iyahan kanhi sa Israel, gikan sa Lebo Hamat paingon sa Patay nga Dagat. Mao kini ang gisaad sa Ginoo, nga Dios sa Israel, pinaagi sa iyang alagad nga propeta nga si Jonas, nga anak ni Amitai nga taga-Gat Hefer.
0c0e1a0091	Pagbuot sa Ginoo nga mahitabo kini kay nakita niya ang labihan nga pag-antos sa mga Israelinhon, ulipon man o dili. Wala gayoy nakatabang kanila.
0c0e1b008c	Ug tungod kay wala moingon ang Ginoo nga papason niya ang Israel sa kalibotan, giluwas niya sila pinaagi kang Jeroboam II, nga anak ni Joas.
0c0e1c0103	Ang uban pang sugilanon mahitungod sa paghari ni Jeroboam II, ug ang iyang bantogan nga mga binuhatan ug ang uban pa niyang gihimo, apil na ang pagbawi sa Damasco ug Hamat nga kanhi sakop sa Juda, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0e1d0097	Sa dihang namatay si Jeroboam II, gilubong siya sa lubnganan sa mga hari sa Israel. Ug si Zacarias nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0f01006a	Nahimong hari sa Juda si Azaria nga anak ni Amazia sa ika-27 nga tuig sa paghari ni Jeroboam II sa Israel.
0c0f0200b2	Nag-edad si Azaria ug 16 ka tuig sa dihang nahimo siyang hari. Sa Jerusalem siya nagpuyo, ug naghari siya sulod sa 52 ka tuig. Ang iyang inahan mao si Jecolia nga taga-Jerusalem.
0c0f03005c	Gihimo ni Azaria ang maayo atubangan sa Ginoo, sama sa gihimo sa iyang amahan nga si Amazia.
0c0f040094	Apan wala niya ipaguba ang mga simbahanan diha sa habog nga mga dapit, busa nagpadayon ang mga tawo sa paghalad ug sa pagsunog ug mga insenso didto.
0c0f0500d7	Gihatagan sa Ginoo ug ngilngig nga sakit sa panit si Azaria hangtod sa adlaw nga siya namatay. Nagpuyo siya sa usa ka balay nga nag-inusara. Si Jotam nga iyang anak mao ang nangulo sa palasyo ug sa katawhan sa Juda.
0c0f060091	Ang uban pang sugilanon mahitungod sa paghari ni Azaria, ug ang tanan niyang gihimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Juda.
0c0f0700a7	Sa dihang namatay si Azaria, gilubong siya sa lubnganan sa iyang mga katigulangan sa Lungsod ni David. Ug si Jotam nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0f0800ad	Nahimong hari sa Israel si Zacarias nga anak ni Jeroboam II sa ika-38 nga tuig sa paghari ni Azaria sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa unom ka bulan.
0c0f0900d4	Daotan ang iyang gihimo atubangan sa Ginoo, sama sa gihimo sa iyang mga katigulangan. Gisunod niya ang mga sala nga gihimo ni Jeroboam, nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0f0a00a0	Unya, nagplano ug daotan si Shalum nga anak ni Jabes batok kang Zacarias. Gipatay niya si Zacarias atubangan sa mga tawo, ug gipulihan niya kini ingon nga hari.
0c0f0b006d	Ang uban pang sugilanon sa paghari ni Zacarias nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0f0c007d	Busa natuman ang giingon sa Ginoo kang Jehu: “Ang imong mga kaliwat maghari sa Israel hangtod sa ikaupat nga henerasyon.”
0c0f0d00a3	Nahimong hari sa Israel si Shalum nga anak ni Jabes sa ika-39 nga tuig sa paghari ni Uzias sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa usa ka bulan.
0c0f0e007f	Kay gipatay siya ni Menahem nga anak ni Gadi ug gipulihan ingon nga hari sa dihang miadto si Menahem sa Samaria gikan sa Tirza.
0c0f0f00a8	Ang uban pang sugilanon mahitungod sa paghari ni Shalum, apil ang iyang plano nga pagpatay kang Zacarias, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0f100114	Niadtong higayona, gisulong ni Menahem ang Tifsa ug ang mga lugar sa palibot niini hangtod sa Tirza, kay ang mga lumulupyo niini wala mitugyan sa ilang kaugalingon ngadto kaniya. Gipamatay niya ang tanang lumulupyo sa Tifsa, ug gipangyasyasan ang tiyan sa mga babayeng mabdos.
0c0f1100a8	Nahimong hari sa Israel si Menahem nga anak ni Gadi sa ika-39 nga tuig sa paghari ni Azaria sa Juda. Sa Samaria nagpuyo si Menahem, ug naghari siya sulod sa 10 ka tuig.
0c0f1200c2	Daotan ang iyang gihimo atubangan sa Ginoo. Sa tibuok niyang paghari gisunod niya ang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0f1300ef	Unya, miadto ang hari sa Asiria nga si Tiglat Pileser sa Israel sa pagsulong niini. Busa gihatagan ni Menahem si Tiglat Pileser ug sobra 30 ka toneladang pilak aron tabangan siya ni Tiglat Pileser, aron nga molig-on ang paghari ni Menahem.
0c0f1400e3	Ang maong mga pilak gikuha ni Menahem gikan sa mga adunahan sa Israel pinaagi sa pagpugos sa matag-usa kanila sa paghatag ug tag-50 kabuok nga pilak. Busa miundang sa pagsulong ang hari sa Asiria ug mipauli siya sa iyang nasod.
0c0f150089	Ang uban pang sugilanon sa paghari ni Menahem, ug ang tanan niyang gihimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0f16005d	Sa dihang namatay si Menahem, si Pekahia nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c0f1700ad	Nahimong hari sa Israel si Pekahia nga anak ni Menahem sa ika-50 nga tuig sa paghari ni Azaria sa Juda. Sa Samaria nagpuyo si Pekahia, ug naghari siya sulod sa duha ka tuig.
0c0f1800a9	Daotan ang iyang gihimo atubangan sa Ginoo. Gisunod niya ang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0f190137	Unya, si Peka nga anak ni Remalia nagplano ug daotan batok kang Pekahia. Kini si Peka mao ang komander sa mga sundalo ni Pekahia. Uban sa 50 ka mga taga-Gilead, gipatay ni Peka si Pekahia apil si Argob ug si Arieh, didto sa lig-on nga bahin sa palasyo sa Samaria. Ug gipulihan ni Peka si Pekahia ingon nga hari.
0c0f1a0094	Ang uban pang sugilanon mahitungod sa paghari ni Pekahia, ug ang tanan niyang gihimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0f1b00a2	Nahimong hari sa Israel si Peka nga anak ni Remalia sa ika-52 nga tuig sa paghari ni Azaria sa Juda. Sa Samaria siya nagpuyo, ug naghari siya sulod sa 20 ka tuig.
0c0f1c00a9	Daotan ang iyang gihimo atubangan sa Ginoo. Gisunod niya ang mga sala nga gihimo ni Jeroboam nga anak ni Nebat, nga nahimong hinungdan sa pagpakasala sa mga taga-Israel.
0c0f1d0141	Sa panahon sa paghari ni Peka, gisulong ni Tiglat Pileser nga hari sa Asiria ang Israel, ug nailog niya ang mga lungsod sa Ijon, Abel Bet Maaca, Janoa, Kedesh, ug Hazor. Nailog usab niya ang Gilead, Galilea, ug ang tibuok nga yuta sa Neftali. Unya gidala niya ang mga lumulupyo niini ngadto sa Asiria ingon nga mga bihag.
0c0f1e00da	Unya nagplano ug daotan si Oseas nga anak ni Elah batok kang Peka nga anak ni Remalia. Gipatay niya si Peka ug gipulihan ingon nga hari. Nahitabo kini sa ika-20 nga tuig sa paghari ni Jotam, nga anak ni Uzias, sa Juda.
0c0f1f0091	Ang uban pang sugilanon mahitungod sa paghari ni Peka, ug ang tanan niyang gihimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Israel.
0c0f200076	Nahimong hari sa Juda si Jotam nga anak ni Uzias sa ikaduhang tuig sa paghari ni Peka, nga anak ni Remalia, sa Israel.
0c0f2100b0	Nag-edad si Jotam ug 25 ka tuig sa dihang nahimo siyang hari. Sa Jerusalem siya nagpuyo, ug naghari siya sulod sa 16 ka tuig. Ang iyang inahan mao si Jerusha nga anak ni Sadok.
0c0f22005a	Gihimo ni Jotam ang maayo atubangan sa Ginoo, sama sa gihimo sa iyang amahan nga si Uzias.
0c0f2300de	Apan wala niya ipaguba ang mga simbahanan diha sa habog nga mga dapit, busa nagpadayon ang mga tawo sa paghalad ug sa pagsunog ug mga insenso didto. Si Jotam ang nagpahimo pag-usab sa Amihanang Pultahan sa Templo sa Ginoo.
0c0f24008d	Ang uban pang sugilanon mahitungod sa paghari ni Jotam, ug ang iyang gipanghimo, nasulat sa libro sa mga sugilanon bahin sa mga hari sa Juda.
0c0f250077	Sa panahon sa iyang paghari, gipasulong sa Ginoo kang Rezin nga hari sa Aram ug kang Peka nga anak ni Remalia ang Juda.
0c0f2600c3	Sa dihang namatay si Jotam, gilubong siya sa lubnganan sa iyang mga katigulangan sa Lungsod ni David nga iya usab nga katigulangan. Ug si Ahaz nga iyang anak mao ang mipuli kaniya ingon nga hari.
0c10010076	Nahimong hari sa Juda si Ahaz nga anak ni Jotam sa ika-17 nga tuig sa paghari ni Peka, nga anak ni Remalia, sa Israel.
0c100200ef	Nag-edad si Ahaz ug 20 ka tuig sa dihang nahimo siyang hari. Sa Jerusalem siya nagpuyo, ug naghari siya sulod sa 16 ka tuig. Daotan ang iyang gihimo atubangan sa Ginoo nga iyang Dios, dili sama sa gihimo sa iyang katigulangan nga si David.
0c100300c0	Gisunod niya ang mga gawi sa mga hari sa Israel, ug bisan ang iyang anak gihalad niya sa kalayo. Gisunod niya ang mangil-ad nga mga buhat sa mga nasod nga gipaabog sa Ginoo sa mga Israelinhon.
0c100400a0	Naghalad siyag mga halad ug nagsunog ug insenso sa mga simbahanan diha sa habog nga mga dapit, sa ibabaw sa mga bungtod, ug sa ilalom sa matag labong nga kahoy.
0c100500a1	Unya si Rezin nga hari sa Aram ug si Peka nga hari sa Israel, nga anak ni Remalia, misulong sa Jerusalem, ug gilibotan nila kini. Apan wala nila mapildi si Ahaz.
0c100600b7	Niadtong higayona, nabawi ni Rezin nga hari sa Aram ang Elat pinaagi sa pag-abog sa katawhan sa Juda. Namalhin dayon ang ubang mga Aramehanon sa Elat ug didto na namuyo hangtod karon.
0c100700e6	Nagsugo si Ahaz ug mga mensahero sa pagdala niini nga mensahe ngadto kang Tiglat Pileser nga hari sa Asiria: “Imo akong alagad, anhi dinhi ug luwasa ako gikan sa kamot sa hari sa Aram ug sa hari sa Israel nga misulong kanako.”
0c10080088	Gikuha ni Ahaz ang pilak ug bulawan sa Templo sa Ginoo ug sa bodega sa palasyo ug gipadala kini ngadto sa hari sa Asiria ingon nga gasa.
0c100900bf	Misugot ang hari sa Asiria sa gihangyo ni Ahaz, busa gisulong niya ang Damasco ug giilog kini. Gidala niya ang mga lumulupyo niini ngadto sa Kir ingon nga mga bihag, ug gipatay niya si Rezin.
0c100a00fc	Unya miadto si Haring Ahaz sa Damasco sa pagpakigkita kang Tiglat Pileser nga hari sa Asiria. Sa didto na siya, aduna siyay nakita nga halaran. Busa gipadad-an niya ang pari nga si Uria sa hulagway sa halaran apil na ang mga detalye sa pagkahimo niini.
0c100b008e	Naghimo si Uria ug halaran nga sumala gayod sa hulagway nga gipadala kaniya ni Ahaz, ug nahuman niya ang halaran sa wala pa makabalik si Ahaz.
0c100c010f	Pag-abot ni Haring Ahaz gikan sa Damasco, nakita niya ang halaran. Miduol siya sa halaran ug naghalad ug mga halad nga sinunog ug halad sa pagpasidungog. Unya gibuboan niya ang halaran sa halad nga ilimnon ug giwisikan sa dugo sa gihalad niya alang sa maayo nga relasyon.
0c100e00bc	Unya gipakuha niya ang daang halaran nga bronsi nga didto atubangan sa Ginoo, taliwala sa bag-ong halaran ug sa Templo sa Ginoo, ug gipabutang niya kini dapit sa amihan sa bag-ong halaran.
0c100f01f0	Nagmando dayon siya kang Uria nga pari, “Gamita ang bag-ong halaran sa paghalad sa mga halad nga sinunog kada buntag ug sa mga halad sa pagpasidungog kada gabii. Gamita usab kini sa paghalad sa mga halad nga sinunog ug mga halad isip pagpasidungog sa Ginoo nga ginahalad sa hari ug sa mga tawo, ug apil na ang mga halad nga ilimnon sa mga tawo. Iwisik sa bag-ong halaran ang dugo sa halad nga sinunog ug sa uban pang mga halad. Apan ang bronsi nga halaran akong gamiton nga akong alampoanan.”
0c1010003c	Ug gihimo ni Uria nga pari ang gisugo kaniya ni Haring Ahaz.
