2800000007	Matthew
2907160064	thefts, covetings, malignancies; deceit, lewdness, an evil eye, blasphemy, arrogance, foolishness—
2907170045	all these malignant things proceed from within and defile the man.”
29071800a1	Then He got ready and went from there into the region of Tyre and Sidon. He went into a house and did not want anyone to know it, but He could not escape notice.
2907190077	In fact, as soon as she heard about Him, a woman whose little daughter had an unclean spirit came and fell at His feet.
29071a0075	Now the woman was a Greek, a Syro-Phoenecian by birth, and she kept asking Him to cast the demon out of her daughter.
29071b008b	But Jesus said to her, “Let the children be filled first; it is not good to take the children's bread and throw it to the little dogs.”
29071c007a	So she answered and said to Him, “Yes, Lord, yet even the little dogs under the table eat from the children's crumbs.”
29071d0064	So He said to her, “Because of this saying you may go; the demon has gone out of your daughter.”
29071e0069	She went away to her house and found that the demon was gone and the daughter had been placed on the bed.
29071f0074	Again, departing from the region of Tyre and Sidon, Jesus came to the Sea of Galilee by way of the Decapolis region.
290720005e	Then they brought to Him a deaf man with thick speech and begged Him to place His hand on him.
2907210071	After taking him aside, away from the crowd, He put His fingers in his ears; He also spat and touched his tongue.
2907220060	Then looking up to heaven He sighed, and said to him, “Ephphatha!” that is, “Be opened!”
2907230059	Immediately his ears were opened, his tongue was released, and he began to speak clearly.
2907240081	Then He commanded them that they should tell no one; but the more He would command them, so much the more they would proclaim it.
2907250087	People were astonished beyond measure, saying: “He has done everything well. He makes both the deaf to hear and the mute to speak.”
290801007a	In those days, the multitude being very large and not having anything to eat, Jesus called His disciples and said to them:
290802006f	“I have compassion on the multitude, because they have stayed with me three days now and have nothing to eat.
290803007c	If I send them away hungry to their homes, they will give out on the way, because some of them have come a long distance.”
2908040075	His disciples answered Him, “From what source could anyone satisfy these people with bread here in a wilderness?”
290805004d	He asked them, “How many loaves do you have?” And they said, “Seven.”
29080600b3	So He told the crowd to sit down on the ground; then taking the seven loaves and giving thanks, He broke them and gave them to His disciples to set before the crowd, and they did.
2908070054	They also had a few small fish; so blessing them He said to distribute them as well.
2908080064	Well they ate and were filled; they even took up seven hampers of broken pieces that were left over.
2908090048	Now those who had eaten were about four thousand; and He sent them away.
29080a0058	Then He got right into the boat with His disciples and went to the region of Dalmanutha.
29080b0070	The Pharisees came out and began to argue with Him, requesting of Him a sign from heaven, by way of testing Him.
29080c009c	But He sighed deeply in His spirit and said: “Why does this generation seek a sign? I tell you emphatically, no sign shall be given to this generation!”
29080d0053	Turning His back on them, He got back into the boat and went off to the other side.
29080e0068	(His disciples had forgotten to take bread; they did not have more than one loaf with them in the boat.)
29080f006c	And He charged them, saying, “Watch out; beware of the leaven of the Pharisees and the leaven of Herod.”
2908100058	So they started reasoning among themselves, saying, “It's because we have no bread.”
29081100b9	Being aware of it Jesus said to them: “Why are you reasoning because you have no bread? Do you still neither perceive nor understand? Do you still have hearts that have been hardened?
2908120055	Having eyes do you not see, and having ears do you not hear, and do you not remember?
2908130086	When I broke the five loaves for the five thousand, how many baskets full of pieces did you take up?” They say to Him, “Twelve.”
2908140084	“And when I broke the seven for the four thousand, how many hampers full of pieces did you take up?” And they said, “Seven.”
2908150044	So He said to them, “How is it that you still don't understand?”
290816005b	Then He came to Bethsaida; and they brought a blind man to Him and begged Him to touch him.
290817009a	So He took the blind man by the hand and led him out of the village; then spitting into his eyes and laying hands on him, He asked him if he saw anything.
290818004e	And looking up he said, “I do see men, only they look like walking trees.”
290819006c	Then He put His hands on his eyes again, and made him look up; and he was restored and saw everyone clearly.
29081a006d	Then He sent him away to his house, saying, “Neither go into the village nor tell anyone in the village.”
29081b00ab	Then Jesus and His disciples set out for the towns of Caesarea Philippi; and on the way He questioned His disciples, saying to them, “Who are people saying that I am?”
29081c005a	So they answered, “John the Baptist; others Elijah; still others one of the prophets.”
29081d0071	He said to them, “And who do you say that I am?” So Peter answered and said to Him, “You are the Christ!”
29081e003c	Then He charged them that they should tell no one about Him.
29081f00ba	He then began to teach them that the Son of the Man must suffer many things, and be rejected by the elders, chief priests and the scribes, and be killed, and after three days rise again.
2908200056	He said these things quite plainly. Then Peter took Him aside and began to rebuke Him.
290821008f	But He turned, looked at His disciples, and rebuked Peter, saying: “Get behind me, Satan! You have in mind men's values, not God's values.”
29082200a4	He summoned the crowd, along with His disciples, and said to them: “Whoever wants to follow along behind me must deny himself and take up his cross and follow me.
2908230095	Because whoever may resolve to ‘save’ his life will waste it; but whoever may ‘waste’ his life for my sake and the Gospel's, he will save it.
2908240053	Well, what will it profit a man if he gains the whole world, yet forfeits his soul?
2908250030	Or what can a man give in exchange for his soul?
29082600c9	Yes, whoever is ashamed of me and my words in this adulterous and sinful generation, the Son of the Man will also be ashamed of Him whenever He comes in the glory of His Father with the holy Angels.”
29090100a6	And He said to them, “I tell you assuredly: there are some standing here who will certainly not taste death until they see the Kingdom of God present with power.”
2909020092	After six days Jesus took Peter, James and John and led them up on a high mountain alone by themselves. Then He was transfigured in front of them;
290903006b	His clothing became shining, exceedingly white, like snow, such as no launderer on earth is able to whiten.
2909040053	And Elijah appeared to them, along with Moses, and they were conversing with Jesus.
290905009c	Well Peter reacted by saying to Jesus, “Rabbi, it is good for us to be here; let us make three shelters: one for you, one for Moses and one for Elijah.”
290906003a	(Because they were terrified, he didn't know what to say.)
2909070078	With that a cloud was covering them and a Voice came out of the cloud: “This is my Son, the beloved. Listen to Him!”
290908004b	And then, looking around, they no longer saw anyone with them except Jesus.
29090900a4	Now as they were coming down from the mountain, He ordered them not to recount to any one the things they had seen until the Son of the Man had risen from the dead.
29090a005c	So they kept this word to themselves, questioning what the ‘rising from the dead’ meant.
29090b0055	And they asked Him, saying, “Why do the scribes say that Elijah must come first?”
29090c00cb	So in answer He said to them: “Elijah indeed does come first, and restores all things; also how it is written concerning the Son of the Man that He must suffer many things and be treated with contempt.
29090d0077	Still, I say to you that ‘Elijah’ has also come, and they did to him as they wished, as it is written about him.”
29090e005e	Upon coming to the disciples, He saw a large crowd around them, and scribes arguing with them.
29090f0049	Well as soon as the crowd saw Him they were excited and ran to greet Him.
290910003e	He asked the scribes, “What are you discussing with them?”
290911005b	In answer a man in the crowd said: “Teacher, I brought you my son, who has a mute spirit.
29091200c9	And wherever it seizes him it throws him down, and he foams at the mouth and gnashes his teeth, and becomes rigid. Indeed, I spoke to your disciples, that they might cast it out, but they could not.”
290913008f	But He answered him by saying: “O unbelieving generation, how long shall I be with you, how long shall I put up with you? Bring him to me!”
290914008b	So they brought him to Him. Upon seeing Him the spirit convulsed him, and falling to the ground he started wallowing, foaming at the mouth.
2909150068	Then He asked his father, “How long has this been happening to him?” And he said: “From childhood.
290916008f	Really, it has often thrown him both into fire and into water to destroy him. But if you can do anything, have compassion on us and help us.”
2909170068	Jesus said to him, “It's ‘if you can believe’; all things are possible to the one who believes.”
290918006c	Immediately the father of the child cried out and said, with tears, “Lord, I believe; help my unbelief!”
29091900b9	When Jesus saw that the crowd was running up, He rebuked the unclean spirit, saying to it, “You mute and deaf spirit, I am commanding you, get out of him and never enter him again!”
29091a007d	Then it yelled, convulsed him violently, and came out. Well he looked to be dead; so much so that many said, “He's dead.”
29091b004c	But Jesus took him by the hand and lifted him up, and he stayed on his feet.
29091c0064	Well upon His entering a house His disciples asked Him privately, “Why couldn't we cast it out?”
29091d0053	He said to them, “This kind can come out by nothing except prayer and fasting.”
29091e0061	Having gone out from there they were passing through Galilee, and He did not want anyone to know;
29091f00c8	because He was teaching His disciples and saying to them, “The Son of the Man is going to be betrayed into the hands of men, and they will kill him; and once killed he will rise on the third day.”
290920004d	But they were not understanding this information, yet were afraid to ask Him.
290921007a	Then He came to Capernaum; and once in the house He asked them, “What were you debating among yourselves on the road?”
290922005c	But they kept silent, because on the road they had debated among themselves who was greater.
2909230083	So He sat down, called the twelve and said to them, “If anyone desires to be first, he must be last of all and servant of all.”
2909240052	Then He took a child and stood him in their midst, and embracing him said to them,
2909250084	“Whoever receives one such child in my name receives me, and whoever receives me receives not only me, but the One who sent me.”
29092600a8	So John answered Him saying, “Teacher, we saw someone casting out demons in your name, one who doesn't follow us; and we forbade him, because he doesn't follow us.”
2909270078	But Jesus said: “Do not forbid him, because no one who works a miracle in my name can soon afterward speak evil of me.
2909280029	For he who is not against you is for you.
2909290098	Further, whoever gives you a cup of water to drink in my name, because you are Christ's, I tell you with certainty, he will by no means lose his reward.
29092a00ac	“Whoever causes one of these little ones who believe into me to fall, it would be better for him if a millstone were hung around his neck and he were thrown into the sea.
29092b00ba	Further, if your hand is causing you to fall, cut it off; it is better for you to enter into the Life maimed than having both hands to go away into Gehenna, into the unquenchable fire—
29092c0042	where ‘their worm does not die, and the fire is not quenched.’
29092d00b4	And if your foot is causing you to fall, cut it off; it is better for you to enter into the Life lame than having both feet to be thrown into Gehenna, into the unquenchable fire—
29092e0042	where ‘their worm does not die, and the fire is not quenched.’
29092f00b7	And if your eye is causing you to fall, pluck it out; it is better for you to enter into the Kingdom of God with one eye than having both eyes to be thrown into the Gehenna of fire—
2909300040	where ‘the worm does not die, and the fire is not quenched.’
2909310060	“Further, everyone will be seasoned with fire, and every sacrifice will be seasoned with salt.
290932008e	Salt is good, but if the salt loses its saltiness, with what will you season it? Have salt in yourselves, and be at peace with one another.”
290a0100be	Then He set out from there and came into the borders of Judea, by way of the other side of the Jordan. Again, crowds gathered to Him, and as was His custom, He began to teach them once more.
290a020069	Then some Pharisees approached to test Him and asked Him, “Is it lawful for a man to divorce a wife?”
290a03003f	So in answer He said to them, “What did Moses command you?”
290a040057	They said, “Moses permitted one to write a certificate of divorce and to put away.”
290a050068	Jesus answered and said to them: “It was due to your hardness of heart that he wrote you this precept.
290a060046	But from the beginning of creation, God made them a male and a female.
290a070055	‘For this reason a man shall leave his father and mother and be joined to his wife,
290a08005c	and the two will be turned into one flesh.’ So then, they are no longer two but one flesh.
290a090040	Therefore what God has joined together, let man not separate.”
290a0a0052	When they were in the house again, His disciples asked Him about the same subject.
290a0b0062	So He said to them, “Whoever divorces his wife and marries another commits adultery against her;
290a0c0059	and if a woman divorces her husband and gets married to another, she commits adultery.”
290a0d0085	People started bringing little children to Him, that He might touch them; so the disciples started rebuking those doing the bringing.
290a0e00a2	But when Jesus saw it He was indignant and said to them: “Let the little children come to me; do not hinder them, because the Kingdom of God is made up of such.
290a0f007a	I tell you assuredly, whoever does not receive the Kingdom of God like a little child does will certainly not enter it.”
290a10004a	And taking them in His arms and laying His hands on them, He blessed them.
290a11009a	As Jesus set out on the road, someone came running up, knelt before Him and asked Him, “Good Teacher, what must I do that I may inherit eternal life?”
290a120058	So Jesus said to Him: “Why do you call me ‘good’? No one is good except one—God.
290a1300c1	You know the commandments: ‘Do not commit adultery,’ ‘Do not murder,’ ‘Do not steal,’ ‘Do not give false testimony,’ ‘Do not defraud,’ ‘Honor your father and mother.’”
290a140051	In answer he said to Him, “Teacher, I have kept all these since I was young.”
290a1500d5	Then Jesus, looking at him, loved him, and said to him: “One thing you lack; go, sell whatever you have and give to the poor, and you will have treasure in heaven. Then come, take up the cross, and follow me.”
290a16005f	But he was dismayed at the suggestion and went away sorrowing, because he had many possessions.
290a170082	Then Jesus looked around and said to His disciples, “How hard it is for those who have riches to get into the Kingdom of God!”
290a1800ac	But the disciples were astounded at His words. So Jesus tried again and said to them: “Children, how hard it is for those who trust in riches to enter the Kingdom of God.
290a190072	It is actually easier for a camel to go through a needle's eye than for a rich man to enter the Kingdom of God.”
290a1a0055	Then they were totally astonished, saying to each other, “Who then can be saved?”
290a1b007f	But Jesus looked at them and said, “With men it is impossible, but not with God; because all things are possible with God.”
290a1c004c	Then Peter began to say to Him, “So, we have left all and followed you.”
290a1d00c3	In answer Jesus said: “I tell you assuredly, there is no one who has left house or brothers or sisters or father or mother or wife or children or fields, for my sake and for that of the Gospel,
290a1e00c7	who will not receive a hundred times more, now in this time—houses and brothers and sisters and father and mother and children and fields (with persecutions)—and in the age to come, eternal life.
290a1f002f	But many first will be last, and last first.”
290a200100	Now they were on the road going up to Jerusalem, and Jesus was going ahead of them; this surprised them, and as they followed they started to be afraid. Then He took the twelve aside again and began to tell them the things that were about to happen to Him:
290a2100c2	“Take note, we are going up to Jerusalem, and the Son of the Man will be betrayed to the chief priests and the scribes; and they will condemn Him to death and deliver Him over to the Gentiles;
290a220073	and they will mock Him, and scourge Him, and spit on Him, and kill Him. And on the third day He will rise again.”
290a23007f	Then James and John, the sons of Zebedee, approached Him and said, “Teacher, we want you to do for us whatever we may ask.”
290a24003c	So He said to them, “What do you want me to do for you?”
290a25006b	They said to Him, “Grant to us that we may sit, one at your right and one at your left, in your glory.”
290a2600ab	But Jesus said to them: “You do not know what you are asking. Are you able to drink the cup that I drink, and to be baptized with the baptism that I am baptized with?”
290a2700ad	They said to Him, “We are able.” So Jesus said to them: “You will indeed drink the cup that I drink, and you will be baptized with the baptism that I am baptized with;
290a280064	but to sit at my right and at my left is not mine to grant, but is for whom it has been prepared.”
290a29004a	Well when the ten heard it they began to be indignant with James and John.
290a2a00b1	But Jesus summoned them and said to them: “You know that those who are regarded as rulers of the Gentiles lord it over them, and their great ones exercise authority over them.
290a2b0064	But it must not be so among you, but whoever desires to become great among you must be your servant,
290a2c003f	and whoever desires to be your number one must be slave of all.
290a2d006f	For even the Son of the Man did not come to be served, but to serve, and to give His life a ransom for many.”
290a2e00ad	They came to Jericho. Then as He was going out from Jericho, with His disciples and a large crowd, the blind Bartimaeus (son of Timaeus) was sitting by the roadside begging.
290a2f007f	And when he heard that it was Jesus the Natsorean, he began to call out and say, “O Son of David, Jesus, have mercy on me!”
290a300072	Many started telling him to shut up, but he started calling out even louder, “Son of David, have mercy on me!”
290a310082	So Jesus stood still and said to call him. Then they called the blind man, saying to him: “Courage! Get up! He's calling you!”
290a320033	Tossing off his cloak, he got up and went to Jesus.
290a330088	Jesus reacted by saying to him, “What do you want me to do for you?” The blind man said to Him, “Rabouni, that I may see again!”
290a340078	So Jesus said to him, “Go; your faith has healed you.” And immediately he could see, and followed Jesus on the road.
290b01007a	Now when they were drawing near Jerusalem, to Bethphage and Bethany, at the Mount of Olives, He sent two of His disciples,
290b020098	saying to them: “Go into the village opposite you; and as soon as you enter it you will find a foal tied, on which no man has sat. Untie and bring it.
290b030083	And if anyone says to you, ‘Why are you doing this?’ say, ‘The Lord has need of it,’ and thereupon he will send it here.”
290b040058	So they went and found the foal tied at the door, out in the street, and they loosed it.
290b050057	Some of those who stood there said to them, “What are you doing, untying the foal?”
290b060049	So they answered them just as Jesus had instructed, and they let them go.
290b07005b	Then they brought the foal to Jesus, and they placed their clothes on it, and He sat on it.
290b080082	And many spread their clothes on the road, while others were cutting leafy branches from the trees and spreading them on the road.
290b090096	Both those who went in front and those who followed started calling out, saying: “Hosanna!” “Blessed is He who comes in the name of the Lord!”
290b0a0076	“Blessed is the Kingdom of our father David that is coming in the name of the Lord!” “Hosanna in the highest!”
290b0b009e	So Jesus entered Jerusalem and went into the temple. And when He had looked around at everything, the hour being late, He went out to Bethany with the twelve.
290b0c003e	Now the next day, as they were leaving Bethany, He was hungry.
290b0d00bc	And seeing from a distance a fig tree having leaves, He went to see if perhaps He would find something on it. When He came to it He found nothing but leaves, because it was not fig season.
290b0e0073	So Jesus reacted by saying to it, “Let no one ever eat fruit from you again!” And His disciples were listening.
290b0f00ca	So they came to Jerusalem, and entering the temple Jesus began to drive out those who sold and bought in the temple, and He overturned the tables of the money changers and the seats of the dove sellers.
290b100046	And He would not allow anyone to carry a container through the temple.
290b1100af	And He kept teaching them by saying: “Is it not written, ‘My house will be called a house of prayer for all the nations’? but you have made it ‘a den of robbers’!”
290b1200b7	Well the scribes and the chief priests heard it, and kept on looking for a way to destroy Him; because they were afraid of Him, in that all the people were astonished at His teaching.
290b13002b	When evening came, He went out of the city.
290b140055	Now in the morning, as they passed by, they saw the fig tree dried up from the roots.
290b150062	And Peter, remembering, said to Him: “Rabbi, look! The fig tree that you cursed has dried up!”
290b160036	So in answer Jesus said to them: “Have faith in God.
290b1700dc	Because I tell you assuredly, whoever says to this mountain, ‘Be picked up and be thrown into the sea,’ and does not doubt in his heart but believes that the things he says will happen, he will have whatever he says.
290b180072	That is why I say to you, whatever things you ask for in prayer, believe that you receive, and you will have them.
290b19009d	“And whenever you stand praying, forgive, if you have anything against anyone, so that your Father, who is in heaven, may also forgive you your trespasses.
290b1a0060	But if you do not forgive, neither will your Father who is in heaven forgive your trespasses.”
290b1b0082	Then they came again to Jerusalem. And as He was walking in the temple, the chief priests, the scribes and the elders came to Him.
290b1c0083	And they said to Him, “By what authority are you doing these things?” and “Who gave you this authority to do these things?”
290b1d008f	So in answer Jesus said to them: “I also will ask you one question; answer me, and I will tell you by what authority I am doing these things.
290b1e0037	The baptism of John: was it from heaven or from men?”
290b1f007d	They considered among themselves, saying: “If we say, ‘From heaven,’ he will say, ‘So why did you not believe him?’
290b20006c	But if we say, ‘From men’…”—they feared the people, for everyone held John to really be a prophet.
290b210099	So they answered Jesus by saying, “We don't know.” And in answer Jesus said to them, “Neither do I tell you by what authority I do these things.”
290c0100af	Then He began to speak to them in parables: “A man planted a vineyard—put a hedge around it, dug a wine trough, built a tower—rented it to farmers and went on a journey.
290c020075	At the proper time he sent a slave to the farmers, that he might receive from them some of the fruit of the vineyard.
290c03003c	But they took him, beat him, and sent him away empty-handed.
290c04007c	Again he sent another slave to them, and that one they wounded in the head by stoning, and sent him away shamefully treated.
290c05005b	Again he sent another, and him they killed; and many others, beating some and killing some.
290c06006c	Finally, still having his one beloved son, he even sent him to them, saying, ‘They will respect my son.’
290c070075	But those farmers said to one another: ‘This is the heir. Come, let's kill him and the inheritance will be ours.’
290c080040	So they took him, killed him, and threw him out of the vineyard.
290c09007d	“What therefore will the owner of the vineyard do? He will come and destroy those farmers, and give the vineyard to others.
290c0a007c	Have you not even read this Scripture: ‘The stone that the builders rejected, is the very one that became the cornerstone;
290c0b0041	this was the Lord's doing, and it is marvelous in our eyes’?”
290c0c00b0	So they started looking for a way to arrest Him, because they knew He had spoken the parable against them, but they were in fear of the crowd. Then they left Him and went away.
290c0d0067	Then they sent some of the Pharisees and of the Herodians to Him, in order to trap Him with a question.
290c0e00ee	Upon arriving they said to Him: “Teacher, we know that you are honest—you do not ‘protect’ anyone, because you do not consider the position of people, but teach the way of God in truth—is it right to pay taxes to Caesar, or not?
290c0f008f	Should we pay, or should we not?” But knowing their hypocrisy, He said to them: “Why are you testing me? Bring me a denarius to look at.”
290c10006e	So they did, and He said to them, “Whose image and inscription is this?” They said to Him, “Caesar's.”
290c110098	Then Jesus answered them by saying, “Render to Caesar the things that are Caesar's, and to God the things that are God's.” And they marveled at Him.
290c12005c	Then some Sadducees came to Him—they say there is no resurrection—and asked Him, saying:
290c1300b4	“Teacher, Moses wrote to us that if a man's brother dies and leaves behind a wife, but no children, then his brother should take that wife and raise up offspring for his brother.
290c140053	Well there were seven brothers. The first took a wife, and dying left no offspring.
290c150061	So the second one took her, and died; and neither did he leave any offspring. The third likewise.
290c160054	In fact, all seven took her, and left no offspring. Last of all the woman also died.
290c17006c	In the resurrection, whenever they may rise, whose wife will she be?—because all seven had her as wife.”
290c180080	Then in answer Jesus said to them: “You do not know the Scriptures nor the power of God—is this not the reason that you err?
290c190075	Whenever people rise from the dead, they neither marry nor are given in marriage, but are like angels in the heavens.
290c1a00c9	But concerning the dead, that they rise, have you not read in the book of Moses, about the Bush, how God spoke to him, saying, ‘I am the God of Abraham, and the God of Isaac, and the God of Jacob’?
290c1b0062	He is not the God of dead people, but the God of living ones. You are therefore badly mistaken.”
290c1c00a3	Then one of the scribes came on the scene, heard them arguing, realized that He had answered them well, and asked Him, “Which is the first commandment of all?”
290c1d0078	Jesus answered him: “The first of all the commandments is: ‘Hear, O Israel, the Lord your (pl) God, the Lord is one;
290c1e00ae	and you (sg) shall love the Lord your (sg) God with all your heart and with all your soul and with all your mind and with all your strength.’ This is the first commandment.
290c1f0086	And the second, like it, is this: ‘You shall love your neighbor as yourself.’ There is no other commandment greater than these.”
290c200071	So the scribe said to Him: “Well said, teacher; you said truly that He is one, and there is no other except He.
290c2100d5	And to love Him with all the heart and with all the understanding and with all the soul and with all the strength, and to love the neighbor as oneself, is more than all the whole burnt offerings and sacrifices.”
290c22009c	Now when Jesus saw that he answered wisely, He said to him, “You are not far from the Kingdom of God.” And after that no one dared ask Him any question.
290c230079	Then, teaching in the temple, Jesus reacted by saying: “How is it that the scribes say that the Messiah is David's son?
290c24009f	Because David himself said by the Holy Spirit: ‘The Lord said to my Lord, “Sit at my right hand, until I place your enemies as a stool for your feet.”’
290c250079	Therefore David himself calls Him ‘Lord’; so how can He be his son?” The large crowd listened to Him with pleasure.
290c26008f	Then He said to them in His teaching: “Beware of the scribes, who like to walk about in long robes and to get greetings in the market places,
290c270044	and the best seats in the synagogues, and the best places at feasts;
290c280076	who devour the houses of widows, while praying long and loud for a show. These will receive a more severe judgment.”
290c2900a0	Then Jesus sat down opposite the offering chest and started watching how the people were depositing money into the chest. Many rich people put in large amounts.
290c2a0058	A certain poor widow also came and put in two ‘lepta’, which equal a ‘quadrans’.
290c2b008f	So summoning His disciples He said to them: “I tell you assuredly that this poor widow has put more in the chest than all these contributors;
290c2c0076	because they all gave out of their excess, but she, out of her lack, put in all that she had, her whole livelihood.”
290d010082	Then as He was going out from the temple, one of His disciples said to Him: “Teacher, just look! Such stones, such buildings!”
290d020095	In answer Jesus said to him: “Do you see these great buildings? Here not a single stone will be left upon another; each one will be thrown down.”
290d030075	Then as He was sitting on the Mount of Olives opposite the temple, Peter, James, John and Andrew asked Him privately:
290d040078	“Tell us, when will these things be? And what will be the sign whenever all these things are about to be fulfilled?”
290d05005c	So by way of an answer to them Jesus began by saying: “Take care that no one deceives you.
290d060050	Because many will come in my name, saying, ‘I am he,’ and will deceive many.
290d07007f	But whenever you hear of wars and rumors of wars, do not let it distress you; because happen they must, but the end is not yet.
290d0800d1	Because nation will be raised against nation, and kingdom against kingdom; and there will be earthquakes in various places, and there will be famines and tumults. These things are the beginning of birth pains.
290d0900be	“But watch out for yourselves, because they will deliver you up to councils and flog you in synagogues, and you will be brought before rulers and kings for my sake, as a testimony to them.
290d0a0044	Also, the Gospel must first be proclaimed to all the ethnic nations.
290d0b00ed	Now whenever they lead you away and deliver you up, do not worry beforehand nor premeditate what you will say; rather, whatever is given to you in that hour, speak that, because it will not be you doing the speaking, but the Holy Spirit.
290d0c0095	“Further, brother will betray brother to death and a father his child, and children will rise up against parents and cause them to be put to death.
290d0d0061	And you will be hated by all for my name's sake, yet he who endures to the end, he will be saved.
290d0e00dd	“Now whenever you see the ‘abomination of desolation’, the one spoken of by Daniel the prophet, standing where he should not”—let the reader understand—“then let those who are in Judea flee to the mountains.
290d0f0067	Let him who is on the housetop not go down into the house, nor enter to take anything out of his house.
290d100046	Let him who is in the field not return to his things to get his cloak.
290d110054	But woe to those who are pregnant and to those who are nursing babies in those days!
290d120033	And pray that your flight not take place in winter,
290d1300a5	because those will be days of affliction such as there has not been the like from the beginning of the creation that God created until now, and never again shall be.
290d140087	If the Lord did not cut those days short, no one would be saved; but for the sake of the elect, whom He chose, He did shorten the days.
290d150064	“Then if anyone says to you, ‘Look, here is the Christ!’ ‘Look, there!’ do not believe it;
290d160098	because false christs and false prophets will be raised up, and they will show signs and wonders so as to even mislead the elect, if that were possible.
290d17003d	So you watch out! See, I have told you everything in advance.
290d180070	“But in those days, after that tribulation, ‘the sun will be darkened, and the moon will not give its light;
290d19005e	the stars of heaven will be falling, and the powers that are in the heavens will be shaken.’
290d1a0056	And then they will see the Son of the Man coming in clouds with great power and glory.
290d1b0089	And then He will send His angels and gather together His elect from the four winds, from earth's extreme point to heaven's extreme point.
290d1c0086	“Now learn this example from the fig tree: whenever its branch becomes tender and sprouts leaves, one knows that the summer is near.
290d1d005f	Even so you also, whenever you see these things happening, know that it is near—at the doors!
290d1e0065	Assuredly I tell you that this generation will certainly not pass away until all these things happen.
290d1f0053	The heaven and the earth will pass away, but my words will certainly not pass away.
290d200079	“Now concerning that day or hour no one knows, not even the angels who are in heaven, not the Son, but only the Father.
290d210048	Watch! Keep alert! Pray! Because you do not know when that time will be.
290d2200a4	It is like a man off on a journey, having left his house and given the authority to his slaves, and to each his work; and he commanded the doorkeeper to keep watch.
290d230094	Therefore be watchful, because you do not know when the master of the house is coming—at evening or at midnight or at cockcrow or early morning—
290d24002a	lest coming suddenly he find you sleeping.
290d250030	The things I say to you, I say to all: Watch!”
290e01009a	It was two days before the Passover and the Unleavened Bread. The chief priests and the scribes were looking for an underhanded way to seize and kill Him.
290e020042	But they said, “Not during the feast, or the people may riot.”
290e0300d7	Being in Bethany at the house of Simon the leper, as He was reclining at a meal, a woman came having an alabaster vase of very costly perfume of pure nard. Then she broke the vase and began to pour it over His head.
290e04007a	But there were some who were expressing indignation to one another and saying: “To what purpose was this perfume wasted?
290e050075	It could have been sold for more than three hundred denarii and given to the poor!” And they started censuring her.
290e060063	But Jesus said: “Leave her alone! Why are you bothering her? She has done something useful to me.
290e070074	You will always have the poor with you, and whenever you wish you can do them good; but you will not always have me.
290e080051	She did what she could. She has perfumed my body for the burying before the fact.
290e090095	Assuredly I tell you, wherever this Gospel may be proclaimed throughout the whole world, what she has done will also be told as a memorial to her.”
290e0a0063	Then Judas Iscariot, one of the twelve, went off to the chief priests, so as to betray Him to them.
290e0b0086	Well upon hearing it they rejoiced and promised to give him silver coins. So he started figuring how he might conveniently betray Him.
290e0c00c0	Now on the first day of Unleavened Bread, when they would sacrifice the Paschal lamb, His disciples said to Him, “Where do you want us to go and prepare, so that you may eat the Passover?”
290e0d0087	So He sent two of His disciples, saying to them: “Go into the city, and a man will meet you carrying a clay jar of water; follow him.
290e0e009a	Wherever he goes in, say to the master of the house, ‘The teacher says, “Where is the guest room where I may eat the Passover with my disciples?”’
290e0f0052	He will show you a large upper room, furnished and ready; there prepare for us.”
290e100079	So His disciples set out and came into the city and found it just as He had said to them; and they prepared the Passover.
290e11002c	When it was evening He came with the twelve.
290e12007f	Now as they were reclining and eating, Jesus said, “Assuredly I tell you, one of you who is eating with me will betray me.”
290e130070	So they began to be sorrowful and to say to Him one by one, “Surely not I?” And another, “Surely not I?”
290e14005e	He answered and said to them: “It is one of the twelve, the one dipping with me in the bowl.
290e1500c0	The Son of the Man is indeed going just as it is written about him, but woe to that man by whom the Son of the Man is betrayed! It would have been better for that man not to have been born.”
290e160078	As they were eating, Jesus took bread, blessed and broke it, gave it to them and said, “Take, eat; this is my body.”
290e17005d	Then He took the cup, and when He had given thanks He gave it to them, and they all drank it.
290e180060	And He said to them: “This is my blood, that of the new covenant, that is being shed for many.
290e190087	I tell you assuredly that I will not drink again of this fruit of the vine until that day when I drink it new in the Kingdom of God.”
290e1a0044	And when they had sung a hymn, they went out to the Mount of Olives.
290e1b00b4	Then Jesus said to them: “All of you will be caused to stumble because of me this night, because it is written: ‘I will strike the shepherd, and the sheep will be scattered.’
290e1c0041	But after I have been raised, I will go before you to Galilee.”
290e1d004a	But Peter said to Him, “Even if all are caused to stumble, yet not I.”
290e1e008b	Jesus said to him, “I tell you assuredly that you, today, this very night, before a rooster crows twice, you will deny me three times.”
290e1f0088	But he insisted even more vehemently, “If I have to die with you, I will absolutely not deny you!” And all the others said the same.
290e20006f	Then they came to a place that was named Gethsemane; and He said to His disciples, “Sit here while I pray.”
290e21005c	But He took with Him Peter, James and John, and began to be greatly troubled and distressed.
290e22006e	And He said to them: “My soul is overwhelmed with grief, to the point of death. Stay here and keep watch.”
290e230073	Going on a little, He fell to the ground and started praying that if it were possible the hour might pass from Him.
290e240089	And He said: “Abba (Father), all things are possible to you. Please remove this cup from me; yet not what I will, but what you will.”
290e25007f	Then He came and found them sleeping, and said to Peter: “Simon, are you sleeping? Couldn't you keep watch for even one hour?
