0100000007	Genesis
07100d0117	And Dalila said to him again: How long dost thou deceive me, and tell me lies? Shew me wherewith thou mayest be bound. And Samson answered her: If thou plattest the seven locks of my head with a lace, and tying them round about a nail fastenest it in the ground, I shall be weak.
07100e00a5	And when Dalila had done this, she said to him: The Philistines are upon thee, Samson. And awaking out of his sleep he drew out the nail with the hairs and the lace.
07100f00bb	And Dalila said to him: How dost thou say thou lovest me, when thy mind is not with me? Thou hast told me lies these three times, and wouldst not tell me wherein thy great strength lieth.
07101000a0	And when she pressed him much, and continually hung upon him for many days, giving him no time to rest, his soul fainted away, and was wearied even until death.
071011011b	Then opening the truth of the thing, he said to her: The razor hath never come upon my head, for I am a Nazarite, that is to say, consecrated to God from my mother’s womb: if my head be shaven, my strength shall depart from me, and I shall become weak, and shall be like other men.
07101200f0	Then seeing that be had discovered to her all his mind, she sent to the princes of the Philistines, saying: Come up this once more, for now he hath opened his heart to me. And they went up taking with them the money which they had promised.
07101300e0	But she made him sleep upon her knees, and lay his head in her bosom. And she called a barber, and shaved his seven locks, and began to drive him away, and thrust him from her: for immediately his strength departed from him.
07101400c3	And she said: The Philistines are upon thee, Samson. And awaking from sleep, he said in his mind: I will go out as I did before, and shake myself, not knowing that the Lord was departed from him.
071015009b	Then the Philistines seized upon him, and forthwith pulled out his eyes, and led him bound in chains to Gaza, and shutting him up in prison made him grind.
0710160025	And now his hair began to grow again.
07101700b7	And the princes of the Philistines assembled together, to offer great sacrifices to Dagon their god, and to make merry, saying: Our god hath delivered our enemy Samson into our hands.
07101800b0	And the people also seeing this, praised their god, and said the same: Our god hath delivered our adversary into our bands, him that destroyed our country and killed very many.
07101900f6	And rejoicing in their feasts, when they had now taken their good cheer, they commanded that Samson should be called, and should play before them. And being brought out of prison he played before them, and they made him stand between two pillars.
07101a0099	And he said to the lad that guided his steps: Suffer me to touch the pillars which support the whole house, and let me lean upon them, and rest a little.
07101b00df	Now the house was full of men and women, and all the princes of the Philistines were there. Moreover about three thousand persons of both sexes from the roof and the higher part of the house, were beholding Samson’s play.
07101c00d2	But he called upon the Lord, saying: O Lord God, remember me, and restore to me now my former strength, O my God, that I may revenge myself on my enemies, and for the loss of my two eyes I may take one revenge.
07101d0084	And laying hold on both the pillars on which the house rested, and holding the one with his right hand, and the other with his left,
07101e00f5	He said: Let me die with the Philistines. And when he had strongly shook the pillars, the house fell upon all the princes, and the rest of the multitude that was there: and he killed many more at his death, than he had killed before in his life.
07101f00b3	And his brethren and all his kindred, going down took his body, and buried it between Saraa and Esthaol in the buryingplace of his father Manue: and he judged Israel twenty years.
0711010044	There was at that time a man of mount Ephraim whose name was Michas,
07110200f2	Who said to his mother: The eleven hundred pieces of silver, which thou hadst put aside for thyself, and concerning which thou didst swear in my hearing, behold I have, and they are with me. And she said to him: Blessed be my son by the Lord.
07110300d1	So he restored them to his mother, who said to him: I have consecrated and vowed this silver to the Lord, that my son may receive it at my hand, and make a graven and a molten god, so now I deliver it to thee.
07110400bc	And he restored them to his mother: and she took two hundred pieces of silver and gave them to the silversmith, to make of them a graven and a molten god, which was in the house of Michas.
07110500d0	And he separated also therein a little temple for the god, and made an ephod, and theraphim, that is to say, a priestly garment, and idols: and he filled the hand of one of his sons, and he became his priest.
0711060060	In those days there was no king in Israel, but every one did that which seemed right to himself.
0711070071	There was also another young man of Bethlehem Juda, of the kindred thereof: and he was a Levite, and dwelt there.
07110800ed	Now he went out from the city of Bethlehem, and desired to sojourn wheresoever he should find it convenient for him. And when he was come to mount Ephraim, as he was on his journey, and had turned aside a little into the house of Michas,
07110900aa	He was asked by him whence he came. And he answered: I am a Levite of Bethlehem Juda, and I am going to dwell where I can, and where I shall find a place to my advantage.
07110a00aa	And Michas said: Stay with me, and be unto me a father and a priest, and I will give thee every year ten pieces of silver, and a double suit of apparel, and thy victuals.
07110b004c	He was content, and abode with the man, and was unto him as one of his sons.
07110c0053	And Michas filled his hand, and had the young man with him, for his priest, saying:
07110d0051	Now I know God will do me good, since I have a priest of the race of the Levites.
07120100b1	In those days there was no king in Israel, and the tribe of Dan sought them an inheritance to dwell in: for unto that day they had not received their lot among the other tribes.
0712020134	So the children of Dan sent five most valiant men of their stock and family from Saraa and Esthaol, to spy out the land, and to view it diligently: and they said to them: Go, and view the land. They went on their way, and when they came to mount Ephraim, they went into the house of Michas, and rested there:
07120300a6	And knowing the voice of the young man the Levite, and lodging with him, they said to him: Who brought thee hither? what dost thou here? why wouldst thou come hither?
0712040063	He answered them: Michas hath done such and such things for me, and hath hired me to be his priest.
071205008d	Then they desired him to consult the Lord, that they might know whether their journey should be prosperous, and the thing should have effect.
0712060059	He answered them: Go in peace, the Lord looketh on your way, and the journey that you go.
0712070114	So the five men going on came to Lais: and they saw how the people dwelt therein without any fear, according to the custom of the Sidonians, secure and easy, having no man at all to oppose them, being very rich, and living separated, at a distance from Sidon and from all men.
0712080073	And they returned to their brethren in Saraa and Esthaol, who asked them what they had done? to whom they answered:
07120900b2	Arise, and let us go up to them: for we have seen the land which is exceeding rich and fruitful: neglect not, lose no time: let us go and possess it, there will be no difficulty.
07120a00af	We shall come to a people that is secure, into a spacious country, and the Lord will deliver the place to us, in which there is no want of any thing that groweth on the earth.
07120b0079	There went therefore of the kindred of Dan, to wit, from Saraa and Esthaol, six hundred men, furnished with arms for war,
07120c0083	And going up they lodged in Cariathiarim of Juda: which place from that time is called the camp of Dan, and is behind Cariathiarim.
07120d005b	From thence they passed into mount Ephraim. And when they were come to the house of Michas,
07120e00e5	The five men, that before had been sent to view the land of Lais, said to the rest of their brethren: You know that in these houses there is an ephod, and theraphim, and a graven, and a molten god: see what you are pleased to do.
07120f00a8	And when they had turned a little aside, they went into the house of the young man the Levite, who was in the house of Michas: and they saluted him with words of peace.
0712100049	And the six hundred men stood before the door, appointed with their arms.
07121100ed	But they that were gone into the house of the young man, went about to take away the graven god, and the ephod, and the theraphim, and the molten god, and the priest stood before the door, the six hundred valiant men waiting not far off.
0712120094	So they that were gone in took away the graven thing, the ephod, and the idols, and the molten god. And the priest said to them: What are you doing?
07121300f0	And they said to him: Hold thy peace and put thy finger on thy mouth and come with us, that we may have thee for a father, and a priest. Whether is better for thee, to be a priest in the house of one man, or in a tribe and family in Israel?
0712140080	When he had heard this, he agreed to their words, and took the ephod, and the idols, and the graven god, and departed with them.
0712150070	And when they were going forward, and had put before them the children and the cattle and all that was valuable,
0712160081	And were now at a distance from the house of Michas, the men that dwelt in the houses of Michas gathering together followed them,
071217006d	And began to shout out after them. They looked back, and said to Michas: What aileth thee? Why dost thou cry?
0712180088	And he answered: You have taken away my gods which I have made me and the priest, and all that I have, and do you say: What aileth thee?
0712190085	And the children of Dan said to him: See thou say no more to us, lest men enraged come upon thee, and thou perish with all thy house.
07121a0079	And so they went on the journey they had begun. But Michas seeing that they were stronger than he, returned to his house.
07121b00d0	And the six hundred men took the priest, and the things we spoke of before, and came to Lais to a people that was quiet and secure, and smote them with the edge of the sword: and the city was burnt with fire,
07121c00d5	There being no man at all who brought them any succour, because they dwelt far from Sidon, and had no society or business with any man. And the city was in the land of Rohob: and they rebuilt it and dwelt therein.
07121d0079	Calling the name of the city Dan after the name of their father, who was the son of Israel, which before was called Lais.
07121e00b3	And they set up to themselves the graven idol, and Jonathan the son of Gersam the son of Moses, he and his sons were priests in the tribe of Dan, until the day of their captivity.
07121f0084	And the idol of Michas remained with them all the time that the house of God was in Silo. In those days there was no king in Israel.
0713010066	There was a certain Levite, who dwelt on the side of mount Ephraim, who took a wife of Bethlehem Juda:
0713020063	And she left him and returned to her father’s house in Bethlehem, and abode with him four months.
0713030138	And her husband followed her, willing to be reconciled with her, and to speak kindly to her, and to bring her back with him, having with him a servant and two asses: and she received him, and brought him into her father’s house. And when his father in law had heard this, and had seen him, he met him with joy,
0713040087	And embraced the man. And the son in law tarried in the house of his father in law three days, eating with him and drinking familiarly.
07130500cb	But on the fourth day arising early in the morning he desired to depart. But his father in law kept him, and said to him: Taste first a little bread, and strengthen thy stomach, and so thou shalt depart.
07130600ab	And they sat down together, and ate and drank. And the father of the young woman said to his son in law: I beseech thee to stay here today, and let us make merry together.
0713070081	But he rising up began to be for departing. And nevertheless his father in law earnestly pressed him, and made him stay with him.
0713080106	But when morning was come, the Levite prepared to go on his journey. And his father in law said to him again: I beseech thee to take a little meat, and strengthening thyself, till the day be farther advanced, afterwards thou mayest depart. And they ate together.
0713090125	And the young man arose to set forward with his wife and servant. And his father in law spoke to him again: Consider that the day is declining, and draweth toward evening: tarry with me today also, and spend the day in mirth, and tomorrow thou shalt depart, that thou mayest go into thy house.
07130a00c6	His son in law would not consent to his words: but forthwith went forward and came over against Jebus, which by another name is called Jerusalem, leading with him two asses laden, and his concubine.
07130b00b4	And now they were come near Jebus, and the day was far spent: and the servant said to his master: Come, I beseech thee, let us turn into the city of the Jebusites, and lodge there.
07130c008d	His master answered him: I will not go into the town of another nation, who are not of the children of Israel, but I will pass over to Gabaa:
07130d0054	And when I shall come thither, we will lodge there, or at least in the city of Rama.
07130e008f	So they passed by Jebus, and went on their journey, and the sun went down upon them when they were by Gabaa, which is in the tribe of Benjamin:
07130f0090	And they turned into it, to lodge there. And when they were come in, they sat in the street of the city, for no man would receive them to lodge.
07131000d9	And behold they saw an old man, returning out of the field and from his work in the evening, and he also was of mount Ephraim, and dwelt as a stranger in Gabaa; but the men of that country were the children of Jemini.
07131100a1	And the old man lifting up his eyes, saw the man sitting with his bundles in the street of the city, and said to him: Whence comest thou? and whither goest thou?
07131200e4	He answered him: We came out from Bethlehem Juda, and we are going to our home, which is on the side of mount Ephraim, from whence we went to Bethlehem: and now we go to the house of God, and none will receive us under his roof:
07131300b0	We have straw and hay for provender of the asses, and bread and wine for the use of myself and of thy handmaid, and of the servant that is with me: we want nothing but lodging.
071314008c	And the old man answered him: Peace be with thee: I will furnish all things that are necessary: only I beseech thee, stay not in the street.
071315008b	And he brought him into his house, and gave provender to his asses: and after they had washed their feet, he entertained them with a feast.
0713160169	While they were making merry, and refreshing their bodies with meat and drink, after the labour of the journey, the men of that city, sons of Belial, (that is, without yoke,) came and beset the old man’s house, and began to knock at the door, calling to the master of the house, and saying: Bring forth the man that came into thy house, that we may abuse him.
07131700a7	And the old man went out to them, and said: Do not so, my brethren, do not so wickedly: because this man is come into my lodging, and cease I pray you from this folly.
07131800cc	I have a maiden daughter, and this man hath a concubine, I will bring them out to you, and you may humble them, and satisfy your lust: only, I beseech you, commit not this crime against nature on the man.
07131900d7	They would not be satisfied with his words; which the man seeing, brought out his concubine to them, and abandoned her to their wickedness: and when they had abused her all the night, they let her go in the morning.
07131a0073	But the woman, at the dawning of the day, came to the door of the house where her lord lodged, and there fell down.
07131b00b6	And in the morning the man arose, and opened the door that he might end the journey he had begun: and behold his concubine lay before the door with her hands spread on the threshold.
07131c00c7	He thinking she was taking her rest, said to her: Arise, and let us be going. But as she made no answer, perceiving she was dead, he took her up, and laid her upon his ass, and returned to his house.
07131d00a6	And when he was come home he took a sword, and divided the dead body of his wife with her bones into twelve parts, and sent the pieces into all the borders of Israel.
07131e00e0	And when every one had seen this, they all cried out: There was never such a thing done in Israel from the day that our fathers came up out of Egypt, until this day: give sentence, and decree in common what ought to be done.
071401008f	Then all the children of Israel went out and gathered together as one man from Dan to Bersabee, with the land of Galaad, to the Lord in Maspha:
071402009c	And all the chiefs of the people, and all the tribes of Israel met together in the assembly of the people of God, four hundred thousand footmen fit for war.
07140300d4	(Nor were the children of Benjamin ignorant that the children of Israel were come up to Maspha.) And the Levite the husband of the woman that was killed, being asked, how so great a wickedness had been committed,
0714040049	Answered: I came into Gabaa of Benjamin with my wife, and there I lodged:
07140500af	And behold the men of that city in the night beset the house wherein I was, intending to kill me, and abused my wife with an incredible fury of lust, so that at last she died.
07140600bf	And I took her and cut her in pieces, and sent the, parts into all the borders of your possession: because there never was so heinous a crime, and so great an abomination committed in Israel.
0714070047	You are all here, O children of Israel, determine what you ought to do.
0714080095	And all the people standing, answered as by the voice of one man: We will not return to our tents, neither shall any one of us go into his own house:
071409002c	But this we will do in common against Gabaa:
07140a010e	We will take ten men of a hundred out of all the tribes of Israel, and a hundred out of a thousand, and a thousand out of ten thousand, to bring victuals for the army, that we might fight against Gabaa of Benjamin, and render to it for its wickedness, what it deserveth.
07140b0063	And all Israel were gathered together against the city, as one man, with one mind, and one counsel:
07140c007c	And they sent messengers to all the tribe of Benjamin to say to them: Why hath so great an abomination been found among you?
07140d00dd	Deliver up the men of Gabaa, that have committed this heinous crime, that they may die, and the evil may be taken away out of Israel. But they would not hearken to the proposition of their brethren the children of Israel:
07140e009e	But out of all the cities which were of their lot, they gathered themselves together into Gabaa, to aid them, and to fight against the whole people of Israel.
07140f0074	And there were found of Benjamin five and twenty thousand men that drew the sword, besides the inhabitants of Gabaa,
07141000d0	Who were seven hundred most valiant men, fighting with the left hand as well as with the right: and slinging stones so sure that they could hit even a hair, and not miss by the stone’s going on either side.
071411008a	Of the men of Israel also, beside the children of Benjamin, were found four hundred thousand that drew swords, and were prepared to fight.
07141200ee	And they arose and came to the house of God, that is, to Silo: and they consulted God, and said: Who shall be in our army the first to go to the battle against the children of Benjamin? And the Lord answered them: Let Juda be your leader.
071413004c	And forthwith the children of Israel rising in the morning, camped by Gabaa:
071414004f	And going out from thence to fight against Benjamin, began to assault the city.
0714150076	And the children of Benjamin coming out of Gabaa, slew of the children of Israel that day two and twenty thousand men.
0714160082	Again Israel trusting in their strength and their number, set their army in array in the same place, where they had fought before:
07141700f3	Yet so that they first went up and wept before the Lord until night: and consulted him, and said: Shall I go out any more to fight against the children of Benjamin my brethren, or not? And he answered them: Go up against them, and join battle.
0714180060	And when the children of Israel went out the next day to fight against the children of Benjamin,
07141900ab	The children of Benjamin sallied forth out of the gates of Gabaa: and meeting them made so great a slaughter of them, as to kill eighteen thousand men that drew the sword.
07141a00ca	Wherefore all the children of Israel came to the house of God, and sat and wept before the Lord: and they fasted that day till the evening, and offered to him holocausts, and victims of peace offerings,
07141b0067	And inquired of him concerning their state. At that time the ark of the covenant of the Lord was there,
07141c0120	And Phinees the son of Eleazar the son of Aaron was over the house. So they consulted the Lord and said: Shall we go out any more to fight against the children of Benjamin our brethren, or shall we cease? And the Lord said to them: Go up, for tomorrow I will deliver them into your hands.
07141d0046	And the children of Israel set ambushes round about the city of Gabaa:
07141e0063	And they drew up their army against Benjamin the third time, as they had done the first and second.
07141f013e	And the children of Benjamin boldly issued out of the city, and seeing their enemies flee, pursued them a long way, so as to wound and kill some of them, as they had done the first and second day, whilst they fled by two highways, whereof one goeth up to Bethel, and the other to Gabaa, and they slew about thirty men:
07142000ca	For they thought to cut them off, as they did before. But they artfully feigning a flight, designed to draw them away from the city, and by their seeming to flee to bring them to the highways aforesaid.
07142100ec	Then all the children of Israel rising up out of the places where they were, set their army in battle array, in the place which is called Baalthamar. The ambushes also which were about the city, began by little and little to come forth,
071422010a	And to march from the west side of the city. And other ten thousand men chosen out of all Israel attacked the inhabitants of the city. And the battle grew hot against the children of Benjamin: and they understood not that present death threatened them on every side.
07142300b0	And the Lord defeated them before the children of Israel, and they slew of them in that day five and twenty thousand, and one hundred, all fighting men and that drew the sword.
07142400ed	But the children of Benjamin when they saw themselves to be too weak, began to flee. Which the children of Israel seeing, gave them place to flee, that they might come to the ambushes that were prepared, which they had set near the city.
07142500b8	And they that were in ambush arose on a sudden out of their coverts, and whilst Benjamin turned their backs to the slayers, went into the city, and smote it with the edge of the sword.
07142600dc	Now the children of Israel had given a sign to them, whom they had laid in ambushes, that after they had taken the city, they should make a fire: that by the smoke rising on high, they might shew that the city was taken.
07142700a5	And when the children of Israel saw this in the battle (for the children of Benjamin thought they fled and pursued them vigorously, killing thirty men of their army)
071428009f	And perceived as it were a pillar of smoke rise up from the city; and Benjamin looking back, saw that the city was taken, and that the flames ascended on high:
0714290095	They that before had made as if they fled, turning their faces stood bravely against them; which the children of Benjamin seeing, turned their backs,
07142a008d	And began to go towards the way of the desert, the enemy pursuing them thither also. And they that fired the city came also out to meet them.
07142b00ae	And so it was, that they were slain on both sides by the enemies, and there was no rest of their men dying. They fell and were beaten down on the east side of the city Gabaa.
07142c0061	And they that were slain in the same place were eighteen thousand men, all most valiant soldiers.
07142d0141	And when they that remained of Benjamin saw this, they fled into the wilderness and made towards the rock that is called Remmon. In that flight, also as they were straggling and going different ways, they slew of them five thousand men. And as they went farther, they still pursued them, and slew also other two thousand.
07142e0090	And so it came to pass, that all that were slain of Benjamin in divers places, were five and twenty thousand fighting men, most valiant for war.
07142f00aa	And there remained of all the number of Benjamin only six hundred men that were able to escape, and flee to the wilderness: and they abode in the rock Remmon four months.
07143000b9	But the children of Israel returning, put all the remains of the city to the sword, both men and beasts, and all the cities and villages of Benjamin were consumed with devouring flames.
0715010088	Now the children of Israel had also sworn in Maspha, saying: None of us shall give of his daughters to the children of Benjamin to wife.
0715020095	And they all came to the house of God in Silo, and abiding before him till the evening, lifted up their voices, and began to lament and weep, saying:
0715030085	O Lord God of Israel, why is so great an evil come to pass in thy people, that this day one tribe should be taken away from among us?
0715040076	And rising early the next day, they built an altar: and offered there holocausts, and victims of peace, and they said:
07150500cf	Who is there among all the tribes of Israel that came not up with the army of the Lord? for they had bound themselves with a great oath, when they were in Maspha, that whosoever were wanting should be slain.
0715060085	And the children of Israel being moved with repentance for their brother Benjamin, began to say: One tribe is taken away from Israel.
0715070062	Whence shall they take wives? For we have all in general sworn, not to give our daughters to them.
07150800ba	Therefore they said: Who is thereof all the tribes of Israel, that came not up to the Lord to Maspha. And behold the inhabitants of Jabes Galaad were found not to have been in that army.
071509004b	(At that time also when they were in Silo, no one of them was found there.)
07150a00ac	So they sent ten thousand of the most valiant men, and commanded them, saying: Go and put the inhabitants of Jabes Galaad to the sword, with their wives and their children.
07150b0082	And this is what you shall observe: Every male, and all women that have known men, you shall kill, but the virgins you shall save.
07150c00a1	And there were found of Jabes Galaad four hundred virgins, that had not known the bed of a man, and they brought them to the camp Silo, into the land of Chanaan.
07150d0080	And they sent messengers to the children of Benjamin, that were in the rock Remmon, and commanded them to receive them in peace.
07150e00aa	And the children of Benjamin came at that time, and wives were given them of the daughters of Jabes Galaad: but they found no others, whom they might give in like manner.
07150f005a	And all Israel was very sorry, and repented for the destroying of one tribe out of Israel.
071510007c	And the ancients said: What shall we do with the rest, that have not received wives? for all the women in Benjamin are dead.
071511006a	And we must use all care, and provide with great diligence, that one tribe be not destroyed out of Israel.
07151200ab	For as to our own daughters we cannot give them, being bound with an oath and a curse, whereby we said: Cursed be he that shall give Benjamin any of his daughters to wife.
07151300f7	So they took counsel, and said: Behold there is a yearly solemnity of the Lord in Silo, which is situate on the north of the city of Bethel, and on the east side of the way, that goeth from Bethel to Sichem, and on the south of the town of Lebona.
0715140058	And they commanded the children of Benjamin, and said: Go, and lie hid in the vineyards,
07151500cb	And when you shall see the daughters of Silo come out, as the custom is, to dance, come ye on a sudden out of the vineyards, and catch you every man his wife among them, and go into the land of Benjamin.
0715160132	And when their fathers and their brethren shall come, and shall begin to complain against you, and to chide, we will say to them: Have pity on them for they took them not away as by the right of war or conquest, but when they asked to have them, you gave them not, and the fault was committed on your part.
07151700fc	And the children of Benjamin did, as they had been commanded: and according to their number, they carried off for themselves every man his wife of them that were dancing: and they went into their possession and built up their cities, and dwelt in them.
0715180057	The children of Israel also returned by their tribes, and families, to their dwellings.
0715190060	In those days there was no king in Israel: but every one did that which seemed right to himself.
0800000004	Ruth
08010100c2	In the days of one of the judges, when the judges ruled, there came a famine in the land. And a certain man of Bethlehem Juda, went to sojourn in the land of Moab with his wife and his two sons.
08010200be	He was named Elimelech, and his wife, Noemi: and his two sons, the one Mahalon, and the other Chelion, Ephrathites of Bethlehem Juda. And entering into the country of Moab, they abode there.
0801030048	And Elimelech the husband of Noemi died: and she remained with her sons.
080104007c	And they took wives of the women of Moab, of which one was called Orpha, and the other Ruth. And they dwelt there ten years.
0801050079	And they both died, to wit, Mahalon and Chelion: and the woman was left alone, having lost both her sons and her husband.
08010600b1	And she arose to go from the land of Moab to her own country with both her daughters in law: for she had heard that the Lord had looked upon his people, and had given them food.
0801070097	Wherefore she went forth out of the place of her sojournment, with both her daughters in law: and being now in the way to return into the land of Juda,
080108007d	She said to them: Go ye home to your mothers: the Lord deal mercifully with you, as you have dealt with the dead and with me.
0801090098	May he grant you to find rest in the houses of the husbands which you shall take. And she kissed them. And they lifted up their voice and began to weep,
08010a0032	And to say: We will go on with thee to thy people.
08010b0088	But she answered them: Return, my daughters: why come ye with me? have I any more sons in my womb, that you may hope for husbands of me?
08010c009c	Return again, my daughters, and go your ways: for I am now spent with age, and not fit for wedlock. Although I might conceive this night, and bear children,
08010d00f5	If you would wait till they were grown up, and come to man’s estate, you would be old women before you marry. Do not so, my daughters, I beseech you: for I am grieved the more for your distress, and the hand of the Lord is gone out against me.
08010e008c	And they lifted up their voice, and began to weep again: Orpha kissed her mother in law and returned: Ruth stuck close to her mother in law.
08010f0069	And Noemi said to her: Behold thy kinswoman is returned to her people, and to her gods, go thou with her.
08011000dd	She answered: Be not against me, to desire that I should leave thee and depart: for whithersoever thou shalt go, I will go: and where thou shalt dwell, I also will dwell. Thy people shall be my people, and thy God my God.
08011100b0	The land that shall receive thee dying, in the same will I die: and there will I be buried. The Lord do so and so to me, and add more also, if aught but death part me and thee.
0801120094	Then Noemi, seeing that Ruth was steadfastly determined to go with her, would not be against it, nor persuade her any more to return to her friends:
08011300a4	So they went together and came to Bethlehem. And when they were come into the city, the report was quickly spread among all: and the women said: This is that Noemi.
080114009a	But she said to them: Call me not Noemi, (that is, beautiful,) but call me Mara, (that is, bitter,) for the Almighty hath quite filled me with bitterness.
0801150094	I went out full, and the Lord hath brought me back empty. Why then do you call me Noemi, whom the Lord hath humbled and the Almighty hath afflicted?
08011600a1	So Noemi came with Ruth the Moabitess her daughter in law, from the land of her sojournment: and returned into Bethlehem, in the beginning of the barley harvest.
080201005c	Now her husband Elimelech had a kinsman, a powerful man, and very rich, whose name was Booz.
0802020112	And Ruth the Moabitess said to her mother in law: If thou wilt, I will go into the field, and glean the ears of corn that escape the hands of the reapers, wheresoever I shall find grace with a householder that will be favourable to me. And she answered her: Go, my daughter.
080203009e	She went therefore and gleaned the ears of corn after the reapers. And it happened that the owner of that field was Booz, who was of the kindred of Elimelech.
0802040080	And behold, he came out of Bethlehem, and said to the reapers: The Lord be with you. And they answered him: The Lord bless thee.
0802050051	And Booz said to the young man that was set over the reapers: Whose maid is this?
0802060056	And he answered him: This is the Moabitess who came with Noemi, from the land of Moab,
08020700bd	And she desired leave to glean the ears of corn that remain, following the steps of the reapers: and she hath been in the field from morning till now, and hath not gone home for one moment.
080208008b	And Booz said to Ruth: Hear me, daughter, do not go to glean in any other field, and do not depart from this place: but keep with my maids,
08020900b0	And follow where they reap. For I have charged my young men, not to molest thee: and if thou art thirsty, go to the vessels, and drink of the waters whereof the servants drink.
08020a00d8	She fell on her face and worshipping upon the ground, said to him: Whence cometh this to me, that I should find grace before thy eyes, and that thou shouldst vouchsafe to take notice of me a woman of another country?
08020b00f9	And he answered her: All hath been told me, that thou hast done to thy mother in law after the death of thy husband: and how thou hast left thy parents, and the land wherein thou wast born, and art come to a people which thou knewest not heretofore.
08020c00a8	The Lord render unto thee for thy work, and mayest thou receive a full reward of the Lord the God of Israel, to whom thou art come, and under whose wings thou art fled.
08020d009f	And she said: I have found grace in thy eyes, my lord, who hast comforted me and hast spoken to the heart of thy handmaid, who am not like to one of thy maids.
08020e00e6	And Booz said to her: At mealtime come thou hither, and eat of the bread, and dip thy morsel in the vinegar. So she sat at the side of the reapers, and she heaped to herself frumenty, and ate and was filled, and took the leavings.
08020f0099	And she arose from thence, to glean the ears of corn as before. And Booz commanded his servants, saying: If she would even reap with you, hinder her not:
0802100099	And let fall some of your handfuls of purpose, and leave them, that she may gather them without shame, and let no man rebuke her when she gathereth them.
08021100b9	She gleaned therefore in the field till evening: and beating out with a rod and threshing what she had gleaned, she found about the measure of an ephi of barley, that is, three bushels:
08021200b3	Which she took up and returned into the city, and shewed it to her mother in law: moreover she brought out, and gave her of the remains of her meat, wherewith she had been filled.
08021300ec	And her mother in law said to her: Where hast thou gleaned today, and where hast thou wrought? blessed be he that hath had pity on thee. And she told her with whom she had wrought: and she told the man’s name, that he was called Booz.
08021400b6	And Noemi answered her: Blessed be he of the Lord: because the same kindness which he shewed to the living, he hath kept also to the dead. And again she said: The man is our kinsman.
080215006f	And Ruth said, He also charged me, that I should keep close to his reapers, till all the corn should be reaped.
08021600a0	And her mother in law said to her: It is better for thee, my daughter, to go out to reap with his maids, lest in another man’s field some one may resist thee.
0802170086	So she kept close to the maids of Booz: and continued to glean with them, till all the barley and the wheat were laid up in the barns.
0803010097	After she was returned to her mother in law, Noemi said to her: My daughter, I will seek rest for thee, and will provide that it may be well with thee.
0803020090	This Booz, with whose maids thou wast joined in the field, is our near kinsman, and behold this night he winnoweth barley in the threshingfloor.
08030300ae	Wash thyself therefore and anoint thee, and put on thy best garments, and go down to the barnfloor: but let not the man see thee, till he shall have done eating and drinking.
08030400e5	And when he shall go to sleep, mark the place wherein he sleepeth: and thou shalt go in, and lift up the clothes wherewith he is covered towards his feet, and shalt lay thyself down there: and he will tell thee what thou must do.
0803050037	She answered: Whatsoever thou shalt command, I will do.
0803060053	And she went down to the barnfloor, and did all that her mother in law had bid her.
080307009b	And when Booz had eaten, and drunk, and was merry, he went to sleep by the heap of sheaves, and she came softly and uncovering his feet, laid herself down.
080308006c	And behold, when it was now midnight the man was afraid, and troubled: and he saw a woman lying at his feet,
080309008e	And he said to her: Who art thou? And she answered: I am Ruth thy handmaid: spread thy coverlet over thy servant, for thou art a near kinsman.
08030a00a7	And he said: Blessed art thou of the Lord, my daughter, and thy latter kindness has surpassed the former: because thou hast not followed young men either poor or rich.
08030b00aa	Fear not therefore, but whatsoever thou shalt say to me I will do to thee. For all the people that dwell within the gates of my city, know that thou art a virtuous woman.
08030c004f	Neither do I deny myself to be near of kin, but there is another nearer than I.
08030d00c8	Rest thou this night: and when morning is come, if he will take thee by the right of kindred, all is well: but if he will not, I will undoubtedly take thee, as the Lord liveth: sleep till the morning.
08030e00a8	So she slept at his feet till the night was going off. And she arose before men could know one another, and Booz said: Beware lest any man know that thou camest hither.
08030f00e7	And again he said: Spread thy mantle, wherewith thou art covered, and hold it with both hands. And when she spread it and held it, he measured six measures of barley, and laid it upon her. And she carried it and went into the city,
0803100081	And came to her mother in law; who said to her: What hast thou done, daughter? And she told her all that the man had done to her.
0803110082	And she said: Behold he hath given me six measures of barley: for he said: I will not have thee return empty to thy mother in law.
0803120093	And Noemi said: Wait my daughter, till we see what end the thing will have. For the man will not rest until he have accomplished what he hath said.
08040100f0	Then Booz went up to the gate, and sat there. And when he had seen the kinsman going by, of whom he had spoken before, he said to him, calling him by his name: Turn aside for a little while, and sit down here. He turned aside, and sat down.
0804020054	And Booz taking ten men of the ancients of the city, said to them: Sit ye down here.
080403009f	They sat down, and he spoke to the kinsman: Noemi, who is returned from the country of Moab, will sell a parcel of land that belonged to our brother Elimelech.
080404018e	I would have thee to understand this, and would tell thee before all that sit here, and before the ancients of my people. If thou wilt take possession of it by the right of kindred: buy it and possess it: but if it please thee not, tell me so, that I may know what I have to do. For there is no near kinsman besides thee, who art first, and me, who am second. But he answered: I will buy the field.
08040500cc	And Booz said to him: When thou shalt buy the field at the woman’s hand, thou must take also Ruth the Moabitess, who was the wife of the deceased: to raise up the name of thy kinsman in his inheritance.
08040600ae	He answered: I yield up my right of next akin: for I must not cut off the posterity of my own family. Do thou make use of my privilege, which I profess I do willingly forego.
