2800000019	Κατα Ματθαιον
281a0200b4	οιδατε οτι μετα δυο ημερας το πασχα γινεται και ο υιος του ανθρωπου παραδιδοται εις το σταυρωθηναι
281a0300c2	τοτε συνηχθησαν οι αρχιερεις και οι πρεσβυτεροι του λαου εις την αυλην του αρχιερεως του λεγομενου καιαφα
281a04007e	και συνεβουλευσαντο ινα τον ιησουν δολω κρατησωσιν και αποκτεινωσιν
281a050066	ελεγον δε μη εν τη εορτη ινα μη θορυβος γενηται εν τω λαω
281a060070	του δε ιησου γενομενου εν βηθανια εν οικια σιμωνος του λεπρου
281a0700bb	προσηλθεν αυτω γυνη εχουσα αλαβαστρον μυρου βαρυτιμου και κατεχεεν επι της κεφαλης αυτου ανακειμενου
281a080076	ιδοντες δε οι μαθηται ηγανακτησαν λεγοντες εις τι η απωλεια αυτη
281a090063	εδυνατο γαρ τουτο πραθηναι πολλου και δοθηναι πτωχοις
281a0a00aa	γνους δε ο ιησους ειπεν αυτοις τι κοπους παρεχετε τη γυναικι εργον γαρ καλον ηργασατο εις εμε
281a0b0077	παντοτε γαρ τους πτωχους εχετε μεθ εαυτων εμε δε ου παντοτε εχετε
281a0c0096	βαλουσα γαρ αυτη το μυρον τουτο επι του σωματος μου προς το ενταφιασαι με εποιησεν
281a0d00dc	αμην λεγω υμιν οπου εαν κηρυχθη το ευαγγελιον τουτο εν ολω τω κοσμω λαληθησεται και ο εποιησεν αυτη εις μνημοσυνον αυτης
281a0e0093	τοτε πορευθεις εις των δωδεκα ο λεγομενος ιουδας ισκαριωτης προς τους αρχιερεις
281a0f00a2	ειπεν τι θελετε μοι δουναι καγω υμιν παραδωσω αυτον οι δε εστησαν αυτω τριακοντα αργυρια
281a100055	και απο τοτε εζητει ευκαιριαν ινα αυτον παραδω
281a1100bf	τη δε πρωτη των αζυμων προσηλθον οι μαθηται τω ιησου λεγοντες που θελεις ετοιμασωμεν σοι φαγειν το πασχα
281a12010f	ο δε ειπεν υπαγετε εις την πολιν προς τον δεινα και ειπατε αυτω ο διδασκαλος λεγει ο καιρος μου εγγυς εστιν προς σε ποιω το πασχα μετα των μαθητων μου
281a13008a	και εποιησαν οι μαθηται ως συνεταξεν αυτοις ο ιησους και ητοιμασαν το πασχα
281a140069	οψιας δε γενομενης ανεκειτο μετα των δωδεκα {VAR1: [μαθητων]}
281a15007e	και εσθιοντων αυτων ειπεν αμην λεγω υμιν οτι εις εξ υμων παραδωσει με
281a160087	και λυπουμενοι σφοδρα ηρξαντο λεγειν αυτω εις εκαστος μητι εγω ειμι κυριε
281a170097	ο δε αποκριθεις ειπεν ο εμβαψας μετ εμου την χειρα εν τω τρυβλιω ουτος με παραδωσει
281a180136	ο μεν υιος του ανθρωπου υπαγει καθως γεγραπται περι αυτου ουαι δε τω ανθρωπω εκεινω δι ου ο υιος του ανθρωπου παραδιδοται καλον ην αυτω ει ουκ εγεννηθη ο ανθρωπος εκεινος
281a19009c	αποκριθεις δε ιουδας ο παραδιδους αυτον ειπεν μητι εγω ειμι ραββι λεγει αυτω συ ειπας
281a1a00eb	εσθιοντων δε αυτων λαβων ο ιησους αρτον και ευλογησας εκλασεν και δους τοις μαθηταις ειπεν λαβετε φαγετε τουτο εστιν το σωμα μου
281a1b00a8	και λαβων ποτηριον {VAR1: [και]} {VAR2: και} ευχαριστησας εδωκεν αυτοις λεγων πιετε εξ αυτου παντες
281a1c00a2	τουτο γαρ εστιν το αιμα μου της διαθηκης το περι πολλων εκχυννομενον εις αφεσιν αμαρτιων
281a1d010f	λεγω δε υμιν ου μη πιω απ αρτι εκ τουτου του γενηματος της αμπελου εως της ημερας εκεινης οταν αυτο πινω μεθ υμων καινον εν τη βασιλεια του πατρος μου
281a1e0053	και υμνησαντες εξηλθον εις το ορος των ελαιων
281a1f012a	τοτε λεγει αυτοις ο ιησους παντες υμεις σκανδαλισθησεσθε εν εμοι εν τη νυκτι ταυτη γεγραπται γαρ παταξω τον ποιμενα και διασκορπισθησονται τα προβατα της ποιμνης
281a200061	μετα δε το εγερθηναι με προαξω υμας εις την γαλιλαιαν
281a2100b7	αποκριθεις δε ο πετρος ειπεν αυτω ει παντες σκανδαλισθησονται εν σοι εγω ουδεποτε σκανδαλισθησομαι
281a2200a7	εφη αυτω ο ιησους αμην λεγω σοι οτι εν ταυτη τη νυκτι πριν αλεκτορα φωνησαι τρις απαρνηση με
281a2300bd	λεγει αυτω ο πετρος καν δεη με συν σοι αποθανειν ου μη σε απαρνησομαι ομοιως και παντες οι μαθηται ειπαν
281a2400f8	τοτε ερχεται μετ αυτων ο ιησους εις χωριον λεγομενον γεθσημανι και λεγει τοις μαθηταις καθισατε αυτου εως [ου] απελθων εκει προσευξωμαι
281a25009c	και παραλαβων τον πετρον και τους δυο υιους ζεβεδαιου ηρξατο λυπεισθαι και αδημονειν
281a2600a9	τοτε λεγει αυτοις περιλυπος εστιν η ψυχη μου εως θανατου μεινατε ωδε και γρηγορειτε μετ εμου
281a27012a	και προελθων μικρον επεσεν επι προσωπον αυτου προσευχομενος και λεγων πατερ μου ει δυνατον εστιν παρελθατω απ εμου το ποτηριον τουτο πλην ουχ ως εγω θελω αλλ ως συ
281a2800ee	και ερχεται προς τους μαθητας και ευρισκει αυτους καθευδοντας και λεγει τω πετρω ουτως ουκ ισχυσατε μιαν ωραν γρηγορησαι μετ εμου
281a2900b5	γρηγορειτε και προσευχεσθε ινα μη εισελθητε εις πειρασμον το μεν πνευμα προθυμον η δε σαρξ ασθενης
281a2a00fb	παλιν εκ δευτερου απελθων προσηυξατο {VAR1: [λεγων]} {VAR2: λεγων} πατερ μου ει ου δυναται τουτο παρελθειν εαν μη αυτο πιω γενηθητω το θελημα σου
281a2b0093	και ελθων παλιν ευρεν αυτους καθευδοντας ησαν γαρ αυτων οι οφθαλμοι βεβαρημενοι
281a2c0092	και αφεις αυτους παλιν απελθων προσηυξατο εκ τριτου τον αυτον λογον ειπων παλιν
281a2d012d	τοτε ερχεται προς τους μαθητας και λεγει αυτοις καθευδετε {VAR2: [το]} λοιπον και αναπαυεσθε ιδου ηγγικεν η ωρα και ο υιος του ανθρωπου παραδιδοται εις χειρας αμαρτωλων
281a2e0054	εγειρεσθε αγωμεν ιδου ηγγικεν ο παραδιδους με
281a2f0111	και ετι αυτου λαλουντος ιδου ιουδας εις των δωδεκα ηλθεν και μετ αυτου οχλος πολυς μετα μαχαιρων και ξυλων απο των αρχιερεων και πρεσβυτερων του λαου
281a3000a6	ο δε παραδιδους αυτον εδωκεν αυτοις σημειον λεγων ον αν φιλησω αυτος εστιν κρατησατε αυτον
281a310080	και ευθεως προσελθων τω ιησου ειπεν χαιρε ραββι και κατεφιλησεν αυτον
281a3200cf	ο δε ιησους ειπεν αυτω εταιρε εφ ο παρει τοτε προσελθοντες επεβαλον τας χειρας επι τον ιησουν και εκρατησαν αυτον
281a3300f8	και ιδου εις των μετα ιησου εκτεινας την χειρα απεσπασεν την μαχαιραν αυτου και παταξας τον δουλον του αρχιερεως αφειλεν αυτου το ωτιον
281a3400e8	τοτε λεγει αυτω ο ιησους αποστρεψον την μαχαιραν σου εις τον τοπον αυτης παντες γαρ οι λαβοντες μαχαιραν εν μαχαιρη απολουνται
281a3500c0	η δοκεις οτι ου δυναμαι παρακαλεσαι τον πατερα μου και παραστησει μοι αρτι πλειω δωδεκα λεγιωνας αγγελων
281a36005e	πως ουν πληρωθωσιν αι γραφαι οτι ουτως δει γενεσθαι
281a370131	εν εκεινη τη ωρα ειπεν ο ιησους τοις οχλοις ως επι ληστην εξηλθατε μετα μαχαιρων και ξυλων συλλαβειν με καθ ημεραν εν τω ιερω εκαθεζομην διδασκων και ουκ εκρατησατε με
281a3800be	τουτο δε ολον γεγονεν ινα πληρωθωσιν αι γραφαι των προφητων τοτε οι μαθηται παντες αφεντες αυτον εφυγον
281a3900d0	οι δε κρατησαντες τον ιησουν απηγαγον προς καιαφαν τον αρχιερεα οπου οι γραμματεις και οι πρεσβυτεροι συνηχθησαν
281a3a00fe	ο δε πετρος ηκολουθει αυτω {VAR1: [απο]} {VAR2: απο} μακροθεν εως της αυλης του αρχιερεως και εισελθων εσω εκαθητο μετα των υπηρετων ιδειν το τελος
281a3b00b6	οι δε αρχιερεις και το συνεδριον ολον εζητουν ψευδομαρτυριαν κατα του ιησου οπως αυτον θανατωσωσιν
281a3c008d	και ουχ ευρον πολλων προσελθοντων ψευδομαρτυρων υστερον δε προσελθοντες δυο
281a3d009b	ειπαν ουτος εφη δυναμαι καταλυσαι τον ναον του θεου και δια τριων ημερων οικοδομησαι
281a3e0091	και αναστας ο αρχιερευς ειπεν αυτω ουδεν αποκρινη τι ουτοι σου καταμαρτυρουσιν
281a3f00ed	ο δε ιησους εσιωπα και ο αρχιερευς ειπεν αυτω εξορκιζω σε κατα του θεου του ζωντος ινα ημιν ειπης ει συ ει ο χριστος ο υιος του θεου
281a40011b	λεγει αυτω ο ιησους συ ειπας πλην λεγω υμιν απ αρτι οψεσθε τον υιον του ανθρωπου καθημενον εκ δεξιων της δυναμεως και ερχομενον επι των νεφελων του ουρανου
281a4100e4	τοτε ο αρχιερευς διερρηξεν τα ιματια αυτου λεγων εβλασφημησεν τι ετι χρειαν εχομεν μαρτυρων ιδε νυν ηκουσατε την βλασφημιαν
281a42006d	τι υμιν δοκει οι δε αποκριθεντες ειπαν ενοχος θανατου εστιν
281a430085	τοτε ενεπτυσαν εις το προσωπον αυτου και εκολαφισαν αυτον οι δε εραπισαν
281a440064	λεγοντες προφητευσον ημιν χριστε τις εστιν ο παισας σε
281a4500ca	ο δε πετρος εκαθητο εξω εν τη αυλη και προσηλθεν αυτω μια παιδισκη λεγουσα και συ ησθα μετα ιησου του γαλιλαιου
281a460065	ο δε ηρνησατο εμπροσθεν παντων λεγων ουκ οιδα τι λεγεις
281a4700b3	εξελθοντα δε εις τον πυλωνα ειδεν αυτον αλλη και λεγει τοις εκει ουτος ην μετα ιησου του ναζωραιου
281a480065	και παλιν ηρνησατο μετα ορκου οτι ουκ οιδα τον ανθρωπον
281a4900ce	μετα μικρον δε προσελθοντες οι εστωτες ειπον τω πετρω αληθως και συ εξ αυτων ει και γαρ η λαλια σου δηλον σε ποιει
281a4a00ab	τοτε ηρξατο καταθεματιζειν και ομνυειν οτι ουκ οιδα τον ανθρωπον και ευθεως αλεκτωρ εφωνησεν
281a4b00e3	και εμνησθη ο πετρος του ρηματος ιησου ειρηκοτος οτι πριν αλεκτορα φωνησαι τρις απαρνηση με και εξελθων εξω εκλαυσεν πικρως
281b0100e0	πρωιας δε γενομενης συμβουλιον ελαβον παντες οι αρχιερεις και οι πρεσβυτεροι του λαου κατα του ιησου ωστε θανατωσαι αυτον
281b02006e	και δησαντες αυτον απηγαγον και παρεδωκαν πιλατω τω ηγεμονι
281b03010d	τοτε ιδων ιουδας ο {VAR1: παραδους} {VAR2: παραδιδους} αυτον οτι κατεκριθη μεταμεληθεις εστρεψεν τα τριακοντα αργυρια τοις αρχιερευσιν και πρεσβυτεροις
281b040095	λεγων ημαρτον παραδους αιμα {VAR1: δικαιον} {VAR2: αθωον} οι δε ειπαν τι προς ημας συ οψη
281b050078	και ριψας τα αργυρια εις τον ναον ανεχωρησεν και απελθων απηγξατο
281b0600c3	οι δε αρχιερεις λαβοντες τα αργυρια ειπαν ουκ εξεστιν βαλειν αυτα εις τον κορβαναν επει τιμη αιματος εστιν
281b07009d	συμβουλιον δε λαβοντες ηγορασαν εξ αυτων τον αγρον του κεραμεως εις ταφην τοις ξενοις
281b080067	διο εκληθη ο αγρος εκεινος αγρος αιματος εως της σημερον
281b09010c	τοτε επληρωθη το ρηθεν δια ιερεμιου του προφητου λεγοντος και ελαβον τα τριακοντα αργυρια την τιμην του τετιμημενου ον ετιμησαντο απο υιων ισραηλ
281b0a007d	και εδωκαν αυτα εις τον αγρον του κεραμεως καθα συνεταξεν μοι κυριος
281b0b00f2	ο δε ιησους εσταθη εμπροσθεν του ηγεμονος και επηρωτησεν αυτον ο ηγεμων λεγων συ ει ο βασιλευς των ιουδαιων ο δε ιησους εφη συ λεγεις
281b0c0095	και εν τω κατηγορεισθαι αυτον υπο των αρχιερεων και πρεσβυτερων ουδεν απεκρινατο
281b0d0073	τοτε λεγει αυτω ο πιλατος ουκ ακουεις ποσα σου καταμαρτυρουσιν
281b0e0082	και ουκ απεκριθη αυτω προς ουδε εν ρημα ωστε θαυμαζειν τον ηγεμονα λιαν
281b0f007e	κατα δε εορτην ειωθει ο ηγεμων απολυειν ενα τω οχλω δεσμιον ον ηθελον
281b100073	ειχον δε τοτε δεσμιον επισημον λεγομενον {VAR2: [ιησουν]} βαραββαν
281b1100f7	συνηγμενων ουν αυτων ειπεν αυτοις ο πιλατος τινα θελετε απολυσω υμιν {VAR1: [τον]} {VAR2: [ιησουν τον]} βαραββαν η ιησουν τον λεγομενον χριστον
281b120048	ηδει γαρ οτι δια φθονον παρεδωκαν αυτον
281b130114	καθημενου δε αυτου επι του βηματος απεστειλεν προς αυτον η γυνη αυτου λεγουσα μηδεν σοι και τω δικαιω εκεινω πολλα γαρ επαθον σημερον κατ οναρ δι αυτον
281b1400c6	οι δε αρχιερεις και οι πρεσβυτεροι επεισαν τους οχλους ινα αιτησωνται τον βαραββαν τον δε ιησουν απολεσωσιν
281b1500b1	αποκριθεις δε ο ηγεμων ειπεν αυτοις τινα θελετε απο των δυο απολυσω υμιν οι δε ειπαν τον βαραββαν
281b1600ab	λεγει αυτοις ο πιλατος τι ουν ποιησω ιησουν τον λεγομενον χριστον λεγουσιν παντες σταυρωθητω
281b170086	ο δε εφη τι γαρ κακον εποιησεν οι δε περισσως εκραζον λεγοντες σταυρωθητω
281b180154	ιδων δε ο πιλατος οτι ουδεν ωφελει αλλα μαλλον θορυβος γινεται λαβων υδωρ απενιψατο τας χειρας {VAR1: κατεναντι} {VAR2: απεναντι} του οχλου λεγων αθωος ειμι απο του αιματος τουτου υμεις οψεσθε
281b190087	και αποκριθεις πας ο λαος ειπεν το αιμα αυτου εφ ημας και επι τα τεκνα ημων
281b1a0099	τοτε απελυσεν αυτοις τον βαραββαν τον δε ιησουν φραγελλωσας παρεδωκεν ινα σταυρωθη
281b1b00ca	τοτε οι στρατιωται του ηγεμονος παραλαβοντες τον ιησουν εις το πραιτωριον συνηγαγον επ αυτον ολην την σπειραν
281b1c0064	και εκδυσαντες αυτον χλαμυδα κοκκινην περιεθηκαν αυτω
281b1d014e	και πλεξαντες στεφανον εξ ακανθων επεθηκαν επι της κεφαλης αυτου και καλαμον εν τη δεξια αυτου και γονυπετησαντες εμπροσθεν αυτου ενεπαιξαν αυτω λεγοντες χαιρε βασιλευ των ιουδαιων
281b1e0090	και εμπτυσαντες εις αυτον ελαβον τον καλαμον και ετυπτον εις την κεφαλην αυτου
281b1f00dd	και οτε ενεπαιξαν αυτω εξεδυσαν αυτον την χλαμυδα και ενεδυσαν αυτον τα ιματια αυτου και απηγαγον αυτον εις το σταυρωσαι
281b2000b7	εξερχομενοι δε ευρον ανθρωπον κυρηναιον ονοματι σιμωνα τουτον ηγγαρευσαν ινα αρη τον σταυρον αυτου
281b210086	και ελθοντες εις τοπον λεγομενον γολγοθα ο εστιν κρανιου τοπος λεγομενος
281b220093	εδωκαν αυτω πιειν οινον μετα χολης μεμιγμενον και γευσαμενος ουκ ηθελησεν πιειν
281b23007e	σταυρωσαντες δε αυτον διεμερισαντο τα ιματια αυτου βαλλοντες κληρον
281b24003c	και καθημενοι ετηρουν αυτον εκει
281b2500c8	και επεθηκαν επανω της κεφαλης αυτου την αιτιαν αυτου γεγραμμενην ουτος εστιν ιησους ο βασιλευς των ιουδαιων
281b260080	τοτε σταυρουνται συν αυτω δυο λησται εις εκ δεξιων και εις εξ ευωνυμων
281b27007e	οι δε παραπορευομενοι εβλασφημουν αυτον κινουντες τας κεφαλας αυτων
281b2800f2	και λεγοντες ο καταλυων τον ναον και εν τρισιν ημεραις οικοδομων σωσον σεαυτον ει υιος ει του θεου {VAR2: [και]} καταβηθι απο του σταυρου
281b2900ab	ομοιως {VAR1: [και]} {VAR2: και} οι αρχιερεις εμπαιζοντες μετα των γραμματεων και πρεσβυτερων ελεγον
281b2a00d1	αλλους εσωσεν εαυτον ου δυναται σωσαι βασιλευς ισραηλ εστιν καταβατω νυν απο του σταυρου και πιστευσομεν επ αυτον
281b2b008c	πεποιθεν επι τον θεον ρυσασθω νυν ει θελει αυτον ειπεν γαρ οτι θεου ειμι υιος
281b2c0079	το δ αυτο και οι λησται οι συσταυρωθεντες συν αυτω ωνειδιζον αυτον
281b2d0078	απο δε εκτης ωρας σκοτος εγενετο επι πασαν την γην εως ωρας ενατης
281b2e0131	περι δε την ενατην ωραν {VAR1: εβοησεν} {VAR2: ανεβοησεν} ο ιησους φωνη μεγαλη λεγων {VAR1: ελωι ελωι} {VAR2: ηλι ηλι} λεμα σαβαχθανι τουτ εστιν θεε μου θεε μου ινα τι με εγκατελιπες
281b2f007c	τινες δε των εκει εστηκοτων ακουσαντες ελεγον οτι ηλιαν φωνει ουτος
281b3000b6	και ευθεως δραμων εις εξ αυτων και λαβων σπογγον πλησας τε οξους και περιθεις καλαμω εποτιζεν αυτον
281b31011a	οι δε λοιποι {VAR1: ειπαν} {VAR2: ελεγον} αφες ιδωμεν ει ερχεται ηλιας σωσων αυτον {VAR1: [[αλλος δε λαβων λογχην ενυξεν αυτου την πλευραν και εξηλθεν υδωρ και αιμα]]}
281b320061	ο δε ιησους παλιν κραξας φωνη μεγαλη αφηκεν το πνευμα
281b3300dd	και ιδου το καταπετασμα του ναου εσχισθη {VAR1: [απ]} {VAR2: απ} ανωθεν εως κατω εις δυο και η γη εσεισθη και αι πετραι εσχισθησαν
281b34008c	και τα μνημεια ανεωχθησαν και πολλα σωματα των κεκοιμημενων αγιων ηγερθησαν
281b3500c8	και εξελθοντες εκ των μνημειων μετα την εγερσιν αυτου εισηλθον εις την αγιαν πολιν και ενεφανισθησαν πολλοις
281b36012a	ο δε εκατονταρχος και οι μετ αυτου τηρουντες τον ιησουν ιδοντες τον σεισμον και τα {VAR1: γινομενα} {VAR2: γενομενα} εφοβηθησαν σφοδρα λεγοντες αληθως θεου υιος ην ουτος
281b3700d6	ησαν δε εκει γυναικες πολλαι απο μακροθεν θεωρουσαι αιτινες ηκολουθησαν τω ιησου απο της γαλιλαιας διακονουσαι αυτω
281b3800b1	εν αις ην μαρια η μαγδαληνη και μαρια η του ιακωβου και ιωσηφ μητηρ και η μητηρ των υιων ζεβεδαιου
281b3900c1	οψιας δε γενομενης ηλθεν ανθρωπος πλουσιος απο αριμαθαιας τουνομα ιωσηφ ος και αυτος εμαθητευθη τω ιησου
281b3a00a1	ουτος προσελθων τω πιλατω ητησατο το σωμα του ιησου τοτε ο πιλατος εκελευσεν αποδοθηναι
281b3b006e	και λαβων το σωμα ο ιωσηφ ενετυλιξεν αυτο [εν] σινδονι καθαρα
281b3c00e1	και εθηκεν αυτο εν τω καινω αυτου μνημειω ο ελατομησεν εν τη πετρα και προσκυλισας λιθον μεγαν τη θυρα του μνημειου απηλθεν
281b3d0089	ην δε εκει μαριαμ η μαγδαληνη και η αλλη μαρια καθημεναι απεναντι του ταφου
281b3e00b7	τη δε επαυριον ητις εστιν μετα την παρασκευην συνηχθησαν οι αρχιερεις και οι φαρισαιοι προς πιλατον
281b3f00a3	λεγοντες κυριε εμνησθημεν οτι εκεινος ο πλανος ειπεν ετι ζων μετα τρεις ημερας εγειρομαι
281b400163	κελευσον ουν ασφαλισθηναι τον ταφον εως της τριτης ημερας μηποτε ελθοντες οι μαθηται {VAR2: αυτου} κλεψωσιν αυτον και ειπωσιν τω λαω ηγερθη απο των νεκρων και εσται η εσχατη πλανη χειρων της πρωτης
281b41007d	εφη αυτοις ο πιλατος εχετε κουστωδιαν υπαγετε ασφαλισασθε ως οιδατε
281b420099	οι δε πορευθεντες ησφαλισαντο τον ταφον σφραγισαντες τον λιθον μετα της κουστωδιας
281c0100e3	οψε δε σαββατων τη επιφωσκουση εις μιαν σαββατων ηλθεν {VAR1: μαρια} {VAR2: μαριαμ} η μαγδαληνη και η αλλη μαρια θεωρησαι τον ταφον
281c0200eb	και ιδου σεισμος εγενετο μεγας αγγελος γαρ κυριου καταβας εξ ουρανου και προσελθων απεκυλισεν τον λιθον και εκαθητο επανω αυτου
281c030075	ην δε η ειδεα αυτου ως αστραπη και το ενδυμα αυτου λευκον ως χιων
281c040083	απο δε του φοβου αυτου εσεισθησαν οι τηρουντες και εγενηθησαν ως νεκροι
281c0500c4	αποκριθεις δε ο αγγελος ειπεν ταις γυναιξιν μη φοβεισθε υμεις οιδα γαρ οτι ιησουν τον εσταυρωμενον ζητειτε
281c060080	ουκ εστιν ωδε ηγερθη γαρ καθως ειπεν δευτε ιδετε τον τοπον οπου εκειτο
281c07010e	και ταχυ πορευθεισαι ειπατε τοις μαθηταις αυτου οτι ηγερθη απο των νεκρων και ιδου προαγει υμας εις την γαλιλαιαν εκει αυτον οψεσθε ιδου ειπον υμιν
281c0800c1	και απελθουσαι ταχυ απο του μνημειου μετα φοβου και χαρας μεγαλης εδραμον απαγγειλαι τοις μαθηταις αυτου
281c0900d4	και ιδου ιησους υπηντησεν αυταις λεγων χαιρετε αι δε προσελθουσαι εκρατησαν αυτου τους ποδας και προσεκυνησαν αυτω
281c0a00e7	τοτε λεγει αυταις ο ιησους μη φοβεισθε υπαγετε απαγγειλατε τοις αδελφοις μου ινα απελθωσιν εις την γαλιλαιαν κακει με οψονται
281c0b00d8	πορευομενων δε αυτων ιδου τινες της κουστωδιας ελθοντες εις την πολιν απηγγειλαν τοις αρχιερευσιν απαντα τα γενομενα
281c0c00b6	και συναχθεντες μετα των πρεσβυτερων συμβουλιον τε λαβοντες αργυρια ικανα εδωκαν τοις στρατιωταις
281c0d0099	λεγοντες ειπατε οτι οι μαθηται αυτου νυκτος ελθοντες εκλεψαν αυτον ημων κοιμωμενων
281c0e00af	και εαν ακουσθη τουτο επι του ηγεμονος ημεις πεισομεν {VAR2: [αυτον]} και υμας αμεριμνους ποιησομεν
281c0f00e4	οι δε λαβοντες {VAR2: τα} αργυρια εποιησαν ως εδιδαχθησαν και διεφημισθη ο λογος ουτος παρα ιουδαιοις μεχρι της σημερον [ημερας]
281c1000a3	οι δε ενδεκα μαθηται επορευθησαν εις την γαλιλαιαν εις το ορος ου εταξατο αυτοις ο ιησους
281c110056	και ιδοντες αυτον προσεκυνησαν οι δε εδιστασαν
281c1200ac	και προσελθων ο ιησους ελαλησεν αυτοις λεγων εδοθη μοι πασα εξουσια εν ουρανω και επι [της] γης
281c1300df	πορευθεντες ουν μαθητευσατε παντα τα εθνη βαπτιζοντες αυτους εις το ονομα του πατρος και του υιου και του αγιου πνευματος
281c1400e8	διδασκοντες αυτους τηρειν παντα οσα ενετειλαμην υμιν και ιδου εγω μεθ υμων ειμι πασας τας ημερας εως της συντελειας του αιωνος
2900000015	Κατα Μαρκον
290101005a	αρχη του ευαγγελιου ιησου χριστου {VAR2: [υιου θεου]}
29010200d3	καθως γεγραπται εν τω ησαια τω προφητη ιδου αποστελλω τον αγγελον μου προ προσωπου σου ος κατασκευασει την οδον σου
290103009d	φωνη βοωντος εν τη ερημω ετοιμασατε την οδον κυριου ευθειας ποιειτε τας τριβους αυτου
29010400c4	εγενετο ιωαννης {VAR1: ο} {VAR2: [ο]} βαπτιζων εν τη ερημω {VAR2: και} κηρυσσων βαπτισμα μετανοιας εις αφεσιν αμαρτιων
290105011f	και εξεπορευετο προς αυτον πασα η ιουδαια χωρα και οι ιεροσολυμιται παντες και εβαπτιζοντο υπ αυτου εν τω ιορδανη ποταμω εξομολογουμενοι τας αμαρτιας αυτων
29010600dd	και ην ο ιωαννης ενδεδυμενος τριχας καμηλου και ζωνην δερματινην περι την οσφυν αυτου και εσθιων ακριδας και μελι αγριον
29010700f2	και εκηρυσσεν λεγων ερχεται ο ισχυροτερος μου οπισω {VAR1: [μου]} {VAR2: μου} ου ουκ ειμι ικανος κυψας λυσαι τον ιμαντα των υποδηματων αυτου
290108007c	εγω εβαπτισα υμας υδατι αυτος δε βαπτισει υμας {VAR2: εν} πνευματι αγιω
29010900da	και εγενετο εν εκειναις ταις ημεραις ηλθεν ιησους απο ναζαρετ της γαλιλαιας και εβαπτισθη εις τον ιορδανην υπο ιωαννου
29010a00d3	και ευθυς αναβαινων εκ του υδατος ειδεν σχιζομενους τους ουρανους και το πνευμα ως περιστεραν καταβαινον εις αυτον
29010b00a8	και φωνη {VAR1: [εγενετο]} {VAR2: εγενετο} εκ των ουρανων συ ει ο υιος μου ο αγαπητος εν σοι ευδοκησα
29010c005a	και ευθυς το πνευμα αυτον εκβαλλει εις την ερημον
29010d00da	και ην εν τη ερημω τεσσερακοντα ημερας πειραζομενος υπο του σατανα και ην μετα των θηριων και οι αγγελοι διηκονουν αυτω
29010e00d6	{VAR1: και μετα} {VAR2: μετα δε} το παραδοθηναι τον ιωαννην ηλθεν ο ιησους εις την γαλιλαιαν κηρυσσων το ευαγγελιον του θεου
29010f00e7	{VAR1: [και λεγων]} {VAR2: και λεγων} οτι πεπληρωται ο καιρος και ηγγικεν η βασιλεια του θεου μετανοειτε και πιστευετε εν τω ευαγγελιω
29011000f4	και παραγων παρα την θαλασσαν της γαλιλαιας ειδεν σιμωνα και ανδρεαν τον αδελφον σιμωνος αμφιβαλλοντας εν τη θαλασση ησαν γαρ αλιεις
2901110097	και ειπεν αυτοις ο ιησους δευτε οπισω μου και ποιησω υμας γενεσθαι αλιεις ανθρωπων
2901120052	και ευθυς αφεντες τα δικτυα ηκολουθησαν αυτω
29011300e8	και προβας ολιγον ειδεν ιακωβον τον του ζεβεδαιου και ιωαννην τον αδελφον αυτου και αυτους εν τω πλοιω καταρτιζοντας τα δικτυα
29011400d2	και ευθυς εκαλεσεν αυτους και αφεντες τον πατερα αυτων ζεβεδαιον εν τω πλοιω μετα των μισθωτων απηλθον οπισω αυτου
29011500ae	και εισπορευονται εις καφαρναουμ και ευθυς τοις σαββασιν εισελθων εις την συναγωγην εδιδασκεν
29011600b9	και εξεπλησσοντο επι τη διδαχη αυτου ην γαρ διδασκων αυτους ως εξουσιαν εχων και ουχ ως οι γραμματεις
290117008e	και ευθυς ην εν τη συναγωγη αυτων ανθρωπος εν πνευματι ακαθαρτω και ανεκραξεν
290118009f	λεγων τι ημιν και σοι ιησου ναζαρηνε ηλθες απολεσαι ημας οιδα σε τις ει ο αγιος του θεου
2901190091	και επετιμησεν αυτω ο ιησους {VAR1: [λεγων]} {VAR2: λεγων} φιμωθητι και εξελθε εξ αυτου
29011a0097	και σπαραξαν αυτον το πνευμα το ακαθαρτον και φωνησαν φωνη μεγαλη εξηλθεν εξ αυτου
29011b0152	και εθαμβηθησαν απαντες ωστε συζητειν {VAR1: αυτους} {VAR2: προς εαυτους} λεγοντας τι εστιν τουτο διδαχη καινη κατ εξουσιαν και τοις πνευμασιν τοις ακαθαρτοις επιτασσει και υπακουουσιν αυτω
29011c008c	και εξηλθεν η ακοη αυτου ευθυς πανταχου εις ολην την περιχωρον της γαλιλαιας
29011d00be	και ευθυς εκ της συναγωγης εξελθοντες ηλθον εις την οικιαν σιμωνος και ανδρεου μετα ιακωβου και ιωαννου
29011e008d	η δε πενθερα σιμωνος κατεκειτο πυρεσσουσα και ευθυς λεγουσιν αυτω περι αυτης
29011f00ae	και προσελθων ηγειρεν αυτην κρατησας της χειρος και αφηκεν αυτην ο πυρετος και διηκονει αυτοις
29012000db	οψιας δε γενομενης οτε {VAR1: εδυσεν} {VAR2: εδυ} ο ηλιος εφερον προς αυτον παντας τους κακως εχοντας και τους δαιμονιζομενους
2901210054	και ην ολη η πολις επισυνηγμενη προς την θυραν
